crop,seg,province,dlnC,price,price_labor,price_mach,price_fert,price_seed,price_other,yield,tech,residual
rice_late_indica,2004-2024,安徽,0.976406915029303,1.14851934579137,0.68876631357331,0.158044855715886,0.104901557603955,0.0777764302693275,0.11903018862889,0.00105969164265608,-0.312462381356395,0.139290258951674
rice_late_indica,2004-2024,广东,1.16675242393254,1.47165265645984,0.85269265427544,0.294644193192923,0.141182962390247,0.0840582728587712,0.0990745737424547,-0.00122592153968898,-0.263577222321686,-0.0400970886659165
rice_late_indica,2004-2024,广西,1.02154780557322,1.45603756636033,0.881294373366269,0.188923764006151,0.120620379386132,0.109877888500018,0.155321161101763,-0.00284920454614627,-0.239862945347198,-0.19177761089377
rice_late_indica,2004-2024,江西,1.03499385154992,1.47654733033661,0.854779954012444,0.288592345941607,0.0903439531642131,0.0998592072924953,0.142971869925852,-0.00203520978355255,-0.292759176180887,-0.14675909282225
rice_late_indica,2004-2024,浙江,1.18121331893252,1.12850968784004,0.647555340754875,0.17619451069504,0.132682526208982,0.0913916399615227,0.0806856702196248,-0.00966009328674567,-0.2467333167281,0.309097041107323
rice_late_indica,2004-2024,海南,1.40513437661277,1.67123649222762,0.923100192665947,0.292031778733547,0.187569155108273,0.13249828040475,0.1360370853151,-0.00745295947561541,-0.267798735485463,0.00914957934623395
rice_late_indica,2004-2024,湖北,1.01658528177416,1.31611212488796,0.790305004066395,0.203289441368606,0.11320070483121,0.10884523030859,0.100471744313157,-0.000634408697672153,-0.307941301025913,0.00904886660978749
rice_late_indica,2004-2024,湖南,1.01118734905418,1.26548235400358,0.835195859202036,0.232839734507248,0.11157050632578,0.0954663999300067,-0.00959014596149509,0.00021992242499925,-0.306296228557918,0.051781301183519
rice_late_indica,2004-2024,福建,1.18964254375743,1.64191486271758,1.01824483810792,0.266106571237419,0.154139458091874,0.133841299106586,0.0695826961737786,-0.00901683065795377,-0.274362655256756,-0.168892833045444
rice_late_indica,2004-2013,安徽,0.971979541205916,1.1077605911997,0.748505643332874,0.104270289645923,0.0714841841662415,0.0989081720577972,0.0845923019968624,-0.00351879034899634,-0.0826939740267412,-0.0495682856180446
rice_late_indica,2004-2013,广东,1.00712860286288,1.08875973797371,0.746716064965631,0.0807698029623434,0.0909979740447617,0.061998202428067,0.108277693572912,-0.000836486094062823,-0.0760987770884345,-0.00469587192833679
rice_late_indica,2004-2013,广西,0.917672154379175,1.12386991423042,0.770346980021735,0.127500348424776,0.0714387398209508,0.0753009344095927,0.0792829115533687,-0.0018215927647479,-0.0654110393579461,-0.138965127728554
