margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.9031533588286854,.85587579,.87207574,.90678757,.10118199,.7733568,.93108386,.99684042,.00044208666,0,-.125339,1.0038092,2262,.72245288,0
latent,expenditure,2,0,.1742448034235927,.33227965,.34069446,.3092452,2.2036805,-.1081294,.42472762,.64095634,.12643678,.03536693,-76.036469,.83835608,2262,.72245288,0
latent,expenditure,3,0,1.367872765732938,1.3642961,1.3652962,1.3207921,1.4004101,1.1752266,1.2828993,1.5210717,0,0,1.1276437,66.183762,2262,.72245288,0
latent,expenditure,4,0,1.035037381830363,1.0626099,1.0630628,1.0359637,.17449138,.80278671,1.0788556,1.1774743,0,.00044208666,.00072139828,3.0984266,2262,.72245288,0
latent,expenditure,5,0,-.5072423556414066,.19804259,.19961083,.10992739,14.135848,-.44013661,.28008819,.53612369,.24712643,.064986736,-574.81976,.74454826,2262,.72245288,0
latent,expenditure,6,0,5.892787919948841,1.6047271,1.5973887,2.282069,79.487022,1.2199394,1.4859798,3.5955334,0,0,1.1057652,2658.6243,2262,.72245288,0
latent,expenditure,7,0,.275457851352724,.19150089,.22405139,.34689522,1.3196542,-.063244075,.42986262,.61360437,.11671088,.029619806,-45.381615,.78933924,2262,.72245288,0
latent,expenditure,8,0,.8961766704216715,.86646211,.87677091,.90587288,.18490112,.72574365,.94244075,1.0294154,.0066312999,.00088417332,-1.8527861,1.4249135,2262,.72245288,0
latent,expenditure,9,0,5.485946105493861,1.701731,1.7514385,2.9430747,43.533798,1.4458859,1.9957662,4.9205813,0,0,.25694001,1498.0897,2262,.72245288,0
latent,marshallian,1,1,-.3427002783125259,-.2820895,-.29754657,-.34907377,.18377715,-.51398879,-.38982466,-.11253796,.94606543,.02917772,-.60362065,1.4384334,2262,.72245288,0
latent,hicksian,1,1,-.124503565931333,-.086416602,-.099068962,-.13026468,.13380247,-.22881834,-.17176208,.033765573,.87400532,.10831123,-.24330653,1.4610845,2262,.72245288,0
latent,marshallian,2,1,-.1237566733057981,-.11777093,-.11191081,-.083836094,.78356683,-.20778248,-.050014112,-.0044729211,.92926615,.49823165,-32.602184,.057450805,2262,.72245288,0
latent,hicksian,2,1,-.0682928045329885,-.037028279,-.028297942,-.0029232185,1.2116251,-.22285035,.050936338,.16331023,.3541114,.2254642,-48.438438,.29670909,2262,.72245288,0
latent,marshallian,3,1,-.2971808624955348,-.25714847,-.25815475,-.27127862,.80437911,-.39167807,-.24816161,-.18821873,1,0,-37.637363,-.14196467,2262,.72245288,0
latent,hicksian,3,1,.0414512919435232,.038192976,.037605166,.047867063,.24506463,-.015059776,.047306105,.11864427,.18479222,.49778956,-11.235835,.17887767,2262,.72245288,0
latent,marshallian,4,1,-.0239936668190699,-.028817391,-.028498759,-.024363171,.045284793,-.061839756,-.033091709,.032299329,.80857646,.72457999,-.50524485,.2482509,2262,.72245288,0
latent,hicksian,4,1,.2226128873504686,.20376343,.20598142,.22303759,.058141273,.14794923,.22518778,.29438567,.0013262599,.0035366933,-.039076403,.40315503,2262,.72245288,0
