evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,-.0104662401248849,.70101452,13.17108,.05322377,.95755363,-25.113829,26.515858
sample_average,expenditure,2,0,.0832951489392603,1.0635781,.27695504,3.8402555,.00012290629,.52075624,1.6064001
sample_average,expenditure,3,0,.8002520417929254,.90334749,.20407693,4.4265046,9.5772348e-06,.50336403,1.3033309
sample_average,expenditure,4,0,.0687799650396168,.776806,.45008445,1.7259116,.084363319,-.10534334,1.6589553
sample_average,expenditure,5,0,-.0418869837961436,.77391815,1.9850227,.38987875,.69662619,-3.1166549,4.6644912
sample_average,expenditure,6,0,.2937446735285573,.86855114,.21201219,4.096704,.00004190746,.45301488,1.2840873
sample_average,expenditure,7,0,.0617068401481742,1.344995,.75153142,1.7896724,.073506586,-.12797946,2.8179696
sample_average,expenditure,8,0,.0380215545444895,3.4277399,5.5910916,.61307168,.53982896,-7.5305982,14.386078
sample_average,expenditure,9,0,-.2934470000719949,1.0006129,.34103471,2.9340498,.0033457056,.33219707,1.6690286
sample_average,marshallian,1,1,-.0104662401248849,-17.656237,296.27161,-.059594769,.95247841,-598.33789,563.02539
sample_average,marshallian,1,2,-.0104662401248849,3.434026,61.130833,.056175023,.9552024,-116.38021,123.24826
sample_average,marshallian,1,3,-.0104662401248849,15.308617,269.30945,.056843966,.95466948,-512.5282,543.14539
sample_average,marshallian,1,4,-.0104662401248849,-6.8758755,123.06194,-.05587329,.95544273,-248.07285,234.32109
sample_average,marshallian,1,5,-.0104662401248849,1.7889025,34.322575,.052120291,.95843285,-65.482109,69.059914
sample_average,marshallian,1,6,-.0104662401248849,2.212605,46.106247,.047989268,.96172482,-88.153976,92.579193
sample_average,marshallian,1,7,-.0104662401248849,4.1591768,72.896912,.057055596,.95450091,-138.71614,147.0345
sample_average,marshallian,1,8,-.0104662401248849,-7.26756,129.71516,-.056027066,.95532024,-261.50461,246.96948
sample_average,marshallian,1,9,-.0104662401248849,4.1953316,72.357033,.057980981,.95376378,-137.62184,146.01251
sample_average,marshallian,2,1,.0832951489392603,-.42769912,.29251045,-1.462167,.14369546,-1.0010091,.14561084
sample_average,marshallian,2,2,.0832951489392603,-.629574,.19122916,-3.2922487,.00099389639,-1.0043763,-.25477171
sample_average,marshallian,2,3,.0832951489392603,.14605786,.61118013,.23897679,.81112361,-1.0518332,1.343949
sample_average,marshallian,2,4,.0832951489392603,-.031379309,.14428693,-.21747851,.82783544,-.3141765,.25141788
sample_average,marshallian,2,5,.0832951489392603,.01870637,.16874266,.1108574,.91172945,-.31202313,.3494359
sample_average,marshallian,2,6,.0832951489392603,.13030344,.28718653,.45372406,.65002745,-.43257183,.69317871
sample_average,marshallian,2,7,.0832951489392603,.090975188,.10475387,.86846614,.3851392,-.11433862,.296289
sample_average,marshallian,2,8,.0832951489392603,-.36740956,.22485505,-1.6339841,.10226219,-.80811739,.073298223
sample_average,marshallian,2,9,.0832951489392603,.0064409855,.18288404,.035218962,.97190517,-.35200515,.36488712
sample_average,marshallian,3,1,.8002520417929254,-.19809882,.085181028,-2.3256214,.020038754,-.36505058,-.03114708
sample_average,marshallian,3,2,.8002520417929254,.028549036,.065103889,.43851507,.66101295,-.099052243,.15615031
sample_average,marshallian,3,3,.8002520417929254,-.60095036,.25006223,-2.403203,.016252158,-1.0910634,-.11083737
sample_average,marshallian,3,4,.8002520417929254,.026957167,.071625978,.37636021,.70664912,-.11342717,.1673415
sample_average,marshallian,3,5,.8002520417929254,-.096161284,.060630724,-1.5860158,.11273572,-.21499532,.022672746
sample_average,marshallian,3,6,.8002520417929254,-.03846141,.1440527,-.2669954,.7894727,-.32079953,.2438767
sample_average,marshallian,3,7,.8002520417929254,-.0075063654,.076474547,-.098155089,.92180914,-.15739372,.14238098
sample_average,marshallian,3,8,.8002520417929254,-.071992062,.0878172,-.81979454,.41233325,-.24411061,.10012649
sample_average,marshallian,3,9,.8002520417929254,.054316595,.11734012,.46289876,.64343691,-.17566581,.28429899
sample_average,marshallian,4,1,.0687799650396168,1.0470945,1.0166764,1.0299191,.30304796,-.94555461,3.0397437
sample_average,marshallian,4,2,.0687799650396168,-.014114801,.22011594,-.06412439,.9488712,-.44553411,.41730452
sample_average,marshallian,4,3,.0687799650396168,.41491064,.95719028,.43346724,.66467535,-1.4611479,2.2909691
sample_average,marshallian,4,4,.0687799650396168,-.76463246,.35998118,-2.12409,.033662613,-1.4701825,-.059082296
sample_average,marshallian,4,5,.0687799650396168,-.11614713,.22715034,-.51132268,.60912514,-.56135362,.32905936
sample_average,marshallian,4,6,.0687799650396168,-.48517928,.34632236,-1.400947,.16122992,-1.1639587,.19360009
sample_average,marshallian,4,7,.0687799650396168,-.29535687,.35879835,-.82318348,.41040367,-.99858874,.40787497
sample_average,marshallian,4,8,.0687799650396168,-.72573715,.64132845,-1.1316154,.25779617,-1.9827179,.53124356
sample_average,marshallian,4,9,.0687799650396168,.1623566,.2905564,.55877823,.57631308,-.40712348,.73183668
sample_average,marshallian,5,1,-.0418869837961436,.44775352,2.1547034,.20780286,.83538288,-3.7753875,4.6708946
sample_average,marshallian,5,2,-.0418869837961436,-.013071633,.38036841,-.034365717,.9725855,-.75858003,.73243678
sample_average,marshallian,5,3,-.0418869837961436,1.9407402,7.0295362,.27608368,.78248382,-11.836898,15.718378
sample_average,marshallian,5,4,-.0418869837961436,.19091648,1.079025,.17693424,.85956001,-1.9239336,2.3057666
sample_average,marshallian,5,5,-.0418869837961436,-3.127722,7.3626299,-.42481044,.67097485,-17.558212,11.302767
sample_average,marshallian,5,6,-.0418869837961436,-.0096933413,.80897808,-.011982204,.99043983,-1.5952612,1.5758746
sample_average,marshallian,5,7,-.0418869837961436,-.049233329,.42577517,-.11563221,.90794402,-.88373733,.78527069
sample_average,marshallian,5,8,-.0418869837961436,-.4378576,1.6604158,-.26370358,.79200834,-3.6922128,2.8164976
sample_average,marshallian,5,9,-.0418869837961436,.28424957,.97656918,.2910696,.77099812,-1.6297908,2.1982899
sample_average,marshallian,6,1,.2937446735285573,-.07708253,.1995398,-.38630152,.69927335,-.46817333,.31400827
sample_average,marshallian,6,2,.2937446735285573,.053194053,.058294978,.91249806,.36150658,-.061062004,.16745012
sample_average,marshallian,6,3,.2937446735285573,-.076934986,.59822893,-.12860459,.89767051,-1.2494421,1.0955722
sample_average,marshallian,6,4,.2937446735285573,-.11991438,.10541964,-1.1374956,.25533116,-.32653308,.086704321
sample_average,marshallian,6,5,.2937446735285573,.0053461259,.10006647,.053425752,.95739269,-.19078054,.20147279
sample_average,marshallian,6,6,.2937446735285573,-.79861289,.25426859,-3.1408241,.0016847317,-1.2969701,-.30025563
sample_average,marshallian,6,7,.2937446735285573,.070478365,.068457693,1.0295172,.30323672,-.063696235,.20465298
sample_average,marshallian,6,8,.2937446735285573,.074819967,.096064232,.77885354,.436066,-.11346247,.26310241
sample_average,marshallian,6,9,.2937446735285573,.0001551725,.16829661,.00092201802,.99926436,-.32970011,.33001047
sample_average,marshallian,7,1,.0617068401481742,-.69870758,.94886273,-.73636317,.46150973,-2.5584443,1.1610292
sample_average,marshallian,7,2,.0617068401481742,.099362448,.21055922,.4718979,.63699967,-.31332603,.51205093
sample_average,marshallian,7,3,.0617068401481742,-.45077649,1.4585454,-.30905893,.75727671,-3.309473,2.4079201
sample_average,marshallian,7,4,.0617068401481742,-.36829206,.54952019,-.67020667,.50272608,-1.4453318,.70874768
sample_average,marshallian,7,5,.0617068401481742,.057340574,.26417196,.21705776,.82816333,-.46042696,.57510811
sample_average,marshallian,7,6,.0617068401481742,.19554713,.71615356,.27305198,.78481328,-1.208088,1.5991822
sample_average,marshallian,7,7,.0617068401481742,.12545301,1.5290347,.082047194,.93460917,-2.8713999,3.1223061
sample_average,marshallian,7,8,.0617068401481742,-.32865173,.60674697,-.54166186,.58805144,-1.517854,.86055052
sample_average,marshallian,7,9,.0617068401481742,.02372963,.47330248,.050136287,.96001381,-.90392619,.9513855
sample_average,marshallian,8,1,.0380215545444895,2.0290887,5.4976134,.3690854,.71206409,-8.7460346,12.804213
sample_average,marshallian,8,2,.0380215545444895,-1.0018202,2.353549,-.42566362,.670353,-5.6146917,3.6110511
sample_average,marshallian,8,3,.0380215545444895,-3.5353906,9.025423,-.39171466,.69526905,-21.224894,14.154114
sample_average,marshallian,8,4,.0380215545444895,-1.4951701,3.4726725,-.43055317,.66679329,-8.3014832,5.3111429
sample_average,marshallian,8,5,.0380215545444895,.59353262,1.6839895,.35245624,.72449613,-2.7070262,3.8940916
sample_average,marshallian,8,6,.0380215545444895,-.17370838,.70510274,-.24635898,.80540437,-1.5556843,1.2082676
sample_average,marshallian,8,7,.0380215545444895,-.66190279,1.7119294,-.38664141,.6990217,-4.0172229,2.6934173
sample_average,marshallian,8,8,.0380215545444895,.51495498,3.8741677,.13292016,.89425653,-7.0782738,8.1081839
sample_average,marshallian,8,9,.0380215545444895,.30267569,.82153523,.36842692,.71255493,-1.3075037,1.9128551
sample_average,marshallian,9,1,-.2934470000719949,.15276864,.22991624,.66445345,.50640011,-.29785892,.60339618
sample_average,marshallian,9,2,-.2934470000719949,.0034164258,.040007006,.085395686,.93194681,-.074995868,.081828721
sample_average,marshallian,9,3,-.2934470000719949,-.22596224,.42005953,-.53792906,.590626,-1.0492638,.59733933
sample_average,marshallian,9,4,-.2934470000719949,-.053447597,.050787866,-1.0523695,.29263008,-.15298998,.04609479
sample_average,marshallian,9,5,-.2934470000719949,.05006969,.13736784,.36449355,.71548951,-.21916632,.31930572
sample_average,marshallian,9,6,-.2934470000719949,-.038947765,.14886723,-.26162753,.79360861,-.33072218,.25282666
sample_average,marshallian,9,7,-.2934470000719949,.016260805,.079255335,.20516984,.83743942,-.1390768,.1715984
sample_average,marshallian,9,8,-.2934470000719949,.05306584,.096661888,.54898411,.58301634,-.13638797,.24251966
sample_average,marshallian,9,9,-.2934470000719949,-.95783669,.19944224,-4.802577,1.5663668e-06,-1.3487363,-.56693709
sample_average,hicksian,1,1,-.0104662401248849,-17.663574,296.07538,-.059659049,.95242721,-597.96063,562.63348
sample_average,hicksian,1,2,-.0104662401248849,3.4924171,60.61047,.057620693,.95405078,-115.30192,122.28675
sample_average,hicksian,1,3,-.0104662401248849,15.869605,263.94437,.060124807,.95205623,-501.45184,533.19104
