specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_9,.0016964875429119,.010529074,.1611241,.87199569,-.018940119,.022333093
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_10,-.006909250188493,.0066200681,-1.0436827,.29663223,-.019884344,.0060658446
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_11,-.0081448408451654,.0064794198,-1.2570324,.20874189,-.02084427,.0045545883
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_12,-.0097365409729763,.0064558485,-1.5081737,.13151008,-.022389771,.00291669
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_13,-.0060021051158691,.0074009304,-.81099331,.41736951,-.020507662,.0085034519
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_14,-.018254916811358,.0054087974,-3.3750417,.00073804468,-.028855965,-.0076538692
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_15,-.0205201578030141,.0077556204,-2.6458435,.0081487522,-.035720896,-.0053194207
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t4_16,-.0137204382016789,.0054247077,-2.5292494,.011430677,-.02435267,-.003088207
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_1,.0103717679788324,.0046556476,2.227782,.025895054,.0012468665,.01949667
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_2,.0130122354933376,.020584777,.63212901,.52730256,-.027333187,.053357657
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_3,-.0124655850840767,.0088012237,-1.4163468,.156674,-.029715667,.0047844965
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_4,.0058961953332851,.0095395492,.61807901,.53652322,-.012800978,.024593368
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_5,-.0023882555803031,.014708866,-.16236843,.87101573,-.031217104,.026440592
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_6,-.0077853247902929,.0081419526,-.95619869,.33897185,-.023743259,.0081726098
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_7,.0003313298483051,.0073562912,.045040339,.96407515,-.014086736,.014749396
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_8,-.0044468944035799,.020067597,-.22159575,.82462859,-.043778662,.034884874
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_9,.006904421946055,.019735077,.3498553,.72644728,-.03177562,.045584463
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_10,.0739865057069218,.020402908,3.6262724,.00028754206,.033997539,.11397547
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_11,-.0207992915084437,.02149564,-.96760511,.33324164,-.062929973,.02133139
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_12,.0527462501516892,.016727645,3.1532381,.0016147003,.019960668,.085531831
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_13,.0021266220665271,.017573711,.12101156,.90368187,-.032317217,.036570463
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_14,.0034487934631189,.013671579,.25226006,.80084008,-.023347009,.030244596
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_15,-.0260233606426088,.024380967,-1.0673637,.28580761,-.073809177,.021762455
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t5_16,-.000096415735355,.014080961,-.006847241,.99453676,-.027694592,.02750176
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_1,-.0072781163379306,.0039697131,-1.8334112,.066741437,-.015058611,.0005023781
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_2,.0153168349549336,.018675372,.82016224,.41212362,-.021286221,.051919892
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_3,-.0002385975272123,.010162817,-.023477498,.98126936,-.020157354,.019680159
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_4,.0003869807269571,.0086443014,.044767153,.96429288,-.016555538,.017329499
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_5,.0155556087027761,.01714351,.90737587,.36420804,-.018045055,.049156275
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_6,-.0028304499440963,.0070591858,-.40095985,.68844968,-.0166662,.011005299
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_7,.0089036055879338,.0078971889,1.1274399,.25955653,-.0065745995,.024381811
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_8,.0148625958060799,.018851953,.78838497,.43047157,-.022086551,.051811744
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_9,-.002655475004346,.019151291,-.13865776,.88972062,-.040191315,.034880366
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_10,-.0015333360459246,.018586421,-.082497649,.93425101,-.037962053,.034895379
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_11,.0078036206835561,.021569096,.36179638,.7175042,-.034471031,.050078273
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_12,-.0003156445190779,.016443642,-.019195536,.98468512,-.032544591,.031913299
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_13,.0598422063133844,.019115554,3.1305506,.0017447899,.022376409,.097308002
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_14,-.0274594632857669,.014489953,-1.8950691,.058083244,-.055859249,.00094032346
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_15,.0012624987840087,.024571523,.051380567,.95902228,-.046896804,.049421802
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t6_16,-.0493317227019514,.018969806,-2.600539,.0093077421,-.086511858,-.012151585
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_1,.0071801962646849,.0028151444,2.5505607,.01075498,.0016626149,.012697778
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_2,.0060561248663552,.014052407,.43096709,.66649228,-.021486087,.033598337
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_3,-.005347354199299,.0087039694,-.61435813,.5389787,-.02240682,.011712112
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_4,-.006943472734307,.0070612859,-.98331559,.32545212,-.020783339,.0068963934
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_5,.0024555860025716,.007256736,.33838713,.73507148,-.011767355,.016678527
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_6,.0025363623910333,.0044903373,.56484896,.57217652,-.0062645371,.011337262
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_7,-.0083784959450676,.005376135,-1.5584608,.11912405,-.018915527,.0021585354
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_8,-.0915097327598633,.041127477,-2.2250266,.026079452,-.17211811,-.010901357
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_9,.0940716712602302,.042145781,2.2320542,.025611378,.011467457,.17667589
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_10,.0288747837960262,.013827192,2.0882609,.036774304,.0017739864,.055975582
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_11,-.0323185118026271,.01976791,-1.6348977,.1020705,-.071062908,.0064258818
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_12,.0428352862583494,.013272566,3.2273552,.0012494019,.016821535,.068849035
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_13,-.0577562781594318,.013563847,-4.2581043,.00002061677,-.08434093,-.031171625
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_14,-.0387763596986483,.011188261,-3.4658074,.00052864169,-.06070495,-.016847771
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_15,-.0519682752043545,.018342057,-2.8332851,.0046072276,-.087918043,-.016018504
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t7_16,-.0259843093786116,.011758303,-2.2098689,.027114265,-.049030162,-.0029384575
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_1,-.0004872277202605,.0028207961,-.17272702,.86286598,-.0060158866,.0050414312
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_2,-.0296661653857505,.012631671,-2.3485544,.018846445,-.054423783,-.0049085463
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_3,.0060596085501556,.0094970046,.63805473,.5234381,-.012554179,.024673397
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_4,.0025691291159003,.0074267881,.34592736,.7293973,-.011987108,.017125366
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_5,.0037302275959405,.0096515864,.38648856,.69913489,-.015186533,.022646988
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_6,.0046124610001593,.005186819,.88926589,.37386021,-.005553517,.014778439
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_7,.0067481713199105,.0054309205,1.2425464,.214035,-.0038962374,.017392579
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_8,.0542842015184384,.020530699,2.6440504,.0081920475,.014044771,.094523631
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_9,-.0582935495091881,.020875171,-2.7924824,.0052305306,-.099208131,-.017378965
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_10,-.0008207681913299,.016266331,-.0504581,.95975733,-.032702193,.031060655
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_11,-.0459639170070263,.015385155,-2.9875498,.0028122347,-.076118268,-.015809568
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_12,.0229914918360136,.014159221,1.6237823,.10442229,-.0047600712,.050743055
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_13,-.0409127461949988,.013056206,-3.1335862,.0017268417,-.066502437,-.015323053
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_14,-.0245184528319619,.010102972,-2.4268553,.015230331,-.044319917,-.00471699
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_15,-.0323870938689493,.017491542,-1.851586,.064085297,-.066669889,.0018956987
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,t8_16,-.0154789345471097,.010121518,-1.5293096,.12618768,-.035316743,.0043588751
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,r1,.0084350234402213,.021341002,.39524963,.69265866,-.033392571,.050262619
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,r2,.0174763861362801,.013651086,1.2802194,.20046796,-.0092792511,.044232022
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,r3,-.0668697346056734,.027745092,-2.4101465,.015946118,-.12124912,-.012490354
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,r4,-.0022543440540242,.0060736598,-.37116733,.71051288,-.014158498,.0096498104
"""Nine-group EASI NLSUR-CF""",easi,nlsur,3,2,1,r5,.0409867220992345,.018353198,2.2332196,.025534468,.0050151139,.076958328
