model,margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor,demand_good_name,shock_good_name
AIDS NLSUR-CF,latent,marshallian,5,6,-0.1727782059128359,-0.15053466,-0.14908867,-0.1580901,0.20650551,-0.25150272,-0.13410068,-0.082112424,1.0,0.0004032258,-4.0584178,-0.049924601,2480,0.79207921,0,奶类,水产品及制品
AIDS NLSUR-CF,latent,hicksian,5,6,-0.1138834453300735,-0.077793598,-0.076661408,-0.099148192,0.21533485,-0.20838483,-0.082578063,0.0030074536,0.88749999,0.34354839,-4.0614519,0.052997481,2480,0.79207921,0,奶类,水产品及制品
AIDS NLSUR-CF,latent,marshallian,6,6,7.482031967765774,0.80579704,0.80853122,3.1959949,79.486488,0.072112836,0.80580944,6.8138175,0.059677418,0.039516129,-0.32373881,3138.2571,2480,0.79207921,0,水产品及制品,水产品及制品
AIDS NLSUR-CF,latent,hicksian,6,6,7.612906937975055,0.95853966,0.95986921,3.3280046,79.481331,0.24483581,0.93782675,6.8977766,0.011290323,0.02016129,-0.096293554,3138.3262,2480,0.79207921,0,水产品及制品,水产品及制品
AIDS NLSUR-CF,latent,marshallian,7,6,-0.2708478101255363,-0.30205393,-0.2904861,-0.24585831,0.45189804,-0.41026685,-0.217888,-0.12813666,1.0,0.0004032258,-13.095327,-0.046985887,2480,0.79207921,0,油脂,水产品及制品
AIDS NLSUR-CF,latent,hicksian,7,6,-0.2461484997342827,-0.27205244,-0.25903431,-0.21798223,0.51621962,-0.40206343,-0.18719611,-0.087820463,0.99758065,0.023387097,-14.970103,0.019244213,2480,0.79207921,0,油脂,水产品及制品
AIDS NLSUR-CF,latent,marshallian,8,6,-0.0363560626484753,-0.049639996,-0.048279636,-0.035359148,0.030064186,-0.062591903,-0.034510043,-0.0085439524,0.95080644,0.79677421,-0.59346223,0.055012312,2480,0.79207921,0,蔬菜及制品,水产品及制品
AIDS NLSUR-CF,latent,hicksian,8,6,0.0097117143573828,0.0063078818,0.0073604709,0.011020112,0.049846999,-0.041500706,0.014499969,0.059731964,0.37137097,0.76330644,-0.84563988,0.13123646,2480,0.79207921,0,蔬菜及制品,水产品及制品
AIDS NLSUR-CF,latent,marshallian,9,6,-0.1388629476877128,-0.056224655,-0.059878521,-0.11919794,0.30099013,-0.27728996,-0.081281409,-0.03053865,0.99354839,0.20201613,-8.2068329,0.02180225,2480,0.79207921,0,干果及制品,水产品及制品
AIDS NLSUR-CF,latent,hicksian,9,6,-0.0205568502994359,0.042989179,0.040470313,-0.0092398506,0.1896698,-0.10367071,-0.0023192749,0.085968316,0.51491934,0.56048387,-4.2902389,0.32135683,2480,0.79207921,0,干果及制品,水产品及制品
AIDS NLSUR-CF,latent,marshallian,1,7,-0.1375497554006891,-0.14553446,-0.14282347,-0.1364786,0.03518327,-0.18057799,-0.13146697,-0.10060933,1.0,0.0,-0.45237952,-0.076111935,2480,0.79207921,0,主食及加工品,油脂
AIDS NLSUR-CF,latent,hicksian,1,7,-0.0655818776421033,-0.080414876,-0.078213029,-0.064757951,0.050385457,-0.13055074,-0.063047148,-0.0049909824,0.92741936,0.38790321,-0.42203209,0.087671027,2480,0.79207921,0,主食及加工品,油脂
AIDS NLSUR-CF,latent,marshallian,2,7,-0.0955950004388142,-0.063091107,-0.06406901,-0.07949505,0.2783837,-0.12545189,-0.067464769,-0.036424201,0.99556452,0.25645161,-10.599471,0.018070081,2480,0.79207921,0,豆类及加工品,油脂
AIDS NLSUR-CF,latent,hicksian,2,7,-0.0828568073565999,-0.043785639,-0.04341536,-0.052354004,0.5295313,-0.14391191,-0.032231443,0.027795937,0.72379035,0.59758067,-20.289574,0.16155767,2480,0.79207921,0,豆类及加工品,油脂
AIDS NLSUR-CF,latent,marshallian,3,7,-0.0311932491372595,-0.035944264,-0.035341017,-0.031039109,0.011893068,-0.048060689,-0.029556978,-0.017887596,1.0,0.92379034,-0.095588505,-0.0028228748,2480,0.79207921,0,畜禽肉,油脂
AIDS NLSUR-CF,latent,hicksian,3,7,0.0711167281931957,0.055380642,0.057576872,0.070966154,0.031488016,0.031397495,0.069738574,0.11227625,0.0084677422,0.26048386,-0.024774857,0.18495892,2480,0.79207921,0,畜禽肉,油脂
AIDS NLSUR-CF,latent,marshallian,4,7,-0.1719595278669105,-0.13676178,-0.13525972,-0.16309583,0.13436955,-0.24371707,-0.14500332,-0.10608514,1.0,0.0,-3.9854791,-0.07942643,2480,0.79207921,0,蛋类及制品,油脂
AIDS NLSUR-CF,latent,hicksian,4,7,-0.1013771309879794,-0.06917467,-0.068410784,-0.092200741,0.14977464,-0.1856703,-0.076777898,-0.013895391,0.96169353,0.31895161,-4.2760925,0.067306563,2480,0.79207921,0,蛋类及制品,油脂
AIDS NLSUR-CF,latent,marshallian,5,7,-0.0753144992465011,-0.062175788,-0.061790459,-0.068971999,0.089815989,-0.10971992,-0.058732715,-0.036608443,1.0,0.36330646,-1.9155337,-0.022382872,2480,0.79207921,0,奶类,油脂
AIDS NLSUR-CF,latent,hicksian,5,7,0.0061729284336397,0.010657582,0.010931763,0.012448044,0.097517826,-0.044490021,0.021308616,0.062412746,0.31048387,0.72741938,-1.9416922,0.16829817,2480,0.79207921,0,奶类,油脂
AIDS NLSUR-CF,latent,marshallian,6,7,-1.818575524210603,-0.45105147,-0.4508011,-0.95301121,15.01211,-1.7625536,-0.43867993,-0.23861852,1.0,0.0,-550.15076,-0.14944708,2480,0.79207921,0,水产品及制品,油脂
AIDS NLSUR-CF,latent,hicksian,6,7,-1.351529824013469,-0.29222369,-0.29073271,-0.64871311,12.544559,-1.3042396,-0.24838297,-0.10907164,0.99758065,0.016532257,-476.95789,0.029103415,2480,0.79207921,0,水产品及制品,油脂
AIDS NLSUR-CF,latent,marshallian,7,7,0.1890439354946391,0.18222882,0.14601117,0.099014662,1.6257539,-0.31661895,-0.04084643,0.76161051,0.54717743,0.11129032,-0.58602011,45.572628,2480,0.79207921,0,油脂,油脂
AIDS NLSUR-CF,latent,hicksian,7,7,0.235877558464119,0.22507299,0.18760513,0.14550923,1.6141003,-0.23395182,0.0067582591,0.76727664,0.48790324,0.1391129,-0.4121463,45.534992,2480,0.79207921,0,油脂,油脂
AIDS NLSUR-CF,latent,marshallian,8,7,-0.0011394488819646,0.0098627051,0.0093287714,-0.001016011,0.015146433,-0.019742725,-6.0607421e-05,0.014368908,0.50120968,0.99516129,-0.23268849,0.086842962,2480,0.79207921,0,蔬菜及制品,油脂
AIDS NLSUR-CF,latent,hicksian,8,7,0.060975125762032,0.072607234,0.070932962,0.062047459,0.046171207,0.019051461,0.064745329,0.096159332,0.024193548,0.36008066,-1.2286509,0.18781042,2480,0.79207921,0,蔬菜及制品,油脂
AIDS NLSUR-CF,latent,marshallian,9,7,-0.2034782491256072,-0.19133937,-0.18902665,-0.18025173,0.35750091,-0.33078921,-0.13125628,-0.071190976,1.0,0.0036290323,-8.4544744,-0.042350806,2480,0.79207921,0,干果及制品,油脂
AIDS NLSUR-CF,latent,hicksian,9,7,-0.0558821983360656,-0.058796778,-0.056668591,-0.039743677,0.26549304,-0.17200419,-0.0081366971,0.065495729,0.52822578,0.42741936,-6.1516972,0.13405792,2480,0.79207921,0,干果及制品,油脂
AIDS NLSUR-CF,latent,marshallian,1,8,-0.079618650596882,-0.077360198,-0.077335447,-0.079203703,0.018418297,-0.10257342,-0.077871591,-0.058712214,1.0,0.017741935,-0.20470679,-0.03848239,2480,0.79207921,0,主食及加工品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,1,8,0.0408159296522621,0.056917131,0.055520177,0.040964089,0.045810513,-0.016832964,0.042475935,0.097447157,0.18629032,0.52903223,-0.12533098,0.18948749,2480,0.79207921,0,主食及加工品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,2,8,-0.1198397481784219,-0.084419526,-0.085143693,-0.10299405,0.29616502,-0.15884367,-0.091215275,-0.051301386,0.99959677,0.089516126,-10.832533,0.0020524741,2480,0.79207921,0,豆类及加工品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,2,8,-0.1238925663921808,-0.058027159,-0.054222215,-0.071876742,0.90047097,-0.19458933,-0.034886997,0.038995422,0.71774191,0.50604838,-35.237022,0.10569374,2480,0.79207921,0,豆类及加工品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,3,8,-0.149614228934894,-0.14592938,-0.14568526,-0.14879635,0.038204599,-0.20269234,-0.14022619,-0.11079583,1.0,0.0,-0.35291582,-0.082022838,2480,0.79207921,0,畜禽肉,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,3,8,0.0224887915281183,0.044639174,0.042955387,0.02254454,0.042815793,-0.030639879,0.020002929,0.081132576,0.30645162,0.69274193,-0.10829619,0.15146968,2480,0.79207921,0,畜禽肉,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,4,8,-0.1359321811678674,-0.10275459,-0.10171846,-0.12895919,0.10805103,-0.19933492,-0.11114275,-0.080556884,1.0,0.0,-3.0763521,-0.054535475,2480,0.79207921,0,蛋类及制品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,4,8,-0.0158125711087442,0.041307099,0.041425105,-0.0081913229,0.14140514,-0.11825224,0.0064204419,0.086677223,0.47258064,0.38064516,-3.5893676,0.17059739,2480,0.79207921,0,蛋类及制品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,5,8,-0.1115304068773263,-0.091728613,-0.091057099,-0.10190517,0.13500842,-0.16088203,-0.086562052,-0.054181393,1.0,0.058467742,-2.8240778,-0.033774026,2480,0.79207921,0,奶类,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,5,8,0.0263457247670322,0.068811297,0.066949241,0.036131028,0.14991371,-0.04933745,0.048263293,0.11343088,0.22701614,0.4141129,-2.8550966,0.16903849,2480,0.79207921,0,奶类,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,6,8,-1.141925368972132,-0.32611078,-0.32488307,-0.57421511,10.530549,-1.0582248,-0.28090182,-0.13831754,1.0,0.0008064516,-423.31732,-0.048225313,2480,0.79207921,0,水产品及制品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,6,8,-0.2916125056949354,0.019426994,0.01989877,-0.08768528,3.2524376,-0.28383973,0.033266332,0.1082608,0.37137097,0.32983872,-105.50768,0.19240209,2480,0.79207921,0,水产品及制品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,7,8,0.0471058962001236,0.078971364,0.075242922,0.04039143,0.13699724,-0.0086789476,0.031126611,0.1039531,0.1842742,0.63709676,-0.052210543,4.1604981,2480,0.79207921,0,油脂,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,7,8,0.1094521562912074,0.15592991,0.15355214,0.10965091,0.060332503,0.034520213,0.10795107,0.18522951,0.024193548,0.18024194,-0.19034021,0.45936269,2480,0.79207921,0,油脂,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,8,8,-0.2503212436088398,-0.38175216,-0.38350675,-0.28847897,0.69415241,-0.51805747,-0.34025785,0.022039952,0.89153224,0.045564517,-0.62686574,22.708115,2480,0.79207921,0,蔬菜及制品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,8,8,-0.138274449187818,-0.24767765,-0.25046569,-0.17615671,0.67381865,-0.35083094,-0.23265952,0.077503167,0.85927421,0.072580643,-0.39869022,22.678297,2480,0.79207921,0,蔬菜及制品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,9,8,-0.2828878474123074,-0.25770053,-0.25404683,-0.24828637,0.5508247,-0.47722343,-0.17321369,-0.088849172,1.0,0.0012096774,-15.149818,-0.044018116,2480,0.79207921,0,干果及制品,蔬菜及制品
AIDS NLSUR-CF,latent,hicksian,9,8,-0.0207507423311084,0.00061465363,0.00054072321,-0.0018221313,0.296186,-0.12236246,0.028289884,0.089363366,0.36854839,0.45645162,-7.1087852,0.18993989,2480,0.79207921,0,干果及制品,蔬菜及制品
AIDS NLSUR-CF,latent,marshallian,1,9,0.015149641510788,0.011204822,0.011472901,0.015116788,0.0052586864,0.0086288359,0.014750456,0.022358039,0.0,1.0,0.0013096766,0.036524426,2480,0.79207921,0,主食及加工品,干果及制品
AIDS NLSUR-CF,latent,hicksian,1,9,0.0513474998060181,0.042411592,0.043066062,0.051356204,0.020830512,0.024791468,0.053092722,0.078938067,0.0,0.47298387,0.006015535,0.10201629,2480,0.79207921,0,主食及加工品,干果及制品
AIDS NLSUR-CF,latent,marshallian,2,9,-0.270435166091234,-0.24646334,-0.2383226,-0.21022198,1.0332397,-0.42477661,-0.13891341,-0.081735,1.0,0.0004032258,-40.567978,-0.046558894,2480,0.79207921,0,豆类及加工品,干果及制品
AIDS NLSUR-CF,latent,hicksian,2,9,-0.2636079189696193,-0.23564334,-0.22696628,-0.19713171,1.1673862,-0.43272623,-0.11545171,-0.050800826,1.0,0.097177416,-46.26688,-0.0047732159,2480,0.79207921,0,豆类及加工品,干果及制品
AIDS NLSUR-CF,latent,marshallian,3,9,0.0056789453544674,0.010939652,0.010691193,0.0056990422,0.0064697112,-0.0027055331,0.0060281437,0.01380595,0.23225807,1.0,-0.013781937,0.02482285,2480,0.79207921,0,畜禽肉,干果及制品
AIDS NLSUR-CF,latent,hicksian,3,9,0.0565467379629589,0.053766638,0.053431198,0.056622602,0.019684501,0.029476427,0.059691254,0.079512224,0.0,0.42459679,0.0075132879,0.10364887,2480,0.79207921,0,畜禽肉,干果及制品
AIDS NLSUR-CF,latent,marshallian,4,9,-0.0063471481734645,-0.011273907,-0.010921152,-0.0059190276,0.0096799666,-0.014032917,-0.0056785881,0.0018577452,0.8157258,0.99556452,-0.20017081,0.013964948,2480,0.79207921,0,蛋类及制品,干果及制品
AIDS NLSUR-CF,latent,hicksian,4,9,0.0285374501428217,0.019256923,0.019836983,0.029091483,0.022757603,0.003235762,0.03067128,0.054490298,0.065322578,0.80685484,-0.20854884,0.080203615,2480,0.79207921,0,蛋类及制品,干果及制品
AIDS NLSUR-CF,latent,marshallian,5,9,0.0033593630086961,0.001107335,0.0011961535,0.0029667465,0.0059269206,0.00041532764,0.0024872881,0.006050847,0.038306452,0.9967742,-0.001210878,0.13368832,2480,0.79207921,0,奶类,干果及制品
AIDS NLSUR-CF,latent,hicksian,5,9,0.0440655664474254,0.033550374,0.034039389,0.044013228,0.020577203,0.01759129,0.046357006,0.069805034,0.0,0.53346777,0.00091677532,0.12192062,2480,0.79207921,0,奶类,干果及制品
AIDS NLSUR-CF,latent,marshallian,6,9,-0.5065123681113212,-0.045902289,-0.048328828,-0.2291645,5.3159389,-0.47568053,-0.093007155,-0.020322254,0.99717742,0.32016128,-210.98872,0.0074052401,2480,0.79207921,0,水产品及制品,干果及制品
AIDS NLSUR-CF,latent,hicksian,6,9,-0.1868548842295978,0.024263388,0.023389261,-0.0533101,2.8852129,-0.15305471,-0.002081414,0.037691113,0.51491934,0.73225808,-125.81461,0.82196128,2480,0.79207921,0,水产品及制品,干果及制品
AIDS NLSUR-CF,latent,marshallian,7,9,-0.0348058487373183,-0.050075024,-0.047559548,-0.030334914,0.084861815,-0.066913381,-0.02430555,-0.0020063356,0.93145162,0.78467745,-2.8172019,0.018739359,2480,0.79207921,0,油脂,干果及制品
AIDS NLSUR-CF,latent,hicksian,7,9,-0.0147322135789725,-0.033052169,-0.029957317,-0.0088614197,0.11264061,-0.061642822,-0.0040114298,0.036754392,0.52822578,0.84395164,-3.2089622,0.06321805,2480,0.79207921,0,油脂,干果及制品
AIDS NLSUR-CF,latent,marshallian,8,9,-0.0224866998348421,-0.026555274,-0.026226083,-0.021892035,0.012938292,-0.03341068,-0.021151347,-0.011318197,0.99919355,0.9794355,-0.27246204,0.0025271974,2480,0.79207921,0,蔬菜及制品,干果及制品
AIDS NLSUR-CF,latent,hicksian,8,9,0.0080176761816756,0.0014355297,0.0017659707,0.0092335735,0.031957336,-0.017268555,0.0090078581,0.036075555,0.36854839,0.97862905,-0.84322613,0.067604877,2480,0.79207921,0,蔬菜及制品,干果及制品
AIDS NLSUR-CF,latent,marshallian,9,9,-0.5670703738423839,-0.64263028,-0.64671016,-0.62128073,0.80936307,-0.84265959,-0.74721664,-0.27896902,0.95443547,0.0076612905,-0.88886887,19.379665,2480,0.79207921,0,干果及制品,干果及制品
AIDS NLSUR-CF,latent,hicksian,9,9,-0.5032055272471119,-0.57864374,-0.5827105,-0.55646831,0.80089283,-0.75380802,-0.67981595,-0.24149549,0.95161289,0.010887097,-0.77663523,19.401096,2480,0.79207921,0,干果及制品,干果及制品
QUAIDS NLSUR-CF,latent,expenditure,1,0,0.8506889396616051,0.91378909,0.90947354,0.85117853,0.066407867,0.76817107,0.84593505,0.94146907,0.0,0.0,0.58596438,1.0026041,2438,0.77866495,0,主食及加工品,总支出
QUAIDS NLSUR-CF,latent,expenditure,2,0,0.0473338431944416,0.31341669,0.3251394,0.33876258,6.8027635,-0.17457093,0.49899834,0.68342394,0.13576703,0.025840852,-276.26852,0.80803978,2438,0.77866495,0,豆类及加工品,总支出
QUAIDS NLSUR-CF,latent,expenditure,3,0,1.15662411219553,1.0832899,1.0867904,1.1538821,0.091459535,1.0584145,1.1424147,1.2700578,0.0,0.0,1.0105894,1.8198417,2438,0.77866495,0,畜禽肉,总支出
QUAIDS NLSUR-CF,latent,expenditure,4,0,0.8300493969278662,1.0171449,1.0103897,0.84089631,0.2741197,0.60661912,0.84631938,1.065042,0.0057424116,0.0032813782,-7.416256,1.1846192,2438,0.77866495,0,蛋类及制品,总支出
QUAIDS NLSUR-CF,latent,expenditure,5,0,0.9583725299990103,0.87645322,0.88270074,0.96101356,0.27800909,0.83520633,0.9804951,1.0695039,0.0036915503,0.00041017227,-3.7403777,7.1357059,2438,0.77866495,0,奶类,总支出
QUAIDS NLSUR-CF,latent,expenditure,6,0,10.5173531614092,1.9100438,1.913313,3.1044574,271.02377,1.586105,2.0636013,5.5583329,0.0,0.0,1.3868871,13276.899,2438,0.77866495,0,水产品及制品,总支出
QUAIDS NLSUR-CF,latent,expenditure,7,0,0.4158708856142346,0.4075188,0.42400059,0.47055116,0.98931223,0.13963285,0.53726441,0.68797934,0.061936013,0.022149302,-27.288391,0.81476057,2438,0.77866495,0,油脂,总支出
QUAIDS NLSUR-CF,latent,expenditure,8,0,0.7464230272778299,0.90682894,0.90169048,0.76634169,0.37868053,0.5661965,0.77719289,0.95175999,0.010254307,0.0016406891,-11.0209,1.0132844,2438,0.77866495,0,蔬菜及制品,总支出
QUAIDS NLSUR-CF,latent,expenditure,9,0,3.546859778614161,1.4983653,1.5165882,2.0677392,26.403782,1.3056278,1.6113241,3.15007,0.0,0.0,1.0766906,836.81744,2438,0.77866495,0,干果及制品,总支出
QUAIDS NLSUR-CF,latent,marshallian,1,1,-0.3205366802258577,-0.2815761,-0.29046854,-0.3256073,0.1766215,-0.50219595,-0.35418084,-0.09656135,0.94626743,0.030352749,-0.59696478,0.89796484,2438,0.77866495,0,主食及加工品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,1,1,-0.1235711020969579,-0.084327221,-0.093774058,-0.12866105,0.13287713,-0.23977286,-0.16462256,0.037778422,0.8613618,0.12346186,-0.28158504,0.9534905,2438,0.77866495,0,主食及加工品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,2,1,-0.2264725334385292,-0.15163265,-0.14890496,-0.1492507,1.8767798,-0.28570521,-0.1070542,-0.058331598,1.0,0.051681705,-82.192055,-0.024411909,2438,0.77866495,0,豆类及加工品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,2,1,-0.1860231948361967,-0.074225463,-0.068903856,-0.061628472,2.9093976,-0.32424182,0.0044993809,0.12826248,0.48605415,0.29532403,-118.3701,0.26316074,2438,0.77866495,0,豆类及加工品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,3,1,-0.2251316502897082,-0.19958884,-0.20078135,-0.22305778,0.065123484,-0.30838856,-0.20804791,-0.16336657,1.0,0.0,-0.76004785,-0.12211573,2438,0.77866495,0,畜禽肉,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,3,1,0.0451452850363366,0.028026475,0.029186059,0.045027342,0.049656708,-0.013066317,0.040050711,0.11868767,0.18580803,0.55291224,-0.10820811,0.19413841,2438,0.77866495,0,畜禽肉,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,4,1,0.0226369491629614,-0.011656647,-0.010538215,0.021882659,0.038549352,-0.020747315,0.019629771,0.068698913,0.35849056,0.74774402,-0.13446657,0.5407322,2438,0.77866495,0,蛋类及制品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,4,1,0.2119640855222814,0.2015193,0.20210657,0.21264818,0.056628793,0.14667453,0.20779821,0.28606036,0.0016406891,0.0020508613,-0.52694994,0.36131752,2438,0.77866495,0,蛋类及制品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,5,1,-0.1922243527820122,-0.13324253,-0.13199498,-0.16042203,0.48109719,-0.26119763,-0.13030609,-0.08188124,1.0,0.00082034455,-15.289827,-0.048482858,2438,0.77866495,0,奶类,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,5,1,0.0316239461511042,0.042585339,0.045077011,0.062316723,0.47616288,-0.047045734,0.083747655,0.17035306,0.18006563,0.25266612,-15.908222,0.28195095,2438,0.77866495,0,奶类,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,6,1,-4.744132383325998,-0.47656259,-0.47424492,-1.0533394,131.69347,-2.3653457,-0.50215185,-0.26677704,1.0,0.0,-6436.5928,-0.15557471,2438,0.77866495,0,水产品及制品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,6,1,-1.919273836361763,-0.08931794,-0.086627133,-0.27779654,55.839329,-0.84532857,-0.049351748,0.077191979,0.69155043,0.34741592,-2715.0952,0.27813256,2438,0.77866495,0,水产品及制品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,7,1,-0.3544031558881872,-0.32893592,-0.32459787,-0.32580733,0.54651576,-0.52628833,-0.28807199,-0.20451789,1.0,0.0,-18.309294,-0.10898638,2438,0.77866495,0,油脂,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,7,1,-0.2562116012508357,-0.24153896,-0.23344962,-0.21537556,0.77561969,-0.50006157,-0.17158467,-0.018822135,0.9364233,0.16160788,-24.443148,0.13904124,2438,0.77866495,0,油脂,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,8,1,-0.113461762443867,-0.105083,-0.10433315,-0.10703948,0.10916384,-0.15665574,-0.096478671,-0.06957534,1.0,0.015176374,-3.4047263,-0.02585849,2438,0.77866495,0,蔬菜及制品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,8,1,0.0558431791675492,0.086417787,0.085275099,0.066221409,0.19410272,-0.02262312,0.072584033,0.15430105,0.14479081,0.28301886,-5.9102111,0.23925567,2438,0.77866495,0,蔬菜及制品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,9,1,-0.3590488764487367,-0.064271003,-0.065071374,-0.14039123,4.5905552,-0.2824946,-0.084084868,-0.035443395,0.99712878,0.21328959,-188.37254,0.043016691,2438,0.77866495,0,干果及制品,主食及加工品
QUAIDS NLSUR-CF,latent,hicksian,9,1,0.4863879394254924,0.27240631,0.27388322,0.3345376,2.7589934,0.21322538,0.29537386,0.46211872,0.0,0.0,0.11855393,100.51452,2438,0.77866495,0,干果及制品,主食及加工品
QUAIDS NLSUR-CF,latent,marshallian,1,2,-0.036194306164247,-0.039627638,-0.03904834,-0.035875227,0.011173194,-0.050353721,-0.034185972,-0.024475584,1.0,0.89745694,-0.10769631,-0.01559036,2438,0.77866495,0,主食及加工品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,1,2,-0.0006750484767129,-0.0095630335,-0.0090091918,-0.00049232901,0.024075087,-0.030971982,0.00095432479,0.029155288,0.48605415,0.96185398,-0.090892009,0.064369805,2438,0.77866495,0,主食及加工品,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,2,2,0.8824150466241,0.39537698,0.36951548,0.29227301,13.888467,-0.40137947,-0.035450727,1.3599157,0.52748156,0.087366693,-0.63717729,566.49652,2438,0.77866495,0,豆类及加工品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,2,2,0.9037207317276876,0.41304362,0.38635641,0.3134723,13.885737,-0.35405758,-0.014218327,1.3569301,0.51476622,0.090237901,-0.54478431,566.47699,2438,0.77866495,0,豆类及加工品,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,3,2,-0.0217824548785881,-0.02010615,-0.020115819,-0.021605054,0.0060793199,-0.029559631,-0.020049213,-0.015934179,1.0,0.99712878,-0.072738707,-0.0091306884,2438,0.77866495,0,畜禽肉,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,3,2,0.0279018296733301,0.015604316,0.016275091,0.027764674,0.021181157,0.00025362126,0.026669968,0.057143945,0.096390486,0.84290403,-0.018922403,0.10559923,2438,0.77866495,0,畜禽肉,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,4,2,0.1447422055168213,0.11075278,0.1109265,0.1364278,0.16331026,0.089951225,0.12286513,0.20315044,0.0,0.0,0.066443734,6.0473905,2438,0.77866495,0,蛋类及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,4,2,0.1786411101597045,0.14244583,0.14284548,0.17080359,0.15656544,0.12357999,0.15827888,0.23255087,0.0,0.0,0.089612246,5.7620945,2438,0.77866495,0,蛋类及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,5,2,-0.0774242514676331,-0.056955136,-0.056265894,-0.064808182,0.19023046,-0.10329133,-0.053028207,-0.033124808,1.0,0.44872847,-6.2640443,-0.019597126,2438,0.77866495,0,奶类,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,5,2,-0.0358054463709314,-0.029647535,-0.028736608,-0.023482993,0.18848161,-0.065678798,-0.01798916,0.020375589,0.6981132,0.84454471,-6.3512626,0.069599576,2438,0.77866495,0,奶类,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,6,2,-1.576289933425819,-0.18968754,-0.18854326,-0.38111794,40.838017,-0.8249619,-0.19216457,-0.10393418,1.0,0.0,-1987.0471,-0.054429054,2438,0.77866495,0,水产品及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,6,2,-1.124140868900908,-0.13202392,-0.13067871,-0.23713504,29.965702,-0.55623138,-0.10734008,-0.035338804,0.99056602,0.16817063,-1456.1696,0.027119225,2438,0.77866495,0,水产品及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,7,2,-0.0418622577551871,-0.031937443,-0.031832136,-0.038657874,0.081152126,-0.061140329,-0.035817649,-0.020106502,0.99917966,0.78383923,-3.3128057,0.0025876069,2438,0.77866495,0,油脂,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,7,2,-0.023292147758473,-0.018997058,-0.018307503,-0.018868402,0.097037964,-0.053773124,-0.017124495,0.01284107,0.74200165,0.87940937,-3.6169386,0.075949654,2438,0.77866495,0,油脂,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,8,2,-0.0449755103975091,-0.036133815,-0.036016114,-0.042723853,0.038320061,-0.06232461,-0.038630493,-0.028454093,1.0,0.75512713,-1.1924053,-0.021513153,2438,0.77866495,0,蔬菜及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,8,2,-0.015691362259807,-0.0082759382,-0.0082435133,-0.01237602,0.063218266,-0.039282396,-0.010763103,0.013011283,0.72272354,0.94257587,-2.0323317,0.039279789,2438,0.77866495,0,蔬菜及制品,豆类及加工品
