specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_2,-.009549638582371,.0067038643,-1.4244976,.15430246,-.02268897,.0035896937
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_3,-.0478949560350439,.017916046,-2.6732996,.0075109159,-.083009757,-.012780152
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_4,-.0034112391453814,.004844923,-.70408529,.48137966,-.012907114,.0060846359
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_5,-.0083732478393013,.0068429271,-1.2236354,.2210898,-.021785138,.0050386428
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_6,-.0144430832221884,.010900802,-1.3249561,.18518575,-.035808261,.0069220965
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_7,-.0331791593667389,.0083418656,-3.9774268,.00006966509,-.049528915,-.016829403
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g1_8,-.0229245938834088,.0085212998,-2.6902695,.0071394332,-.039626036,-.0062231524
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_2,.0395412199853474,.0056519909,6.9959807,2.6340950e-12,.028463522,.050618917
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_3,-.0047665962373428,.0087009976,-.54782182,.58381426,-.021820238,.012287045
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_4,.0045004486796563,.0037082541,1.2136301,.22488903,-.0027675959,.011768493
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_5,-.002531568342078,.0042512813,-.5954836,.55152023,-.010863926,.0058007897
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_6,-.0087498137977033,.0067497748,-1.296312,.19486803,-.021979129,.0044795014
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_7,-.0045740219994419,.0053524305,-.8545692,.39278969,-.015064592,.0059165484
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g2_8,-.0068756088245487,.0044561168,-1.5429597,.12284055,-.015609438,.0018582197
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_3,.1718754252971309,.034622964,4.9642034,6.8983712e-07,.10401566,.23973519
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_4,-.0081223709909483,.0052918536,-1.5348821,.1248128,-.018494213,.0022494714
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_5,-.0292578391955397,.0092016114,-3.1796429,.0014745662,-.047292665,-.011223012
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_6,-.0469409166343762,.017634599,-2.661865,.0077709057,-.081504092,-.012377741
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_7,-.0044454553110767,.010051763,-.44225627,.65830374,-.024146549,.015255637
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g3_8,-.0343211189114057,.011959753,-2.8697181,.0041083782,-.057761803,-.010880435
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g4_4,.0306688905499319,.0046775606,6.5565991,5.5048757e-11,.02150104,.039836742
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g4_5,.0002061482182931,.0036301787,.056787349,.9547146,-.0069088712,.0073211677
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g4_6,-.0107664226700473,.0056916941,-1.8916025,.058543954,-.021921938,.00038909234
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g4_7,-.0067368173605867,.0044667586,-1.5082116,.13150038,-.015491503,.0020178687
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g4_8,-.0057945413727845,.0042268182,-1.3708992,.1704064,-.014078952,.0024898699
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g5_5,.0557743421547639,.0061284103,9.1009483,8.9546806e-20,.043762878,.067785807
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g5_6,-.0074375451026382,.0078329891,-.94951558,.34235844,-.022789922,.0079148309
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g5_7,-.0033830430890165,.0050751981,-.66658348,.5050382,-.013330248,.0065641622
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g5_8,-.0050385799418,.0055111279,-.91425568,.36058253,-.015840193,.0057630325
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g6_6,.1187467866901319,.024822524,4.7838321,1.7198432e-06,.070095532,.16739804
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g6_7,-.020899919021108,.010151405,-2.0588202,.03951145,-.040796306,-.001003531
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g6_8,-.0070776360959946,.0082913311,-.85361886,.39331621,-.023328345,.0091730738
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g7_7,.0798785115117719,.0082004936,9.740695,2.0216600e-22,.063805841,.095951185
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g7_8,-.0028069762426017,.0068514463,-.40969104,.68203259,-.016235564,.010621612
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,g8_8,.0893747116012176,.00854393,10.460609,1.3101056e-25,.072628915,.1061205
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_1,.0059562796066057,.0037205755,1.6009027,.10939847,-.0013359146,.013248473
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_2,-.0011492448132672,.020944718,-.054870386,.95624173,-.042200137,.039901648
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_3,.019454655567971,.013004373,1.4960088,.13465136,-.0060334462,.044942759
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_4,-.0139311960006479,.010042262,-1.3872567,.16536349,-.033613667,.0057512769
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_5,.0236156881752002,.011424216,2.0671606,.038719021,.0012246376,.046006739
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_6,.0246335747888931,.0074989889,3.2849195,.001020115,.009935827,.039331324
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_7,.0066569341983284,.0078479638,.84823716,.39630592,-.0087247919,.022038661
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_8,.025581911294055,.031282458,.81777173,.41348752,-.035730582,.0868944
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_9,-.0372962562523137,.031028667,-1.2019935,.22936603,-.098111324,.023518812
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_10,-.0391850827906535,.018422054,-2.1270745,.033413894,-.075291649,-.0030785191
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_11,-.0565815640247189,.021701941,-2.6072121,.0091282809,-.099116586,-.01404654
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_12,-.0401931391900692,.0174262,-2.3064775,.02108397,-.074347869,-.0060384129
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_13,-.1018652225686269,.02022019,-5.0377975,4.7091953e-07,-.14149606,-.062234379
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_14,-.0140561133947454,.017571094,-.79995668,.42373592,-.048494823,.020382598
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_15,-.0824937191853969,.023900351,-3.4515693,.00055733632,-.12933755,-.035649892
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t1_16,-.0053322031143391,.017211864,-.30979812,.75671446,-.039066836,.028402431
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_1,.0054010904318934,.0024044926,2.2462494,.02468803,.00068837142,.010113809
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_2,-.0021014235585944,.00989829,-.21230167,.83187169,-.021501716,.01729887
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_3,.0056356720498704,.0055404361,1.0171893,.3090634,-.0052233832,.016494727
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_4,.0023339208189151,.0057398817,.40661481,.68429095,-.0089160409,.013583882
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_5,.0005886048222855,.0088607762,.066428132,.94703698,-.016778197,.017955408
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_6,-.0008155116106475,.0045394972,-.179648,.85742891,-.0097127631,.0080817398
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_7,-.0060675530315766,.0038972422,-1.5568838,.11949809,-.013706007,.0015709013
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_8,-.0317376337751507,.02023606,-1.5683702,.11679476,-.071399584,.0079243146
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_9,.0285718029171307,.020759173,1.376346,.16871455,-.012115427,.069259033
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_10,-.0039039861015278,.00995347,-.3922236,.694893,-.023412429,.015604458
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_11,-.005743844259342,.012250933,-.46884954,.6391772,-.029755231,.018267542
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_12,-.0020698317313403,.0098308837,-.21054383,.83324325,-.021338008,.017198347
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_13,-.0142406108732099,.011592653,-1.2284169,.21929048,-.036961794,.0084805703
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_14,-.0053700402461315,.007666891,-.70041955,.48366535,-.02039687,.0096567897
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_15,-.021332555957898,.013114607,-1.6266255,.10381664,-.047036715,.0043716021
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t2_16,-.0259122848242829,.0075645926,-3.4254699,.00061373704,-.040738616,-.011085955
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_1,-.0065686921385507,.0054570204,-1.203714,.22870012,-.017264256,.0041268715
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_2,-.0061262785687995,.025728287,-.23811452,.81179225,-.056552794,.044300236
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_3,-.027552903859727,.015662588,-1.7591541,.078551352,-.058251012,.0031452035
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_4,.0004216428906443,.013202466,.031936675,.97452253,-.025454715,.026298001
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_5,-.0425029626709727,.016603466,-2.5598848,.010470686,-.075045161,-.009960766
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_6,-.0281853195414274,.0086927321,-3.2424006,.0011852722,-.045222759,-.011147879
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_7,-.0094609551867796,.011105566,-.85191107,.39426345,-.031227466,.012305555
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_8,.0151252754480368,.033758376,.44804513,.65412062,-.051039923,.081290476
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_9,-.026187565617269,.033870123,-.77317595,.43941826,-.092571788,.040196657
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_10,.0242100389770028,.02445069,.99015766,.32209706,-.023712434,.072132513
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_11,.0915406566332264,.027910879,3.2797482,.0010389977,.036836337,.14624497
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_12,.0060159852302966,.026031483,.23110421,.81723386,-.045004781,.057036754
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_13,.1382732841519778,.024527276,5.6375313,1.7250532e-08,.090200707,.18634586
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_14,.1042033523007672,.02165271,4.8124852,1.4906479e-06,.061764818,.14664188
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_15,.1497250463074126,.030943286,4.8386927,1.3069604e-06,.089077324,.21037278
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t3_16,.1066053423193093,.02340479,4.5548515,5.2422633e-06,.060732797,.15247789
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_1,.0006789117815995,.00192839,.35206145,.72479218,-.0031006632,.004458487
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_2,-.012319454958995,.0066679949,-1.8475502,.064667441,-.025388485,.00074957445
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_3,.0093396807962518,.0046755187,1.9975711,.045763183,.00017583257,.01850353
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_4,-.0020557873835876,.0027508719,-.74732208,.45486918,-.0074473973,.0033358226
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_5,.0058132170829268,.0049202312,1.1814926,.23740709,-.0038302592,.015456693
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_6,.0018526239908838,.0027964276,.66249669,.50765294,-.0036282735,.0073335213
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_7,-.006494402288901,.0025576851,-2.5391719,.011111523,-.011507373,-.0014814314
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_8,.0034265567774712,.0097138705,.35274887,.72427672,-.015612279,.022465393
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_9,.0012839910197173,.01050891,.12218118,.90275556,-.019313095,.021881076
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_10,.0006863001867329,.0080308951,.085457496,.9318977,-.015053965,.016426565
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_11,-.0161284099123116,.0081025138,-1.9905438,.046531059,-.032009047,-.00024777386
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_12,-.0016352897609331,.0079121217,-.20668158,.83625853,-.017142763,.013872183
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_13,-.0100205924158927,.0083925072,-1.1939927,.23248081,-.026469603,.0064284191
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_14,-.0212953353584994,.0059052794,-3.6061521,.00031077105,-.032869469,-.0097212009
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_15,-.0307380430408384,.010650554,-2.8860512,.0039010863,-.051612746,-.0098633422
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t4_16,-.016996311859676,.005949439,-2.8567924,.0042794561,-.028656997,-.0053356262
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_1,.003346353658537,.0040116906,.83415043,.4041962,-.0045164158,.011209123
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_2,.0221326750705478,.019624947,1.1277827,.25941172,-.016331514,.060596865
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_3,-.0109301672231542,.0085398117,-1.2799073,.20057772,-.027667889,.0058075553
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_4,.0073197551213893,.0095919734,.76311255,.44539627,-.011480167,.026119677
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_5,.0069909261020704,.013770436,.50767642,.61168027,-.019998632,.033980485
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_6,-.0020650890257402,.0075044627,-.27518144,.78317684,-.016773567,.012643388
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_7,.0053728280992901,.0069343052,.77481854,.43844691,-.0082181599,.018963816
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_8,-.0017627770609356,.019518239,-.090314351,.92803741,-.040017821,.036492269
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_9,.0083693083978016,.019237285,.4350566,.66352135,-.02933508,.046073698
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_10,.0452489724140976,.018124344,2.4965854,.012539544,.0097259125,.080772035
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_11,.0181751374745717,.017566543,1.0346451,.30083472,-.016254656,.052604929
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_12,.0270886736304568,.014409223,1.8799539,.060114373,-.0011528844,.055330232
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_13,.0282787591085933,.015434093,1.8322269,.066917636,-.0019715072,.058529027
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_14,.0184537056673435,.012896768,1.4308783,.15246509,-.0068234955,.043730907
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_15,.0199449954577733,.020189982,.98786592,.32321832,-.019626642,.059516635
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t5_16,.0156972599241354,.014054094,1.1169173,.26402971,-.011848258,.043242779
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_1,-.0125576774567217,.0041475217,-3.0277545,.0024637822,-.020686671,-.0044286842
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_2,.024361912511526,.018002773,1.3532312,.17598177,-.010922872,.059646696
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_3,.0028932012814362,.009884581,.29269844,.76975268,-.01648022,.022266623
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_4,.0021807871445493,.0086200647,.25298965,.80027622,-.014714228,.019075803
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_5,.0148060780574971,.017882887,.82794672,.40770069,-.020243738,.049855895
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_6,-.0005351959687723,.0071334881,-.075025842,.94019413,-.014516575,.013446184
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_7,.0172382896717719,.0071683493,2.4047782,.016182285,.0031885833,.031287994
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_8,.0174125026073581,.01864237,.93402845,.35028923,-.019125869,.053950876
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_9,-.0001978304383597,.019085584,-.010365439,.99172974,-.037604887,.037209224
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_10,-.0226300531444239,.019262213,-1.1748419,.240058,-.060383298,.015123189
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_11,.0370455239777671,.020910515,1.7716218,.076457359,-.0039383322,.078029379
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_12,-.0262911532410799,.018788906,-1.3992913,.16172564,-.063116729,.010534426
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_13,.0773937816618969,.017942011,4.3135509,.000016065303,.042228084,.11255948
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_14,-.0192423765228604,.01371009,-1.4035194,.16046202,-.046113659,.0076289056
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_15,.033499745449942,.022840515,1.4666809,.14246289,-.01126684,.07826633
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t6_16,-.0519783508200897,.018350437,-2.8325403,.0046179751,-.087944545,-.016012156
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_1,.0048814114831064,.0026199091,1.8631989,.062434293,-.00025351584,.010016339
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_2,.0097163842578829,.014258035,.68146729,.49557585,-.018228849,.037661619
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_3,-.0057149813413655,.0087119769,-.65599132,.51182973,-.022790143,.011360181
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_4,-.0054304979940998,.0071859667,-.75570875,.44982383,-.019514734,.0086537376
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_5,.0049180529450398,.0076375278,.64393258,.51961917,-.010051226,.019887332
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_6,.0035986579472783,.0044457181,.80946606,.41824713,-.0051147896,.012312106
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_7,-.0074041004483015,.0054323333,-1.3629687,.17289238,-.018051278,.0032430775
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_8,-.0923961047536334,.042091813,-2.1951087,.028155806,-.17489454,-.0098976651
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_9,.0961812747661542,.043275826,2.2225173,.026248364,.011362214,.18100034
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_10,.0212361293798216,.013842355,1.5341413,.12499488,-.0058943881,.048366647
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_11,-.0211608885153711,.018982744,-1.1147434,.26496041,-.058366384,.016044606
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_12,.0346014499668628,.013353263,2.5912354,.009563202,.0084295347,.060773365
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_13,-.049061748511994,.013103682,-3.7441194,.00018102757,-.074744493,-.023379004
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_14,-.0364356450888289,.01091677,-3.3375847,.00084509916,-.057832122,-.015039169
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_15,-.0405369570169999,.016735796,-2.4221706,.0154281,-.073338516,-.0077353986
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t7_16,-.0219216438170227,.011548697,-1.8981919,.057670809,-.044556674,.00071338727
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_1,.0025262653108486,.0027925568,.9046424,.36565486,-.0029470455,.0079995757
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_2,-.035048376721917,.012718791,-2.7556374,.005857788,-.059976749,-.010120004
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_3,.0057397262016714,.0096941385,.59208214,.55379558,-.013260437,.024739889
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_4,.0032909387493406,.0073956167,.44498503,.65633059,-.011204204,.01778608
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_5,.0008966612992586,.0095259361,.094128415,.92500716,-.017773831,.019567154
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_6,.0016094203775137,.0051435148,.31290284,.75435448,-.0084716836,.011690524
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_7,.0026906291479294,.0054953895,.48961574,.62440586,-.008080136,.013461394
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_8,.0516225108029912,.020067248,2.5724757,.010097403,.012291426,.090953596
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_9,-.0580638435099365,.02046101,-2.83778,.0045428495,-.098166689,-.017961001
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_10,.0216655821233028,.015891375,1.3633547,.17277074,-.009480942,.052812107
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_11,-.0687630782867519,.014646603,-4.6948142,2.6684911e-06,-.097469889,-.040056266
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_12,.0425369487772874,.014332825,2.9677994,.0029994003,.014445128,.07062877
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_13,-.0533420424970726,.013099889,-4.0719461,.000046621954,-.079017356,-.027666733
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_14,-.0333069074414643,.010244207,-3.2512918,.0011488188,-.053385183,-.01322863
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_15,-.063983359570363,.016987713,-3.7664492,.00016558582,-.097278669,-.030688053
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,t8_16,-.0268679462797728,.010516183,-2.5549142,.010621396,-.047479287,-.006256606
"""Nine-group AIDS NLSUR-CF""",aids,nlsur,1,2,1,r1,.0242035551498172,.016690426,1.4501461,.14701778,-.0085090771,.056916188
