model,evaluation,elasticity_type,demand_good,shock_good,elasticity,support_rate,reference_share,std_error,z_value,p_value,ci_low,ci_high,demand_good_name,shock_good_name
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,1,-0.14890496,0.77866495,,,,,,,豆类及加工品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,1,-0.068903856,0.77866495,,,,,,,豆类及加工品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,1,-0.20078135,0.77866495,,,,,,,畜禽肉,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,1,0.029186059,0.77866495,,,,,,,畜禽肉,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,1,-0.010538215,0.77866495,,,,,,,蛋类及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,1,0.20210657,0.77866495,,,,,,,蛋类及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,1,-0.13199498,0.77866495,,,,,,,奶类,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,1,0.045077011,0.77866495,,,,,,,奶类,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,1,-0.47424492,0.77866495,,,,,,,水产品及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,1,-0.086627133,0.77866495,,,,,,,水产品及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,1,-0.32459787,0.77866495,,,,,,,油脂,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,1,-0.23344962,0.77866495,,,,,,,油脂,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,1,-0.10433315,0.77866495,,,,,,,蔬菜及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,1,0.085275099,0.77866495,,,,,,,蔬菜及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,1,-0.065071374,0.77866495,,,,,,,干果及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,1,0.27388322,0.77866495,,,,,,,干果及制品,主食及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,2,-0.03904834,0.77866495,,,,,,,主食及加工品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,2,-0.0090091918,0.77866495,,,,,,,主食及加工品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,2,0.36951548,0.77866495,,,,,,,豆类及加工品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,2,0.38635641,0.77866495,,,,,,,豆类及加工品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,2,-0.020115819,0.77866495,,,,,,,畜禽肉,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,2,0.016275091,0.77866495,,,,,,,畜禽肉,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,2,0.1109265,0.77866495,,,,,,,蛋类及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,2,0.14284548,0.77866495,,,,,,,蛋类及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,2,-0.056265894,0.77866495,,,,,,,奶类,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,2,-0.028736608,0.77866495,,,,,,,奶类,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,2,-0.18854326,0.77866495,,,,,,,水产品及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,2,-0.13067871,0.77866495,,,,,,,水产品及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,2,-0.031832136,0.77866495,,,,,,,油脂,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,2,-0.018307503,0.77866495,,,,,,,油脂,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,2,-0.036016114,0.77866495,,,,,,,蔬菜及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,2,-0.0082435133,0.77866495,,,,,,,蔬菜及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,2,-0.30987033,0.77866495,,,,,,,干果及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,2,-0.25588691,0.77866495,,,,,,,干果及制品,豆类及加工品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,3,-0.24024272,0.77866495,,,,,,,主食及加工品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,3,0.036912967,0.77866495,,,,,,,主食及加工品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,3,0.035096556,0.77866495,,,,,,,豆类及加工品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,3,0.12849593,0.77866495,,,,,,,豆类及加工品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,3,-0.43268317,0.77866495,,,,,,,畜禽肉,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,3,-0.094307356,0.77866495,,,,,,,畜禽肉,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,3,-0.19570062,0.77866495,,,,,,,蛋类及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,3,0.11318725,0.77866495,,,,,,,蛋类及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,3,-0.60144138,0.77866495,,,,,,,奶类,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,3,-0.32461298,0.77866495,,,,,,,奶类,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,3,-0.90105003,0.77866495,,,,,,,水产品及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,3,-0.30312333,0.77866495,,,,,,,水产品及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,3,0.10545066,0.77866495,,,,,,,油脂,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,3,0.22735722,0.77866495,,,,,,,油脂,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,3,-0.21118422,0.77866495,,,,,,,蔬菜及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,3,0.063478068,0.77866495,,,,,,,蔬菜及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,3,0.028968716,0.77866495,,,,,,,干果及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,3,0.48784479,0.77866495,,,,,,,干果及制品,畜禽肉
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,4,0.0017613542,0.77866495,,,,,,,主食及加工品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,4,0.045345079,0.77866495,,,,,,,主食及加工品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,4,0.20463873,0.77866495,,,,,,,豆类及加工品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,4,0.22067133,0.77866495,,,,,,,豆类及加工品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,4,-0.033386663,0.77866495,,,,,,,畜禽肉,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,4,0.017310997,0.77866495,,,,,,,畜禽肉,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,4,-0.35555008,0.77866495,,,,,,,蛋类及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,4,-0.30648598,0.77866495,,,,,,,蛋类及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,4,0.0075059966,0.77866495,,,,,,,奶类,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,4,0.048374929,0.77866495,,,,,,,奶类,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,4,-0.20539707,0.77866495,,,,,,,水产品及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,4,-0.11381772,0.77866495,,,,,,,水产品及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,4,-0.074251346,0.77866495,,,,,,,油脂,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,4,-0.054160748,0.77866495,,,,,,,油脂,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,4,-0.038351528,0.77866495,,,,,,,蔬菜及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,4,0.0053109271,0.77866495,,,,,,,蔬菜及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,4,-0.056727976,0.77866495,,,,,,,干果及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,4,0.0123391,0.77866495,,,,,,,干果及制品,蛋类及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,5,-0.031101838,0.77866495,,,,,,,主食及加工品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,5,0.014577372,0.77866495,,,,,,,主食及加工品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,5,-0.060244992,0.77866495,,,,,,,豆类及加工品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,5,-0.044707406,0.77866495,,,,,,,豆类及加工品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,5,-0.10461432,0.77866495,,,,,,,畜禽肉,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,5,-0.048255723,0.77866495,,,,,,,畜禽肉,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,5,0.0018523821,0.77866495,,,,,,,蛋类及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,5,0.052071515,0.77866495,,,,,,,蛋类及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,5,0.16953455,0.77866495,,,,,,,奶类,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,5,0.21937791,0.77866495,,,,,,,奶类,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,5,-0.17442434,0.77866495,,,,,,,水产品及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,5,-0.075318292,0.77866495,,,,,,,水产品及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,5,-0.014405902,0.77866495,,,,,,,油脂,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,5,0.0073289401,0.77866495,,,,,,,油脂,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,5,-0.015399301,0.77866495,,,,,,,蔬菜及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,5,0.029493794,0.77866495,,,,,,,蔬菜及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,5,-0.015377101,0.77866495,,,,,,,干果及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,5,0.062087528,0.77866495,,,,,,,干果及制品,奶类
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,6,-0.085313424,0.77866495,,,,,,,主食及加工品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,6,-0.02463272,0.77866495,,,,,,,主食及加工品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,6,-0.3074697,0.77866495,,,,,,,豆类及加工品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,6,-0.29350081,0.77866495,,,,,,,豆类及加工品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,6,-0.14306375,0.77866495,,,,,,,畜禽肉,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,6,-0.066907585,0.77866495,,,,,,,畜禽肉,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,6,-0.23140918,0.77866495,,,,,,,蛋类及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,6,-0.16021098,0.77866495,,,,,,,蛋类及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,6,-0.17193303,0.77866495,,,,,,,奶类,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,6,-0.10538125,0.77866495,,,,,,,奶类,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,6,0.7462588,0.77866495,,,,,,,水产品及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,6,0.89003068,0.77866495,,,,,,,水产品及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,6,-0.27937776,0.77866495,,,,,,,油脂,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,6,-0.25078738,0.77866495,,,,,,,油脂,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,6,-0.033003487,0.77866495,,,,,,,蔬菜及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,6,0.031170571,0.77866495,,,,,,,蔬菜及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,6,-0.054457035,0.77866495,,,,,,,干果及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,6,0.035715438,0.77866495,,,,,,,干果及制品,水产品及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,7,-0.15099421,0.77866495,,,,,,,主食及加工品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,7,-0.080407768,0.77866495,,,,,,,主食及加工品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,7,-0.070337117,0.77866495,,,,,,,豆类及加工品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,7,-0.043520637,0.77866495,,,,,,,豆类及加工品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,7,-0.025871353,0.77866495,,,,,,,畜禽肉,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,7,0.0608132,0.77866495,,,,,,,畜禽肉,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,7,-0.15968111,0.77866495,,,,,,,蛋类及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,7,-0.082082458,0.77866495,,,,,,,蛋类及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,7,-0.060329221,0.77866495,,,,,,,奶类,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,7,0.0076712128,0.77866495,,,,,,,奶类,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,7,-0.42992979,0.77866495,,,,,,,水产品及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,7,-0.27914664,0.77866495,,,,,,,水产品及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,7,0.16351096,0.77866495,,,,,,,油脂,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,7,0.20244436,0.77866495,,,,,,,油脂,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,7,-0.0077333525,0.77866495,,,,,,,蔬菜及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,7,0.062448755,0.77866495,,,,,,,蔬菜及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,7,-0.18351023,0.77866495,,,,,,,干果及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,7,-0.057153244,0.77866495,,,,,,,干果及制品,油脂
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,8,-0.0835751,0.77866495,,,,,,,主食及加工品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,8,0.06932465,0.77866495,,,,,,,主食及加工品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,8,-0.098314136,0.77866495,,,,,,,豆类及加工品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,8,-0.053918481,0.77866495,,,,,,,豆类及加工品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,8,-0.14029074,0.77866495,,,,,,,畜禽肉,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,8,0.037706129,0.77866495,,,,,,,畜禽肉,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,8,-0.14885588,0.77866495,,,,,,,蛋类及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,8,0.026441928,0.77866495,,,,,,,蛋类及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,8,-0.048805133,0.77866495,,,,,,,奶类,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,8,0.097905666,0.77866495,,,,,,,奶类,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,8,-0.24968931,0.77866495,,,,,,,水产品及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,8,0.081513226,0.77866495,,,,,,,水产品及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,8,0.066668302,0.77866495,,,,,,,油脂,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,8,0.1368278,0.77866495,,,,,,,油脂,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,8,-0.4212063,0.77866495,,,,,,,蔬菜及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,8,-0.26642168,0.77866495,,,,,,,蔬菜及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,8,-0.29841724,0.77866495,,,,,,,干果及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,8,-0.061720192,0.77866495,,,,,,,干果及制品,蔬菜及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,1,9,0.008894735,0.77866495,,,,,,,主食及加工品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,1,9,0.036421057,0.77866495,,,,,,,主食及加工品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,2,9,-0.24925922,0.77866495,,,,,,,豆类及加工品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,2,9,-0.23754963,0.77866495,,,,,,,豆类及加工品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,3,9,0.013706584,0.77866495,,,,,,,畜禽肉,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,3,9,0.045974553,0.77866495,,,,,,,畜禽肉,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,4,9,-0.019659128,0.77866495,,,,,,,蛋类及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,4,9,0.0084607005,0.77866495,,,,,,,蛋类及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,5,9,0.0093584396,0.77866495,,,,,,,奶类,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,5,9,0.034162119,0.77866495,,,,,,,奶类,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,6,9,-0.036441904,0.77866495,,,,,,,水产品及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,6,9,0.01677301,0.77866495,,,,,,,水产品及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,7,9,-0.036940977,0.77866495,,,,,,,油脂,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,7,9,-0.024281813,0.77866495,,,,,,,油脂,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,8,9,-0.03397404,0.77866495,,,,,,,蔬菜及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,8,9,-0.009110434,0.77866495,,,,,,,蔬菜及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,marshallian,9,9,-0.55038255,0.77866495,,,,,,,干果及制品,干果及制品
QUAIDS NLSUR-CF,trimmed_quantity_weighted_aggregate_1_99,hicksian,9,9,-0.49700305,0.77866495,,,,,,,干果及制品,干果及制品
EASI NLSUR-CF,sample_average,expenditure,1,0,0.9996233,,0.2355332021543812,0.093699023,10.66845,1.4299182000000002e-26,0.81597662,1.18327,主食及加工品,总支出
EASI NLSUR-CF,sample_average,expenditure,2,0,0.41412809,,0.0458763171225631,0.31304938,1.3228842,0.18587387,-0.19943741,1.0276936,豆类及加工品,总支出
EASI NLSUR-CF,sample_average,expenditure,3,0,1.1812197,,0.3026304020375021,0.092757344,12.734514,3.8020357e-37,0.99941868,1.3630208,畜禽肉,总支出
EASI NLSUR-CF,sample_average,expenditure,4,0,1.1617762,,0.0391328156847027,0.17502986,6.6375885,3.1885647e-11,0.81872398,1.5048285,蛋类及制品,总支出
EASI NLSUR-CF,sample_average,expenditure,5,0,0.24396051,,0.058638681015348,0.39978847,0.61022401,0.54171342,-0.53961045,1.0275315,奶类,总支出
EASI NLSUR-CF,sample_average,expenditure,6,0,1.2925551,,0.066261456955641,0.32203525,4.0137067,5.9772614e-05,0.66137761,1.9237326,水产品及制品,总支出
EASI NLSUR-CF,sample_average,expenditure,7,0,0.4832252,,0.0862512650436978,0.16493185,2.9298475,0.0033912829,0.1599647,0.80648565,油脂,总支出
EASI NLSUR-CF,sample_average,expenditure,8,0,1.0351678,,0.1394456717191029,0.1010652,10.242574,1.2779041e-24,0.8370837,1.233252,蔬菜及制品,总支出
EASI NLSUR-CF,sample_average,expenditure,9,0,2.159333,,0.026230188267061,1.3235891,1.6314225,0.1028012,-0.43485394,4.75352,干果及制品,总支出
EASI NLSUR-CF,sample_average,marshallian,1,1,-0.39215854,,0.2355332021543812,0.068037607,-5.7638493,8.221674e-09,-0.52550977,-0.25880727,主食及加工品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,1,2,-0.0359607,,0.2355332021543812,0.028816238,-1.2479318,0.21205601,-0.092439488,0.020518087,主食及加工品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,1,3,-0.23094791,,0.2355332021543812,0.092849143,-2.4873457,0.012870024,-0.41292888,-0.048966944,主食及加工品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,1,4,-0.0027346192,,0.2355332021543812,0.020188393,-0.13545501,0.89225215,-0.042303145,0.036833905,主食及加工品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,1,5,-0.035152704,,0.2355332021543812,0.030244779,-1.1622734,0.24512443,-0.094431378,0.024125976,主食及加工品,奶类
EASI NLSUR-CF,sample_average,marshallian,1,6,-0.081096366,,0.2355332021543812,0.046449464,-1.7459054,0.0808274,-0.17213564,0.0099429078,主食及加工品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,1,7,-0.15126079,,0.2355332021543812,0.038474172,-3.9314892,8.4421292e-05,-0.22666879,-0.075852804,主食及加工品,油脂
