"analysis","outcome","block","n","n_clusters","r_squared","wald_chisq","wald_df","wald_p"
"A0","participation_and_ihs_stacked","composition_ext_and_int",53852,350,0.41908300794077,20.4339528835582,8,0.00881320647603645
