进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2020-10,10059000,"玉米,种用除外",841292.0,6030000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2020-10,10059000,"玉米,种用除外",1958720.0,7750700.0,千克,乌克兰,一般贸易,usd,河北省,0.0,—
进口,2020-10,10059000,"玉米,种用除外",7053790.0,31753000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—
进口,2020-10,10059000,"玉米,种用除外",204273000.0,937486000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-10,10059000,"玉米,种用除外",1322000.0,6045430.0,千克,美国,进料加工贸易,usd,湖南省,0.0,—
进口,2020-10,10059000,"玉米,种用除外",16643900.0,73331000.0,千克,美国,海关特殊监管区域物流货物,usd,山东省,0.0,—
进口,2020-10,10079000,其他食用高梁,8076.0,50000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-10,10079000,其他食用高梁,39464.0,255950.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-10,10079000,其他食用高梁,45962000.0,198459000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2020-10,10079000,其他食用高梁,7257010.0,30626000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—
进口,2020-10,10079000,其他食用高梁,30537500.0,126626000.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2020-10,10079000,其他食用高梁,84369.0,344594.0,千克,美国,一般贸易,usd,江苏省,0.0,—
进口,2020-10,10079000,其他食用高梁,124877.0,463971.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2020-10,10079000,其他食用高梁,19790700.0,79761400.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-10,10079000,其他食用高梁,77569.0,289351.0,千克,美国,一般贸易,usd,四川省,0.0,—
进口,2020-10,10079000,其他食用高梁,16021600.0,62039000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2020-10,10079000,其他食用高梁,558727.0,2005270.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-10,10079000,其他食用高梁,285722.0,998480.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2020-10,10079000,其他食用高梁,1690830.0,6202650.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-10,10079000,其他食用高梁,855162.0,3090330.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2020-10,10079000,其他食用高梁,2119170.0,7300950.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2020-10,10079000,其他食用高梁,319186.0,1000900.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—
进口,2020-10,10079000,其他食用高梁,140427.0,497640.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—
进口,2020-10,10079000,其他食用高梁,1227150.0,4031460.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2020-10,10079000,其他食用高梁,270954.0,999840.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,237687.0,1038270.0,千克,美国,进料加工贸易,usd,江苏省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,3728670.0,17429600.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,926037.0,4357050.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,660807.0,2908470.0,千克,美国,进料加工贸易,usd,湖南省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,927890.0,4166630.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,2279740.0,9899030.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-10,23033000,酿造及蒸馏过程中的糟粕及残渣,3423900.0,13433000.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-04,07141020,木薯干,4986140.0,20765300.0,千克,老挝,一般贸易,usd,北京市,0.0,—
进口,2020-04,07141020,木薯干,25284100.0,114538000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-04,07141020,木薯干,4638500.0,20470100.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2020-04,07141020,木薯干,35665400.0,160622000.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-04,07141020,木薯干,312633.0,1415390.0,千克,越南,一般贸易,usd,河北省,0.0,—
进口,2020-04,07141020,木薯干,5222140.0,22819600.0,千克,越南,一般贸易,usd,上海市,0.0,—
进口,2020-04,07141020,木薯干,2034850.0,9603690.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2020-04,07141020,木薯干,3528060.0,16485600.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2020-04,07141020,木薯干,7190850.0,32570400.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-04,07141020,木薯干,141819.0,676180.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-04,07141020,木薯干,47278.0,216000.0,千克,尼日利亚,一般贸易,usd,山东省,0.0,—
进口,2020-04,10031000,种用大麦,68.0,1.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10031000,种用大麦,66.0,0.0,千克,美国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10039000,其他大麦,243722.0,1351390.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-04,10039000,其他大麦,318201.0,1850000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-04,10039000,其他大麦,12565.0,63500.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2020-04,10039000,其他大麦,523169.0,2026900.0,千克,丹麦,一般贸易,usd,山东省,0.0,—
进口,2020-04,10039000,其他大麦,16300400.0,67315900.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2020-04,10039000,其他大麦,217642.0,877842.0,千克,法国,一般贸易,usd,浙江省,0.0,—
进口,2020-04,10039000,其他大麦,2939420.0,10104200.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—
进口,2020-04,10039000,其他大麦,2803120.0,13600000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2020-04,10039000,其他大麦,7741040.0,36850000.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2020-04,10039000,其他大麦,11274600.0,41000000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2020-04,10039000,其他大麦,8111180.0,32204800.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-04,10039000,其他大麦,26217600.0,105363000.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2020-04,10039000,其他大麦,5524810.0,21998000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-04,10039000,其他大麦,7695440.0,31500000.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—
进口,2020-04,10039000,其他大麦,2281130.0,10000000.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2020-04,10039000,其他大麦,10465200.0,39544700.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2020-04,10041000,种用燕麦,700460.0,1162000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2020-04,10041000,种用燕麦,216437.0,370138.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10041000,种用燕麦,86570.0,124740.0,千克,美国,一般贸易,usd,甘肃省,0.0,—
进口,2020-04,10049000,其他燕麦,9.0,1.0,千克,中国台湾,一般贸易,usd,天津市,0.0,—
进口,2020-04,10049000,其他燕麦,70.0,4.0,千克,中国台湾,一般贸易,usd,辽宁省,0.0,—
进口,2020-04,10049000,其他燕麦,10.0,1.0,千克,中国台湾,一般贸易,usd,上海市,0.0,—
进口,2020-04,10049000,其他燕麦,191312.0,980595.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—
进口,2020-04,10049000,其他燕麦,479701.0,2339340.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—
进口,2020-04,10049000,其他燕麦,45651.0,193680.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—
进口,2020-04,10049000,其他燕麦,644995.0,3251810.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2020-04,10049000,其他燕麦,29977.0,93980.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-04,10049000,其他燕麦,277994.0,968620.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-04,10049000,其他燕麦,313979.0,984260.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-04,10049000,其他燕麦,4204450.0,12572700.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-04,10049000,其他燕麦,335729.0,1078720.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-04,10051000,种用玉米,753.0,193.0,千克,土耳其,一般贸易,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,5550.0,734.0,千克,德国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,18896.0,3110.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10051000,种用玉米,933.0,150.0,千克,德国,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-04,10051000,种用玉米,3575.0,843.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,3830.0,585.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10051000,种用玉米,1960.0,242.0,千克,法国,其他,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,755.0,63.0,千克,法国,其他,usd,黑龙江省,0.0,—
进口,2020-04,10051000,种用玉米,125.0,25.0,千克,匈牙利,一般贸易,usd,山东省,0.0,—
进口,2020-04,10051000,种用玉米,1979.0,479.0,千克,匈牙利,其他,usd,黑龙江省,0.0,—
进口,2020-04,10051000,种用玉米,3000.0,93.0,千克,智利,一般贸易,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,10294.0,813.0,千克,智利,一般贸易,usd,山东省,0.0,—
进口,2020-04,10051000,种用玉米,265.0,9.0,千克,秘鲁,一般贸易,usd,北京市,0.0,—
进口,2020-04,10051000,种用玉米,8191.0,870.0,千克,秘鲁,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",1042820.0,5880000.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—
进口,2020-04,10059000,"玉米,种用除外",990037.0,6049260.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",368550.0,2754000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",1090470.0,5069700.0,千克,俄罗斯联邦,进料加工贸易,usd,山东省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",145982.0,2430000.0,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",93300.0,622000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",74738700.0,338590000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-04,10059000,"玉米,种用除外",70583500.0,336544000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",16136700.0,74765200.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",13487300.0,63000000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",2416810.0,10793100.0,千克,乌克兰,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2020-04,10059000,"玉米,种用除外",2239080.0,10408600.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2020-04,10059000,"玉米,种用除外",6687590.0,29940700.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-04,10059000,"玉米,种用除外",246797.0,126000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—
进口,2020-04,10071000,种用食用高梁,94.0,10.0,千克,德国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10071000,种用食用高梁,735.0,2007.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-04,10071000,种用食用高梁,695.0,56.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-04,10079000,其他食用高梁,36234.0,244500.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-04,10079000,其他食用高梁,42888300.0,188006000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-04,23033000,酿造及蒸馏过程中的糟粕及残渣,63210.0,84000.0,千克,越南,海关特殊监管区域物流货物,usd,上海市,0.0,—
进口,2020-12,07141010,鲜木薯,447904.0,6148520.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2020-12,07141010,鲜木薯,1261720.0,17171800.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-12,07141020,木薯干,11777300.0,41868800.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—
进口,2020-12,07141020,木薯干,6366850.0,20627500.0,千克,柬埔寨,一般贸易,usd,上海市,0.0,—
进口,2020-12,07141020,木薯干,288921.0,1228680.0,千克,印度尼西亚,一般贸易,usd,山东省,0.0,—
进口,2020-12,07141020,木薯干,5973470.0,20748500.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-12,07141020,木薯干,6220430.0,22017100.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2020-12,07141020,木薯干,28291500.0,99502500.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-12,07141020,木薯干,2694360.0,9425620.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-12,07141020,木薯干,171803.0,665610.0,千克,越南,一般贸易,usd,安徽省,0.0,—
进口,2020-12,07141020,木薯干,1184590.0,4536390.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-12,07141020,木薯干,677043.0,3027370.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-12,10039000,其他大麦,222621.0,1138000.0,千克,哈萨克斯坦,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10039000,其他大麦,639450.0,2450000.0,千克,哈萨克斯坦,一般贸易,usd,重庆市,0.0,—
进口,2020-12,10039000,其他大麦,22326.0,124000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-12,10039000,其他大麦,755304.0,4357350.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-12,10039000,其他大麦,928329.0,5149150.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2020-12,10039000,其他大麦,1067460.0,4046640.0,千克,丹麦,一般贸易,usd,河北省,0.0,—
进口,2020-12,10039000,其他大麦,14977300.0,59472000.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-12,10039000,其他大麦,5536620.0,20250000.0,千克,法国,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10039000,其他大麦,8516970.0,32985700.0,千克,法国,一般贸易,usd,安徽省,0.0,—
进口,2020-12,10039000,其他大麦,49241.0,217760.0,千克,俄罗斯联邦,一般贸易,usd,上海市,0.0,—
进口,2020-12,10039000,其他大麦,4569.0,20300.0,千克,俄罗斯联邦,一般贸易,usd,福建省,0.0,—
进口,2020-12,10039000,其他大麦,257124.0,1076250.0,千克,俄罗斯联邦,一般贸易,usd,重庆市,0.0,—
进口,2020-12,10039000,其他大麦,280298.0,1200320.0,千克,俄罗斯联邦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-12,10039000,其他大麦,254622.0,1279530.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2020-12,10039000,其他大麦,9889590.0,35235200.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-12,10039000,其他大麦,14514600.0,62350000.0,千克,乌克兰,一般贸易,usd,上海市,0.0,—
进口,2020-12,10039000,其他大麦,2373570.0,9803840.0,千克,乌克兰,一般贸易,usd,浙江省,0.0,—
进口,2020-12,10039000,其他大麦,27382300.0,116835000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-12,10039000,其他大麦,23772000.0,102987000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2020-12,10039000,其他大麦,14154800.0,57275000.0,千克,阿根廷,一般贸易,usd,上海市,0.0,—
进口,2020-12,10039000,其他大麦,26135200.0,108474000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10039000,其他大麦,13471100.0,49500000.0,千克,加拿大,一般贸易,usd,河北省,0.0,—
进口,2020-12,10039000,其他大麦,16900300.0,66000000.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2020-12,10039000,其他大麦,979408.0,4123280.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10039000,其他大麦,6859100.0,31974900.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—
进口,2020-12,10039000,其他大麦,19571400.0,92426300.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2020-12,10039000,其他大麦,4520110.0,16500000.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2020-12,10039000,其他大麦,8708650.0,31500000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2020-12,10039000,其他大麦,8605580.0,35511000.0,千克,加拿大,保税监管场所进出境货物,usd,江苏省,0.0,—
进口,2020-12,10039000,其他大麦,7101720.0,27725800.0,千克,加拿大,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2020-12,10049000,其他燕麦,979.0,53.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—
进口,2020-12,10049000,其他燕麦,23.0,1.0,千克,中国台湾,一般贸易,usd,天津市,0.0,—
进口,2020-12,10049000,其他燕麦,73.0,0.0,千克,英国,其他,usd,北京市,0.0,—
进口,2020-12,10049000,其他燕麦,80.0,24.0,千克,德国,一般贸易,usd,湖北省,0.0,—
进口,2020-12,10049000,其他燕麦,199.0,9.0,千克,德国,一般贸易,usd,广东省,0.0,—
进口,2020-12,10049000,其他燕麦,73.0,2.0,千克,美国,一般贸易,usd,天津市,0.0,—
进口,2020-12,10049000,其他燕麦,1614180.0,4960780.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-12,10049000,其他燕麦,248489.0,778960.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-12,10049000,其他燕麦,349294.0,1024340.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10049000,其他燕麦,2801180.0,8399660.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-12,10049000,其他燕麦,1319720.0,3693180.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-12,10051000,种用玉米,50.0,5.0,千克,马来西亚,一般贸易,usd,广东省,0.0,—
进口,2020-12,10051000,种用玉米,802.0,256.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-12,10051000,种用玉米,705.0,31.0,千克,法国,其他,usd,北京市,0.0,—
进口,2020-12,10051000,种用玉米,112320.0,19500.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2020-12,10051000,种用玉米,43426.0,1734.0,千克,智利,一般贸易,usd,北京市,0.0,—
进口,2020-12,10051000,种用玉米,18037.0,443.0,千克,智利,一般贸易,usd,上海市,0.0,—
进口,2020-12,10051000,种用玉米,2542.0,108.0,千克,智利,其他,usd,北京市,0.0,—
进口,2020-12,10059000,"玉米,种用除外",12369200.0,37847900.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",22781500.0,68917600.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",68130.0,540000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",73570.0,326000.0,千克,俄罗斯联邦,一般贸易,usd,山东省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",1066820.0,4982890.0,千克,俄罗斯联邦,一般贸易,usd,海南省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",1993500.0,9765400.0,千克,俄罗斯联邦,进料加工贸易,usd,黑龙江省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",114625.0,1021510.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",132858000.0,604538000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-12,10059000,"玉米,种用除外",11976900.0,58533600.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",9857760.0,50541400.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",34863200.0,144002000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",25801900.0,126878000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",23917900.0,89433700.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-12,10059000,"玉米,种用除外",29808.0,50800.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2020-12,10059000,"玉米,种用除外",100200.0,54000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—
进口,2020-12,10059000,"玉米,种用除外",245242000.0,1056710000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-12,10079000,其他食用高梁,181580.0,1108450.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-12,10079000,其他食用高梁,10368.0,31000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-12,10079000,其他食用高梁,7101070.0,29253000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2020-12,10079000,其他食用高梁,15545500.0,58870000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-12,10079000,其他食用高梁,33434800.0,127289000.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2020-12,10079000,其他食用高梁,13229400.0,50600000.0,千克,美国,一般贸易,usd,浙江省,0.0,—
进口,2020-12,10079000,其他食用高梁,43370100.0,174150000.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2020-12,10079000,其他食用高梁,4758880.0,18200000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-12,10079000,其他食用高梁,239864.0,932619.0,千克,美国,一般贸易,usd,四川省,0.0,—
进口,2020-12,10079000,其他食用高梁,15840500.0,54948000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2020-12,10079000,其他食用高梁,1422560.0,4487050.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-12,10079000,其他食用高梁,817849.0,2786890.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-12,10079000,其他食用高梁,1142230.0,3982090.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-12,10079000,其他食用高梁,655417.0,2005120.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2020-12,10079000,其他食用高梁,1165360.0,4002250.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2020-12,10079000,其他食用高梁,112063.0,296680.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—
进口,2020-12,10079000,其他食用高梁,584927.0,1741330.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—
进口,2020-12,10079000,其他食用高梁,2596400.0,8979970.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2020-12,10079000,其他食用高梁,282905.0,1003260.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2020-12,10079000,其他食用高梁,143680.0,500000.0,千克,澳大利亚,保税监管场所进出境货物,usd,四川省,0.0,—
进口,2020-12,23033000,酿造及蒸馏过程中的糟粕及残渣,2625700.0,9886190.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2020-12,23033000,酿造及蒸馏过程中的糟粕及残渣,2572080.0,10363700.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2020-12,23033000,酿造及蒸馏过程中的糟粕及残渣,701429.0,2428500.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-06,07141020,木薯干,"4,975,560",20550030.0,千克,老挝,一般贸易,usd,北京市,0.0,—
进口,2020-06,07141020,木薯干,"2,217,868",9901772.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2020-06,07141020,木薯干,"22,986,568",105917267.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-06,07141020,木薯干,"5,162,398",22934360.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2020-06,07141020,木薯干,"36,988,228",168653249.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-06,07141020,木薯干,"7,231,530",33932758.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-06,07141020,木薯干,"2,867,398",12452430.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2020-06,07141020,木薯干,"1,159,275",4981260.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2020-06,07141020,木薯干,"1,312,019",6162560.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2020-06,07141020,木薯干,"1,513,460",7203350.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2020-06,07141020,木薯干,"2,401,423",10490960.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-06,07141020,木薯干,"339,623",1613130.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-06,10039000,其他大麦,"153,000",900000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-06,10039000,其他大麦,"1,677,737",9292700.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-06,10039000,其他大麦,"481,617",2690000.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2020-06,10039000,其他大麦,"11,095,090",52081000.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-06,10039000,其他大麦,"262,141",1000617.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2020-06,10039000,其他大麦,"146,140",497280.0,千克,乌克兰,一般贸易,usd,河北省,0.0,—
进口,2020-06,10039000,其他大麦,"6,656,207",31208225.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2020-06,10039000,其他大麦,"5,855,477",22000000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2020-06,10039000,其他大麦,"7,194,247",25439660.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2020-06,10039000,其他大麦,"4,864,321",19180000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
