model,margin,elasticity_type,demand_product,price_product,reference_share,estimate,std_error,z_value,p_value,ci_low,ci_high,significance,p_value_vs_one,significance_vs_one
aids,latent,marshallian,oats,barley,0.07358301166634471,0.26181737,0.19870907,1.3175914,0.18764046,-0.12764525,0.65127999,,,
aids,latent,marshallian,barley,corn,0.3319988916289698,0.053960074,0.051013451,1.0577617,0.29016411,-0.046024453,0.1539446,,,
aids,latent,marshallian,barley,sorghum,0.3319988916289698,0.015379798,0.064870737,0.23708375,0.81259179,-0.11176451,0.14252411,,,
aids,latent,marshallian,barley,cassava,0.3319988916289698,0.3459689,0.22001246,1.5724969,0.11583536,-0.085247584,0.77718538,,,
aids,latent,marshallian,barley,oats,0.3319988916289698,0.022544779,0.041803841,0.53929919,0.58968043,-0.059389245,0.10447881,,,
aids,latent,marshallian,barley,barley,0.3319988916289698,-1.4967879,0.27159077,-5.5111885,3.5641914e-08,-2.0290959,-0.96447974,***,,
quaids,latent,expenditure,corn,,0.2288570806053673,1.0594844,0.10395914,10.191354,2.1672437e-24,0.85572821,1.2632406,***,0.5671933647224807,
quaids,latent,expenditure,sorghum,,0.1852031204838805,0.95135641,0.088650443,10.731547,7.237409e-27,0.77760476,1.1251081,***,0.5832031369098696,
quaids,latent,expenditure,cassava,,0.1737836077110776,1.0641234,0.10505272,10.129423,4.0905361e-24,0.85822392,1.270023,***,0.5416014822821305,
quaids,latent,expenditure,oats,,0.0613741306451218,0.59680939,0.075519525,7.9027157,2.7289119e-15,0.44879383,0.74482495,***,9.35161636982e-08,***
quaids,latent,expenditure,barley,,0.3507820605545527,1.0256495,0.04148585,24.722878,0,0.94433874,1.1069603,***,0.5363963136423746,
quaids,latent,hicksian,corn,corn,0.2288570806053673,-0.8571758900000001,0.094847269,-9.0374336,1.6039364e-19,-1.0430732,-0.67127866,***,,
quaids,latent,hicksian,corn,sorghum,0.2288570806053673,0.3050783,0.11395308,2.6772275,0.0074234204,0.081734389,0.52842224,***,,
quaids,latent,hicksian,corn,cassava,0.2288570806053673,0.15653336,0.05524357,2.8335125,0.0046039489,0.048257947,0.26480877,***,,
quaids,latent,hicksian,corn,oats,0.2288570806053673,-0.046869703,0.056551822,-0.8287921,0.40722206,-0.15770924,0.06396982800000001,,,
quaids,latent,hicksian,corn,barley,0.2288570806053673,0.44243392,0.10285871,4.3013754,1.6974114e-05,0.24083456,0.64403331,***,,
quaids,latent,hicksian,sorghum,corn,0.1852031204838805,0.37698787,0.15479264,2.4354379,0.014873772,0.07359988200000001,0.68037587,**,,
quaids,latent,hicksian,sorghum,sorghum,0.1852031204838805,-0.9729296,0.06720055599999999,-14.478,0,-1.1046402,-0.84121895,***,,
quaids,latent,hicksian,sorghum,cassava,0.1852031204838805,0.11334381,0.074465349,1.5221014,0.12798369,-0.032605592,0.2592932,,,
quaids,latent,hicksian,sorghum,oats,0.1852031204838805,0.08979248300000001,0.049684256,1.8072623,0.07072139500000001,-0.0075868703,0.18717183,*,,
quaids,latent,hicksian,sorghum,barley,0.1852031204838805,0.39280543,0.14140807,2.7778146,0.0054725814,0.1156507,0.66996014,***,,
quaids,latent,hicksian,cassava,corn,0.1737836077110776,0.20614007,0.08486302900000001,2.4290917,0.015136708,0.039811593,0.37246856,**,,
quaids,latent,hicksian,cassava,sorghum,0.1737836077110776,0.12079176,0.094900332,1.2728276,0.20307924,-0.065209471,0.30679297,,,
quaids,latent,hicksian,cassava,cassava,0.1737836077110776,-1.5044105,0.32661581,-4.6060557,4.1037874e-06,-2.1445658,-0.86425537,***,,
quaids,latent,hicksian,cassava,oats,0.1737836077110776,0.15388383,0.10431875,1.475131,0.14017732,-0.050577171,0.35834482,,,
quaids,latent,hicksian,cassava,barley,0.1737836077110776,1.0235949,0.36655986,2.7924359,0.0052312845,0.30515075,1.7420391,***,,
quaids,latent,hicksian,oats,corn,0.0613741306451218,-0.17477174,0.22891158,-0.76349014,0.44517115,-0.62343019,0.27388671,,,
quaids,latent,hicksian,oats,sorghum,0.0613741306451218,0.27095857,0.1373302,1.9730444,0.048490498,0.0017963424,0.54012084,**,,
quaids,latent,hicksian,oats,cassava,0.0613741306451218,0.435729,0.21499084,2.0267329,0.042689741,0.014354696,0.85710329,**,,
quaids,latent,hicksian,oats,oats,0.0613741306451218,-1.0560913,0.14301299,-7.3845835,1.5293127e-13,-1.3363916,-0.77579105,***,,
quaids,latent,hicksian,oats,barley,0.0613741306451218,0.52417547,0.2463768,2.1275358,0.033375584,0.041285824,1.0070652,**,,
quaids,latent,hicksian,barley,corn,0.3507820605545527,0.28865257,0.089559138,3.2230384,0.001268385,0.11311987,0.46418524,***,,
quaids,latent,hicksian,barley,sorghum,0.3507820605545527,0.20739028,0.084138297,2.4648736,0.013706157,0.042482242,0.37229833,**,,
quaids,latent,hicksian,barley,cassava,0.3507820605545527,0.5071069,0.23419683,2.1653023,0.030364543,0.048089582,0.9661243,**,,
quaids,latent,hicksian,barley,oats,0.3507820605545527,0.091711685,0.061933741,1.4808033,0.13865902,-0.029676218,0.21309958,,,
quaids,latent,hicksian,barley,barley,0.3507820605545527,-1.0948615,0.27209741,-4.0237851,5.7270212e-05,-1.6281626,-0.5615603300000001,***,,
quaids,latent,marshallian,corn,corn,0.2288570806053673,-1.0996464,0.092824921,-11.846457,2.244842e-32,-1.2815799,-0.91771287,***,,
quaids,latent,marshallian,corn,sorghum,0.2288570806053673,0.1088585,0.10485314,1.0381997,0.29917708,-0.09664987799999999,0.31436688,,,
quaids,latent,marshallian,corn,cassava,0.2288570806053673,-0.027587662,0.054659449,-0.50471902,0.61375624,-0.13471821,0.07954288299999999,,,
quaids,latent,marshallian,corn,oats,0.2288570806053673,-0.11189464,0.06548282499999999,-1.7087631,0.08749483500000001,-0.24023861,0.016449342,*,,
quaids,latent,marshallian,corn,barley,0.2288570806053673,0.070785828,0.080845669,0.87556732,0.38126531,-0.087668777,0.22924043,,,
quaids,latent,marshallian,sorghum,corn,0.1852031204838805,0.15926322,0.12358741,1.2886686,0.1975133,-0.082963645,0.40149009,,,
quaids,latent,marshallian,sorghum,sorghum,0.1852031204838805,-1.1491238,0.05839245,-19.679321,0,-1.2635709,-1.0346767,***,,
quaids,latent,marshallian,sorghum,cassava,0.1852031204838805,-0.051986344,0.08357405699999999,-0.62203926,0.53391606,-0.21578848,0.1118158,,,
quaids,latent,marshallian,sorghum,oats,0.1852031204838805,0.031403806,0.042675678,0.73587132,0.46180904,-0.052238986,0.1150466,,,
quaids,latent,marshallian,sorghum,barley,0.1852031204838805,0.059086647,0.12739149,0.46381944,0.6427770900000001,-0.19059607,0.30876938,,,
quaids,latent,marshallian,cassava,corn,0.1737836077110776,-0.037392106,0.051893491,-0.7205548899999999,0.47118342,-0.13910148,0.064317264,,,
quaids,latent,marshallian,cassava,sorghum,0.1737836077110776,-0.076287225,0.06841496399999999,-1.1150664,0.26482198,-0.2103781,0.057803638,,,
quaids,latent,marshallian,cassava,cassava,0.1737836077110776,-1.6893377,0.31805426,-5.3114767,1.0874049e-07,-2.3127127,-1.0659629,***,,
quaids,latent,marshallian,cassava,oats,0.1737836077110776,0.088574186,0.08435780599999999,1.0499821,0.29372635,-0.076764069,0.25391245,,,
quaids,latent,marshallian,cassava,barley,0.1737836077110776,0.65031946,0.36159903,1.7984546,0.072104983,-0.058401611,1.3590406,*,,
quaids,latent,marshallian,oats,corn,0.0613741306451218,-0.31135577,0.22503775,-1.3835714,0.16648974,-0.75242168,0.12971009,,,
quaids,latent,marshallian,oats,sorghum,0.0613741306451218,0.16042763,0.13516757,1.1868796,0.2352751,-0.10449593,0.42535117,,,
quaids,latent,marshallian,oats,cassava,0.0613741306451218,0.33201331,0.21086714,1.5745142,0.11536862,-0.081278697,0.7453052999999999,,,
quaids,latent,marshallian,oats,oats,0.0613741306451218,-1.09272,0.15199679,-7.1890988,6.5220436e-13,-1.3906282,-0.79481173,***,,
quaids,latent,marshallian,oats,barley,0.0613741306451218,0.31482545,0.23898031,1.3173699,0.18771467,-0.15356733,0.7832182600000001,,,
quaids,latent,marshallian,barley,corn,0.3507820605545527,0.053925399,0.047966085,1.1242402,0.26091114,-0.0400864,0.14793719,,,
quaids,latent,marshallian,barley,sorghum,0.3507820605545527,0.017436787,0.06461201599999999,0.26986912,0.78726095,-0.10920043,0.14407401,,,
quaids,latent,marshallian,barley,cassava,0.3507820605545527,0.32886586,0.2081994,1.5795716,0.114205,-0.079197459,0.73692918,,,
quaids,latent,marshallian,barley,oats,0.3507820605545527,0.028763339,0.041985791,0.68507314,0.49329776,-0.053527303,0.11105398,,,
quaids,latent,marshallian,barley,barley,0.3507820605545527,-1.4546409,0.25249821,-5.7609944,8.3619707e-09,-1.9495283,-0.95975345,***,,
sy_aids,latent,expenditure,corn,,0.3889595630780625,0.86216718,0.075010777,11.493912,1.4155419e-30,0.71514881,1.0091857,***,0.0661351433672379,*
sy_aids,latent,expenditure,sorghum,,0.1096955207987808,0.9112587599999999,0.29860285,3.0517416,0.0022751777,0.32600793,1.4965096,***,0.766322815023285,
sy_aids,latent,expenditure,cassava,,0.030919667342554,3.5347345,7.527102,0.46960098,0.63864011,-11.218115,18.287584,,0.7363070867963863,
sy_aids,latent,expenditure,oats,,0.5087085577856151,0.82899147,0.035998087,23.028765,0,0.7584365,0.8995464399999999,***,2.02925109921e-06,***
sy_aids,latent,expenditure,barley,,-0.0382833090050123,-0.87983364,5.0900836,-0.17285249,0.8627674,-10.856215,9.0965471,,0.7118945003307916,
sy_aids,latent,hicksian,corn,corn,0.3889595630780625,-0.79517215,0.092514366,-8.595120400000001,8.317733699999999e-18,-0.97649693,-0.61384732,***,,
sy_aids,latent,hicksian,corn,sorghum,0.3889595630780625,0.21000925,0.24612001,0.85327989,0.39350411,-0.2723771,0.69239557,,,
sy_aids,latent,hicksian,corn,cassava,0.3889595630780625,0.098588176,0.13257124,0.74366182,0.45708108,-0.16124669,0.35842302,,,
sy_aids,latent,hicksian,corn,oats,0.3889595630780625,0.44497326,0.12773812,3.4834809,0.00049493858,0.19461116,0.69533539,***,,
sy_aids,latent,hicksian,corn,barley,0.3889595630780625,0.041601442,0.12699287,0.32758883,0.74322259,-0.20730001,0.29050288,,,
sy_aids,latent,hicksian,sorghum,corn,0.1096955207987808,0.74465305,0.71205455,1.0457809,0.29566222,-0.65094829,2.1402543,,,
sy_aids,latent,hicksian,sorghum,sorghum,0.1096955207987808,-1.5890949,1.308696,-1.2142581,0.22464918,-4.1540918,0.97590232,,,
sy_aids,latent,hicksian,sorghum,cassava,0.1096955207987808,0.38924298,0.58698857,0.66311848,0.50725466,-0.7612335099999999,1.5397195,,,
sy_aids,latent,hicksian,sorghum,oats,0.1096955207987808,0.6132338000000001,0.49292061,1.2440823,0.21346925,-0.35287282,1.5793405,,,
sy_aids,latent,hicksian,sorghum,barley,0.1096955207987808,-0.158035,0.48617646,-0.32505688,0.74513805,-1.1109234,0.79485333,,,
sy_aids,latent,hicksian,cassava,corn,0.030919667342554,1.2402078,2.5912344,0.47861657,0.63221145,-3.8385186,6.318934,,,
sy_aids,latent,hicksian,cassava,sorghum,0.030919667342554,1.3809402,3.8725061,0.35660115,0.72139043,-6.2090325,8.9709129,,,
sy_aids,latent,hicksian,cassava,cassava,0.030919667342554,-8.8648405,22.150324,-0.40021268,0.6889998899999999,-52.278675,34.548996,,,
sy_aids,latent,hicksian,cassava,oats,0.030919667342554,3.3464019,8.546431500000001,0.39155543,0.69538671,-13.404297,20.097101,,,
sy_aids,latent,hicksian,cassava,barley,0.030919667342554,2.8972907,7.8008003,0.37140942,0.71033263,-12.391997,18.186579,,,
sy_aids,latent,hicksian,oats,corn,0.5087085577856151,0.34022743,0.09464713900000001,3.5946934,0.00032477386,0.15472245,0.5257324,***,,
sy_aids,latent,hicksian,oats,sorghum,0.5087085577856151,0.13223486,0.16431142,0.80478191,0.42094555,-0.18980961,0.45427933,,,
sy_aids,latent,hicksian,oats,cassava,0.5087085577856151,0.20339669,0.086792007,2.3434956,0.019103985,0.03328748,0.37350589,**,,
sy_aids,latent,hicksian,oats,oats,0.5087085577856151,-0.7023235,0.10754358,-6.5305943,6.550927900000001e-11,-0.91310501,-0.49154192,***,,
sy_aids,latent,hicksian,oats,barley,0.5087085577856151,0.026464492,0.10817814,0.24463809,0.8067366500000001,-0.18556076,0.23848975,,,
sy_aids,latent,hicksian,barley,corn,-0.0382833090050123,-0.42267191,2.468245,-0.17124389,0.86403197,-5.2603436,4.4149995,,,
sy_aids,latent,hicksian,barley,sorghum,-0.0382833090050123,0.45282742,1.4505297,0.31218073,0.7549032,-2.3901587,3.2958136,,,
sy_aids,latent,hicksian,barley,cassava,-0.0382833090050123,-2.3400083,7.3202648,-0.31966171,0.74922478,-16.687464,12.007447,,,
sy_aids,latent,hicksian,barley,oats,-0.0382833090050123,-0.35166013,2.4524298,-0.14339255,0.8859801899999999,-5.1583338,4.4550138,,,
sy_aids,latent,hicksian,barley,barley,-0.0382833090050123,2.6615129,11.145217,0.23880316,0.8112582,-19.182711,24.505735,,,
sy_aids,latent,marshallian,corn,corn,0.3889595630780625,-1.1305203,0.03197176,-35.359962,0,-1.1931838,-1.0678568,***,,
sy_aids,latent,marshallian,corn,sorghum,0.3889595630780625,0.11543337,0.10342322,1.1161263,0.26436809,-0.087272406,0.31813914,,,
sy_aids,latent,marshallian,corn,cassava,0.3889595630780625,0.071930252,0.094603568,0.76033336,0.44705534,-0.11348934,0.25734985,,,
sy_aids,latent,marshallian,corn,oats,0.3889595630780625,0.0063814349,0.052014288,0.12268619,0.90235561,-0.09556469300000001,0.10832756,,,
sy_aids,latent,marshallian,corn,barley,0.3889595630780625,0.074608058,0.058056161,1.2851014,0.19875683,-0.039179925,0.18839604,,,
sy_aids,latent,marshallian,sorghum,corn,0.1096955207987808,0.39021024,0.6008715,0.64940715,0.51607525,-0.78747624,1.5678967,,,
sy_aids,latent,marshallian,sorghum,sorghum,0.1096955207987808,-1.6890558,1.1471407,-1.4724051,0.14091152,-3.9374104,0.55929863,,,
sy_aids,latent,marshallian,sorghum,cassava,0.1096955207987808,0.36106715,0.55690008,0.64835179,0.51675743,-0.73043692,1.4525712,,,
sy_aids,latent,marshallian,sorghum,oats,0.1096955207987808,0.14966871,0.34596121,0.43261701,0.66529304,-0.52840281,0.82774019,,,
sy_aids,latent,marshallian,sorghum,barley,0.1096955207987808,-0.123149,0.50510502,-0.24380872,0.80737895,-1.1131366,0.8668386300000001,,,
sy_aids,latent,marshallian,cassava,corn,0.030919667342554,-0.13466097,1.2527709,-0.10749051,0.91439986,-2.5900466,2.3207247,,,
sy_aids,latent,marshallian,cassava,sorghum,0.030919667342554,0.99319559,2.8278952,0.35121372,0.7254280400000001,-4.5493774,6.5357685,,,
sy_aids,latent,marshallian,cassava,cassava,0.030919667342554,-8.974133500000001,22.079737,-0.40644205,0.6844178400000001,-52.249622,34.301357,,,
sy_aids,latent,marshallian,cassava,oats,0.030919667342554,1.5482522,4.6605392,0.33220452,0.73973483,-7.586237,10.682741,,,
sy_aids,latent,marshallian,cassava,barley,0.030919667342554,3.0326118,8.1160336,0.37365687,0.70865959,-12.874522,18.939747,,,
sy_aids,latent,marshallian,oats,corn,0.5087085577856151,0.017783273,0.032649618,0.54467016,0.58598036,-0.046208803,0.081775345,,,
sy_aids,latent,marshallian,oats,sorghum,0.5087085577856151,0.041298207,0.021353414,1.9340329,0.053109087,-0.00055371784,0.083150133,*,,
sy_aids,latent,marshallian,oats,cassava,0.5087085577856151,0.17776455,0.062205262,2.8577092,0.0042671133,0.055844471,0.29968461,***,,
sy_aids,latent,marshallian,oats,oats,0.5087085577856151,-1.1240386,0.029266613,-38.406853,0,-1.1814001,-1.066677,***,,
sy_aids,latent,marshallian,oats,barley,0.5087085577856151,0.05820103,0.038870912,1.49729,0.1343178,-0.017984556,0.13438661,,,
sy_aids,latent,marshallian,barley,corn,-0.0382833090050123,-0.080452196,0.68511403,-0.11742891,0.9065201899999999,-1.423251,1.2623466,,,
sy_aids,latent,marshallian,barley,sorghum,-0.0382833090050123,0.5493412,1.7898108,0.306927,0.75889897,-2.9586234,4.0573058,,,
sy_aids,latent,marshallian,barley,cassava,-0.0382833090050123,-2.3128042,7.1576033,-0.32312551,0.74660021,-16.34145,11.71584,,,
sy_aids,latent,marshallian,barley,oats,-0.0382833090050123,0.095918752,0.56141293,0.17085241,0.86433983,-1.0044304,1.1962678,,,
sy_aids,latent,marshallian,barley,barley,-0.0382833090050123,2.62783,11.054118,0.23772407,0.81209511,-19.037844,24.293505,,,
sy_quaids,latent,expenditure,corn,,0.1148073106881472,1.0972408,0.22407477,4.8967624,9.742857400000001e-07,0.6580624,1.5364193,***,0.6643130968714017,
sy_quaids,latent,expenditure,sorghum,,0.2541168063280625,0.57104576,0.22389798,2.550473,0.01075769,0.13221374,1.0098777,**,0.0553845819548543,*
sy_quaids,latent,expenditure,cassava,,0.2388209891326515,1.642314,0.28920174,5.6787829,1.3565636e-08,1.0754889,2.2091389,***,0.0263516922689375,**
sy_quaids,latent,expenditure,oats,,0.1899122252711831,0.7457961400000001,0.10005397,7.4539385,9.059411099999999e-14,0.549694,0.94189835,***,0.0110641174499262,**
sy_quaids,latent,expenditure,barley,,0.2023426685799558,0.96401596,0.18537307,5.2004099,1.9884943e-07,0.60069144,1.3273405,***,0.8460844504457713,
sy_quaids,latent,hicksian,corn,corn,0.1148073106881472,-1.2434611,0.16642475,-7.4716115,7.9218736e-14,-1.5696477,-0.91727453,***,,
sy_quaids,latent,hicksian,corn,sorghum,0.1148073106881472,0.63740414,0.403822,1.5784284,0.11446722,-0.15407245,1.4288807,,,
sy_quaids,latent,hicksian,corn,cassava,0.1148073106881472,0.021288371,0.38200143,0.05572851,0.95555806,-0.72742069,0.76999742,,,
sy_quaids,latent,hicksian,corn,oats,0.1148073106881472,0.07591261000000001,0.16986631,0.44689623,0.6549499600000001,-0.25701922,0.40884444,,,
sy_quaids,latent,hicksian,corn,barley,0.1148073106881472,0.508856,0.23903519,2.1287911,0.033271544,0.040355638,0.97735631,**,,
sy_quaids,latent,hicksian,sorghum,corn,0.2541168063280625,0.28797251,0.18271187,1.5761018,0.11500236,-0.070136189,0.64608121,,,
sy_quaids,latent,hicksian,sorghum,sorghum,0.2541168063280625,-1.2625577,0.33805668,-3.7347515,0.0001879006,-1.9251367,-0.5999788,***,,
sy_quaids,latent,hicksian,sorghum,cassava,0.2541168063280625,0.40079308,0.15549253,2.5775712,0.0099497391,0.096033305,0.70555282,***,,
sy_quaids,latent,hicksian,sorghum,oats,0.2541168063280625,0.16520716,0.11555054,1.4297394,0.15279183,-0.061267737,0.39168206,,,
sy_quaids,latent,hicksian,sorghum,barley,0.2541168063280625,0.40858498,0.16215917,2.5196538,0.011747029,0.090758845,0.7264111,**,,
sy_quaids,latent,hicksian,cassava,corn,0.2388209891326515,0.01023386,0.18740857,0.054607213,0.9564514200000001,-0.35708019,0.37754792,,,
sy_quaids,latent,hicksian,cassava,sorghum,0.2388209891326515,0.42646274,0.30246431,1.4099605,0.15855134,-0.16635641,1.0192819,,,
sy_quaids,latent,hicksian,cassava,cassava,0.2388209891326515,-1.4269992,0.47619295,-2.9966829,0.0027293446,-2.3603203,-0.49367821,***,,
sy_quaids,latent,hicksian,cassava,oats,0.2388209891326515,0.46350244,0.25703347,1.8032765,0.071344793,-0.040273909,0.96727878,*,,
sy_quaids,latent,hicksian,cassava,barley,0.2388209891326515,0.52680022,0.22500284,2.3413048,0.019216476,0.085802749,0.9677977,**,,
sy_quaids,latent,hicksian,oats,corn,0.1899122252711831,0.045891318,0.10198098,0.44999883,0.65271127,-0.15398772,0.24577036,,,
sy_quaids,latent,hicksian,oats,sorghum,0.1899122252711831,0.22105958,0.11427648,1.9344276,0.053060573,-0.0029182052,0.44503734,*,,
sy_quaids,latent,hicksian,oats,cassava,0.1899122252711831,0.58286983,0.1647222,3.5385017,0.00040240446,0.26002026,0.90571946,***,,
sy_quaids,latent,hicksian,oats,oats,0.1899122252711831,-1.1132249,0.13961279,-7.973659,1.5404412e-15,-1.3868608,-0.83958876,***,,
sy_quaids,latent,hicksian,oats,barley,0.1899122252711831,0.2634041,0.14147364,1.8618599,0.062622838,-0.01387914,0.54068732,*,,
sy_quaids,latent,hicksian,barley,corn,0.2023426685799558,0.28872007,0.15759175,1.832076,0.066940106,-0.020154098,0.5975942,*,,
sy_quaids,latent,hicksian,barley,sorghum,0.2023426685799558,0.51313108,0.42597914,1.204592,0.22836083,-0.32177269,1.3480349,,,
sy_quaids,latent,hicksian,barley,cassava,0.2023426685799558,0.62177169,0.19939651,3.1182678,0.0018191743,0.23096174,1.0125817,***,,
sy_quaids,latent,hicksian,barley,oats,0.2023426685799558,0.2472225,0.10993054,2.2488973,0.024519024,0.031762604,0.4626824,**,,
