variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.06864745248557151,0.0,0.35076567233506417,0.35076567233506417,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,0.011485768851217035,0.0,0.1239989195710665,0.1239989195710665,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.0023807724691517406,0.0,0.05125320452526112,0.05125320452526112,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.26647997979067733,0.0,0.031202731522248683,0.031202731522248683,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.12177987889658141,0.0,0.00011052761869559773,0.00011052761869559773,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.0692298642778638,0.0,0.021988654960563254,0.021988654960563254,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,milk,奶类,milk,0.0095398475503519,0.0,0.008003035004594263,0.008003035004594263,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,egg,蛋类,egg,0.059027392574904566,0.0,0.0015988549391505779,0.0015988549391505779,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.3914290431036807,1.0,7.621148494145218,7.621148494145218,0.0,1.9016893250922529,-6912.712124034286,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.10480959244315417,0.0,0.6152709755712634,0.16420139640136724,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.009236370702487236,0.0,0.11113273677374831,0.1289194585523383,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.002098563919753266,0.0,0.03153148525563745,0.06269871749348543,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.21490768770541233,0.0,0.0416525760509093,0.056503695291210694,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.1560087632914151,0.0,0.00011063416440822011,0.0001138476477165817,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.05391728350494366,0.0,0.02723682384122141,0.025478507619913188,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,milk,奶类,milk,0.0037630737462436047,0.0,0.006167056883577653,0.011309413550968393,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,egg,蛋类,egg,0.0646998258088726,0.0,0.0015673535338331427,0.001691772539318376,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.39055883887771803,1.0,7.677850505043093,7.79946396220127,0.21937639639150658,1.876055945101887,-6953.766046079889,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
