variant,group,group_label_cn,items,n_missing_x,n_nonpositive_x,n_missing_p,n_nonpositive_p,x_min,x_median,x_max,p_min,p_median,p_max
baseline_real_national_nonfood,grain,粮食/主粮,grain,0,0,0,0,0.23266685748709856,0.40872027589423815,0.8749452676964855,667.1835980471446,927.2556878433043,1442.5409186203772
baseline_real_national_nonfood,oil,食用油,oil,0,0,0,0,0.07043668869452055,0.1200472161780822,0.2579597710520548,3242.9238073325296,5213.212942525057,6933.8910202522775
baseline_real_national_nonfood,vegfruit,蔬菜水果,vegetable+fruit,0,0,0,0,0.009847030076452054,0.05247770587969863,0.07511302484430137,6382.07686346797,9124.296881605842,14732.152548001388
baseline_real_national_nonfood,pork,猪肉,pork,0,0,0,0,0.015776437413452055,0.10245485475863017,0.24441051757758908,1864.7981325138567,3056.0629426365826,5364.40194662875
baseline_real_national_nonfood,aquatic,水产品,aquatic,0,0,0,0,0.00039354928356164393,0.010577693960273974,0.03522706433493151,5991.854851061539,9453.053501748458,15795.679327781732
baseline_real_national_nonfood,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0,0,0,0,0.00800864908858904,0.025800460153828766,0.0683872065648904,7275.804517564687,10544.219206106205,19728.44256526227
baseline_real_national_nonfood,milk,奶类,milk,0,0,0,0,0.0030972580383561636,0.009994133632876712,0.022417937446575345,3100.422028824246,4075.3400381491233,6463.410009297401
baseline_real_national_nonfood,egg,蛋类,egg,0,0,0,0,0.004521525764273972,0.01879754824821918,0.046492307983013695,1780.8401578920225,2760.369422667218,4371.846013670163
baseline_real_national_nonfood,nonfood,其他/未覆盖支出,,0,0,0,0,60.41772629789173,166.00534153631975,440.4718251191351,89.40141690138984,96.29740032128126,100.4
