account,geography,scenario,indicator,region,unit,year,value
final_consumption_lca,China,B2,land_lca_final_food,CHN,Mha,2048,522.815
final_consumption_lca,China,B2,land_lca_final_food,CHN,Mha,2049,517.228
final_consumption_lca,China,B2,land_lca_final_food,CHN,Mha,2050,511.966
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2025,166.814
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2026,164.076
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2027,161.48
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2028,158.952
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2029,156.492
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2030,154.097
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2031,151.844
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2032,149.671
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2033,147.566
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2034,145.526
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2035,143.558
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2036,141.709
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2037,139.927
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2038,138.202
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2039,136.536
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2040,134.918
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2041,133.395
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2042,131.926
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2043,130.503
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2044,129.123
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2045,127.782
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2046,126.48
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2047,125.202
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2048,123.948
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2049,122.708
final_consumption_lca,China,B2,water_blue_lca_final_food,CHN,km3,2050,121.477
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2025,3907.53
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2026,3849.87
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2027,3796.35
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2028,3745.59
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2029,3697.93
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2030,3653.49
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2031,3611.5
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2032,3573.54
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2033,3538.7
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2034,3507.12
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2035,3479.09
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2036,3452.66
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2037,3429.2
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2038,3408.09
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2039,3389.04
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2040,3372.33
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2041,3357.33
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2042,3344.89
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2043,3334.46
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2044,3325.87
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2045,3318.91
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2046,3313.27
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2047,3309.21
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2048,3306.28
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2049,3304.39
final_consumption_lca,China,B3,co2_lca_final_food,CHN,Mt CO2e,2050,3304
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2025,797.119
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2026,776.967
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2027,758.013
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2028,739.793
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2029,722.413
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2030,705.814
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2031,689.839
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2032,674.973
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2033,660.915
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2034,647.683
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2035,635.311
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2036,623.354
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2037,612.175
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2038,601.57
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2039,591.488
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2040,581.98
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2041,572.901
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2042,564.489
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2043,556.585
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2044,549.158
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2045,542.174
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2046,535.573
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2047,529.413
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2048,523.611
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2049,518.148
final_consumption_lca,China,B3,land_lca_final_food,CHN,Mha,2050,513.189
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2025,167.077
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2026,164.515
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2027,162.035
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2028,159.617
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2029,157.265
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2030,155.03
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2031,152.848
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2032,150.746
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2033,148.707
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2034,146.738
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2035,144.878
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2036,143.067
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2037,141.324
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2038,139.642
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2039,138.008
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2040,136.456
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2041,134.943
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2042,133.487
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2043,132.078
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2044,130.708
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2045,129.376
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2046,128.067
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2047,126.786
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2048,125.521
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2049,124.268
final_consumption_lca,China,B3,water_blue_lca_final_food,CHN,km3,2050,123.099
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2025,3914.35
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2026,3862.41
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2027,3815.61
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2028,3771.37
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2029,3729.93
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2030,3694.25
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2031,3661.05
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2032,3631.66
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2033,3605.35
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2034,3582.12
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2035,3564.19
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2036,3548.03
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2037,3534.9
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2038,3524.06
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2039,3515.59
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2040,3509.21
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2041,3504.79
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2042,3502.96
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2043,3503.16
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2044,3505.39
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2045,3509.51
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2046,3515.26
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2047,3522.7
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2048,3531.77
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2049,3542.23
final_consumption_lca,China,B4,co2_lca_final_food,CHN,Mt CO2e,2050,3554.03
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2025,798.817
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2026,779.918
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2027,762.365
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2028,745.452
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2029,729.267
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2030,714.342
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2031,699.92
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2032,686.517
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2033,673.862
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2034,661.95
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2035,651.179
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2036,640.778
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2037,631.12
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2038,621.978
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2039,613.363
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2040,605.226
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2041,597.522
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2042,590.459
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2043,583.867
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2044,577.743
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2045,572.069
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2046,566.796
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2047,561.956
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2048,557.519
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2049,553.447
final_consumption_lca,China,B4,land_lca_final_food,CHN,Mha,2050,549.73
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2025,167.192
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2026,164.792
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2027,162.52
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2028,160.304
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2029,158.145
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2030,156.173
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2031,154.313
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2032,152.52
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2033,150.787
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2034,149.113
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2035,147.586
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2036,146.156
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2037,144.789
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2038,143.475
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2039,142.214
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2040,140.995
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2041,139.853
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2042,138.758
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2043,137.702
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2044,136.684
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2045,135.698
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2046,134.744
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2047,133.813
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2048,132.905
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2049,132.011
final_consumption_lca,China,B4,water_blue_lca_final_food,CHN,km3,2050,131.131
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2025,3902.42
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2026,3839.08
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2027,3781.36
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2028,3726.61
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2029,3675.01
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2030,3623.24
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2031,3574.36
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2032,3529.57
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2033,3488.04
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2034,3449.7
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2035,3412.76
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2036,3377.63
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2037,3345.43
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2038,3315.44
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2039,3287.71
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2040,3261.96
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2041,3238.07
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2042,3216.6
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2043,3197.01
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2044,3179.29
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2045,3163.3
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2046,3148.73
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2047,3135.62
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2048,3123.86
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2049,3113.19
final_consumption_lca,China,B5,co2_lca_final_food,CHN,Mt CO2e,2050,3103.49
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2025,796.381
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2026,775.208
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2027,755.523
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2028,736.606
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2029,718.53
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2030,700.611
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2031,683.346
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2032,667.218
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2033,651.937
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2034,637.48
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2035,623.513
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2036,610.004
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2037,597.294
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2038,585.158
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2039,573.606
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2040,562.584
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2041,552.05
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2042,542.189
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2043,532.84
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2044,523.998
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2045,515.635
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2046,507.697
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2047,500.207
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2048,493.127
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2049,486.412
final_consumption_lca,China,B5,land_lca_final_food,CHN,Mha,2050,480.042
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2025,166.683
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2026,163.796
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2027,161.061
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2028,158.402
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2029,155.817
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2030,153.171
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2031,150.659
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2032,148.232
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2033,145.881
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2034,143.6
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2035,141.315
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2036,139.136
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2037,137.029
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2038,134.981
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2039,132.996
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2040,131.061
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2041,129.21
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2042,127.415
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2043,125.668
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2044,123.968
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2045,122.311
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2046,120.695
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2047,119.109
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2048,117.555
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2049,116.022
final_consumption_lca,China,B5,water_blue_lca_final_food,CHN,km3,2050,114.508
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2025,3908.38
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2026,3850.74
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2027,3798.49
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2028,3747.73
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2029,3699.91
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2030,3653.62
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2031,3613.05
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2032,3580.3
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2033,3549.27
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2034,3520.05
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2035,3495.11
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2036,3464.41
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2037,3435.41
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2038,3408.86
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2039,3384.24
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2040,3360.39
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2041,3338.55
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2042,3316.18
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2043,3295.8
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2044,3275.67
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2045,3258.02
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2046,3241.19
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2047,3226.1
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2048,3212.71
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2049,3199.55
final_consumption_lca,China,B6,co2_lca_final_food,CHN,Mt CO2e,2050,3187.79
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2025,797.599
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2026,777.564
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2027,758.945
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2028,740.783
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2029,723.404
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2030,706.498
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2031,690.755
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2032,676.808
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2033,663.373
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2034,650.467
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2035,638.536
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2036,625.669
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2037,613.373
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2038,601.684
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2039,590.508
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2040,579.649
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2041,569.298
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2042,559.131
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2043,549.499
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2044,540.117
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2045,531.345
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2046,522.914
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2047,514.98
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2048,507.519
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2049,500.296
final_consumption_lca,China,B6,land_lca_final_food,CHN,Mha,2050,493.491
final_consumption_lca,China,B6,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,B6,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,B6,water_blue_lca_final_food,CHN,km3,2025,166.937
final_consumption_lca,China,B6,water_blue_lca_final_food,CHN,km3,2026,164.294
final_consumption_lca,China,B6,water_blue_lca_final_food,CHN,km3,2027,161.791
