demand_group,price_group,estimate,boot_se,ci_lo,ci_hi,sig_5pct
G01_主食,G01_主食,-2.94120304783204,0.152783245709417,-3.30373420598504,-2.67973787914633,TRUE
G01_主食,G02_食用油,0.411910919853878,0.142004868158342,0.100689931634888,0.64375229558491,TRUE
G01_主食,G03_蔬菜,-0.0313718643869933,0.0476409093533064,-0.118726998014898,0.0611490164865388,FALSE
G01_主食,G04_水果,0.18242214189801,0.100468450961674,-0.0064908899319143,0.409359737837784,FALSE
G01_主食,G05_猪肉,-0.107917051188202,0.0269794284143445,-0.161991854660923,-0.0475601233531029,TRUE
G01_主食,G06_禽类及其他肉类,-0.295911366883582,0.092643832983471,-0.463856437882909,-0.101365242356757,TRUE
G01_主食,G07_牛羊肉,1.44891066742969,0.179278887316468,1.1257129775106,1.80989885173913,TRUE
G01_主食,G08_海鲜,-0.529957587886382,0.106635601133592,-0.704555742537384,-0.28442190186467,TRUE
G01_主食,G09_乳制品,0.839685226312423,0.181191786609928,0.447588903438535,1.15293800263592,TRUE
G02_食用油,G01_主食,0.171595502443462,0.133219141617099,-0.0733490130714365,0.441401840484059,FALSE
G02_食用油,G02_食用油,-1.82379889828963,0.108647355749681,-2.05683850770741,-1.66295692867354,TRUE
G02_食用油,G03_蔬菜,0.352331626890527,0.0480920061898661,0.247531942996082,0.4358676276446,TRUE
G02_食用油,G04_水果,-0.0963654307814591,0.0541820055382036,-0.19629995592707,0.0111363212015306,FALSE
G02_食用油,G05_猪肉,0.137878655384782,0.0252469276167865,0.0854643181912489,0.178632568924488,TRUE
G02_食用油,G06_禽类及其他肉类,-0.115508193269973,0.0666886729944822,-0.255829632230016,0.0191750889949386,FALSE
G02_食用油,G07_牛羊肉,0.0964781780230051,0.107675982185128,-0.116982766538056,0.291417760975526,FALSE
G02_食用油,G08_海鲜,0.286661150251408,0.114531612773899,0.0649308680972239,0.501630516214371,TRUE
G02_食用油,G09_乳制品,-0.170845251630558,0.109565792832217,-0.333597765386806,0.0729325200786316,FALSE
G03_蔬菜,G01_主食,-0.650896933208759,0.325344086110638,-1.27275095673196,-0.0555347031737074,TRUE
G03_蔬菜,G02_食用油,-0.344510307901068,0.224602926247258,-0.765224588728836,0.104570772377328,FALSE
G03_蔬菜,G03_蔬菜,-1.01058278866232,0.0512706062564963,-1.12978147152727,-0.91708197489812,TRUE
G03_蔬菜,G04_水果,0.940495542933014,0.147679307022405,0.652968693125428,1.19967198251309,TRUE
G03_蔬菜,G05_猪肉,-0.0993048312465368,0.0405598128216913,-0.187360969513677,-0.0192512556614222,TRUE
G03_蔬菜,G06_禽类及其他肉类,0.482457475300914,0.132723845327868,0.19962462528087,0.684784213361585,TRUE
G03_蔬菜,G07_牛羊肉,-0.739212907466292,0.280515740054234,-1.25778225265004,-0.172845817152989,TRUE
G03_蔬菜,G08_海鲜,0.185493431548859,0.164365461258572,-0.169980527518993,0.444772811381715,FALSE
G03_蔬菜,G09_乳制品,0.614759800783466,0.228880168847657,0.192394562240568,1.11139184134276,TRUE
G04_水果,G01_主食,0.61172239287461,0.0765042903819203,0.439452665907783,0.729085280487834,TRUE
G04_水果,G02_食用油,-0.307655384606129,0.0482287561493164,-0.402980017351709,-0.218031666597731,TRUE
G04_水果,G03_蔬菜,0.0493188255380751,0.0235864594929158,0.00382666077818387,0.095367178088902,TRUE
G04_水果,G04_水果,-1.24775907246116,0.0298360691214408,-1.31925003943427,-1.21581660507478,TRUE
G04_水果,G05_猪肉,0.0993698769016151,0.0135113048882382,0.0754904459703,0.125787849005065,TRUE
G04_水果,G06_禽类及其他肉类,0.102349127029816,0.0373330256825802,0.0292826607814177,0.179331177993924,TRUE
G04_水果,G07_牛羊肉,-0.359213305922401,0.0649393420247593,-0.483475293490947,-0.233940551424424,TRUE
G04_水果,G08_海鲜,0.471522147752912,0.0465716682976088,0.372287691432628,0.550723254942979,TRUE
G04_水果,G09_乳制品,-0.311077515847947,0.0575416331086709,-0.390002936196191,-0.183399948932148,TRUE
G05_猪肉,G01_主食,-0.000636931506370505,0.0930735029789159,-0.17690270104996,0.173693277255555,FALSE
G05_猪肉,G02_食用油,-0.0929872957445435,0.078631181809531,-0.251497992014849,0.0466809488329328,FALSE
G05_猪肉,G03_蔬菜,-0.204295811352625,0.0327514230614167,-0.276820247836603,-0.145541709700419,TRUE
G05_猪肉,G04_水果,0.0187127555575751,0.0388925055499559,-0.0629432878927844,0.082343938952838,FALSE
G05_猪肉,G05_猪肉,-1.12560127778313,0.0168731019153624,-1.15537156352097,-1.09053838679243,TRUE
G05_猪肉,G06_禽类及其他肉类,0.305818135871577,0.0456918601149354,0.221477402078707,0.395690177015013,TRUE
G05_猪肉,G07_牛羊肉,-0.259237648523163,0.080342024978595,-0.390424176168679,-0.08282641655922,TRUE
G05_猪肉,G08_海鲜,0.255183048861309,0.0544917783701892,0.143787685531657,0.356399346694599,TRUE
G05_猪肉,G09_乳制品,0.103397220122953,0.0650261354901479,-0.0247939095930568,0.230229475197527,FALSE
G06_禽类及其他肉类,G01_主食,0.890305653699604,0.140311970896102,0.641562340422263,1.13640578041169,TRUE
G06_禽类及其他肉类,G02_食用油,-0.223474247410343,0.0899089288451211,-0.384061673914286,-0.0215286724162899,TRUE
G06_禽类及其他肉类,G03_蔬菜,-0.0341929926967996,0.0494867845265816,-0.126765199029983,0.0540989361777735,FALSE
G06_禽类及其他肉类,G04_水果,-0.146157221392439,0.0527403344152385,-0.241828914539063,-0.0208378676550058,TRUE
G06_禽类及其他肉类,G05_猪肉,0.0171204982317061,0.0243275768904105,-0.0258554573236932,0.0663641956182087,FALSE
