subgroup,food_group10,expenditure,exp_se,exp_lo,exp_hi,own_price,own_se,own_lo,own_hi
low_income,G01_主食,1.05594292009342,0.00853879042190275,1.03893977563666,1.07184315910771,-1.03163566152794,0.122359818298354,-1.27675897391158,-0.788766481102653
low_income,G02_食用油,1.2142388179139,0.0100284400235894,1.19215787470494,1.22952202394975,-0.781665214061007,0.118553639666988,-1.04167031361075,-0.545652584731533
low_income,G03_蔬菜,0.598341080956632,0.00931871798218098,0.580958443268267,0.616586359063064,-0.820619370101044,0.0275686473080629,-0.880574552791105,-0.769443675106977
low_income,G04_水果,0.886268517340576,0.00623231733443632,0.874686557600547,0.898741636278363,-1.07715530840313,0.0470216626717914,-1.15267590207062,-0.954170956469024
low_income,G05_猪肉,1.01993758403583,0.00844666646550428,1.00471408963745,1.03640280354249,-0.657942140367607,0.0183389363458145,-0.69322860884161,-0.6217367530787
low_income,G06_禽类及其他肉类,1.0308077233348,0.0103220279874238,1.0118159228102,1.04902979887016,-1.14639828083796,0.0689311536435537,-1.28547731740487,-1.01706448642363
low_income,G07_牛羊肉,1.45534914956894,0.0112348043510025,1.43147441515948,1.47840203113024,-0.764104396438784,0.130212555199435,-1.02071084881649,-0.524228915974963
low_income,G08_海鲜,0.969145368081259,0.00872118060325977,0.952271746317713,0.984949635736796,-0.917624111284619,0.0697042555164715,-1.04743353639929,-0.792142066169981
low_income,G09_乳制品,0.997204170342806,0.00882401333629531,0.980026737643898,1.01519815504382,-1.00611938763236,0.0801283581528315,-1.16581188408812,-0.853326892397828
non_low_income,G01_主食,0.990956552792229,0.00928673155007557,0.973471795707734,1.00864728932841,-1.10547865329379,0.133168027733981,-1.36186546790515,-0.8321295211492
non_low_income,G02_食用油,1.1951215427206,0.00916556927888625,1.17487904225061,1.2098426044905,-0.77611887946067,0.11963910967036,-1.0352956941512,-0.536890297134641
non_low_income,G03_蔬菜,0.708670828732592,0.00762594204012118,0.693467451684905,0.723701267620906,-0.816575275545712,0.0283084064433121,-0.875259750720857,-0.76242380109636
non_low_income,G04_水果,0.879708127500369,0.00623466051635183,0.868092830012757,0.8935705930798,-1.0795181354154,0.0478694644774666,-1.15694302083965,-0.95618041824604
non_low_income,G05_猪肉,1.02130264841203,0.00842464876300301,1.00623606282962,1.03641466061803,-0.636902449449597,0.018655464307346,-0.674826835808577,-0.597779933812427
non_low_income,G06_禽类及其他肉类,1.03419659614927,0.00951255222598268,1.01510020755797,1.05037584006535,-1.16096877120081,0.0670761912420423,-1.29455352834663,-1.02844956706813
non_low_income,G07_牛羊肉,1.42951833513732,0.0106411368299479,1.40634012735563,1.44932332142197,-0.734419007873775,0.126676517554452,-0.987986081838665,-0.497733485510966
non_low_income,G08_海鲜,0.987714003286933,0.00697449707016612,0.973768013496189,1.0020837184533,-0.946794063996074,0.0615688418546598,-1.05799923082822,-0.827951630043171
non_low_income,G09_乳制品,0.944416644093957,0.00839103580855953,0.927679672162131,0.961352553818787,-1.0006701057396,0.0798798206640977,-1.15417756591623,-0.848175647491687
elderly,G01_主食,1.13177198774741,0.0108914558416621,1.11147413196292,1.15015372015713,-0.755828001533558,0.137638627169085,-1.03814701724347,-0.522219242343243
elderly,G02_食用油,1.17716284015559,0.0124867087082487,1.15021474891665,1.19806301694553,-0.7412732624654,0.124960748478334,-1.00949748412725,-0.486684436084333
elderly,G03_蔬菜,0.511606640868968,0.0121383551040477,0.488069185335201,0.533102208166071,-0.8293736380234,0.0301023102278621,-0.892498607639305,-0.774164239901776
elderly,G04_水果,0.905867697550561,0.00803253854284272,0.890059563230898,0.921481518270812,-1.10425459183197,0.0560073628344358,-1.18968637807605,-0.957513807220167
