food_group10,own_price_fgls,own_price_cf,diff_cf_minus_fgls
G01_主食,-1.07924048966594,-1.03560704600771,0.0436334436582293
G02_食用油,-0.777999426073965,-0.925390706088153,-0.147391280014188
G03_蔬菜,-0.817974199182896,-0.726372562272981,0.0916016369099147
G04_水果,-1.07872618945555,-1.11669330450072,-0.0379671150451679
G05_猪肉,-0.644424497586883,-0.600349738615152,0.0440747589717309
G06_禽类及其他肉类,-1.15613724872729,-1.02672535060994,0.129411898117348
G07_牛羊肉,-0.744071847731431,-0.651423510372119,0.0926483373593122
G08_海鲜,-0.937979133517503,-0.966076337173951,-0.0280972036564472
G09_乳制品,-1.00238180008854,-1.07431772630967,-0.0719359262211374
