model,start_id,selected,success,nll,n_iter,grad_norm,max_abs_gradient,hessian_status,n_boundary_raw_params,boundary_raw_params,message
AIDADS_sat,warm_start,True,True,-4340.667288587313,179,1.5733284431514334,1.2797500026423307,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_1,True,True,-4428.086265176008,500,0.9995855282804497,0.6219124773996756,not_available_lbfgsb,1,log_delta[dairyegg],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_2,False,True,-4340.672805970189,17,0.20514846084317603,0.09295035805414009,not_available_lbfgsb,1,log_omega,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_3,False,True,-4422.991397194178,195,0.6466371836374928,0.47639332768392645,not_available_lbfgsb,2,log_delta[meatother];log_tau[pork],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_4,False,True,-4423.0006137329865,193,1.9066828912436895,1.6581907411452013,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_5,False,True,-4422.989491199689,192,1.0798748536312306,0.5081346929687088,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_6,False,True,-4426.659376709205,306,0.8417575675419307,0.668569555625185,not_available_lbfgsb,1,log_delta[meatother],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_7,False,True,-4426.458650985237,180,0.9270490853372022,0.6484697227054237,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_8,False,True,-4426.632281380164,225,2.5439504239722743,2.310844139480982,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_9,False,True,-4427.199062328046,238,0.25094292322544404,0.11305019211743424,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_10,False,True,-4426.789275982908,271,0.396254224231664,0.26639099828950713,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
