variant,income,group,group_label_cn,items,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,xhat,budget_share,phi,u,support_flag
robust_real_derived_cpi_nonfood,30000.0,grain,粮食/主粮,grain,-0.2224528533959811,-0.2224528533959811,-1.222452853395981,0.4915708114193911,0.013923304469827077,0.0006931741346197497,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,oil,食用油,oil,-0.12332638728162272,-0.12332638728162272,-1.1233263872816228,0.1394781157552118,0.02413857134042103,5.0122477845988566e-05,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,vegfruit,蔬菜水果,vegetable+fruit,0.30043132431038316,0.30043132431038316,-0.6995686756896169,0.04373789902533165,0.012282933193812198,0.0030591946587109602,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,pork,猪肉,pork,0.32782102171125266,0.32782102171125266,-0.6721789782887473,0.10120387132434658,0.00801239814627669,0.005319210883832791,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,meatother,非猪肉肉类及水产品,beef+mutton+poultry+aquatic,0.676337078969744,0.676337078969744,-0.32366292103025596,0.02818516702455264,0.00970974959334792,5.0122477845988566e-05,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,dairyegg,奶蛋类,milk+egg,0.7997405818472404,0.7997405818472404,-0.2002594181527596,0.019853469515270443,0.0020189955879559665,0.00148394999006486,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,30000.0,nonfood,其他/未覆盖支出,,1.0663089322302324,1.0663089322302324,0.06630893223023238,278.9742143005077,0.9299140476683591,0.9893442253770797,-0.9400854622394887,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,grain,粮食/主粮,grain,-0.22320902115741761,-0.22320902115741761,-1.2232090211574176,0.46670753107384244,0.010469899730325654,0.0006242490782483451,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,oil,食用油,oil,-0.1217123370923998,-0.1217123370923998,-1.1217123370923998,0.13555234481649486,0.018580354931950805,4.513860086837405e-05,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,vegfruit,蔬菜水果,vegetable+fruit,0.2768459703171061,0.2768459703171061,-0.7231540296828939,0.04678269973809379,0.010405691191402678,0.002755006787623676,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,pork,猪肉,pork,0.31125695908062184,0.31125695908062184,-0.6887430409193782,0.10905523207824341,0.006838382403591997,0.004790300626353721,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,meatother,非猪肉肉类及水产品,beef+mutton+poultry+aquatic,0.5623724847975843,0.5623724847975843,-0.4376275152024157,0.032537667416955005,0.008878003532754752,4.513860086837405e-05,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,dairyegg,奶蛋类,milk+egg,0.6667595559537297,0.6667595559537297,-0.3332404440462703,0.02353846674825654,0.0018959138861881272,0.0013363949507042621,-0.6085600914041174,in_support
robust_real_derived_cpi_nonfood,37877.36631732127,nonfood,其他/未覆盖支出,,1.0534508981024162,1.0534508981024162,0.05345089810241621,357.1577147075643,0.9429317543237861,0.9904037713553332,-0.6085600914041174,in_support
