model,group,parameter,value,near_lower_boundary,near_upper_boundary,imposed_by_saturation
AIDADS_sat,grain,alpha,1.4968554536958332e-06,True,False,False
AIDADS_sat,grain,beta,0.0,True,False,True
AIDADS_sat,grain,delta,0.41083958268623344,False,False,False
AIDADS_sat,grain,tau,0.41083958268623344,False,False,False
AIDADS_sat,oil,alpha,1.4968554536958332e-06,True,False,False
AIDADS_sat,oil,beta,0.0,True,False,True
AIDADS_sat,oil,delta,0.12725363232781153,False,False,False
AIDADS_sat,oil,tau,0.12725363232781153,False,False,False
AIDADS_sat,vegfruit,alpha,0.004099132888844002,False,False,False
AIDADS_sat,vegfruit,beta,0.0,True,False,True
AIDADS_sat,vegfruit,delta,0.03960432618360717,False,False,False
AIDADS_sat,vegfruit,tau,0.03960432618360717,False,False,False
AIDADS_sat,pork,alpha,0.004770853326428141,False,False,False
AIDADS_sat,pork,beta,0.0,True,False,True
AIDADS_sat,pork,delta,0.061306109592350465,False,False,False
AIDADS_sat,pork,tau,0.061306109592350465,False,False,False
AIDADS_sat,meatother,alpha,0.0055466387778969495,False,False,False
AIDADS_sat,meatother,beta,0.0,True,False,True
AIDADS_sat,meatother,delta,0.027298565183095955,False,False,False
AIDADS_sat,meatother,tau,0.027298565183095955,False,False,False
AIDADS_sat,dairyegg,alpha,0.0020465603291312455,False,False,False
AIDADS_sat,dairyegg,beta,0.0,True,False,True
AIDADS_sat,dairyegg,delta,0.012699407178045711,False,False,False
AIDADS_sat,dairyegg,tau,0.012699407178045711,False,False,False
AIDADS_sat,nonfood,alpha,0.9835338209667923,False,False,False
AIDADS_sat,nonfood,beta,1.0,False,True,True
AIDADS_sat,nonfood,delta,200.0209832517421,False,False,False
AIDADS_sat,nonfood,tau,200.0209832517421,False,False,False
AIDADS_sat,all,omega,0.0,True,False,False
AIDADS_sat,all,kappa,6.584575946589458,False,False,False
MAIDADS_sat,grain,alpha,0.0009639241064650639,False,False,False
MAIDADS_sat,grain,beta,0.0,True,False,True
MAIDADS_sat,grain,delta,0.6624326333335845,False,False,False
MAIDADS_sat,grain,tau,0.11275421741281956,False,False,False
MAIDADS_sat,oil,alpha,6.970003965599921e-05,True,False,False
MAIDADS_sat,oil,beta,0.0,True,False,True
MAIDADS_sat,oil,delta,0.16496977429726797,False,False,False
MAIDADS_sat,oil,tau,0.09015305888733474,False,False,False
MAIDADS_sat,vegfruit,alpha,0.00425409912260832,False,False,False
MAIDADS_sat,vegfruit,beta,0.0,True,False,True
MAIDADS_sat,vegfruit,delta,0.028590140950427913,False,False,False
MAIDADS_sat,vegfruit,tau,0.04937290004974136,False,False,False
MAIDADS_sat,pork,alpha,0.007396865148625932,False,False,False
MAIDADS_sat,pork,beta,0.0,True,False,True
MAIDADS_sat,pork,delta,0.07840190788294946,False,False,False
MAIDADS_sat,pork,tau,0.0010215657234117527,False,False,False
MAIDADS_sat,meatother,alpha,6.970003965599921e-05,True,False,False
MAIDADS_sat,meatother,beta,0.0,True,False,True
MAIDADS_sat,meatother,delta,0.0001166092184868998,False,False,False
MAIDADS_sat,meatother,tau,0.08150280767285532,False,False,False
MAIDADS_sat,dairyegg,alpha,0.0020635726244990155,False,False,False
MAIDADS_sat,dairyegg,beta,0.0,True,False,True
MAIDADS_sat,dairyegg,delta,0.002106424994522932,False,False,False
MAIDADS_sat,dairyegg,tau,0.02254101950567311,False,False,False
MAIDADS_sat,nonfood,alpha,0.9851821389184896,False,False,False
MAIDADS_sat,nonfood,beta,1.0,False,True,True
MAIDADS_sat,nonfood,delta,92.60129033799151,False,False,False
MAIDADS_sat,nonfood,tau,0.04111909228700109,False,False,False
MAIDADS_sat,all,omega,0.6887019478627671,False,False,False
MAIDADS_sat,all,kappa,6.226826429184965,False,False,False
