obs_id,province,provincechn,year,population_10k,m,m_consumption_real,pgdp_nominal,monetary_deflator,covered_food_exp,nonfood_exp,covered_daily_kcal,covered_food_budget_share,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_meatother,p_meatother_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
23_2019,23.0,黑龙江,2019,3255,40285.554017354596,17727.95385383198,38185.94664372565,0.947881879129068,2402.6482354695977,37882.905781885,1541.7267314311168,0.1355287956681055,0.4269682689411338,903.826722678014,0.1539104751863013,5318.70681580963,0.0564765464893561,10696.854122184815,0.0759720401965479,3110.5482108510137,0.0277454100225479,9857.5452764029,0.0297906248796712,2826.409411286651,394.181685765198,96.10518994139846
23_2020,23.0,黑龙江,2020,3171,39687.927717950144,15952.990553293685,38484.71525662187,0.9696831623490364,2552.409951568688,37135.517766381454,1842.2812014858025,0.1599957038175336,0.5138948240947095,807.5087756188144,0.1992151881369863,4820.259656318338,0.0612105972005616,7508.055686481551,0.075376068617589,4490.4861527644725,0.0331656286619315,8991.674078005906,0.0382782940311232,2113.5777032482856,384.8654533532433,96.48961070116404
23_2021,23.0,黑龙江,2021,3125,43621.61796186931,19071.923308992456,42552.94334275925,0.9755012613231308,2799.632541128222,40821.98542074109,1982.480385811376,0.1467934038832983,0.5218682326317154,852.3677541946553,0.2019895890410958,5220.067407776558,0.0690376972602739,7325.273989660771,0.1229098191780822,2780.4156677048013,0.035314405479452,9846.247215608017,0.0401204493150684,2622.9720105375904,417.2300828294769,97.84046525098036
23_2022,23.0,黑龙江,2022,3099,45280.161214484986,18167.96042517775,45010.10061082007,0.9940357852882704,2551.4664944691635,42728.694720015825,1775.6671115415766,0.1404376955232277,0.4551230108877744,831.5564908154635,0.1872250368657534,5407.309990958619,0.0591521333709452,7542.68696575026,0.1159787329831233,2466.874938703711,0.032863939070863,9937.57406727423,0.0374907025923287,2714.3610910583848,428.99609498895893,99.601593625498
23_2023,23.0,黑龙江,2023,3062,45348.49025359789,19394.44213382063,45348.49025359789,1.0,2624.8559250367325,42723.63432856116,1802.358513394812,0.1353406252639475,0.4431536385345431,830.2448360426725,0.1860084683506849,5599.879522240237,0.062381404409041,7606.344533731195,0.1361404013279178,2117.624373492401,0.0351707275231095,9971.473444378928,0.0383246165521095,2656.5753119227547,427.2363432856116,100.0
31_2015,31.0,上海,2015,2458,126273.27471441892,40227.073718687,109185.99999999999,0.8646801965573182,2612.361362801679,123660.91335161724,1362.6066506570871,0.0649403777433638,0.3159135250696942,1260.980603792311,0.1191301464945205,4411.298841428114,0.0517380715850136,11393.251599193662,0.1039133359190959,3083.339824696483,0.0552015311622465,11237.365347544172,0.0354067150979726,4470.821152685468,1383.2097704672376,89.40141690138984
31_2016,31.0,上海,2016,2467,131793.16246907695,40675.55652553916,117605.62363278955,0.8923499628471524,2434.268617481978,129358.89385159497,1370.0273533319014,0.0598459818479327,0.3242329165612109,1158.5458135184658,0.1107378855123287,3995.0002177778624,0.0533132249547808,9729.109378729196,0.1018628626369315,3338.754669115324,0.058671019268315,10446.871259471747,0.0361957677323835,3992.6812330977314,1426.9670218047643,90.65303673800928
31_2017,31.0,上海,2017,2466,140148.5698387957,41777.009778730135,127187.61779723932,0.9075199122155542,2262.298466967137,137886.27137182857,1304.3197885990926,0.0541517566467607,0.3015381494991491,1094.8270488675123,0.1075329019232876,3894.2148762432,0.0530090731498493,8712.843981995595,0.0981124206233424,3023.494571494449,0.0567605735225479,11018.86850858538,0.0352067755813698,3677.436086783312,1486.8358951262442,92.7380565829835
31_2018,31.0,上海,2018,2475,148274.0728887007,44096.9091465665,136714.6603895851,0.9220402308110032,2349.741082553751,145924.33180614695,1404.6820042087586,0.0532858453807687,0.3398958613035437,1098.5017498137,0.0990315542465753,3586.310330699278,0.0571459602656986,9363.758791223352,0.1126155374965479,2763.0012929646173,0.0559941857554109,11278.018506824024,0.0376579030366027,3809.1784134256695,1539.6387285812368,94.77829382780914
31_2019,31.0,上海,2019,2481,148421.76317542125,44154.06825625141,140272.10769503246,0.945091236581278,2444.7342989286394,145977.0288764926,1366.4432753163435,0.0553682683267245,0.3239110434885143,1049.7979698470222,0.1049326924068493,3242.92380733253,0.0557531126225616,10748.183836245804,0.0997168723059452,3746.721055346671,0.0607471065770958,10745.012602498506,0.0381608102572054,3637.762958008924,1518.9297161319198,96.10518994139846
31_2020,31.0,上海,2020,2488,146781.29509723498,39817.408903247946,141079.98485718493,0.96115778760316,2461.1997176784325,144320.09537955656,1428.3622002495804,0.0618121516560478,0.3424331065395024,953.1548747656548,0.1132242049232876,3453.1661898475422,0.0562849405085479,8601.819923325704,0.0959864182498356,5039.032911695318,0.0633380733758356,10239.75111343629,0.0429143565277808,2969.360284914799,1495.7060592412101,96.48961070116404
31_2021,31.0,上海,2021,2489,160337.2450251279,44676.34363004917,155958.70439912254,0.9726916810543978,2528.36681351466,157808.87821161322,1533.4685952140674,0.0565929663906982,0.3601106071960748,892.1864806157331,0.1231643835616438,3679.992064114837,0.0578885835616438,8159.84131924681,0.1163613452054794,3449.004454920568,0.065437104109589,11154.773729122837,0.0437722739726027,3431.5900601560857,1612.9203577149995,97.84046525098036
31_2022,31.0,上海,2022,2475,157062.09349366574,40058.07204610626,156592.31654403367,0.997008973080758,2333.52358138833,154728.56991227742,1368.9496939067126,0.0582535170115645,0.3139565561002056,884.2638899326155,0.1000963596082191,3633.939144335968,0.0526817942522876,10243.348453996816,0.1171822669399726,2909.947546448357,0.0587183293862602,11449.379653977148,0.0418395406664109,3327.913799959643,1553.4748419192656,99.601593625498
31_2023,31.0,上海,2023,2487,164585.81881196317,45408.28320003747,164585.81881196317,1.0,2408.21041412718,162177.60839783598,1385.6761487056,0.0530346061206117,0.3046172489526769,936.2837472571956,0.1100347893123287,4016.9332837624816,0.052662470449315,9226.254801502771,0.1212323570479726,2642.995860907712,0.0602691140039863,12043.208631135309,0.0440220945865205,3381.76376987146,1621.7760839783598,100.0
32_2015,32.0,江苏,2015,8315,100688.43438715315,24102.52036067488,85871.0,0.8528387646769915,2821.879013043813,97866.55537410933,1496.8266315095264,0.1170781715279837,0.375273228837407,1183.662485818102,0.1544232577808219,5974.097355018623,0.0476782623329589,11919.596473242682,0.0988078181863561,3422.168357475958,0.0411602826266438,9981.93963859643,0.0310704659905753,4436.383451976433,1094.6868491139976,89.40141690138984
32_2016,32.0,江苏,2016,8381,103816.09977776051,24794.829867522752,90574.77735667367,0.8724540562645622,2659.2975021072048,101156.8022756533,1459.329225868069,0.1072520971636291,0.3595247893470755,1128.5738182642413,0.1495569344547945,5682.974194938799,0.0492370222497945,10570.868277093728,0.0960002959773698,3738.122232361299,0.0444999786174383,9124.99241226601,0.0308455922875616,3832.578510892854,1115.8677736080735,90.65303673800928
32_2017,32.0,江苏,2017,8423,110713.17008518337,25423.05128320825,98234.22094621297,0.8872857752210598,2637.29340693948,108075.87667824389,1454.0587786739427,0.1037363051964338,0.3529450611389987,1138.7857137773915,0.1501483205589041,5730.9984294130845,0.0512937803344794,10132.65236954312,0.0982538223255616,3295.2597083301566,0.0430385171655479,9680.399000018511,0.0313498878134794,3659.3719144089214,1165.388629656433,92.7380565829835
32_2018,32.0,江苏,2018,8446,114376.8690074244,25882.94726160586,103819.12316895617,0.907693348051144,2368.6056643224297,112008.26334310196,1435.5305639741289,0.0915122084197869,0.374901973560352,1122.0143336102392,0.1126293825328767,5476.056004347654,0.048431444170178,9995.781985695332,0.1069949923604383,2816.832949914081,0.0441047932323698,9712.305075557337,0.0307026961308493,3821.7844127572816,1181.7923579273943,94.77829382780914
32_2019,32.0,江苏,2019,8469,113582.62286594056,25994.987420934547,106294.2351577341,0.9358318418407294,2331.7757869772586,111250.8470789633,1406.975517560829,0.0897009777007781,0.369964312818209,1034.9331615663916,0.1139157113547945,4866.1882383821,0.0490809458710821,10596.17876793358,0.0898719469084109,3692.427126693965,0.0488294317044109,8803.765861962345,0.0318254101235068,3542.8665555410657,1157.5945809669604,96.10518994139846
32_2020,32.0,江苏,2020,8477,112449.71684562921,24304.960927996723,107864.87627086652,0.9592276378867476,2244.53222841116,110205.18461721805,1453.8652463711762,0.0923487281078365,0.3753652707714238,924.3220472271232,0.1252222387150685,4207.631312984326,0.0493942538611643,8142.72671353968,0.0911187159053424,5018.082645994996,0.0500308946090821,8347.788264142911,0.0358012493235068,2614.2201643757603,1142.1456032041856,96.48961070116404
32_2021,32.0,江苏,2021,8505,124128.89076584135,28237.51577502786,120972.94848574525,0.9745752800929356,2460.8893664742973,121668.00139936706,1628.844912306432,0.0871496411398417,0.4123896876600651,973.6134194815932,0.1243960273972602,4551.669744246489,0.0582375726027397,7581.99370623514,0.1264359205479452,3257.5751351995564,0.0557129136986301,9607.026438942312,0.0372503342465753,2805.4712960592296,1243.534575262539,97.84046525098036
32_2022,32.0,江苏,2022,8515,123321.6209291753,28235.739508186954,122830.29973025428,0.99601593625498,2490.504432715641,120831.11649645967,1635.0853993903374,0.0882039739739601,0.4053528034952509,978.1870057128236,0.1202421977136986,4915.896095603107,0.0601074344484383,7984.315054705945,0.1364892687601644,2832.8136514507096,0.0566165879086301,9278.903482867605,0.0387344073689863,2865.4168879444223,1213.1444096244552,99.601593625498
32_2023,32.0,江苏,2023,8526,128328.10803626096,30265.236915386253,128328.10803626096,1.0,2551.3727122010737,125776.73532405989,1709.0623631399403,0.0843004374733311,0.4203818520859976,984.9943269160104,0.1048283352246575,5131.658680508318,0.0629273659289178,7955.947232912626,0.1558620273336164,2261.480181727192,0.0658231821024246,9379.277091685932,0.0447084188943561,2882.1458417699737,1257.7673532405988,100.0
33_2015,33.0,浙江,2015,5985,85417.3695981397,28112.89693980741,73276.0,0.8578583061587964,2861.839310670849,82555.53028746885,1537.559668778719,0.1017980934799547,0.4017446458979076,1249.6509462217032,0.1396902480041096,5846.735723388587,0.0464088254713013,12876.39506697442,0.1103126608410411,3246.306284701777,0.0473229009539589,10327.853795409485,0.023300553221041,4233.19188494612,923.4253007256917,89.40141690138984
33_2016,33.0,浙江,2016,6072,87996.11263584718,28656.92576497869,76922.47186089914,0.8741576139758138,2842.2048765305167,85153.90775931666,1585.8140175808394,0.0991803831241362,0.4169821650101045,1211.0161178991334,0.1472751787684931,5428.827616501759,0.0483430726167123,12131.235211931044,0.1081713652621644,3521.592216333056,0.048267288604726,9976.273897939862,0.0238679385282191,3719.503544405268,939.3387229311985,90.65303673800928
33_2017,33.0,浙江,2017,6170,92197.51650084477,29162.057055375197,82287.65942069053,0.8925149238693058,2775.398367083502,89422.11813376127,1591.1584956939726,0.0951715567188336,0.4125257793322329,1208.6030248997706,0.1494338932356164,5368.327713045098,0.0496918655715479,10866.081202388232,0.110355286369315,3129.290416134004,0.0488329964546575,10296.897048803672,0.0247394268836164,3496.0562721726465,964.244037761832,92.7380565829835
33_2018,33.0,浙江,2018,6273,95962.25533623886,30334.369931345533,87617.64315111234,0.9130427671182996,2659.4476075440443,93302.80772869481,1587.695944521137,0.0876711009183001,0.408554977129911,1120.9312044343924,0.1423398587547945,5115.060144225406,0.0490766189920136,10744.901611224985,0.1192322213815068,2849.7097183679066,0.0492379129075479,10390.226643849492,0.0254063830947945,3727.996585489921,984.4322361215433,94.77829382780914
33_2019,33.0,浙江,2019,6375,96014.99364411163,31132.694000671447,90208.10355063395,0.9395210073647304,2763.0080956132538,93251.98554849837,1584.411957296087,0.0887494058674672,0.4088143182718928,1021.3517107388554,0.1390281162780821,4822.061218255978,0.0514037834276438,12221.73334048357,0.1109893448803561,3736.1123801010954,0.054817054202452,9800.089626831466,0.0271533615876164,3496.39070430762,970.3116512787719,96.10518994139846
33_2020,33.0,浙江,2020,6468,93574.1835387052,29069.507771087166,89936.95413879366,0.9611299905341192,2657.35864938788,90916.82488931731,1609.0695805090836,0.0914139541100491,0.4223409952501856,922.2475546317276,0.1420577384178082,4332.002743186348,0.0520277832554383,9790.393354772585,0.1005895017983835,5124.172667201938,0.0570046848129452,9431.026419552158,0.0305140867197808,2950.7047000376265,942.244706229502,96.48961070116404
33_2021,33.0,浙江,2021,6540,102641.19589363842,33061.14223621021,100131.3046122283,0.9755469403921307,2962.288438561829,99678.9074550766,1846.76982178215,0.0896003053190758,0.467744008151349,903.4608107621052,0.1453339726027397,4516.5168441749975,0.060999804109589,9718.035885318151,0.1480962575342466,3400.336751698846,0.065688106849315,10226.58247417857,0.0355227616438356,3241.765060595764,1018.7902030042504,97.84046525098036
33_2022,33.0,浙江,2022,6577,102743.90770225404,33641.115315358016,102436.59790852848,0.997008973080758,2865.038509397264,99878.86919285679,1801.1327545359447,0.0851647896492094,0.4505777722997943,861.6662510592614,0.1322240723383561,4806.401832941264,0.0590971932712054,10262.729238903266,0.1598062286174794,2840.130590574559,0.0654058125291917,10302.389244012733,0.0334552982119452,3200.199679157993,1002.7838466962822,99.601593625498
33_2023,33.0,浙江,2023,6627,107296.69816703188,36206.05929272452,107296.69816703188,1.0,2816.0225287458297,104480.67563828605,1706.5659540868753,0.0777776588713618,0.4115122017459172,867.6417671664387,0.120165823479452,5045.014980840006,0.059904608698041,10627.468760602149,0.1608965747203562,2510.0383079944263,0.0656621908869041,10676.60057593967,0.0351415775127671,3164.316296414119,1044.8067563828604,100.0
34_2015,34.0,安徽,2015,6011,45366.09435052471,14675.639520737366,39692.0,0.8749265408063702,2196.875255943789,43169.21909458093,1514.1455193838317,0.1496953678127281,0.4368212457313816,959.420319785009,0.1228180699479452,5412.512197113855,0.043614004597589,10430.07640541599,0.0910157235216164,2972.800614449033,0.0353843697293287,8136.129780451362,0.0274193461640547,3634.840562348051,482.8695180770655,89.40141690138984
34_2016,34.0,安徽,2016,6033,48180.923654731865,16225.22624783206,42913.55470568,0.8906752185408849,2145.451975945639,46035.47167878623,1519.959403187386,0.1322294027321994,0.4334372116272273,888.0118544606863,0.1219428392054794,5088.171992790665,0.0470423184578493,9846.707425781286,0.089863977919315,3217.142528571381,0.0389269671906164,7551.589537461758,0.0287663871932054,3261.1257111306754,507.8205136340936,90.65303673800928
34_2017,34.0,安徽,2017,6057,52866.73947287356,16962.91438144973,47652.139870348234,0.9013633211633756,2209.495369281672,50657.24410359189,1506.043834756496,0.1302544668679061,0.4221655128285081,935.2521211984122,0.1236858738780822,5346.97057043338,0.0496326043803972,9807.02323836678,0.0925847126990137,2971.4215289610315,0.0352665507013972,8470.937086638873,0.0296866628908493,3123.369079523466,546.2400870807872,92.7380565829835
34_2018,34.0,安徽,2018,6076,58038.783375790554,17645.334168569738,53360.31115068197,0.919390587586643,2201.6838938195965,55837.09948197096,1553.813501611288,0.1247742815628442,0.4288452662937126,901.3576286815816,0.1164827527027397,5153.654322544557,0.0501388428404794,9570.045221323617,0.1111447351304383,2633.100140296797,0.0406233558206301,8465.059899941045,0.0296717980176438,3318.428770079058,589.1338325145884,94.77829382780914
34_2019,34.0,安徽,2019,6092,59442.096628567895,18783.43163390472,56126.06775868252,0.9442141334514824,2339.8093244305,57102.2873041374,1606.309235754663,0.1245677238341829,0.4528616731118244,802.970959035768,0.1084841374068493,4579.728191102226,0.0569620079436164,10978.842764942883,0.1039414742080274,3448.165596881794,0.0489209161174794,8071.960600950905,0.0319844090895342,3147.616018341103,594.16444979669,96.10518994139846
34_2020,34.0,安徽,2020,6105,58079.2957244257,17567.100177511995,56319.9527647766,0.9697079150546726,2099.25180978956,55980.04391463614,1594.3836834390368,0.1194990515552962,0.456053633874354,713.6925070162328,0.1111943942999999,4084.3924903080506,0.0543172389579178,7919.906888279848,0.0911391068458356,4641.9006940735335,0.0498432589273835,7700.1918118723315,0.0346442088140274,2383.064578731421,580.1665434013488,96.48961070116404
34_2021,34.0,安徽,2021,6113,63688.50753674465,20028.114252219017,62315.083105108075,0.9784352862901649,2278.81325241297,61409.69428433168,1708.148411891843,0.1137807196281841,0.4662063881377022,781.4524855736729,0.1231643835616438,4662.630102253574,0.0572292575342465,7802.211526364382,0.120894904109589,2952.389783155081,0.0511505164383561,8564.478788724884,0.0354287561643835,2785.985013365404,627.6512905657545,97.84046525098036
34_2022,34.0,安徽,2022,6127,64037.37749843515,19804.77669259309,63909.5583816718,0.998003992015968,2161.5266452700616,61875.85085316509,1613.9105720188973,0.1091416822729672,0.4289548555473253,790.032580827213,0.1056095299602739,4777.503795242648,0.0565056704389315,8100.581545974885,0.1326669648006575,2624.9628644628733,0.0491271840910821,8432.202820282766,0.034091081171178,2870.6445420314226,621.2335425657775,99.601593625498
34_2023,34.0,安徽,2023,6121,67231.51528552556,20657.61868908816,67231.51528552556,1.0,2388.1213261498524,64843.39395937571,1774.110604899265,0.1156048701494966,0.4524744757904679,803.9529244068985,0.1150761661767123,4995.227847145898,0.0647251889307671,8006.278267147115,0.1565819161892876,2134.14740616476,0.0567349097484794,8421.01577128274,0.0414626456139178,2879.1974797318867,648.4339395937571,100.0
35_2015,35.0,福建,2015,3984,76038.0200851446,21187.77074276592,67649.0,0.8896733492567155,2609.401110840925,73428.61897430368,1495.802700771858,0.1231560008139056,0.3895579678586277,1199.7560109677336,0.1144315484260273,6053.177805244922,0.0418413146686575,11765.48759607794,0.1283384537284931,2601.3740479940966,0.050556721540726,10567.82470390471,0.0231753441633972,3837.601074213864,821.3361881646214,89.40141690138984
35_2016,35.0,福建,2016,4016,80445.18877655223,21916.900638830604,72786.62951944117,0.9047977961940796,2679.595037222646,77765.59373932958,1538.3460564149984,0.1222615862242471,0.3947801405823758,1159.4574730753843,0.1209692124369863,5704.506984719215,0.0439039393596986,11108.829148191957,0.1300295165353151,3060.636634114064,0.0549082433067123,10220.604065231852,0.0245819759864109,3453.9395005471674,857.837713303252,90.65303673800928
35_2017,35.0,福建,2017,4065,88877.70015723932,22548.214284745336,81381.34339986517,0.9156553697484088,2615.361145662983,86262.33901157633,1479.1173799069666,0.1159897237375629,0.3752674350851955,1192.978529642132,0.1123459812863013,5845.251611902141,0.0436953835068219,10629.629116341524,0.1305309231128219,2741.5112631468864,0.0535487391406438,11299.664757286651,0.0241702278216986,3458.143133913683,930.1719508688152,92.7380565829835
35_2018,35.0,福建,2018,4104,97535.73388834688,23679.891189115664,90648.7552543749,0.9293902002946348,2611.7610399931405,94923.97284835373,1532.7688547135058,0.1102944696466182,0.3847107899038077,1187.666104812767,0.1126247638684931,5653.407896119128,0.0465672242233287,11185.829928570838,0.1467164638444932,2302.3794550110238,0.0510201470220548,11120.0366350722,0.0247450384945753,3722.096405261789,1001.5370504644161,94.77829382780914
35_2019,35.0,福建,2019,4137,100483.64861026393,24762.39832674813,95816.61978424288,0.9535543455022956,2500.107035761943,97983.54157450199,1431.285076124015,0.1009638486051388,0.3696283366947471,1073.752657520925,0.1089757849931506,4952.888439603994,0.0442517931172876,11578.072843249183,0.1125402048594246,3386.231482039851,0.055494307387315,10541.284497467565,0.0247521110100821,3436.2228825967804,1019.5447471072985,96.10518994139846
35_2020,35.0,福建,2020,4161,98436.83625003776,23531.71034592172,95929.90016892325,0.974532541103346,2396.539707691466,96040.29654234629,1465.5121573403076,0.1018429885657168,0.3826495672221539,978.0686957885114,0.1179881293808219,4493.636909076271,0.045285655681863,8900.558188655757,0.0974188868567671,4673.6615250818095,0.0609342439000547,9133.378138849066,0.0284795956284931,2710.0217486245365,995.3433933917579,96.48961070116404
35_2021,35.0,福建,2021,4187,109674.2838184126,26266.41374143709,107629.32661276996,0.9813542688910696,2653.642867859472,107020.64095055313,1618.3708367512836,0.1010279855476869,0.3973210115263267,1011.4901543804164,0.1317858904109589,5094.845008269963,0.0482421575342465,8908.75607980852,0.1395328684931507,2914.616167976249,0.0612380438356164,10541.04366549811,0.0310654465753424,3165.9814592217226,1093.8280053761375,97.84046525098036
35_2022,35.0,福建,2022,4188,109952.35625010263,26720.93616193098,109952.35625010263,1.0,2465.015557394009,107487.34069270862,1553.4362332027324,0.0922503441666796,0.3717305246488045,983.1086489737064,0.1236011614150685,5214.641467353135,0.0440880830685205,9236.506537523,0.150572200282274,2417.7075268742483,0.0577051120865342,10234.055309543895,0.0290210351001643,3211.863508236616,1079.1729005547945,99.601593625498
35_2023,35.0,福建,2023,4183,115508.76688200409,28345.537051386877,115508.76688200409,1.0,2818.1476313783232,112690.61925062576,1738.4408814297094,0.0994212113980898,0.3967453296684574,984.9985909805174,0.1354649213958904,5382.038465382139,0.0539574967983561,9708.785216696337,0.1798848421631507,2089.447415769396,0.0675562764618219,10191.057833786736,0.035611574227178,3091.2712820404686,1126.9061925062576,100.0
36_2015,36.0,江西,2015,4485,43338.166202461995,14358.888027559413,37436.0,0.8638113533717839,2562.1231855423675,40776.043016919626,1655.5424785100215,0.1784346518076339,0.4641131768092845,1251.5186037134893,0.159731962939726,4889.128566498073,0.0471357426786849,10875.688654325591,0.1039554174203014,2929.62487579356,0.0306740901571506,9428.32720119286,0.022160849249863,4238.89035903381,456.1006349809398,89.40141690138984
36_2016,36.0,江西,2016,4496,45565.34414378673,14752.960781864673,40147.05882352941,0.8810875804392196,2487.2011464875177,43078.14299729921,1625.3856371333936,0.1685899653136034,0.4496129864717516,1203.7522588213951,0.1614921174616438,4689.51590773822,0.049152678269041,9770.3672810905,0.1004626880812602,3305.263993736263,0.0318640994561506,9438.0102855658,0.0201082488268493,3761.1192149575168,475.19801373887435,90.65303673800928
36_2017,36.0,江西,2017,4511,47996.978162583,15463.904687418342,43135.332184817606,0.8987093320480041,2486.8713509041386,45510.10681167886,1601.6475010468826,0.1608178142049396,0.4318558709261124,1250.541452331111,0.1621170781767123,4533.233264397529,0.0489970440742465,10073.48395315164,0.1037436699957534,3054.28467856249,0.0329489248550547,9784.39702662864,0.0211611624955616,3737.230882064883,490.7381984110879,92.7380565829835
36_2018,36.0,江西,2018,4513,51649.74529940726,16200.645122327132,47392.888368547916,0.9175822280210122,2520.21249888263,49129.53280052463,1620.677725858774,0.1555624779046215,0.4135874844249759,1263.8230923370136,0.1673802125136986,4608.474887625579,0.0460422065908356,9733.101539148918,0.1282450321913424,2826.239196237761,0.0337055190078767,9787.543252564445,0.0213784082006575,4007.068479054313,518.3627053867624,94.77829382780914
36_2019,36.0,江西,2019,4516,52938.852626718755,17100.489547247184,49984.44710202153,0.9441921126336216,2492.7258494039447,50446.126777314814,1599.902150134108,0.1457692683309888,0.4119722453530402,1104.9009112389144,0.1593323807301369,4086.124811269146,0.0476715647192739,11129.377991251798,0.118199073680137,3562.3091337184846,0.0402858254175616,8771.145021700688,0.0224899851669041,3624.547786220996,524.90533350046,96.10518994139846
36_2020,36.0,江西,2020,4519,52521.7196973698,16525.49683985411,50879.94891069596,0.9687411075620956,2637.882100226918,49883.83759714288,1825.3310857669012,0.1596249798593169,0.4735413522431219,1006.9511431718944,0.1924528230246575,3551.5438613698234,0.0507030328239863,8599.40695638577,0.1252536237959178,4722.596836999273,0.0447985179278219,8445.018656026705,0.0259161930679452,2765.905912243783,516.9866189183525,96.48961070116404
36_2021,36.0,江西,2021,4517,59684.60136574268,18342.934894136917,58339.297172934814,0.9774597775301548,2803.596444057692,56881.00492168499,2051.4720515967238,0.152843395031284,0.536014336757266,1018.2256079774118,0.1909047945205479,3703.1492476580233,0.0608438273972602,8251.829812677492,0.157667104109589,3030.41630053046,0.0503555410958904,9567.219650853236,0.0299504219178082,2979.309629861509,581.3648246231642,97.84046525098036
36_2022,36.0,江西,2022,4528,59972.90552727634,18862.742651773107,59793.5249524191,0.997008973080758,2666.131479612648,57306.7740476637,1934.4474342290357,0.1413437870002446,0.4946927762698463,993.2951553970954,0.1679645289821917,4028.923363859065,0.0592272455218356,8866.320194167709,0.1673992446361644,2590.8975479767123,0.0497675749973013,9093.683133214368,0.028172346707178,3074.8859691461107,575.3600114385436,99.601593625498
36_2023,36.0,江西,2023,4515,61512.32633556384,20193.62084867,61512.32633556384,1.0,2803.5723341267367,58708.754001437104,2012.901608901422,0.1388345535026417,0.4870610576522727,973.1369713921094,0.1690546199917808,4329.012775484634,0.063090151451589,8921.277898036604,0.198664001720137,2172.3803588121527,0.055732037174,9056.750612573158,0.0328489364609315,3001.1897381771187,587.087540014371,100.0
37_2015,37.0,山东,2015,9866,65252.770660913855,16925.15336111417,56204.99999999999,0.8613427358061067,2288.213505436558,62964.5571554773,1375.2933687963682,0.1351960278654708,0.3918384305523074,991.1197082368903,0.1100513549219178,6486.384889155625,0.0516320542362328,10295.470339761743,0.0648240893733698,3402.4279005970247,0.0266302036132054,10392.66833846523,0.0426705517011506,3682.277715851285,704.2903718732723,89.40141690138984
37_2016,37.0,山东,2016,9973,65975.1286240115,17737.360741129924,58020.568937633325,0.8794309332580349,2162.203942790236,63812.924681221266,1376.0193856234168,0.1219011088710877,0.3866502207794207,934.8426199172154,0.1075765390643835,6040.253720180678,0.0563815977698767,8561.373832829871,0.0642542109445479,3692.8267207097097,0.0289614218540273,9919.280741995395,0.044185702399452,3252.119177977455,703.9248433082616,90.65303673800928
37_2017,37.0,山东,2017,10033,68097.74435200142,18681.05549191979,60785.5718112714,0.8926223972569054,2128.197341176113,65969.5470108253,1344.1267516932212,0.1139227567787394,0.3774869557472544,939.85757555451,0.0997773392219178,6049.131225788141,0.0567942901195342,9136.683438127304,0.0656292343228767,3473.3832144157773,0.0277376444683424,10253.207287419127,0.0446379119666849,3104.544826112835,711.3535633755134,92.7380565829835
37_2018,37.0,山东,2018,10077,68233.58883007155,19332.1328875035,62429.500375813965,0.9149379571883278,2090.923078270854,66142.6657518007,1325.654850100821,0.1081579094473558,0.3604562734008626,907.55364970627,0.0934826539068493,5840.511022557188,0.0583819256376575,9620.067251809918,0.0803146858979178,2874.133047688244,0.0283494539697534,10065.784753190235,0.0418424322373698,3345.182111382353,697.8672339466995,94.77829382780914
37_2019,37.0,山东,2019,10106,67563.71032246959,19743.979496102864,63794.7344017844,0.9442159718183544,2136.1930261777416,65427.517296291844,1344.4465535064232,0.1081946537981054,0.3615098321827732,820.2356652032211,0.1007763748027397,5197.645647650155,0.0604232392088767,10540.422311884771,0.0737844972795616,3610.2458717905847,0.0307639143799726,8957.113080625868,0.0449654188992876,3047.8396654983057,680.7906767177425,96.10518994139846
37_2020,37.0,山东,2020,10165,65693.06256542531,19152.283050748432,63765.23520147126,0.9706540190292684,1917.5653000794496,63775.49726534586,1374.985890135659,0.1001220217453143,0.3813797298843637,723.4904433281566,0.0953781168205479,4446.314392058983,0.0621771638587123,8246.974319530927,0.0624170667952602,4963.524992038231,0.0358242823076301,7844.434104478229,0.050316585401315,2264.7850472954456,660.957141415604,96.48961070116404
37_2021,37.0,山东,2021,10170,72793.691270983,20380.626039689647,71505.37886006129,0.9823018672576196,2016.0708185276003,70777.6204524554,1531.1406491722269,0.0989209465205564,0.4117746396546065,739.9043348612375,0.1022264383561643,4547.363444670549,0.0626101958904109,7550.102791461994,0.1027606684931507,3378.716108886303,0.0340696260273972,8500.445982339279,0.0521287561643835,2628.427425376798,723.39824091082,97.84046525098036
37_2022,37.0,山东,2022,10163,74380.8176309677,19548.67732915163,74306.51111984786,0.9990009990009991,1850.7215427698327,72530.09608819785,1480.3900423331097,0.0946724687101963,0.4045650192574591,734.1542161867221,0.0895704234780822,4524.392515284656,0.0558878550913835,7582.896782693609,0.1054806325678356,2880.6123950405704,0.0329219756616575,8576.77452077783,0.0517691151101369,2674.406508327312,728.2021647255066,99.601593625498
37_2023,37.0,山东,2023,10123,78220.38028630248,20934.271489549334,78220.38028630248,1.0,2133.149067771247,76087.23121853123,1570.4730328062076,0.1018974588552624,0.3926966654638844,760.4603192494023,0.0974673296260273,4672.903490832098,0.066512496813726,8049.841159099408,0.1288942579755617,2488.5742143989046,0.0414021354066438,8958.95545314367,0.0582636311172602,2608.24051673348,760.8723121853124,100.0
