food_group10,year_month,lp_ext_mean,lp_ext_p10,lp_ext_p90
G02_食用油,2021-06,4.42840663054322,4.32025650023748,4.5224405383891
G02_食用油,2021-07,4.43122924683827,4.32015677172059,4.52381550694526
G02_食用油,2021-08,4.43295721015131,4.32313878504513,4.52408063426818
G02_食用油,2021-09,4.43377544498068,4.32301356083839,4.52635954065138
G02_食用油,2021-10,4.43620318456738,4.33673866399262,4.52650189886284
G02_食用油,2021-11,4.443347016404,4.34014794779159,4.53505966889131
G02_食用油,2021-12,4.44716867763097,4.3431702995713,4.53626089763411
G02_食用油,2022-01,4.46620257856786,4.38937664041552,4.55478641937519
G02_食用油,2022-02,4.46897330406734,4.39919507659392,4.54622267266368
G02_食用油,2022-03,4.4791719430545,4.41176341460397,4.55673901987115
G02_食用油,2022-04,4.48384781746688,4.41427699749836,4.55555311752752
G02_食用油,2022-05,4.49127610010753,4.41890837658458,4.56528884087246
G02_食用油,2022-06,4.49983925410201,4.43872591535055,4.57188794309566
G02_食用油,2022-07,4.51122059311055,4.45056106776067,4.5730084991797
G02_食用油,2022-08,4.52031998559464,4.47168641127744,4.59138110767391
G02_食用油,2022-09,4.52518714442249,4.45927698580769,4.60746754503678
G02_食用油,2022-10,4.52782569511091,4.46876482620361,4.60533683876741
G02_食用油,2022-11,4.53052952049807,4.47354174350965,4.60732342166692
G02_食用油,2022-12,4.53433448520901,4.48036253539474,4.60379145820181
G03_蔬菜,2020-01,1.33939181809359,1.20708458302688,1.46116130444138
G03_蔬菜,2020-02,1.45238501781697,1.30502105786443,1.58704817001114
G03_蔬菜,2020-03,1.38892732126478,1.25139358012286,1.53348503855034
G03_蔬菜,2020-04,1.27892027559703,1.09121302517121,1.42968618512636
G03_蔬菜,2020-05,1.12409329837986,0.90116430773014,1.28171216202375
G03_蔬菜,2020-06,1.06243602521354,0.816233743859183,1.27879735136171
G03_蔬菜,2020-07,1.10284899171347,0.806624664319719,1.33993142127056
G03_蔬菜,2020-08,1.15023915640707,0.889322940433562,1.36221291617596
G03_蔬菜,2020-09,1.22238181154423,0.998034555930984,1.42723772758462
G03_蔬菜,2020-10,1.22186579297678,0.987070994015279,1.43953819449756
G03_蔬菜,2020-11,1.18770710501673,0.977851138617483,1.37389888816935
G03_蔬菜,2020-12,1.26507451560629,1.10281824603059,1.39125902823424
G03_蔬菜,2021-01,1.44830459250081,1.30700898214678,1.57148943312629
G03_蔬菜,2021-02,1.49197032225558,1.34815780080122,1.60668969509743
G03_蔬菜,2021-03,1.30696475992208,1.12846744182021,1.45220693781061
G03_蔬菜,2021-04,1.18263386131197,0.976891211697884,1.31233680500354
G03_蔬菜,2021-05,1.10640230020078,0.881264210048295,1.27677706988054
G03_蔬菜,2021-06,1.06652837882205,0.80934377329577,1.29000813042019
G03_蔬菜,2021-07,1.05875407070055,0.826422642415673,1.28878924546972
G03_蔬菜,2021-08,1.14882648842077,0.9465630615631,1.37581057713438
G03_蔬菜,2021-09,1.17227129572105,0.97909784427402,1.44381206545198
G03_蔬菜,2021-10,1.29750698579448,1.09463662174621,1.51521059439915
G03_蔬菜,2021-11,1.43659378439968,1.24422290201103,1.5966274723767
G03_蔬菜,2021-12,1.3914223794868,1.24610593892625,1.4975321903183
G03_蔬菜,2022-01,1.41661289769839,1.28768058228831,1.54062961460259
G03_蔬菜,2022-02,1.51569034684277,1.35869474952149,1.65990544224309
G03_蔬菜,2022-03,1.53474861790568,1.39166878190179,1.69017781290968
G03_蔬菜,2022-04,1.49727912796057,1.30254834282363,1.69532067658932
G03_蔬菜,2022-05,1.29447794274186,1.04237339886247,1.54604330606487
G03_蔬菜,2022-06,1.16075298339714,0.845327666861662,1.5068481936167
G03_蔬菜,2022-07,1.23672539406649,0.976570196091343,1.54319006606364
G03_蔬菜,2022-08,1.24443509373723,0.962575984540539,1.55594284278596
G03_蔬菜,2022-09,1.33037081445922,1.07645045605326,1.59988384591499
G03_蔬菜,2022-10,1.29580055913008,1.06992720623313,1.59692418715915
G03_蔬菜,2022-11,1.22570678998292,1.01181961640064,1.48754644873317
G03_蔬菜,2022-12,1.26347447686658,1.09479017888872,1.52707028199867
G04_水果,2020-01,1.47619761760311,1.35757053627463,1.58085589105129
G04_水果,2020-02,1.51351528620003,1.36884673640481,1.64090581736165
G04_水果,2020-03,1.51394817767174,1.35948290087882,1.62797612413596
G04_水果,2020-04,1.49363989967465,1.34587737716438,1.58098944592258
G04_水果,2020-05,1.47210198316876,1.33246373737262,1.5813584598595
G04_水果,2020-06,1.42506958201473,1.29521411142288,1.53799591499538
G04_水果,2020-07,1.3866460597643,1.26467809515745,1.52647343211941
G04_水果,2020-08,1.37992339207759,1.29631947585869,1.51537484198947
G04_水果,2020-09,1.41660996601254,1.31501571597633,1.54389622162338
G04_水果,2020-10,1.44174727242613,1.34030028425246,1.5725905666615
G04_水果,2020-11,1.44472535911385,1.32875271141517,1.55650154997285
G04_水果,2020-12,1.45672316850769,1.33670593321725,1.57473604058765
G04_水果,2021-01,1.47144380571001,1.33821096070876,1.61018763132465
G04_水果,2021-02,1.50148710259663,1.36019203541948,1.6347807201059
G04_水果,2021-03,1.50568271783668,1.3644156005579,1.65719579795547
G04_水果,2021-04,1.48737595315017,1.34916099175753,1.63497569622194
G04_水果,2021-05,1.44014123577705,1.32736547335249,1.57429421029852
G04_水果,2021-06,1.39584654235059,1.30552321359528,1.54172992941002
G04_水果,2021-07,1.37470945732251,1.29800944625232,1.52063298798063
G04_水果,2021-08,1.38172649150054,1.29448056184724,1.52224657548508
G04_水果,2021-09,1.37848549451411,1.27805934767863,1.52721355980712
G04_水果,2021-10,1.40150586068369,1.26881440453041,1.53998101577835
G04_水果,2021-11,1.43938659537208,1.32569473899096,1.56684583372023
G04_水果,2021-12,1.46202990145667,1.33230445167579,1.58802812768531
G04_水果,2022-01,1.50633312197583,1.38812195833891,1.67435136327674
G04_水果,2022-02,1.53616956259785,1.41423372980913,1.69591718441064
G04_水果,2022-03,1.53773388776879,1.41073890656548,1.66730812296492
G04_水果,2022-04,1.57912771583348,1.43936108205658,1.77019529131221
G04_水果,2022-05,1.58417796817854,1.44203607991334,1.77019529131221
G04_水果,2022-06,1.56210961075056,1.44992786759205,1.71235544644079
G04_水果,2022-07,1.55239973834358,1.44747715215582,1.70341386922529
G04_水果,2022-08,1.54452718185352,1.43462493765667,1.66465184440134
G04_水果,2022-09,1.55282862565628,1.44423790727581,1.67159860878571
G04_水果,2022-10,1.54913930596242,1.45048125794488,1.67472615246222
G04_水果,2022-11,1.53899293453909,1.44259592648853,1.66288388813973
G04_水果,2022-12,1.56115843008066,1.46192055065818,1.67489661818003
G05_猪肉,2020-01,3.43056986859734,3.35630754524104,3.50058025367001
G05_猪肉,2020-02,3.50937283947573,3.41162378964881,3.59636051406186
G05_猪肉,2020-03,3.47559301499999,3.37661963058046,3.5675766824969
G05_猪肉,2020-04,3.41643166157843,3.33089816898597,3.50954509785716
G05_猪肉,2020-05,3.34504217967573,3.25464565420662,3.46288461953001
G05_猪肉,2020-06,3.33267698346603,3.26615161543931,3.45131822974381
G05_猪肉,2020-07,3.42285574434006,3.36455529654363,3.52223437670499
G05_猪肉,2020-08,3.4505643750439,3.37848472433275,3.52941056407568
G05_猪肉,2020-09,3.44553676336231,3.37174568479574,3.52659785455232
G05_猪肉,2020-10,3.39099567020361,3.31450110653787,3.45003340015945
G05_猪肉,2020-11,3.31259282203302,3.23126542251412,3.37121152528301
G05_猪肉,2020-12,3.35257998373199,3.28634878632132,3.40954852470487
G05_猪肉,2021-01,3.40815177915336,3.32809608213066,3.45863840663594
G05_猪肉,2021-02,3.38919635798396,3.31632795148995,3.4593889807182
G05_猪肉,2021-03,3.29912091604927,3.21504181778043,3.37602343797278
G05_猪肉,2021-04,3.18772445883121,3.08282698040492,3.27632364127163
G05_猪肉,2021-05,3.07816697125653,2.94979304161255,3.18174583690577
G05_猪肉,2021-06,2.94396781525428,2.82096213291287,3.07583651779565
G05_猪肉,2021-07,2.90110162744169,2.7991723303235,3.07626716777616
G05_猪肉,2021-08,2.88855736663028,2.75856374712056,3.06667213730968
G05_猪肉,2021-09,2.85080738534818,2.69825796886191,3.04666300222253
G05_猪肉,2021-10,2.81472855466349,2.68143240319792,2.9797468514511
G05_猪肉,2021-11,2.90368631081943,2.80463229894845,3.03803716803442
G05_猪肉,2021-12,2.92483887049382,2.82444956387525,3.06518448397311
G05_猪肉,2022-01,2.90600536657953,2.78011243135852,3.04285438062273
G05_猪肉,2022-02,2.88078288652754,2.75328909341866,3.03260648582615
G05_猪肉,2022-03,2.80124771604869,2.65757528520191,2.98589235327202
G05_猪肉,2022-04,2.78593807366802,2.62466859216316,2.99502368923407
G05_猪肉,2022-05,2.82379728746982,2.69662405955374,3.00113432284299
G05_猪肉,2022-06,2.84768338667095,2.72295249713671,3.03170251734322
G05_猪肉,2022-07,3.02474773737924,2.90471287516682,3.12021135906463
G05_猪肉,2022-08,3.06374340772144,2.96080649063597,3.1796151109149
G05_猪肉,2022-09,3.10284111216841,3.00518743232475,3.18503174280548
G05_猪肉,2022-10,3.17956669747122,3.08913723048237,3.24710688520903
G05_猪肉,2022-11,3.20710184285805,3.12577320660588,3.31011713196514
G05_猪肉,2022-12,3.15201052420965,3.06072967376545,3.29373589507764
G06_禽类及其他肉类,2020-01,2.63974874331365,2.41842207383421,2.89242180966139
G06_禽类及其他肉类,2020-02,2.6328616880731,2.37490810421964,2.89124335377754
G06_禽类及其他肉类,2020-03,2.61706247884565,2.36704407210456,2.83609893378389
G06_禽类及其他肉类,2020-04,2.59835164614438,2.33568604800506,2.83391707912682
G06_禽类及其他肉类,2020-05,2.58429883169486,2.3006721744592,2.82975649146325
G06_禽类及其他肉类,2020-06,2.5676089638463,2.25313935520704,2.81684676648796
G06_禽类及其他肉类,2020-07,2.55039868015779,2.25558741682775,2.80116121296723
G06_禽类及其他肉类,2020-08,2.5564996712181,2.25110264823396,2.82042601569353
G06_禽类及其他肉类,2020-09,2.55119257822722,2.2372941148696,2.8188888971247
G06_禽类及其他肉类,2020-10,2.55182971684526,2.25509650560257,2.81243343533349
G06_禽类及其他肉类,2020-11,2.54337092913744,2.25144267331588,2.81243343533349
G06_禽类及其他肉类,2020-12,2.54399679737821,2.24576179102781,2.80871363042518
G06_禽类及其他肉类,2021-01,2.5564421093865,2.26567347934411,2.80131249826552
G06_禽类及其他肉类,2021-02,2.56896565035138,2.30625444230035,2.8112974437217
G06_禽类及其他肉类,2021-03,2.5588184522016,2.29035239887746,2.80544564145555
G06_禽类及其他肉类,2021-04,2.55429508184933,2.29292387909425,2.79654189676123
G06_禽类及其他肉类,2021-05,2.5503367952243,2.28448384138562,2.79266949132163
G06_禽类及其他肉类,2021-06,2.53174244052746,2.24690808339257,2.76869308559681
G06_禽类及其他肉类,2021-07,2.52542954631791,2.25086392844965,2.76365167614158
G06_禽类及其他肉类,2021-08,2.52690206689866,2.26404634312094,2.76812703906582
G06_禽类及其他肉类,2021-09,2.52806013065404,2.2637453167744,2.76913507029995
G06_禽类及其他肉类,2021-10,2.5275789293218,2.26668370916363,2.75514366045438
G06_禽类及其他肉类,2021-11,2.53193381072365,2.26781341976629,2.77245715907806
G06_禽类及其他肉类,2021-12,2.53447776828705,2.27518323485203,2.77694474854617
G06_禽类及其他肉类,2022-01,2.55507587172243,2.29676261644792,2.80768937084722
G06_禽类及其他肉类,2022-02,2.57219900693701,2.31837275965119,2.82609825579673
G06_禽类及其他肉类,2022-03,2.56558624956418,2.29799962968177,2.81763715607838
G06_禽类及其他肉类,2022-04,2.56885490503345,2.29621734918183,2.81119031436422
G06_禽类及其他肉类,2022-05,2.5721079891474,2.30597288342027,2.82379358631015
G06_禽类及其他肉类,2022-06,2.57398346819975,2.30966936517304,2.833862681184
G06_禽类及其他肉类,2022-07,2.58999790759285,2.32149223634276,2.83742096977643
G06_禽类及其他肉类,2022-08,2.60100359101863,2.27971116180571,2.84559556923509
G06_禽类及其他肉类,2022-09,2.60863316150262,2.289097512805,2.85148014925051
G06_禽类及其他肉类,2022-10,2.62052291664869,2.30850403094006,2.8816326024475
G06_禽类及其他肉类,2022-11,2.62608810857333,2.33743739521015,2.85631218183928
G06_禽类及其他肉类,2022-12,2.62192670201773,2.33989372485066,2.82685337952314
G07_牛羊肉,2020-01,3.74813487059961,3.66066238856185,3.87187684955131
G07_牛羊肉,2020-02,3.76673186530618,3.65889776868749,3.90847334115333
G07_牛羊肉,2020-03,3.75863996681675,3.65153885258411,3.88660177653984
G07_牛羊肉,2020-04,3.75326061183021,3.64811479394661,3.87407320545347
G07_牛羊肉,2020-05,3.74699403591699,3.64938801077796,3.87236554829309
G07_牛羊肉,2020-06,3.74412518741382,3.64497362576495,3.85936297650181
G07_牛羊肉,2020-07,3.73899284111796,3.62339361935624,3.86102021466553
G07_牛羊肉,2020-08,3.74160630239001,3.64482533114097,3.85417740571438
G07_牛羊肉,2020-09,3.75572023870921,3.66256465407986,3.85903977662502
G07_牛羊肉,2020-10,3.76189882260919,3.66975670215039,3.86335541779499
G07_牛羊肉,2020-11,3.76391351270849,3.6796564304765,3.8603948929835
G07_牛羊肉,2020-12,3.77316164712619,3.68549755210239,3.86883631619881
G07_牛羊肉,2021-01,3.79118590115937,3.7158219305089,3.87928888746257
G07_牛羊肉,2021-02,3.8039125828528,3.72701588397553,3.8973339827465
G07_牛羊肉,2021-03,3.79349421897806,3.71418751241511,3.88975706416337
G07_牛羊肉,2021-04,3.79228658641513,3.71645593113672,3.87921128389306
G07_牛羊肉,2021-05,3.78640781745019,3.71735908355668,3.87211671180925
G07_牛羊肉,2021-06,3.77985372563403,3.7137006390088,3.87616853686785
G07_牛羊肉,2021-07,3.77732667368775,3.70926666725364,3.8756139416608
G07_牛羊肉,2021-08,3.77673612151769,3.70151691838432,3.86885842557991
G07_牛羊肉,2021-09,3.77661103487535,3.70254170514535,3.87353699564817
G07_牛羊肉,2021-10,3.77947439789297,3.70307550631411,3.87733933576875
G07_牛羊肉,2021-11,3.7831126008811,3.70579960387263,3.88368446676138
G07_牛羊肉,2021-12,3.78918199024836,3.7079887464378,3.91215943794892
G07_牛羊肉,2022-01,3.80084402313294,3.71871578838031,3.92895548503153
G07_牛羊肉,2022-02,3.80446843432733,3.72571073949132,3.93255601113207
G07_牛羊肉,2022-03,3.8016782356898,3.72288440847063,3.92736739529345
G07_牛羊肉,2022-04,3.79873960078194,3.71376919291395,3.93022686783285
G07_牛羊肉,2022-05,3.80009273068031,3.71601381805433,3.93958956983773
G07_牛羊肉,2022-06,3.79712306054057,3.70775153676104,3.93662865554062
G07_牛羊肉,2022-07,3.80026392241636,3.70744368250048,3.93376564368218
G07_牛羊肉,2022-08,3.79936056396406,3.71196412997825,3.91415252035572
G07_牛羊肉,2022-09,3.80183646300072,3.7167986015656,3.91632874056663
G07_牛羊肉,2022-10,3.80311373235437,3.70654561369886,3.9119783833615
G07_牛羊肉,2022-11,3.80368562974862,3.704037476125,3.91626830020131
G07_牛羊肉,2022-12,3.80175790293653,3.70643607963748,3.91052497424203
G08_海鲜,2020-01,2.69400249742642,2.51068713854798,2.83726558016254
G08_海鲜,2020-02,2.71804651375606,2.55099862506189,2.86794468854168
G08_海鲜,2020-03,2.7118497625913,2.53421611167826,2.87156975498419
G08_海鲜,2020-04,2.7088979019617,2.54179947402894,2.86665918188833
G08_海鲜,2020-05,2.71022899963489,2.55960579481477,2.86841529761458
G08_海鲜,2020-06,2.70768940526015,2.55456449512715,2.85631117114454
G08_海鲜,2020-07,2.69315490249633,2.52813212812757,2.84270972829883
G08_海鲜,2020-08,2.69253450213854,2.54542732100922,2.82371899285403
G08_海鲜,2020-09,2.69082561428659,2.54153735393275,2.81705454314
G08_海鲜,2020-10,2.68930154069351,2.5383248401566,2.81770479525259
G08_海鲜,2020-11,2.67914664709616,2.53253119696746,2.80466634594466
G08_海鲜,2020-12,2.67473275096287,2.50980010304067,2.80053409367228
G08_海鲜,2021-01,2.68960224070651,2.52236777904174,2.82074083267783
G08_海鲜,2021-02,2.72712583993995,2.55488745329134,2.88248733474015
G08_海鲜,2021-03,2.72721695645288,2.56238196195629,2.86319018732285
G08_海鲜,2021-04,2.7394061100863,2.57522308716419,2.88105932943112
G08_海鲜,2021-05,2.78075722775099,2.60029393484517,2.90856199778173
G08_海鲜,2021-06,2.79572834720617,2.64871901327261,2.91070798760331
G08_海鲜,2021-07,2.7988127256627,2.65072973195665,2.90673959624154
G08_海鲜,2021-08,2.79255597811548,2.63027162961751,2.91025097539649
G08_海鲜,2021-09,2.77794856874682,2.61656323309582,2.89918684269227
G08_海鲜,2021-10,2.76695985400992,2.62170883133666,2.88161201675878
G08_海鲜,2021-11,2.76146620079506,2.62412334295779,2.88078432415084
G08_海鲜,2021-12,2.7553451666714,2.61792324222055,2.87115398011829
G08_海鲜,2022-01,2.76581988131838,2.6329194839008,2.90548205533495
G08_海鲜,2022-02,2.78942208415432,2.63992996463156,2.94301252366588
G08_海鲜,2022-03,2.78446181327351,2.63600505711968,2.96661237498014
G08_海鲜,2022-04,2.79422271629861,2.6362040565512,2.99385829653315
G08_海鲜,2022-05,2.79372970117241,2.64342871356006,2.95017299555739
G08_海鲜,2022-06,2.79072098611245,2.63733362266341,2.94624290666597
G08_海鲜,2022-07,2.78825319266053,2.63109715993408,2.95422283214811
G08_海鲜,2022-08,2.78985992000845,2.63828719186546,2.937058005505
G08_海鲜,2022-09,2.7920819847125,2.65939475008078,2.94432786188203
G08_海鲜,2022-10,2.79203800473246,2.65327130689973,2.93553247468195
G08_海鲜,2022-11,2.78382787314665,2.65373089044691,2.93162328978167
G08_海鲜,2022-12,2.77978906069802,2.63250415838346,2.91996052492908
G09_乳制品,2020-01,1.70790422605044,1.6142567888711,1.77255228674177
G09_乳制品,2020-02,1.71232673637325,1.61933424840967,1.77663096369006
G09_乳制品,2020-03,1.70880049005242,1.62259344884921,1.79226941085411
G09_乳制品,2020-04,1.71169222344534,1.62259344884921,1.79822123962923
G09_乳制品,2020-05,1.71248685459435,1.62579226327625,1.78266500503406
G09_乳制品,2020-06,1.71356148396519,1.62752788540931,1.77985940167358
G09_乳制品,2020-07,1.71065100637852,1.62692137336315,1.77925584964462
G09_乳制品,2020-08,1.70753358726433,1.63100951428791,1.77926431170494
G09_乳制品,2020-09,1.7091770547088,1.63156556713879,1.77699551759814
G09_乳制品,2020-10,1.71592152165454,1.63156556713879,1.77641247074108
G09_乳制品,2020-11,1.72171809658915,1.64169729062961,1.78936537300708
G09_乳制品,2020-12,1.72572830647154,1.64620643014774,1.79682613458568
G09_乳制品,2021-01,1.73344323893046,1.65907190317917,1.83363897104004
G09_乳制品,2021-02,1.74370956674583,1.66168169006235,1.86708565957522
G09_乳制品,2021-03,1.74418924977418,1.66344941480612,1.86669848616052
G09_乳制品,2021-04,1.74613807871129,1.65578041842519,1.87144531268383
G09_乳制品,2021-05,1.75020973447606,1.67157374815296,1.87411832029367
G09_乳制品,2021-06,1.7502578516394,1.67255219261178,1.88052265881963
G09_乳制品,2021-07,1.75112468892933,1.66470300108305,1.87865124425578
G09_乳制品,2021-08,1.75622513685484,1.6738961694041,1.87470231722326
G09_乳制品,2021-09,1.75856112880926,1.68228199735476,1.8831860325792
G09_乳制品,2021-10,1.75919224110745,1.68420919425156,1.88004199880696
G09_乳制品,2021-11,1.76362738557869,1.69573699261295,1.88205793087833
G09_乳制品,2021-12,1.7641797661194,1.67838156511864,1.88242983337621
G09_乳制品,2022-01,1.77682967691498,1.68182956879751,1.88500728754601
G09_乳制品,2022-02,1.77670773499967,1.68447231515677,1.88880714112601
G09_乳制品,2022-03,1.77636780560382,1.68447231515677,1.88940441152713
G09_乳制品,2022-04,1.77699297067029,1.68470841726943,1.88896091802293
G09_乳制品,2022-05,1.7785972161841,1.68559949847318,1.8869359550289
G09_乳制品,2022-06,1.7836622081595,1.68907517340183,1.8871844489644
G09_乳制品,2022-07,1.78878750008401,1.69348788427173,1.88829521038468
G09_乳制品,2022-08,1.79227233733635,1.69191285898613,1.88918269591049
G09_乳制品,2022-09,1.79165508719566,1.6926727327209,1.88873907782946
G09_乳制品,2022-10,1.7922299976614,1.70055609730822,1.88818420452754
G09_乳制品,2022-11,1.79599268649416,1.70432132379697,1.89671058230589
G09_乳制品,2022-12,1.79561568514348,1.70801762112527,1.90246130800921
