variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.40615710758412604,0.0,0.22878051916713613,0.22878051916713613,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,3.227105832924611e-05,0.0,0.12654725992975197,0.12654725992975197,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,3.6975508434398435e-05,0.0,0.05161320360032362,0.05161320360032362,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.5269548002282207,0.0,0.03528084013716627,0.03528084013716627,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,2.2775713130277843e-05,0.0,0.04182766239587718,0.04182766239587718,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.06605838245035249,0.0,0.021015255428486285,0.021015255428486285,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.000737687457406941,1.0,17.269593447255737,17.269593447255737,0.0,1.227529240763537,-4251.514594478044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.0039182159171122525,0.0,0.6746134635242146,0.0296423731796182,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.0011674692684470087,0.0,0.1708267867279731,0.0728614827515829,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.017821213744471893,0.0,0.023760406361116593,0.05231253318543317,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.025102886021455027,0.0,0.07683386209132886,0.0010238770837956413,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.0006140063583396289,0.0,0.032526639375897094,0.052968632220134426,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.009048192042542794,0.0,0.006991497094790376,0.00949586656719736,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.9423280166476313,1.0,68.68419848139972,0.04109139146835511,0.7050209092350966,4.910731446808447,-4481.554472499251,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
