variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.07771116600106623,0.05389988836851066,0.4122865722827164,0.18848822936629017
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,0.031440273966660104,0.0249807202891166,0.1273417792799735,0.24689676981452843
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.00853904843449509,0.006653405599048748,0.05164737289379987,0.16533364537347417
robust_real_derived_cpi_nonfood,AIDADS_sat,pork,猪肉,pork,0.04328868554754642,0.034719131350645055,0.105900420411937,0.408767834718312
robust_real_derived_cpi_nonfood,AIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.01650664890467516,0.013024968114261059,0.041278831179050596,0.39988169318738953
robust_real_derived_cpi_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.00841974117707821,0.006818706159378762,0.030014386789327437,0.28052351148057153
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.675286387393777,2.822506868059507,190.29407101537942,0.019313719906159047
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.07050872668504486,0.05089501381659331,0.4122865722827164,0.1710187316910604
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,0.031295112674412595,0.025599595706847084,0.1273417792799735,0.2457568352771889
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.008502748800908637,0.006575330391542483,0.05164737289379987,0.1646308093616388
robust_real_derived_cpi_nonfood,MAIDADS_sat,pork,猪肉,pork,0.0423282070402768,0.03438914576091923,0.105900420411937,0.39969819643421933
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.016672960223069987,0.013539656166752132,0.041278831179050596,0.40391066672284254
robust_real_derived_cpi_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008407016777769463,0.006775537209571654,0.030014386789327437,0.28009956814306275
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.546851800212739,2.799315128600221,190.29407101537942,0.01863879300751354
