variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.4330025571288423,0.0,0.15159123944791092,0.15159123944791092,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,0.002642532899910509,0.0,0.1267865641059726,0.1267865641059726,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.006567043257897762,0.0,0.05141178522246638,0.05141178522246638,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,pork,猪肉,pork,0.42201777598754725,0.0,0.029498987522562026,0.029498987522562026,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.00022441243034516825,0.0,0.04086481110059853,0.04086481110059853,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.08001283650610988,0.0,0.01623884331406715,0.01623884331406715,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.055532841789347115,1.0,6.8108112441972954,6.8108112441972954,0.0,1.5016495530754463,-3851.374094861161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.4363435982864927,0.0,0.15167038346660036,0.15521291624931977,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,0.0026308313533658727,0.0,0.12526802950188612,0.12741472446234178,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.006528774612345251,0.0,0.05065584111394834,0.05145085845809483,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,pork,猪肉,pork,0.419337622503191,0.0,0.029430924651894327,0.03021195994907729,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.0002238637335138852,0.0,0.04043890296178114,0.04130560985804289,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.07897637403394875,0.0,0.016164071823988345,0.01676592000010679,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.055958935477142376,1.0,6.7465803820391494,6.888188600725616,0.1999706740695595,1.5056714130012854,-3852.3422830440672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
