variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.07747110464433236,0.053840865636298765,0.4122865722827164,0.18790596117500588
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,0.031349587242559096,0.02524760576799031,0.1273417792799735,0.2461846176472368
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.010862403713365382,0.00802813221856391,0.05164737289379987,0.21031861070070776
robust_real_derived_cpi_nonfood,AIDADS_sat,pork,猪肉,pork,0.04304287698325708,0.03533869546855278,0.105900420411937,0.4064467054599656
robust_real_derived_cpi_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.0066932818272380555,0.005104935642731575,0.01225390821163058,0.5462160897276223
robust_real_derived_cpi_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013212306203239882,0.010588623730858959,0.029024922967420017,0.45520555620665976
robust_real_derived_cpi_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008781639400376911,0.007074947554852246,0.030014386789327437,0.29258100330403886
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.4904532967863293,2.781699387601359,190.29407101537942,0.018342417491842053
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.06988494787093297,0.050126984389203266,0.4122865722827164,0.1695057578130653
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,0.03151801727775064,0.024793859626693907,0.1273417792799735,0.24750727888335183
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.010376197995315417,0.007733827836212692,0.05164737289379987,0.2009046620173986
robust_real_derived_cpi_nonfood,MAIDADS_sat,pork,猪肉,pork,0.0443441747330611,0.035603181249230835,0.105900420411937,0.4187346429841242
robust_real_derived_cpi_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.0065288976413418074,0.004892465661909095,0.01225390821163058,0.5328012523502518
robust_real_derived_cpi_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013248315483735737,0.010590580373122108,0.029024922967420017,0.4564461893182885
robust_real_derived_cpi_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.009165439956621963,0.007375012286759572,0.030014386789327437,0.30536822294437227
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.494741060808978,2.781083376799828,190.29407101537942,0.01836494979670983
