variant,income,group,group_label_cn,items,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,xhat,budget_share,phi,u,support_flag
baseline_real_national_nonfood,10000.0,grain,粮食/主粮,grain,-0.6283449954611134,-0.6283449954611134,-1.6283449954611133,0.5652101782947561,0.04802722142382702,6.0651445955716505e-06,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,oil,食用油,oil,-0.613938827338024,-0.613938827338024,-1.613938827338024,0.17126172005317722,0.08891745973917833,2.54740069351421e-06,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,vegfruit,蔬菜水果,vegetable+fruit,2.3101517558798,2.3101517558798,1.3101517558798,0.025932840946053918,0.021848192983502993,2.8271839087986757e-06,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,pork,猪肉,pork,0.5686154372850343,0.5686154372850343,-0.4313845627149657,0.08584275992958015,0.020388736958293935,0.017463428770690067,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,aquatic,水产品,aquatic,4.572753576506945,4.572753576506945,3.572753576506945,0.003630196052898748,0.003280870567963248,0.01219390424488559,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,-0.6069033821184495,-0.6069033821184495,-1.6069033821184495,0.04025732306295553,0.04351446235445977,4.1620512098673735e-06,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,dairyegg,奶蛋类,milk+egg,2.9508233068244105,2.9508233068244105,1.9508233068244105,0.012571733527724043,0.003835441634910711,0.003931680706819313,-2.3367065547980275,in_support
baseline_real_national_nonfood,10000.0,nonfood,其他/未覆盖支出,,1.3279755439346421,1.3279755439346421,0.3279755439346421,77.01876143378641,0.7701876143378641,0.9663953844971974,-2.3367065547980275,in_support
baseline_real_national_nonfood,13675.100270074257,grain,粮食/主粮,grain,-0.4235440294907063,-0.4235440294907063,-1.4235440294907062,0.484625771816859,0.030112961845164286,5.231566176663955e-06,-1.304232139618513,in_support
baseline_real_national_nonfood,13675.100270074257,oil,食用油,oil,-0.4123022891307617,-0.4123022891307617,-1.4123022891307617,0.14740288746906105,0.05596315842355674,2.1972922651060328e-06,-1.304232139618513,in_support
