variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.07748324418743228,0.053845688648475554,0.4122865722827164,0.1879354056049632
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,0.03134334263641124,0.025299213649636502,0.1273417792799735,0.24613557949037132
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.01086313905597283,0.008031364231240613,0.05164737289379987,0.21033284845504543
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.04354660357775875,0.035874343692085406,0.105900420411937,0.41120331164285173
baseline_real_national_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.006963764827499706,0.005397794043017301,0.01225390821163058,0.5682892924634585
baseline_real_national_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013224070770126113,0.010667042504001753,0.029024922967420017,0.45561088258425037
baseline_real_national_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008866787144455978,0.0071095277306797615,0.030014386789327437,0.2954179009783683
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.5425068270330744,2.842246740466042,191.69657220163432,0.01847976093858851
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.06409341795462749,0.048843052881546084,0.4122865722827164,0.15545841718724918
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.031510042312844704,0.02656840323721758,0.1273417792799735,0.24744465242288438
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.009304082368534732,0.00766415338652801,0.05164737289379987,0.18014628522667148
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.04246947049594693,0.03471872035485041,0.105900420411937,0.4010321236756848
baseline_real_national_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.007093507102025306,0.005511310945210313,0.01225390821163058,0.5788771206310024
baseline_real_national_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013764018674876581,0.011262822792507397,0.029024922967420017,0.4742137882786617
baseline_real_national_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008779690563858699,0.007086477401924358,0.030014386789327437,0.29251607322461093
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.5689215875410647,2.890809940177935,191.69657220163432,0.018617555580425958
