model,start_id,selected,success,nll,n_iter,grad_norm,max_abs_gradient,hessian_status,n_boundary_raw_params,boundary_raw_params,message
AIDADS_sat,warm_start,True,True,-4340.712830382473,199,0.47989474935748333,0.25629560567178744,not_available_lbfgsb,1,raw_alpha[grain],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_1,True,True,-4428.083240690948,538,0.365910043642823,0.1755324785089687,not_available_lbfgsb,2,raw_alpha[oil];raw_alpha[nonpork_meatsea],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_2,False,True,-4340.712835607045,1,0.4107427220453927,0.20554580384988044,not_available_lbfgsb,2,raw_alpha[grain];log_omega,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_3,False,True,-4423.000436899584,173,1.4527999955073858,1.0230905905628767,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_4,False,True,-4427.118864619223,302,0.3681316519273512,0.18353603193321183,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_5,False,True,-4426.489231105782,205,0.5620156355254059,0.3487002688432811,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_6,False,True,-4422.9933086038545,215,0.7017210493209086,0.3570676181218728,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_7,False,True,-4427.214025411283,322,0.36303913014429856,0.1612534116043531,not_available_lbfgsb,1,log_delta[dairyegg],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_8,False,True,-4423.00872068779,302,0.6304711621320905,0.3520653992416122,not_available_lbfgsb,1,log_delta[nonpork_meatsea],CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_9,False,True,-4427.117352669977,242,0.539856859503224,0.3027707880602885,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_10,False,True,-4426.438772223084,272,0.6154550470241702,0.3063178157183544,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
