variant,income,group,error,support_flag,group_label_cn,items,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,xhat,budget_share,phi,u
baseline_real_national_nonfood,47585.37632085249,nonfood,,in_support,其他/未覆盖支出,,1.0434310263635613,1.0434310263635613,0.04343102636356133,453.6171875011202,0.9532701484643711,0.9917628597437533,-0.11675996647200157
baseline_real_national_nonfood,50000.0,grain,,in_support,粮食/主粮,grain,-0.23602879396624848,-0.23602879396624848,-1.2360287939662484,0.4407939155731339,0.0074910565302900274,0.0005007711664407591,-0.055322823448468395
baseline_real_national_nonfood,50000.0,oil,,in_support,食用油,oil,-0.12152109487653066,-0.12152109487653066,-1.1215210948765306,0.13170848489931294,0.01367635908328666,3.681656254946701e-07,-0.055322823448468395
baseline_real_national_nonfood,50000.0,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.25294436082753874,0.25294436082753874,-0.7470556391724612,0.050323518497477945,0.008479425343555221,0.0023156072992756185,-0.055322823448468395
baseline_real_national_nonfood,50000.0,pork,,in_support,猪肉,pork,0.28260702571060314,0.28260702571060314,-0.7173929742893969,0.11837307891983158,0.005623019509204214,0.004021125696984465,-0.055322823448468395
baseline_real_national_nonfood,50000.0,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.48592974449073556,0.48592974449073556,-0.5140702555092644,0.03749049140351692,0.007749252293078931,3.681656254946701e-07,-0.055322823448468395
baseline_real_national_nonfood,50000.0,dairyegg,,in_support,奶蛋类,milk+egg,0.548296128892596,0.548296128892596,-0.45170387110740395,0.027916617505035102,0.001703385723990492,0.0011602694867614274,-0.055322823448468395
baseline_real_national_nonfood,50000.0,nonfood,,in_support,其他/未覆盖支出,,1.0415785886465279,1.0415785886465279,0.04157858864652786,477.63875075829714,0.9552775015165942,0.9920014900192866,-0.055322823448468395
baseline_real_national_nonfood,58111.15265664062,grain,,in_support,粮食/主粮,grain,-0.2370431495651546,-0.2370431495651546,-1.2370431495651546,0.425391207195954,0.006220230902125825,0.0004563473513125775,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,oil,,in_support,食用油,oil,-0.11965418274454565,-0.11965418274454565,-1.1196541827445456,0.1293415347012473,0.011555939654694855,3.355053551365097e-07,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.2336937949127145,0.2336937949127145,-0.7663062050872855,0.05219812800083142,0.007567646985506634,0.0021101879032196817,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,pork,,in_support,猪肉,pork,0.2569150041284318,0.2569150041284318,-0.7430849958715682,0.12327209099223169,0.005038391650147089,0.0036644083846845963,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.4383632195707184,0.4383632195707184,-0.5616367804292817,0.040184616599655214,0.007146756923327325,3.355053551365097e-07,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,dairyegg,,in_support,奶蛋类,milk+egg,0.4855429336220253,0.4855429336220253,-0.5144570663779747,0.030169401834927508,0.0015838987676416905,0.001057341042328201,0.12719057200495287
baseline_real_national_nonfood,58111.15265664062,nonfood,,in_support,其他/未覆盖支出,,1.0364300516492109,1.0364300516492109,0.03643005164921087,558.3825899456028,0.9608871351165567,0.9927110443077447,0.12719057200495287
baseline_real_national_nonfood,78846.20406284888,grain,,in_support,粮食/主粮,grain,-0.23656750742939886,-0.23656750742939886,-1.236567507429399,0.39569908820166616,0.004264437438263044,0.0003719181299246761,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,oil,,in_support,食用油,oil,-0.11431596911124224,-0.11431596911124224,-1.1143159691112423,0.12479919403231786,0.008217841041196248,2.7343321683183374e-07,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.19627198841523738,0.19627198841523738,-0.8037280115847626,0.05573342233666741,0.0059552548173423,0.0017197801992227906,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,pork,,in_support,猪肉,pork,0.20644280846965724,0.20644280846965724,-0.7935571915303428,0.13229047782898698,0.003985056160448682,0.002986452994177017,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.3580304660253341,0.3580304660253341,-0.6419695339746658,0.04535480232733501,0.005944990441288549,2.7343321683183374e-07,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,dairyegg,,in_support,奶蛋类,milk+egg,0.38016470429809446,0.38016470429809446,-0.6198352957019055,0.03440657240286613,0.0013313150199403144,0.0008617214541165541,0.4827002209685536
baseline_real_national_nonfood,78846.20406284888,nonfood,,in_support,其他/未覆盖支出,,1.0278480671326202,1.0278480671326202,0.027848067132620224,765.0455893366537,0.970301105081521,0.9940595803561253,0.4827002209685536
baseline_real_national_nonfood,80000.0,grain,,in_support,粮食/主粮,grain,-0.23644660197625517,-0.23644660197625517,-1.2364466019762552,0.39434185481872336,0.004188517896829334,0.0003681255111431862,0.49922330999658326
baseline_real_national_nonfood,80000.0,oil,,in_support,食用油,oil,-0.11400977817178637,-0.11400977817178637,-1.1140097781717864,0.12459238578959637,0.008085898036507168,2.7064489362250363e-07,0.49922330999658326
baseline_real_national_nonfood,80000.0,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.19456152317545589,0.19456152317545589,-0.8054384768245442,0.055891868798182066,0.0058860516779262,0.0017022428162376487,0.49922330999658326
baseline_real_national_nonfood,80000.0,pork,,in_support,猪肉,pork,0.20414168425020693,0.20414168425020693,-0.795858315749793,0.13268560478818278,0.003939312844201496,0.002955998771044505,0.49922330999658326
baseline_real_national_nonfood,80000.0,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.35463903840774175,0.35463903840774175,-0.6453609615922582,0.04559019466670617,0.00588965873973824,2.7064489362250363e-07,0.49922330999658326
baseline_real_national_nonfood,80000.0,dairyegg,,in_support,奶蛋类,milk+egg,0.37576060502420794,0.37576060502420794,-0.6242393949757921,0.03459601086390736,0.0013193385400731966,0.0008529340874669177,0.49922330999658326
baseline_real_national_nonfood,80000.0,nonfood,,in_support,其他/未覆盖支出,,1.0274929597239058,1.0274929597239058,0.027492959723905752,776.5529778117796,0.9706912222647245,0.9941201575243206,0.49922330999658326
baseline_real_national_nonfood,120000.0,grain,,in_support,粮食/主粮,grain,-0.2290698687017908,-0.2290698687017908,-1.229069868701791,0.3587329933128604,0.0025401979599059487,0.0002719022022804864,0.949471171663006
baseline_real_national_nonfood,120000.0,oil,,in_support,食用油,oil,-0.10374657823958086,-0.10374657823958086,-1.1037465782395808,0.11919906740420387,0.0051572520475143355,1.9990177367333702e-07,0.949471171663006
baseline_real_national_nonfood,120000.0,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.1501906143947428,0.1501906143947428,-0.8498093856052572,0.05992416104368776,0.0042071320479326515,0.0012572982761065049,0.949471171663006
baseline_real_national_nonfood,120000.0,pork,,in_support,猪肉,pork,0.14542220643995493,0.14542220643995493,-0.854577793560045,0.14237534368740468,0.0028179948180550324,0.002183338430660374,0.949471171663006
baseline_real_national_nonfood,120000.0,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.27210191027925285,0.27210191027925285,-0.7278980897207472,0.051728910803488716,0.0044551338847927,1.9990177367333702e-07,0.949471171663006
baseline_real_national_nonfood,120000.0,dairyegg,,in_support,奶蛋类,milk+egg,0.27085480368542453,0.27085480368542453,-0.7291451963145754,0.039398246990290896,0.0010016496963592967,0.0006299880061616984,0.949471171663006
baseline_real_national_nonfood,120000.0,nonfood,,in_support,其他/未覆盖支出,,1.0191576570589702,1.0191576570589702,0.019157657058970212,1175.784767454528,0.9798206395454401,0.9956570732812435,0.949471171663006
baseline_real_national_nonfood,138568.9986364171,grain,,in_support,粮食/主粮,grain,-0.22457439174255828,-0.22457439174255828,-1.2245743917425582,0.3472109075602423,0.0021291426960815658,0.00024245178766586631,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,oil,,in_support,食用油,oil,-0.09942883215865697,-0.09942883215865697,-1.099428832158657,0.11746910220758788,0.0044013338956049395,1.7824990742326277e-07,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.13619184982406368,0.13619184982406368,-0.8638081501759363,0.06117080462683076,0.003719148688396311,0.0011211171226806615,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,pork,,in_support,猪肉,pork,0.12749676429699414,0.12749676429699414,-0.8725032357030058,0.1451954510275102,0.002488705928304378,0.0019468555280296271,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.2475678364864022,0.2475678364864022,-0.7524321635135978,0.05369795060266035,0.004004979563911436,1.7824990742326277e-07,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,dairyegg,,in_support,奶蛋类,milk+egg,0.24084704849820998,0.24084704849820998,-0.7591529515017901,0.04087391959665121,0.0008999127790796368,0.0005617524132606864,1.1051673262126411
baseline_real_national_nonfood,138568.9986364171,nonfood,,in_support,其他/未覆盖支出,,1.0168237541737382,1.0168237541737382,0.01682375417373816,1361.2419481618417,0.9823567764486218,0.9961274666485483,1.1051673262126411
baseline_real_national_nonfood,160000.0,grain,,in_support,粮食/主粮,grain,-0.21914340411547364,-0.21914340411547364,-1.2191434041154736,0.3363044974515314,0.0017860358837733159,0.00021550058114750458,1.2591568361690375
baseline_real_national_nonfood,160000.0,oil,,in_support,食用油,oil,-0.09485382107059254,-0.09485382107059254,-1.0948538210705925,0.1158392166688398,0.003758913872132116,1.584354522975951e-07,1.2591568361690375
baseline_real_national_nonfood,160000.0,vegfruit,,in_support,蔬菜水果,vegetable+fruit,0.12317846622336501,0.12317846622336501,-0.876821533776635,0.06232157404768207,0.0032815865114380676,0.0009964925142357064,1.2591568361690375
baseline_real_national_nonfood,160000.0,pork,,in_support,猪肉,pork,0.11120376884512743,0.11120376884512743,-0.8887962311548726,0.14770610620724792,0.002192628817112735,0.0017304409331838592,1.2591568361690375
baseline_real_national_nonfood,160000.0,nonpork_meatsea,,in_support,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.2251209750027235,0.2251209750027235,-0.7748790249972766,0.05555307006363595,0.0035883661718440207,1.584354522975951e-07,1.2591568361690375
baseline_real_national_nonfood,160000.0,dairyegg,,in_support,奶蛋类,milk+egg,0.21402957159728572,0.21402957159728572,-0.7859704284027142,0.04223135486038153,0.0008052583618092319,0.0004993073991499148,1.2591568361690375
baseline_real_national_nonfood,160000.0,nonfood,,in_support,其他/未覆盖支出,,1.0147600130426262,1.0147600130426262,0.014760013042626197,1575.3395366110246,0.9845872103818903,0.9965579417013785,1.2591568361690375
baseline_real_national_nonfood,200000.0,grain,,extrapolation,粮食/主粮,grain,-0.2090199065326669,-0.2090199065326669,-1.2090199065326668,0.32060501598408975,0.0013621276370776511,0.0001784571043935805,1.4954186859191378
baseline_real_national_nonfood,200000.0,oil,,extrapolation,食用油,oil,-0.08739330633090113,-0.08739330633090113,-1.0873933063309011,0.11350683792423183,0.002946583652235742,1.312011870212234e-07,1.4954186859191378
baseline_real_national_nonfood,200000.0,vegfruit,,extrapolation,蔬菜水果,vegetable+fruit,0.10492652607507899,0.10492652607507899,-0.895073473924921,0.063925233226716,0.0026928226547914165,0.000825200413351378,1.4954186859191378
baseline_real_national_nonfood,200000.0,pork,,extrapolation,猪肉,pork,0.08908801304131661,0.08908801304131661,-0.9109119869586834,0.15103341564098338,0.0017936169491421362,0.0014329867539834833,1.4954186859191378
baseline_real_national_nonfood,200000.0,nonpork_meatsea,,extrapolation,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.1939676906858616,0.1939676906858616,-0.8060323093141384,0.05820774204417526,0.003007872540638786,1.312011870212234e-07,1.4954186859191378
baseline_real_national_nonfood,200000.0,dairyegg,,extrapolation,奶蛋类,milk+egg,0.17798281510717087,0.17798281510717087,-0.8220171848928292,0.044114218687801986,0.0006729283223893747,0.00041347894367669235,1.4954186859191378
baseline_real_national_nonfood,200000.0,nonfood,,extrapolation,其他/未覆盖支出,,1.01202263101059,1.01202263101059,0.01202263101058998,1975.0480964874496,0.9875240482437249,0.9971496143822208,1.4954186859191378
