variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,5.5413356695614426e-06,0.0,0.4106917953584615,0.4106917953584615,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,5.5413356695614426e-06,0.0,0.12723413721724333,0.12723413721724333,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.004107529049383386,0.0,0.03958023073501706,0.03958023073501706,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,pork,猪肉,pork,0.004772718706538062,0.0,0.061309488050274065,0.061309488050274065,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.005546130727787661,0.0,0.027306918302975852,0.027306918302975852,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.002052533090049169,0.0,0.012645567594265036,0.012645567594265036,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.9835100057549025,1.0,199.6427563996393,199.6427563996393,0.0,6.582743874935914,-4369.653052331326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.0010818735953779593,0.0,0.6757904295051028,0.10425336011955298,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,1.744956053880363e-05,0.0,0.16721825078114275,0.08982300313310891,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.004348888108355273,0.0,0.026862975646752735,0.050814561516644104,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,pork,猪肉,pork,0.007635312981484755,0.0,0.07879667576162233,0.0016544411051256564,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,1.744956053880363e-05,0.0,7.664564665690208e-06,0.0806188688503564,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.0021293944439471158,0.0,1.9034357371170204e-05,0.024050527841159148,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.9847696317497573,1.0,95.15813684000847,0.041302291221540555,0.6669907311050288,6.173697237515285,-4439.006268145826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
