demand_group,G01,G02,G03,G04,G05,G06,G07,G08,G09
G01_主食,-1.07919607884591,-0.359937907033644,-0.218943419225059,0.442016572264481,-0.332826730142628,0.133611137443424,-0.359146744289099,0.534750696579713,0.24002789116124
G02_食用油,-0.352839482257363,-0.777940488416409,0.294785634133759,-0.376689294664324,0.00289888499786349,0.0376206115555175,0.0486335748079247,0.139084383951836,-0.209618931454245
G03_蔬菜,-0.388995877152517,0.74168284937529,-0.817970809199632,0.238716311529544,-0.292346631211657,0.107553253440144,-0.228570675754912,-0.246563236524926,0.219796717621963
G04_水果,0.372104812751431,-0.358140482744041,0.185556065058114,-1.07869202827312,0.120055461753395,-0.0379511312587081,0.139047362911143,-0.0143933685655644,-0.198353792243034
G05_猪肉,-0.259855638278807,0.0436252512477828,-0.187722909621643,0.071414421929531,-0.644419991094575,-0.00257181890020321,0.00198380851798761,-0.0248242893457776,-0.0125091813104217
G06_禽类及其他肉类,0.300608634185617,-0.0995818614226169,0.0175683767884578,-0.0964148860428153,0.0107433809604236,-1.1561633391748,0.105071863159613,-0.0219883432889964,-0.0827760971464097
G07_牛羊肉,-0.414220962129992,-0.0899580094995556,-0.23669295397671,0.202562296646549,-0.0146697355622874,-0.0111611199660586,-0.743983747479103,-0.232459252560201,0.114337169534658
G08_海鲜,0.616836065413589,0.0475259993020297,-0.189813629502546,-0.255110876646061,-0.00845293856893396,0.00129326244901504,-0.241253218956288,-0.937989185239059,-0.00732640771239044
G09_乳制品,0.0967230420972397,-0.0909949811685091,0.0696993789378641,-0.1200032805749,0.0014323580895316,-0.0568809007208145,0.1639333721755,-0.0128053289044202,-1.00246608463262
