demand_group,G01,G02,G03,G04,G05,G06,G07,G08,G09
G01_主食,-2.35754779220171,0.0908935740090539,0.10154189938646,0.67069491804966,0.0847871004099253,-0.0777077695356373,0.366259055383858,0.640096467127327,0.510317615832755
G02_食用油,0.0384402451333076,-1.74061750214139,0.400007072246513,0.227544214116534,0.166780778624734,0.132245225729537,0.199531510806519,0.361915185605032,0.232709298193397
G03_蔬菜,-0.112498688938756,0.240817575557115,-1.04971667997042,0.502872322962972,-0.0988620504133158,0.130974267319129,-0.136810698693091,0.0188228023017334,0.511173025281561
G04_水果,0.503024787171751,0.124444211561697,0.226941375588123,-1.2613532473484,0.233125264157357,0.0640289080554595,0.0615241502960832,0.0799935417961454,-0.0173382005770809
G05_猪肉,0.0463906273232623,0.132630081042108,0.0213644819340679,0.243758057139689,-0.938157581951208,0.0857943417730799,0.0340241364865517,0.050327152537635,0.334119435683408
G06_禽类及其他肉类,0.10705349836023,0.0130795061464533,0.189777433589428,0.143684498387502,0.184936233564698,-1.37542723018913,0.285639841486915,0.274956620402761,0.189891408102599
G07_牛羊肉,0.157160135317794,0.0724931087401564,0.0262613870667412,0.33356748496359,0.126363482335816,0.132940780688303,-1.11276854557217,0.0218765283547865,0.257791326993458
G08_海鲜,0.735258859480692,0.254952380780008,0.0122556634157226,-0.0593913976264109,0.0928616226944776,0.215741894181241,-0.00156159711730777,-1.39447273627924,0.15755449474957
G09_乳制品,0.236798826392106,0.167128686783842,0.237972564484764,0.0561451114706618,0.247126859569406,0.0483640607998274,0.137273529752565,0.049123986974061,-1.16645636504926
