variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.030105740789237535,0.0,0.39303619255936884,0.39303619255936884,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,0.0029521805384323282,0.0,0.1252543519358131,0.1252543519358131,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.0013251851480279235,0.0,0.050734265474604565,0.050734265474604565,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.3163634969150845,0.0,0.012245796400245286,0.012245796400245286,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.10452150546762859,0.0,0.00011432450797123303,0.00011432450797123303,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.10017668756553069,0.0,0.01821795295343433,0.01821795295343433,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,milk,奶类,milk,0.01083011330500802,0.0,0.007438552104672656,0.007438552104672656,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,egg,蛋类,egg,0.05612441802255013,0.0,0.0010582712370619926,0.0010582712370619926,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.37760067224850025,1.0,3.6594501348208452,3.6594501348208452,0.0,1.9462607807813557,-6215.56226994461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.04801529281746254,0.0,2.031933165806177,0.04267973740139736,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.001977958132130837,0.0,0.1077389889236534,0.13290894840585504,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.0009003007351729897,0.0,0.011437194282697676,0.05968393454356972,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.3037495167002539,0.0,0.02209275748401496,0.06832698330548714,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.2322065747111326,0.0,0.00010798540153134477,0.00013018343458002423,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.03983360006931891,0.0,0.0342451340432966,0.026024388645978717,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,milk,奶类,milk,0.0005077499152988054,0.0,0.0023863860703736864,0.01134309625539488,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,egg,蛋类,egg,0.09681056238754636,0.0,0.0017672591377207885,0.002550270515453677,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.27599844453168304,1.0,4.7087204514339085,4.592932817163554,0.4434719999687918,1.431894396702347,-6338.142749481498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
