variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.048723369720473225,0.0,0.36609571093087545,0.36609571093087545,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,0.0022665918760533797,0.0,0.12400443422798696,0.12400443422798696,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.000671518339162298,0.0,0.05052623516186044,0.05052623516186044,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,pork,猪肉,pork,0.3055628539078233,0.0,0.015969691812407733,0.015969691812407733,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.1225669932888593,0.0,0.00011390785903941287,0.00011390785903941287,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.07822124668046317,0.0,0.021878587088270944,0.021878587088270944,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,milk,奶类,milk,0.011549354698204856,0.0,0.007562558487180037,0.007562558487180037,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,egg,蛋类,egg,0.05754038118997037,0.0,0.0010657502634763346,0.0010657502634763346,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.3728976902989901,1.0,2.9720898318344418,2.9720898318344418,0.0,1.9229591131016974,-6232.5676609500715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.05642841540565095,0.0,0.38954928626656843,0.34218739209677407,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,0.0023150104590049406,0.0,0.14458005285974893,0.1104422403088168,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.0008463320791900936,0.0,0.05144601719725243,0.05020170830866327,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,pork,猪肉,pork,0.30910253573074375,0.0,0.017639343754705664,0.01668807289718362,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.12583851367217408,0.0,7.146450015082374e-05,0.00012125998188767204,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.06551806933195822,0.0,0.021038464962481837,0.023319704911869462,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,milk,奶类,milk,0.011490293788862795,0.0,0.0073915670952240135,0.006901307845038288,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,egg,蛋类,egg,0.05731752314070972,0.0,0.001184468529388288,0.0013182126570033177,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.37114330639170534,1.0,3.4448227472057833,2.9737254184640967,0.16552738282115811,1.9223933367880224,-6236.054001477703,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
