"analysis","outcome","block","n","n_clusters","r_squared","wald_chisq","wald_df","wald_p"
"A0","participation_and_ihs_stacked","composition_ext_and_int",54524,350,0.412276918967271,23.4260426907729,8,0.00285822770477151
