variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
robust_real_derived_cpi_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.0784636773217521,0.05467792664381036,0.4162108514051832,0.18851905724429888
robust_real_derived_cpi_nonfood,AIDADS_sat,oil,食用油,oil,0.03151931765265,0.02569083037487315,0.1280012295893504,0.24624230371668543
robust_real_derived_cpi_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.00954803457264104,0.007171236304258237,0.05127216060514112,0.18622259058229831
robust_real_derived_cpi_nonfood,AIDADS_sat,meatsea,肉类及水产品,pork+beef+mutton+poultry+aquatic,0.04490817119826251,0.03493163295813478,0.14412771433776111,0.31158595281002577
robust_real_derived_cpi_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.00826453408271731,0.006831719719854429,0.02962251907804267,0.27899497881810104
robust_real_derived_cpi_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.6059058909915587,2.899041202149888,668.4662379433447,0.005394297701684635
robust_real_derived_cpi_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.07032250120969141,0.04841986089816358,0.4162108514051832,0.1689588365422797
robust_real_derived_cpi_nonfood,MAIDADS_sat,oil,食用油,oil,0.031212948266744957,0.025579122129990507,0.1280012295893504,0.24384881588154564
robust_real_derived_cpi_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.009536988499359661,0.007308613010949878,0.05127216060514112,0.18600715060179024
robust_real_derived_cpi_nonfood,MAIDADS_sat,meatsea,肉类及水产品,pork+beef+mutton+poultry+aquatic,0.04415298234384694,0.03452441274914371,0.14412771433776111,0.30634623289990637
robust_real_derived_cpi_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008408600165573866,0.006936542461410087,0.02962251907804267,0.28385837623805055
robust_real_derived_cpi_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.4597154602444413,2.7759253023729604,668.4662379433447,0.0051756023922597365
