variant,income,demand_group,demand_group_label_cn,price_group,price_group_label_cn,is_own_price,budget_share_demand_group,budget_share_price_group,support_flag,elasticity
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,grain,粮食/主粮,True,0.01389816961980355,0.01389816961980355,in_support,0.002489783745869185
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,oil,食用油,False,0.01389816961980355,0.024159158204605527,in_support,0.004340728764192698
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,vegfruit,蔬菜水果,False,0.01389816961980355,0.012364276644082526,in_support,0.002221533088955554
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,meatsea,肉类及水产品,False,0.01389816961980355,0.018936494834053692,in_support,0.0034024489812265416
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,dairyegg,奶蛋类,False,0.01389816961980355,0.0020895849677160165,in_support,0.0003754480186462451
baseline_real_national_nonfood,30000.0,grain,粮食/主粮,nonfood,其他/未覆盖支出,False,0.01389816961980355,0.9285523157297386,in_support,0.16684224422357372
baseline_real_national_nonfood,30000.0,oil,食用油,grain,粮食/主粮,False,0.024159158204605527,0.01389816961980355,in_support,0.0013234962082131437
baseline_real_national_nonfood,30000.0,oil,食用油,oil,食用油,True,0.024159158204605527,0.024159158204605527,in_support,0.002295307372078721
baseline_real_national_nonfood,30000.0,oil,食用油,vegfruit,蔬菜水果,False,0.024159158204605527,0.012364276644082526,in_support,0.0011774384705684334
baseline_real_national_nonfood,30000.0,oil,食用油,meatsea,肉类及水产品,False,0.024159158204605527,0.018936494834053692,in_support,0.0018033499000688468
baseline_real_national_nonfood,30000.0,oil,食用油,dairyegg,奶蛋类,False,0.024159158204605527,0.0020895849677160165,in_support,0.00019899279935335838
baseline_real_national_nonfood,30000.0,oil,食用油,nonfood,其他/未覆盖支出,False,0.024159158204605527,0.9285523157297386,in_support,0.08842951018904717
baseline_real_national_nonfood,30000.0,vegfruit,蔬菜水果,grain,粮食/主粮,False,0.012364276644082526,0.01389816961980355,in_support,-0.0033687044397184658
baseline_real_national_nonfood,30000.0,vegfruit,蔬菜水果,oil,食用油,False,0.012364276644082526,0.024159158204605527,in_support,-0.0058558204601375854
baseline_real_national_nonfood,30000.0,vegfruit,蔬菜水果,vegfruit,蔬菜水果,True,0.012364276644082526,0.012364276644082526,in_support,-0.17210682461040067
baseline_real_national_nonfood,30000.0,vegfruit,蔬菜水果,meatsea,肉类及水产品,False,0.012364276644082526,0.018936494834053692,in_support,-0.002565664654406321
