draw,success,nll,message,elapsed_seconds,n_sampled_provinces,n_unique_sampled_provinces
226,True,-3834.1792645646647,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123.27710366249084,31,20
227,True,-3599.2328253414876,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.304821968078612,31,22
228,True,-3617.7947306029496,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.683468103408812,31,18
229,True,-3923.067137847326,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123.06795883178712,31,20
230,True,-4013.9326413451586,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,109.04819297790527,31,19
231,True,-3633.559988331048,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.108129024505615,31,20
232,True,-3564.4495720244445,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.134407997131348,31,22
233,True,-3852.463941028379,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.30862712860107,31,16
234,True,-3647.0824790501256,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.94520616531372,31,18
235,True,-3962.3301028201386,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56.40744590759277,31,20
236,True,-3809.449747640813,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.89793372154236,31,18
237,True,-3741.8762412301753,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.068177223205566,31,19
238,True,-3517.4284043385383,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.967289686203003,31,21
239,True,-3493.251012363002,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.84880518913269,31,20
240,True,-3999.3010179934527,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78.07591986656189,31,20
241,True,-3668.696853798991,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.330459833145142,31,20
242,True,-3604.906039757801,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101.98093605041504,31,20
243,True,-3511.03655112284,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.43470287322998,31,19
244,True,-3743.1814242369232,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.421324253082275,31,18
245,True,-3563.461039444897,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.675121068954468,31,22
246,True,-3684.052816586521,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.36480474472046,31,20
247,True,-3509.643118673621,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.458730220794678,31,23
248,True,-3691.004548524947,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.88630509376526,31,21
249,True,-3909.2893379146976,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28.065064907073975,31,18
250,True,-3626.5184058869672,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.26376175880432,31,21
251,True,-3876.219239904055,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.89035511016846,31,16
252,True,-3665.166715356248,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.19420909881592,31,19
253,True,-3599.930993946098,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.14155006408691,31,18
254,True,-3803.7725918868714,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.2641749382019,31,17
255,True,-3576.2813576668427,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.393229007720947,31,20
256,True,-3854.039652015665,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.41823220252992,31,21
257,True,-3865.13457949171,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76.60625505447388,31,18
258,True,-3532.171298068222,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.452855110168455,31,19
259,True,-3692.601670643674,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.637117862701416,31,21
260,True,-3658.893369217171,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.005837202072144,31,21
261,False,-3564.4384897825576,ABNORMAL: ,41.59997010231018,31,20
262,True,-3579.2025290219517,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.33359479904175,31,22
263,True,-3564.371610186366,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.033188819885257,31,21
264,True,-3608.603055988201,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.31550431251526,31,22
265,True,-3621.8038084055784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.472771167755127,31,21
266,True,-3615.3132522277792,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.53442096710205,31,20
267,True,-3512.7240300812095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.703999042510986,31,21
268,True,-4012.6839890693377,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64.93063402175903,31,21
269,False,-3617.213770293195,ABNORMAL: ,35.90309977531433,31,22
270,True,-3721.193365580131,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.17707300186157,31,19
271,True,-3580.2715427589555,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.228142023086548,31,23
272,True,-3850.5037807863696,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,116.1722378730774,31,18
273,True,-3657.1699790327,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.638074159622192,31,19
274,True,-3616.232865063776,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.524996757507324,31,21
275,True,-3975.936114273294,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90.47598505020142,31,20
276,True,-3501.0403028253845,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.1027729511261,31,21
277,True,-3946.625182976,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.49098324775696,31,19
278,True,-3589.963828713261,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.61893606185913,31,20
279,True,-3716.21659618192,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.888386011123655,31,18
280,False,-3661.714106231949,ABNORMAL: ,40.93881797790527,31,17
281,True,-3756.13305688931,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.663727283477783,31,21
282,False,-3795.9194345586234,ABNORMAL: ,87.15343427658081,31,21
283,True,-3785.72310017444,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.314207077026367,31,21
284,True,-3583.1933830781236,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.516520977020264,31,23
285,True,-3598.60217243533,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.71900987625122,31,21
286,True,-3943.4526126246697,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65.09999585151672,31,17
287,True,-3609.436841263444,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.96241188049317,31,18
288,True,-3572.4317214646,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.425662994384766,31,24
289,True,-3627.2793410060704,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.795502185821533,31,20
290,True,-3966.618104517098,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146.97270393371582,31,17
291,True,-3622.4105708891784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.90191888809204,31,22
292,True,-3721.665857155277,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.540241956710815,31,23
293,True,-3785.457078838648,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.16082501411438,31,16
294,True,-3919.3537671515846,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192.27871775627136,31,22
295,True,-3647.175546975376,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.84639596939087,31,22
296,True,-3771.068652666417,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.698446989059448,31,19
297,True,-3493.605715981764,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.717766761779783,31,20
298,True,-3816.1097964743904,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,95.1097309589386,31,17
299,True,-3966.379114684412,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98.6754961013794,31,19
300,True,-3590.4634989608935,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.54852604866028,31,20
301,True,-3665.006294022871,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.585692882537842,31,20
302,True,-3620.7312422846026,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.255709886550903,31,18
303,True,-3717.331342967928,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.80764889717102,31,20
304,True,-3973.275551474012,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64.99318599700928,31,17
305,True,-3527.7544416476862,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.49703693389893,31,19
306,True,-3882.2373320502384,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60.942344188690186,31,19
307,True,-3886.119418707049,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,103.42933487892152,31,20
308,True,-3587.5705745509313,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.943641185760498,31,18
309,True,-3551.836245644378,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.23245406150818,31,17
310,True,-3704.4167019473534,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.012928009033203,31,17
311,False,-3799.567550946163,ABNORMAL: ,49.19585394859314,31,20
312,True,-3675.011586208967,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.193241834640505,31,21
313,True,-3622.871024595794,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.32217121124267,31,20
314,True,-3632.0724174469246,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.143511056900024,31,19
315,True,-3934.5468402639626,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83.73279213905334,31,19
316,False,-3457.6431037246357,ABNORMAL: ,54.23973894119263,31,21
317,True,-3906.4760331216,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62.10848808288574,31,20
318,True,-3454.632203206854,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.807071924209595,31,18
319,True,-3974.297378570109,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60.69762110710144,31,17
320,True,-3988.8875544479033,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.279462814331055,31,18
321,True,-4032.929691214468,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94.56342601776124,31,19
322,True,-3595.195347113591,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.767725229263306,31,22
323,False,-3512.364191214769,ABNORMAL: ,55.834367990493774,31,21
324,True,-3842.0871601339186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.55365228652954,31,16
325,True,-3597.4690002215084,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.331181049346924,31,19
326,True,-3538.92284913845,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.060219049453735,31,19
327,True,-3682.2091307256,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.525336027145386,31,19
328,True,-3429.181340831043,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.75840401649475,31,19
329,True,-3589.917073423152,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.570399045944217,31,20
330,True,-3406.9405267046363,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.392534017562863,31,18
331,True,-3504.7477640457214,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.14992904663086,31,20
332,True,-3545.849677868406,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.306461811065674,31,20
333,True,-3708.0840879820303,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.70732283592224,31,19
334,True,-3508.1440075812156,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.55876922607422,31,16
335,True,-3622.2111881398614,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.742647171020508,31,20
336,True,-3660.749458865049,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.31271195411682,31,19
337,True,-3869.3214264290377,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85.39476704597473,31,18
338,True,-3919.871941450982,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.40263390541077,31,18
339,True,-3911.5451872526623,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64.84508681297302,31,21
340,True,-3600.3259503632166,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.5396990776062,31,20
341,True,-3636.8987499713426,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.19961404800415,31,18
342,True,-3739.687428435564,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115.55114102363586,31,21
343,True,-3564.885965220019,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.957924127578735,31,19
344,True,-3652.897156616203,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.19371485710144,31,20
345,True,-3833.5885867558472,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.49884414672852,31,23
346,False,-3677.611889979906,ABNORMAL: ,42.18171691894531,31,19
347,True,-4059.031918950652,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.382644176483154,31,19
348,True,-3706.827953916148,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.166045188903809,31,18
349,True,-3821.788808932344,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.65818190574646,31,18
350,True,-3598.3022129126043,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.698092222213745,31,20
351,True,-3734.2143979110424,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.111650943756104,31,19
352,True,-3651.501263340066,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.871630907058716,31,22
353,True,-3638.807393077,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.45398807525635,31,19
354,True,-3620.8192843564543,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.8847439289093,31,21
355,True,-3992.880917017956,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.92379117012024,31,19
356,True,-3662.488653021683,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.011114120483398,31,20
357,True,-3631.5011404227384,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.371166944503784,31,20
358,True,-3611.327025639769,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.826643228530884,31,22
359,True,-3745.139676992064,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78.23529601097107,31,21
360,False,-3519.5090471193157,ABNORMAL: ,81.00460910797119,31,21
361,True,-3544.6051675110916,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.30009174346924,31,20
362,False,-3578.62680727861,ABNORMAL: ,34.696850299835205,31,21
363,True,-3547.429803766941,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.165865182876587,31,19
364,True,-3651.442109224661,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.381834983825684,31,19
365,True,-3989.387390067897,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.81943416595459,31,19
366,True,-3615.769543065413,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.444700956344604,31,21
367,True,-3918.2609436734297,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,95.87641406059264,31,23
368,True,-3653.1037607926614,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.637110948562622,31,20
369,True,-3916.2419778990143,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81.56967377662659,31,23
370,True,-3865.4461282068687,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.44019412994385,31,20
371,True,-3811.368844224266,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.08463597297668,31,21
372,True,-3686.9374123004386,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.61445093154907,31,20
373,True,-3913.5193768012136,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65.43199300765991,31,19
374,True,-3969.41210837854,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.33045101165771,31,21
375,True,-3887.571323506803,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.29423880577087,31,21
376,True,-3739.50925896528,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.48671507835388,31,20
377,True,-3836.118105282804,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100.34726285934448,31,16
378,True,-3628.897790000369,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.428265810012817,31,22
379,True,-3872.5054785671305,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.66596508026123,31,20
380,True,-3541.555904595509,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.000558853149414,31,17
381,True,-3630.861034961959,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.215034008026123,31,21
382,True,-3466.120337240747,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.57330298423767,31,19
383,True,-3677.808564476413,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.881855964660645,31,20
384,True,-4031.896199599599,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.68903613090515,31,20
385,True,-3613.694850872959,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.982090950012209,31,18
386,True,-3873.554233359855,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.945570945739746,31,20
387,True,-3438.5960810908655,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.462846994400024,31,21
388,True,-3754.063290520437,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.083070993423465,31,18
389,True,-3670.185290725927,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.764838218688965,31,19
390,True,-3628.472311767818,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.369015216827393,31,20
391,True,-3582.3952371009427,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.730348825454712,31,20
392,True,-3548.446742577684,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.777951955795288,31,18
393,True,-3677.550396670557,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.92631721496582,31,19
394,True,-3523.5887693074264,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.659746170043944,31,21
395,True,-3507.6127643269447,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.55720591545105,31,22
396,True,-3634.3661668506784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.951255083084103,31,20
397,True,-3611.7727712351984,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.136950016021729,31,16
398,True,-3575.973966032572,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.51922106742859,31,19
399,True,-3841.8793178973942,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45.19799208641052,31,22
400,True,-3656.839649662694,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.823969841003418,31,19
401,True,-3919.504155432548,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82.72834801673889,31,19
402,True,-3872.669153863357,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.91533422470093,31,22
403,True,-3721.6200143428023,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.72469401359558,31,20
404,True,-3679.60669492177,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.04299283027649,31,18
405,True,-3568.0872168478636,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.85383915901184,31,19
406,True,-3624.6198396671784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.175753831863403,31,22
407,True,-3598.7600217069794,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.961227893829346,31,21
408,True,-3694.2873451924006,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.713714122772217,31,18
409,False,-3494.461507279532,ABNORMAL: ,45.88465976715088,31,20
410,True,-3607.217993059581,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.902984857559204,31,22
411,True,-3595.682274488898,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.511914014816284,31,18
412,True,-3472.5214924075176,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.33707904815674,31,19
413,True,-3882.845499355653,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82.74289989471436,31,22
414,True,-3824.3469624876498,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,99.66138911247252,31,18
415,True,-3633.0932637390574,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.50774884223938,31,22
416,True,-3859.461431803401,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.343854904174805,31,22
417,True,-3980.338201986547,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98.88893675804138,31,19
418,True,-3523.185600801049,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.412988901138306,31,20
419,True,-3862.6687698697415,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.633122205734253,31,18
420,True,-3881.759606996104,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,134.2236020565033,31,19
421,True,-3916.31412231441,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115.75421071052553,31,17
422,True,-3589.0987519575756,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.359670162200928,31,18
423,True,-3532.7947082865503,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.79538893699646,31,18
424,True,-3986.321200362384,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111.60281705856325,31,19
425,True,-3761.0505509259665,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.43388295173645,31,19
426,True,-3546.6270525935656,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.508420705795288,31,21
427,True,-3805.2823462937663,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96.2984902858734,31,22
428,True,-3952.7153356971785,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.06470894813538,31,20
429,False,-3530.6274304074527,ABNORMAL: ,49.62478518486023,31,19
430,True,-3721.221351875928,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.110432863235474,31,20
431,True,-3750.7366801705552,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.99578285217285,31,20
432,True,-3980.225872538283,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.539984941482544,31,18
433,True,-4076.2897036427894,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65.8726646900177,31,17
434,True,-3627.2333445254576,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.462110996246338,31,21
435,True,-3897.023883921904,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.32796096801758,31,19
436,True,-3685.710742632872,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.849208116531372,31,21
437,True,-3795.237687811285,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.23182797431946,31,20
438,True,-3670.3017702737984,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.525606870651245,31,18
439,True,-3937.493784962872,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87.34669804573059,31,13
440,True,-3915.5012531607854,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.21021580696106,31,19
441,True,-3625.3420442809015,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.188934326171875,31,15
442,True,-3593.9494673667095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.368312120437622,31,24
443,True,-3792.31577671082,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122.6004958152771,31,20
444,True,-3700.3877509067665,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.86984610557556,31,20
445,True,-4001.7726277536585,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.449558973312374,31,18
446,True,-3732.92044609715,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.450675010681152,31,19
447,True,-3539.964850334058,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43.80513787269592,31,21
448,True,-3945.21269302892,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.58554601669312,31,21
449,True,-3916.15303707324,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.769811153411865,31,20
450,True,-3648.258288275336,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.274247169494627,31,21
