term,est,se,t,p,n,spec
solo_or_elderonly,0.0140296773032724,0.0733716963269136,0.191213751427554,0.849199628773284,1468,elder-feeding intensity
policy_intensity_z,0.0370352020515587,0.0516888009572441,0.716503408198488,0.477302701193525,1468,elder-feeding intensity
solo_or_elderonly:policy_intensity_z,0.0706862607554191,0.0725492073275443,0.974321613691595,0.33499289866166,1468,elder-feeding intensity
solo_or_elderonly,-0.0576272482162993,0.126581284822977,-0.455258834644399,0.651064655278288,1468,placebo: general commerce
placebo_intensity,-0.0996509496032967,0.0515477942188783,-1.93317582475336,0.0593833159192053,1468,placebo: general commerce
solo_or_elderonly:placebo_intensity,0.0517967767992635,0.0686551552243293,0.754448469747372,0.4544251143995,1468,placebo: general commerce
