variant,m_mean,group,label_cn,gdp_elasticity,marshallian_own_price,hicksian_own_price,budget_share,xhat,phi,u,support_flag
baseline_real_national_nonfood,66734.07986684717,grain,粮食/主粮,-0.23876229456299328,0.001234365194829399,-2.16955370808214e-05,0.005260716455289512,0.4131569700345005,1.1750166556897322e-07,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,oil,食用油,-0.10916877254391,0.0010786981361101343,-1.1285675305886715e-05,0.009984391928356677,0.1283342425998725,1.1600530056726846e-07,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,vegfruit,蔬菜水果,0.21624900214509352,-0.2649430251517954,-0.26347802860286557,0.006774581775627781,0.05366173860372156,0.0018410089573046044,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,pork,猪肉,0.2505650710502863,-0.7350247615018108,-0.7338540269623267,0.004672377257439903,0.13128010861929656,0.0035425628287344977,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),0.38415596726489337,-0.0025110679740781485,-2.2369851611830482e-05,0.006478353415112371,0.04183151960295838,1.4919587484114485e-07,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,dairyegg,奶蛋类,0.44053754659077776,-0.5799198263172854,-0.5792762479812475,0.0014608932678233544,0.03195552472347699,0.000871990605417766,0.06063740047111965,in_support
baseline_real_national_nonfood,66734.07986684717,nonfood,其他/未覆盖支出,1.0323289451462898,-1.0028332994078488,-0.006255262215080104,0.9653686859003504,644.2299098582728,0.9937440549057021,0.06063740047111965,in_support
