variant,m_mean,group,label_cn,gdp_elasticity,marshallian_own_price,hicksian_own_price,budget_share,xhat,phi,u,support_flag
robust_real_derived_cpi_nonfood,66734.07986684717,grain,粮食/主粮,-0.22093115259791726,-0.12849847136093864,-0.12967046555964085,0.005304793755524279,0.4166186361339891,0.0007316799741429673,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,oil,食用油,-0.10957962725723304,0.0009530449397919425,-0.0001329471812245792,0.009910529431417084,0.12738485202413233,1.4004586998010528e-06,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,vegfruit,蔬菜水果,0.2191229125051855,-0.2601123911329139,-0.25862845466920725,0.006772164748729831,0.05364259323506388,0.001865126551744156,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,pork,猪肉,0.24986451989109876,-0.7331816114353867,-0.7320182847163619,0.004655829965502591,0.13081517820738978,0.003635755100529748,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),0.37473427773447415,-0.0026301232548710547,-0.00020346553405390733,0.006475675872215262,0.041814230381298,1.4004586998010528e-06,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,dairyegg,奶蛋类,0.4504856876729021,-0.635138640272445,-0.6344763733596638,0.0014701175440275818,0.03215729619630988,0.0009924129986261308,0.09291678308983053,in_support
robust_real_derived_cpi_nonfood,66734.07986684717,nonfood,其他/未覆盖支出,1.0322255636255133,-1.003514554369128,-0.00699275566854074,0.9654108886825833,644.2580734966741,0.9927722244575573,0.09291678308983053,in_support
