model,group,parameter,value,near_lower_boundary,near_upper_boundary,imposed_by_saturation
AIDADS_sat,grain,alpha,1.3964798633599193e-07,True,False,False
AIDADS_sat,grain,beta,0.0,True,False,True
AIDADS_sat,grain,delta,0.4176240449462271,False,False,False
AIDADS_sat,grain,tau,0.4176240449462271,False,False,False
AIDADS_sat,oil,alpha,1.3964798633599193e-07,True,False,False
AIDADS_sat,oil,beta,0.0,True,False,True
AIDADS_sat,oil,delta,0.12908033533794722,False,False,False
AIDADS_sat,oil,tau,0.12908033533794722,False,False,False
AIDADS_sat,vegfruit,alpha,0.004366547724166191,False,False,False
AIDADS_sat,vegfruit,beta,0.0,True,False,True
AIDADS_sat,vegfruit,delta,0.03745662334149353,False,False,False
AIDADS_sat,vegfruit,tau,0.03745662334149353,False,False,False
AIDADS_sat,pork,alpha,0.005073815649949611,False,False,False
AIDADS_sat,pork,beta,0.0,True,False,True
AIDADS_sat,pork,delta,0.05486847168412512,False,False,False
AIDADS_sat,pork,tau,0.05486847168412512,False,False,False
AIDADS_sat,nonpork_meatsea,alpha,1.794807489363559e-07,True,False,False
AIDADS_sat,nonpork_meatsea,beta,0.0,True,False,True
AIDADS_sat,nonpork_meatsea,delta,0.04128470186272713,False,False,False
AIDADS_sat,nonpork_meatsea,tau,0.04128470186272713,False,False,False
AIDADS_sat,dairyegg,alpha,0.002283118597935296,False,False,False
AIDADS_sat,dairyegg,beta,0.0,True,False,True
AIDADS_sat,dairyegg,delta,0.008869810405159396,False,False,False
AIDADS_sat,dairyegg,tau,0.008869810405159396,False,False,False
AIDADS_sat,nonfood,alpha,0.9882760592512273,False,False,False
AIDADS_sat,nonfood,beta,1.0,False,True,True
AIDADS_sat,nonfood,delta,143.4292554439028,False,False,False
AIDADS_sat,nonfood,tau,143.4292554439028,False,False,False
AIDADS_sat,all,omega,0.0,True,False,False
AIDADS_sat,all,kappa,6.674341244314315,False,False,False
MAIDADS_sat,grain,alpha,2.4234878060398533e-07,True,False,False
MAIDADS_sat,grain,beta,0.0,True,False,True
MAIDADS_sat,grain,delta,0.6699099857162025,False,False,False
MAIDADS_sat,grain,tau,0.1676572069687933,False,False,False
MAIDADS_sat,oil,alpha,2.3926250747121203e-07,True,False,False
MAIDADS_sat,oil,beta,0.0,True,False,True
MAIDADS_sat,oil,delta,0.16479924408764324,False,False,False
MAIDADS_sat,oil,tau,0.09346712629111466,False,False,False
MAIDADS_sat,vegfruit,alpha,0.003797105970569345,False,False,False
MAIDADS_sat,vegfruit,beta,0.0,True,False,True
MAIDADS_sat,vegfruit,delta,0.027062561802087975,False,False,False
MAIDADS_sat,vegfruit,tau,0.05138554428434843,False,False,False
MAIDADS_sat,pork,alpha,0.007306583933083593,False,False,False
MAIDADS_sat,pork,beta,0.0,True,False,True
MAIDADS_sat,pork,delta,0.07026307758517247,False,False,False
MAIDADS_sat,pork,tau,0.0004968966111540702,False,False,False
MAIDADS_sat,nonpork_meatsea,alpha,3.077185175530293e-07,True,False,False
MAIDADS_sat,nonpork_meatsea,beta,0.0,True,False,True
MAIDADS_sat,nonpork_meatsea,delta,6.166173016930108e-06,True,False,False
MAIDADS_sat,nonpork_meatsea,tau,0.0818190188588918,False,False,False
MAIDADS_sat,dairyegg,alpha,0.0017984924630458255,False,False,False
MAIDADS_sat,dairyegg,beta,0.0,True,False,True
MAIDADS_sat,dairyegg,delta,2.885908012440736e-05,True,False,False
MAIDADS_sat,dairyegg,tau,0.02623952624539557,False,False,False
MAIDADS_sat,nonfood,alpha,0.9870970283034955,False,False,False
MAIDADS_sat,nonfood,beta,1.0,False,True,True
MAIDADS_sat,nonfood,delta,0.0025606375165688274,False,False,False
MAIDADS_sat,nonfood,tau,0.13507037815762588,False,False,False
MAIDADS_sat,all,omega,0.7403027740350411,False,False,False
MAIDADS_sat,all,kappa,6.347249346283458,False,False,False
