model,group,parameter,value,near_lower_boundary,near_upper_boundary,imposed_by_saturation
AIDADS_sat,grain,alpha,0.09444180649077907,False,False,False
AIDADS_sat,grain,beta,0.0,True,False,True
AIDADS_sat,grain,delta,0.2858892475955288,False,False,False
AIDADS_sat,grain,tau,0.2858892475955288,False,False,False
AIDADS_sat,oil,alpha,0.00015347239428923737,False,False,False
AIDADS_sat,oil,beta,0.0,True,False,True
AIDADS_sat,oil,delta,0.12599032645143235,False,False,False
AIDADS_sat,oil,tau,0.12599032645143235,False,False,False
AIDADS_sat,vegfruit,alpha,0.00011408034738279764,False,False,False
AIDADS_sat,vegfruit,beta,0.0,True,False,True
AIDADS_sat,vegfruit,delta,0.05180911322789259,False,False,False
AIDADS_sat,vegfruit,tau,0.05180911322789259,False,False,False
AIDADS_sat,meatsea,alpha,0.43058887761586323,False,False,False
AIDADS_sat,meatsea,beta,0.0,True,False,True
AIDADS_sat,meatsea,delta,0.03646248276636916,False,False,False
AIDADS_sat,meatsea,tau,0.03646248276636916,False,False,False
AIDADS_sat,dairyegg,alpha,0.021580386865977633,False,False,False
AIDADS_sat,dairyegg,beta,0.0,True,False,True
AIDADS_sat,dairyegg,delta,0.022272438760009,False,False,False
AIDADS_sat,dairyegg,tau,0.022272438760009,False,False,False
AIDADS_sat,nonfood,alpha,0.45312137628570803,False,False,False
AIDADS_sat,nonfood,beta,1.0,False,True,True
AIDADS_sat,nonfood,delta,2.6193594925045733,False,False,False
AIDADS_sat,nonfood,tau,2.6193594925045733,False,False,False
AIDADS_sat,all,omega,0.0,True,False,False
AIDADS_sat,all,kappa,2.27254921386009,False,False,False
MAIDADS_sat,grain,alpha,3.6595984709233598e-06,True,False,False
MAIDADS_sat,grain,beta,0.0,True,False,True
MAIDADS_sat,grain,delta,0.706499287978715,False,False,False
MAIDADS_sat,grain,tau,0.0004982894519637996,False,False,False
MAIDADS_sat,oil,alpha,4.554575051148843e-06,True,False,False
MAIDADS_sat,oil,beta,0.0,True,False,True
MAIDADS_sat,oil,delta,0.17881902709271108,False,False,False
MAIDADS_sat,oil,tau,0.05212979633408484,False,False,False
MAIDADS_sat,vegfruit,alpha,3.92173837253226e-06,True,False,False
MAIDADS_sat,vegfruit,beta,0.0,True,False,True
MAIDADS_sat,vegfruit,delta,0.020288863867477115,False,False,False
MAIDADS_sat,vegfruit,tau,0.09367478464662417,False,False,False
MAIDADS_sat,meatsea,alpha,0.049566693205235185,False,False,False
MAIDADS_sat,meatsea,beta,0.0,True,False,True
MAIDADS_sat,meatsea,delta,0.06905508230056363,False,False,False
MAIDADS_sat,meatsea,tau,0.01010224383615678,False,False,False
MAIDADS_sat,dairyegg,alpha,0.0036917908319089197,False,False,False
MAIDADS_sat,dairyegg,beta,0.0,True,False,True
MAIDADS_sat,dairyegg,delta,0.00015995482483259314,False,False,False
MAIDADS_sat,dairyegg,tau,0.042494934524316214,False,False,False
MAIDADS_sat,nonfood,alpha,0.9467293800509614,False,False,False
MAIDADS_sat,nonfood,beta,1.0,False,True,True
MAIDADS_sat,nonfood,delta,21.16214903203878,False,False,False
MAIDADS_sat,nonfood,tau,4.283305962623336,False,False,False
MAIDADS_sat,all,omega,0.643563229492739,False,False,False
MAIDADS_sat,all,kappa,5.376887577376563,False,False,False
