province,provincechn,year,m,population_10k,income_support_flag,population_share_projected,population_share_source,population_scenario,population_projection_source,p_grain_model,p_oil_model,p_vegfruit_model,p_meatsea_model,p_dairyegg_model,p_nonfood_model,xhat_grain,daily_kcal_grain,annual_kcal_total_grain,xhat_oil,daily_kcal_oil,annual_kcal_total_oil,xhat_vegfruit,daily_kcal_vegfruit,annual_kcal_total_vegfruit,xhat_meatsea,daily_kcal_meatsea,annual_kcal_total_meatsea,xhat_dairyegg,daily_kcal_dairyegg,annual_kcal_total_dairyegg,xhat_nonfood,daily_kcal_nonfood,annual_kcal_total_nonfood,u
14,山西,2035,31945.181302370303,3863.7347,in_support,0.02658076405734872,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",771.1569964145249,5312.108589960856,7544.868227238039,3431.1773635116697,2795.350994619254,100.0,0.34395694556608974,687.9138911321795,9701396216994.898,0.11376224506061415,227.5244901212283,3208694076671.369,0.05798782285542122,115.97564571084244,1635561812410.7915,0.24073380146719275,481.4676029343855,6789960257999.436,0.040367086113516124,80.73417222703225,1138564292889.1667,296.99268071359705,,,0.08460815128055765
14,山西,2050,58030.823053971784,3648.3477,extrapolation,0.02615744032696942,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",771.1569964145249,5312.108589960856,7544.868227238039,3431.1773635116697,2795.350994619254,100.0,0.26507106639310585,530.1421327862117,7059621332506.3955,0.09960648908997549,199.212978179951,2652813469248.3564,0.0661910187413439,132.3820374826878,1762861312195.164,0.28164220516234634,563.2844103246927,7500959447416.912,0.049440663731979695,98.8813274639594,1316750142235.2031,556.9332027853452,,,0.7961835745051995
15,内蒙古,2030,33304.2560584241,2646.9751,in_support,0.0181237543725826,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",767.3324406656164,5123.589542928971,8229.890308899116,4704.173793432014,3346.919198574367,100.0,0.3394536316333291,678.9072632666582,6559234766927.36,0.11295453452499365,225.90906904998732,2182611234334.1646,0.058455663413226146,116.9113268264523,1129534004214.1714,0.1890648805215512,378.1297610431024,3653285226482.654,0.03794610995257003,75.89221990514005,733229579760.0999,309.6756928490734,,,0.1243154785839864
15,内蒙古,2035,41044.75521692108,2611.5654,in_support,0.017966400156236278,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",767.3324406656164,5123.589542928971,8229.890308899116,4704.173793432014,3346.919198574367,100.0,0.3107131027267942,621.4262054535884,5923567395377.972,0.107797196655527,215.594393311054,2055091831718.7612,0.06144436372888391,122.88872745776783,1171401612677.388,0.20009946158775166,400.1989231755033,3814781662220.769,0.041076330378189294,82.15266075637858,783096719174.9309,386.69564208298107,,,0.3791954374633053
15,内蒙古,2050,69979.14327139924,2406.1473,extrapolation,0.017251276356595232,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",767.3324406656164,5123.589542928971,8229.890308899116,4704.173793432014,3346.919198574367,100.0,0.24328754329945357,486.57508659890715,4273315357665.3774,0.09569801630153198,191.39603260306396,1680923721836.7961,0.06845542224628778,136.91084449257556,1202410954680.3367,0.2209866037974615,441.973207594923,3881602136463.0513,0.04789626673507544,95.79253347015087,841291952058.1755,675.3889855031862,,,1.0046132685279114
21,辽宁,2030,30659.216768166974,4409.5878,in_support,0.030192307502831018,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",759.9246752188899,5596.730473662376,6995.728482061214,3832.077107592796,2795.1427886094907,100.0,0.35012529767534,700.25059535068,11270530160033.998,0.11486835995580316,229.73671991160631,3697611466269.963,0.05734705067336441,114.69410134672881,1846001041611.3213,0.21683559943056285,433.67119886112573,6979935981139.289,0.03966311139300618,79.32622278601235,1276755196393.0796,284.07281472190004,,,0.030281978029530254
21,辽宁,2035,38074.446540147845,4286.4584,in_support,0.02948891376316301,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",759.9246752188899,5596.730473662376,6995.728482061214,3832.077107592796,2795.1427886094907,100.0,0.3200805639046801,640.1611278093602,10015687759329.457,0.10947687595881139,218.95375191762278,3425656944283.6577,0.0604715364150738,120.9430728301476,1892223694159.2827,0.232102308554552,464.204617109104,7262747298190.275,0.04328027769847434,86.56055539694869,1354289502233.1938,357.85045904756487,,,0.2957324857372394
21,辽宁,2050,66162.19511013395,3695.0741,extrapolation,0.02649245308348221,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",759.9246752188899,5596.730473662376,6995.728482061214,3832.077107592796,2795.1427886094907,100.0,0.24941675209223252,498.833504184465,6727777679563.543,0.09679638212960495,193.5927642592099,2610989573439.8843,0.06781965565746316,135.63931131492632,1829370167562.9172,0.2616046893943686,523.2093787887372,7056535599203.636,0.05113357349671257,102.26714699342514,1379279104397.488,638.1105102679232,,,0.9451622494306675
22,吉林,2030,26968.32179516787,2702.7327,in_support,0.018505524887463796,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",786.4871611297381,5357.820194209484,8398.210088148726,4083.467780115006,2711.588672281204,100.0,0.3689287318704031,737.8574637408062,7278944957448.3955,0.11824345096427037,236.48690192854073,2332937222818.4546,0.05539014808048149,110.78029616096298,1092844780667.2047,0.1966825019193286,393.3650038386572,3880535675022.829,0.03788317472143739,75.76634944287477,747433094225.9282,246.73588587432297,,,-0.13539978533431674
22,吉林,2035,33888.68477167564,2611.6332,in_support,0.017966866589866695,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",786.4871611297381,5357.820194209484,8398.210088148726,4083.467780115006,2711.588672281204,100.0,0.33657753842851323,673.1550768570264,6416824638259.5205,0.1124381739486333,224.8763478972666,2143625056630.8687,0.058754388709316444,117.50877741863289,1120147859052.3787,0.212701556519387,425.403113038774,4055138660893.265,0.04192335130102094,83.84670260204189,799265437624.9694,315.458768026942,,,0.14967365818983458
22,吉林,2050,60649.50433536879,2207.9286,extrapolation,0.01583011416392937,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",786.4871611297381,5357.820194209484,8398.210088148726,4083.467780115006,2711.588672281204,100.0,0.26014062539554905,520.2812507910982,4192915065878.85,0.09872190358025741,197.44380716051484,1591187674837.437,0.06670264874076252,133.40529748152505,1075105206708.5302,0.2440496357592969,488.09927151859375,3933562445471.501,0.05073987552695697,101.47975105391393,817819163055.781,582.2163551114917,,,0.8426732039720322
23,黑龙江,2030,27728.30347447312,3752.7091,in_support,0.025694679923568418,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",830.2448360426725,5599.879522240237,7606.344533731195,3730.0449297773566,2656.5753119227547,100.0,0.36455338280370636,729.1067656074127,9986858418707.742,0.11745840830663626,234.91681661327252,3217746835383.955,0.055845423060187645,111.69084612037528,1529872879372.607,0.21351700834459914,427.03401668919827,5849250707602.737,0.038762041619112994,77.52408323822598,1061877464125.9556,254.43700129917366,,,-0.09684701452080935
23,黑龙江,2035,34754.73684395659,3624.8458,in_support,0.02493731543060435,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",830.2448360426725,5599.879522240237,7606.344533731195,3730.0449297773566,2656.5753119227547,100.0,0.3327211981533022,665.4423963066045,8804260175187.848,0.1117462758352585,223.49255167051697,2956960035977.6714,0.059155714085119625,118.31142817023925,1565341494756.3613,0.23085623722139098,461.71247444278197,6108773311839.068,0.042762568665364424,85.52513733072885,1131556337194.1624,324.2806624179516,,,0.1836962238669151
23,黑龙江,2050,61803.88109192948,3063.7345,extrapolation,0.021965958003791003,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",830.2448360426725,5599.879522240237,7606.344533731195,3730.0449297773566,2656.5753119227547,100.0,0.25762483349646176,515.2496669929235,5761846860211.018,0.0982705825731417,196.5411651462834,2197847311400.361,0.06696462114759802,133.92924229519605,1497681286652.0771,0.2647954159782188,529.5908319564377,5922218815032.538,0.05147165904976615,102.9433180995323,1151177132501.9421,594.0589286378016,,,0.8665009337153466
31,上海,2030,58292.05694866786,2451.5023,extrapolation,0.016785358324308112,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",936.2837472571957,4016.9332837624816,9226.254801502773,5764.41681593892,3381.76376987146,100.0,0.26572289725904624,531.4457945180925,4755368144690.475,0.0997308763081762,199.4617526163524,1784780450348.7192,0.06612022439963768,132.24044879927536,1183285340003.2634,0.18174946939104003,363.4989387820801,3252582468322.1743,0.04557590020147621,91.15180040295243,815624796429.9728,558.3080397865909,,,0.7899318439520866
31,上海,2035,68205.08209921412,2383.8698,extrapolation,0.01639995641968872,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",936.2837472571957,4016.9332837624816,9226.254801502773,5764.41681593892,3381.76376987146,100.0,0.24666870249792613,493.3374049958523,4292590314576.9316,0.09631195115740684,192.62390231481368,1676044607725.4856,0.06810136575871288,136.20273151742578,1185116960947.933,0.18569818758371104,371.3963751674221,3231566199457.4688,0.04742197213457567,94.84394426915134,825248992764.8123,657.281193046023,,,0.971580822466104
31,上海,2050,102189.9985445422,2101.0641,extrapolation,0.015063931219847197,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",936.2837472571957,4016.9332837624816,9226.254801502773,5764.41681593892,3381.76376987146,100.0,0.20194276561357352,403.88553122714706,3097351274123.375,0.08828660321360564,176.5732064272113,1354119431418.2756,0.07275150859539364,145.5030171907873,1115845755393.548,0.19297161127161883,385.94322254323765,2959753790762.262,0.05150186274220095,103.0037254844019,789923618702.5916,996.8852153025275,,,1.4275061080828846
32,江苏,2030,40907.97847196125,8267.8258,in_support,0.05660954045034319,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9943269160104,5131.658680508318,7955.947232912626,4374.909595282463,2882.1458417699737,100.0,0.3110291164450541,622.0582328901082,18772202240518.047,0.10785681877908622,215.71363755817245,6509712139755.871,0.061410029331695454,122.82005866339091,3706410201677.6436,0.2120203407107207,424.04068142144143,12796514874286.076,0.04377492618615161,87.5498523723032,2642041288039.207,385.0582167903129,,,0.37622407561072935
32,江苏,2035,49466.13247914123,8116.0265,extrapolation,0.055834626916721204,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9943269160104,5131.658680508318,7955.947232912626,4374.909595282463,2882.1458417699737,100.0,0.28592033171925546,571.8406634385109,16939920020592.557,0.10335136741783572,206.70273483567144,6123257788453.057,0.06402088411353128,128.04176822706256,3793044901737.597,0.2215111034697056,443.0222069394112,13123866896371.92,0.046590871184573834,93.18174236914767,2760369039902.24,470.4141911920374,,,0.602932334813763
32,江苏,2050,80435.01787598775,7489.6985,extrapolation,0.053698648728229055,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9943269160104,5131.658680508318,7955.947232912626,4374.909595282463,2882.1458417699737,100.0,0.22724204892784042,454.48409785568083,12424413360839.943,0.092822213026323,185.644426052646,5075035844590.503,0.07012201684392894,140.24403368785786,3833907179922.5303,0.23935525773664948,478.710515473299,13086700618312.271,0.052681379223879596,105.36275844775919,2880343822742.462,779.7797373403864,,,1.1636231182089465
33,浙江,2030,47838.012246002385,5921.2741,extrapolation,0.04054277554826076,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.290940159307878,581.880318615756,12575975938705.166,0.10425089232855064,208.5017846571013,4506276193122.63,0.0634977756006482,126.99555120129641,2744710458723.63,0.20096988948599004,401.9397789719801,8686983950900.762,0.044209617820169286,88.41923564033857,1910974034277.108,452.64808221585525,,,0.5572505237426877
33,浙江,2035,57012.26485238513,5836.7491,extrapolation,0.04015421935906792,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.26848223470449845,536.9644694089969,11439563124975.531,0.10022102576741738,200.44205153483477,4270244368228.0674,0.0658328700567722,131.6657401135444,2805024598896.2593,0.20771532948897833,415.4306589779567,8850390515892.283,0.046546135261573696,93.09227052314739,1983250225604.22,544.1377050561107,,,0.7641334736712246
33,浙江,2050,89416.11268577281,5364.7557,extrapolation,0.038463515166473596,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.21599612752774364,431.99225505548725,8458995131226.444,0.09080283393722283,181.60566787444566,3556085652868.3477,0.0712899324997752,142.57986499955038,2791907423634.7246,0.22027360947330077,440.54721894660156,8626512944464.688,0.05163861708880223,103.27723417760446,2022308527181.0647,867.753178757547,,,1.278838758820005
34,安徽,2030,29300.860386752887,6468.4111,in_support,0.04428900519588825,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.3565360885386028,713.0721770772057,16835420546371.875,0.11602071775214146,232.0414355042829,5478428799326.808,0.05667903090767674,113.35806181535348,2676349890421.3525,0.21456423573789057,429.12847147578117,10131594694002.914,0.038354051365881645,76.70810273176329,1811055332570.7847,270.53772856390856,,,-0.026202266427022725
34,安徽,2035,36539.785862277524,6467.2738,in_support,0.044491946864797176,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.32572233440209236,651.4446688041847,15377709291280.482,0.11049144104077482,220.98288208154966,5216422332900.908,0.059883372971871164,119.76674594374232,2827159834259.257,0.23062728709955035,461.2545741991007,10888167623395.2,0.0420371837611804,84.0743675223608,1984621633300.6125,342.47692031650354,,,0.24563992648361088
34,安徽,2050,64160.12863499752,6370.1994,extrapolation,0.04567221229390949,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.25310705434423725,506.2141086884745,11770099561751.82,0.09746117329800377,194.92234659600754,4532183885963.55,0.0674341922055724,134.8683844111448,3135855530310.1807,0.26185072883892885,523.7014576778577,12176701896896.941,0.05006378658471447,100.12757316942894,2328089013824.836,617.8909526421356,,,0.9096429400717461
35,福建,2030,38632.30280066648,4121.3247,in_support,0.028218579219901868,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.31924940476786906,638.4988095357381,9604832338509.85,0.10933121303201852,218.66242606403705,3289302829873.685,0.060553898477395424,121.10779695479084,1821804625576.1296,0.21158922782033446,423.1784556406689,6365803749350.0625,0.041508092600853,83.01618520170601,1248798789186.2139,361.03081767986583,,,0.3029726657597993
35,福建,2035,46962.58986718644,4104.7262,extrapolation,0.028238677630277667,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.2930392210137953,586.0784420275907,8780774107297.289,0.10462809084258054,209.25618168516107,3135128559883.899,0.06327920679538698,126.55841359077397,1896129871752.1738,0.22204121845138947,444.0824369027789,6653354370058.594,0.04439008534692243,88.78017069384487,1330126768309.365,444.04172131623295,,,0.538112223901281
35,福建,2050,77378.53369551507,3926.9501,extrapolation,0.028154926929726737,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.23179981199165522,463.59962398331044,6644943952628.465,0.09363929516352336,187.27859032704671,2684332928396.1914,0.06964649429209703,139.29298858419406,1996537646392.499,0.24173493644772148,483.46987289544296,6929751539855.178,0.050633781071034986,101.26756214206998,1451505220974.0364,747.7374973558273,,,1.1178388379658801
36,江西,2030,28724.69221011295,4981.3705,in_support,0.034107285474966866,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",973.1369713921094,4329.012775484634,8921.277898036604,3680.579859755839,3001.1897381771187,100.0,0.3594047588168201,718.8095176336402,13069396320846.975,0.11653922191248466,233.0784438249693,4237832807532.974,0.05637894250793748,112.75788501587496,2050164127520.7212,0.21876064528334724,437.52129056669446,7955013122320.64,0.03729844122663762,74.59688245327524,1356320690203.2021,264.5036443320265,,,-0.05155961049746116
36,江西,2035,35886.83241884474,5030.5049,in_support,0.03460762040319088,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",973.1369713921094,4329.012775484634,8921.277898036604,3680.579859755839,3001.1897381771187,100.0,0.32823314921333996,656.4662984266799,12053602797859.006,0.11094614338282902,221.89228676565804,4074240360840.995,0.05962031448090445,119.2406289618089,2189418074190.8347,0.23578556822113178,471.57113644226354,8658679330885.52,0.04096084375370429,81.92168750740858,1504192194041.3499,335.64481062604796,,,0.22330125931549683
36,江西,2050,63301.757065403246,4997.4975,extrapolation,0.0358303959462057,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",973.1369713921094,4329.012775484634,8921.277898036604,3680.579859755839,3001.1897381771187,100.0,0.25473196239617607,509.46392479235215,9293063120288.385,0.09775773382664017,195.51546765328035,3566371421951.388,0.06726289005353506,134.52578010707012,2453866711662.809,0.2690084175619092,538.0168351238184,9813892927985.56,0.04896429792006172,97.92859584012344,1786302382046.7747,608.9354444973176,,,0.893962617877762
