margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.8520690778755294,1,0
latent,positive_expenditure_elasticities,.9395793499043977,1,0
latent,negative_hicksian_own_elasticities,.7062460165710643,1,0
latent,slutsky_symmetry_max_abs_error,2.74662720779e-09,.000099999997,1
latent,slutsky_max_eigenvalue,.0433992012423211,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
