evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.1975684913256116,.54335368,.13208196,4.1137614,.000038926348,.2844778,.80222958
sample_average,expenditure,2,0,.0366701263374589,.52485031,.25716221,2.040931,.041257687,.02082165,1.028879
sample_average,expenditure,3,0,.3567927265236802,1.2959601,.091773748,14.12125,0,1.1160867,1.4758333
sample_average,expenditure,4,0,.0708678541185063,.82906872,.15992753,5.1840277,2.1714493e-07,.51561654,1.1425209
sample_average,expenditure,5,0,.1196742772347043,.52922022,.15671499,3.3769596,.00073291804,.22206447,.83637595
sample_average,expenditure,6,0,.2184265244600389,1.3227634,.12666035,10.443391,1.5709713e-25,1.0745138,1.5710132
sample_average,marshallian,1,1,.1975684913256116,-.3486411,.071783118,-4.8568678,1.1925727e-06,-.48933342,-.20794877
sample_average,marshallian,1,2,.1975684913256116,-.056405939,.028553853,-1.9754231,.048220154,-.11237046,-.00044141701
sample_average,marshallian,1,3,.1975684913256116,.04322454,.098639376,.43820775,.66123569,-.15010509,.23655416
sample_average,marshallian,1,4,.1975684913256116,-.071885616,.038022716,-1.8905965,.058678232,-.14640877,.0026375419
sample_average,marshallian,1,5,.1975684913256116,-.061907075,.047310378,-1.3085306,.19069342,-.15463372,.030819561
sample_average,marshallian,1,6,.1975684913256116,-.047738507,.060983103,-.78281534,.43373555,-.16726319,.071786173
sample_average,marshallian,2,1,.0366701263374589,-.30024391,.14245541,-2.1076341,.035062645,-.57945138,-.02103642
sample_average,marshallian,2,2,.0366701263374589,-.31422955,.18562953,-1.6927779,.090497755,-.67805672,.049597628
sample_average,marshallian,2,3,.0366701263374589,-.1266185,.27451119,-.46125081,.64461869,-.66465056,.41141352
sample_average,marshallian,2,4,.0366701263374589,.24414018,.14615092,1.6704663,.094827138,-.04231035,.53059071
sample_average,marshallian,2,5,.0366701263374589,-.057061054,.12804325,-.44563892,.6558581,-.30802122,.1938991
sample_average,marshallian,2,6,.0366701263374589,.029162526,.1611577,.18095645,.85640174,-.28670076,.34502581
sample_average,marshallian,3,1,.3567927265236802,-.12475637,.0475934,-2.6212957,.0087596243,-.21803771,-.031475022
sample_average,marshallian,3,2,.3567927265236802,-.041290175,.023453334,-1.7605246,.078318886,-.087257862,.0046775169
sample_average,marshallian,3,3,.3567927265236802,-.6078136,.091151476,-6.6681705,2.5901205e-11,-.78646719,-.42915997
sample_average,marshallian,3,4,.3567927265236802,-.084337264,.023826238,-3.5396802,.00040061222,-.13103583,-.037638694
sample_average,marshallian,3,5,.3567927265236802,-.1360663,.036284372,-3.7499974,.00017683643,-.20718236,-.064950235
sample_average,marshallian,3,6,.3567927265236802,-.30169633,.039610811,-7.6165152,2.6061637e-14,-.3793321,-.22406057
sample_average,marshallian,4,1,.0708678541185063,-.25685415,.097145721,-2.6440086,.0081930561,-.44725627,-.066452019
sample_average,marshallian,4,2,.0708678541185063,.11517307,.058887273,1.9558228,.050486032,-.0002438626,.23059
sample_average,marshallian,4,3,.0708678541185063,-.25802267,.13212512,-1.952866,.050835472,-.51698315,.00093781983
sample_average,marshallian,4,4,.0708678541185063,-.18228015,.090378791,-2.0168464,.043711543,-.35941935,-.0051409667
sample_average,marshallian,4,5,.0708678541185063,.015953876,.088568732,.18012989,.8570506,-.15763766,.18954541
sample_average,marshallian,4,6,.0708678541185063,-.26303872,.086204723,-3.0513263,.0022783286,-.43199688,-.094080582
sample_average,marshallian,5,1,.1196742772347043,-.099409141,.076802872,-1.2943414,.19554752,-.24994001,.05112173
sample_average,marshallian,5,2,.1196742772347043,-.01764467,.039468821,-.4470534,.65483648,-.095002137,.059712794
sample_average,marshallian,5,3,.1196742772347043,-.13209616,.12746768,-1.0363109,.30005708,-.38192821,.11773591
sample_average,marshallian,5,4,.1196742772347043,.030697072,.055092935,.55718708,.57739961,-.077283099,.13867724
sample_average,marshallian,5,5,.1196742772347043,-.33916011,.075699769,-4.4803319,7.4527015e-06,-.48752892,-.19079128
sample_average,marshallian,5,6,.1196742772347043,.028392771,.076530948,.37099722,.7106396,-.12160514,.17839068
sample_average,marshallian,6,1,.2184265244600389,-.19716667,.055428941,-3.5571067,.00037496173,-.30580539,-.088527933
sample_average,marshallian,6,2,.2184265244600389,-.02436368,.025739361,-.94655341,.34386638,-.074811898,.026084539
sample_average,marshallian,6,3,.2184265244600389,-.50237453,.085384138,-5.8836989,4.0119779e-09,-.6697244,-.33502471
sample_average,marshallian,6,4,.2184265244600389,-.12032924,.026743382,-4.4994025,6.8144723e-06,-.1727453,-.067913175
sample_average,marshallian,6,5,.2184265244600389,-.079410523,.040738266,-1.9492859,.051261295,-.15925606,.00043500756
sample_average,marshallian,6,6,.2184265244600389,-.39911878,.072691143,-5.4906111,4.0054513e-08,-.54159081,-.25664678
sample_average,hicksian,1,1,.1975684913256116,-.24129154,.068189271,-3.5385556,.00040232242,-.37494004,-.10764302
sample_average,hicksian,1,2,.1975684913256116,-.03648109,.028225083,-1.2925061,.19618195,-.091801234,.018839056
sample_average,hicksian,1,3,.1975684913256116,.23708919,.082092129,2.8880868,.0038759296,.076191574,.3979868
sample_average,hicksian,1,4,.1975684913256116,-.033379305,.035533391,-.9393785,.34753644,-.10302348,.036264867
sample_average,hicksian,1,5,.1975684913256116,.003118387,.045718506,.068208419,.9456197,-.086488239,.092725016
sample_average,hicksian,1,6,.1975684913256116,.070944354,.056245599,1.2613317,.2071894,-.039294995,.1811837
sample_average,hicksian,2,1,.0366701263374589,-.19655003,.15660499,-1.2550687,.20945382,-.50349015,.11039012
sample_average,hicksian,2,2,.0366701263374589,-.29498324,.17928258,-1.6453536,.09989693,-.64637065,.056404177
sample_average,hicksian,2,3,.0366701263374589,.060644273,.28630912,.21181397,.83225214,-.50051129,.62179983
sample_average,hicksian,2,4,.0366701263374589,.28133518,.13657081,2.0599949,.039399024,.013661308,.54900908
sample_average,hicksian,2,5,.0366701263374589,.0057500293,.12370414,.046482109,.96292597,-.23670563,.24820569
sample_average,hicksian,2,6,.0366701263374589,.14380376,.14450277,.99516261,.31965721,-.13941649,.42702401
sample_average,hicksian,3,1,.3567927265236802,.13128449,.044622257,2.9421301,.0032596285,.043826476,.21874252
sample_average,hicksian,3,2,.3567927265236802,.0062328433,.030471638,.20454572,.83792704,-.053490467,.065956153
sample_average,hicksian,3,3,.3567927265236802,-.14542447,.078526631,-1.8519127,.064038351,-.29933384,.0084849
sample_average,hicksian,3,4,.3567927265236802,.0075046434,.022165723,.33856976,.73493385,-.035939377,.050948665
sample_average,hicksian,3,5,.3567927265236802,.019026779,.035239358,.53992975,.5892455,-.050041098,.088094652
sample_average,hicksian,3,6,.3567927265236802,-.018624289,.038848378,-.47940969,.63164723,-.094765708,.057517134
sample_average,hicksian,4,1,.0708678541185063,-.093056276,.099087566,-.93913174,.3476631,-.28726435,.10115178
sample_average,hicksian,4,2,.0708678541185063,.14557512,.058875319,2.4726002,.013413406,.030181626,.26096863
sample_average,hicksian,4,3,.0708678541185063,.03778303,.11170486,.33823982,.73518246,-.18115446,.25672051
sample_average,hicksian,4,4,.0708678541185063,-.12352583,.085951939,-1.43715,.15067539,-.29198852,.04493688
sample_average,hicksian,4,5,.0708678541185063,.11517208,.089734361,1.2834779,.19932468,-.060704045,.2910482
sample_average,hicksian,4,6,.0708678541185063,-.081948131,.07524579,-1.0890726,.27612185,-.22942716,.065530904
sample_average,hicksian,5,1,.1196742772347043,.0051480988,.075483292,.068201832,.94562495,-.14279643,.15309264
sample_average,hicksian,5,2,.1196742772347043,.0017619017,.037819386,.046587262,.96284217,-.072362736,.07588654
sample_average,hicksian,5,3,.1196742772347043,.056725774,.10542279,.53807884,.59052259,-.1498991,.26335064
sample_average,hicksian,5,4,.1196742772347043,.068201773,.05320967,1.2817552,.19992852,-.036087263,.17249081
sample_average,hicksian,5,5,.1196742772347043,-.27582607,.075854987,-3.6362283,.00027665921,-.42449909,-.12715301
