margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.3151914422248257,.29376563,.31499058,.43872604,4.2946324,-.0068693287,.55898672,.72816467,.10194175,.025765497,-219.0853,.82009357,2678,.87487751,0
latent,expenditure,2,0,-.2872852408784231,.22945283,.25723439,.32111642,15.44802,-.30132186,.54614908,.74310404,.13928305,.022778193,-740.69928,.8509112,2678,.87487751,0
latent,expenditure,3,0,1.743565641198514,1.2716032,1.2739882,1.4093143,10.155334,1.2230505,1.3227767,1.6802397,0,0,1.1581248,488.44748,2678,.87487751,0
latent,expenditure,4,0,.7654323756752422,.78083068,.78258485,.79148322,.44636154,.67786908,.81653589,.8782078,.0093353251,.001493652,-13.303197,.93048561,2678,.87487751,0
latent,expenditure,5,0,.0423256835590141,.40669268,.42029259,.32167488,4.3842382,-.22358303,.54483402,.71983337,.13629574,.019044062,-129.29283,.82391483,2678,.87487751,0
latent,expenditure,6,0,1.647912671373414,1.3124692,1.3160905,1.4668244,4.2835498,1.2115829,1.3370724,1.8441429,0,0,1.1302984,208.74797,2678,.87487751,0
latent,marshallian,1,1,.0235988724925,.057568215,.027104329,-.14445412,5.817667,-.54091698,-.31079486,.47309986,.76250935,.054144885,-.67238879,297.11508,2678,.87487751,0
latent,hicksian,1,1,.1414005983856617,.13293914,.10350589,-.026843514,5.8061461,-.29538175,-.19575898,.47351137,.73226291,.076549664,-.29846936,297.02463,2678,.87487751,0
latent,marshallian,2,1,-.8183364614248901,-.484835,-.46525827,-.40644544,10.219125,-.85003245,-.24638169,-.11489622,1,0,-489.09903,-.052883208,2678,.87487751,0
latent,hicksian,2,1,-.7700901394338935,-.42253792,-.40161049,-.30938148,11.594615,-.89156193,-.13551922,.11655235,.73039579,.160941,-554.86432,.32814971,2678,.87487751,0
latent,marshallian,3,1,-.4088748633211119,-.10043339,-.10227925,-.19728072,6.4877329,-.38313159,-.14088562,-.074792936,1,.0093353251,-314.2095,-.039173782,2678,.87487751,0
latent,hicksian,3,1,.0337084910484578,.057421274,.057275016,.11010565,2.4080374,.018544683,.11438446,.19673829,.062733382,.17102315,-115.85136,.2774049,2678,.87487751,0
latent,marshallian,4,1,-.2537517924669101,-.25062191,-.24853411,-.2241471,.51436067,-.36846882,-.19178154,-.11997212,1,0,-16.090889,-.071984991,2678,.87487751,0
latent,hicksian,4,1,-.0907442848697131,-.13953258,-.13712882,-.057387218,.61115259,-.28642479,-.033316072,.14769334,.57654965,.24757281,-19.006926,.3533425,2678,.87487751,0
latent,marshallian,5,1,-.2370859713594105,-.15220964,-.14733431,-.14915501,1.4191356,-.31818044,-.086836226,-.01737134,.97535473,.29686332,-47.785831,.033629656,2678,.87487751,0
latent,hicksian,5,1,-.1654699815603767,-.077654324,-.072607055,-.057467114,1.7470356,-.34994572,.014152994,.20840767,.46863329,.21433906,-53.545341,.45136929,2678,.87487751,0
latent,marshallian,6,1,-.5895573186192031,-.23729061,-.24028639,-.40239468,4.7406921,-.75792074,-.28001094,-.1621038,1,0,-233.69922,-.091715872,2678,.87487751,0
latent,hicksian,6,1,-.1921789898105321,-.075546652,-.075354055,-.083985828,2.5506446,-.26926363,-.028401028,.10417098,.61165047,.34391338,-123.15717,.20731628,2678,.87487751,0
latent,marshallian,1,2,-.081974817669256,-.091504842,-.088289693,-.067565285,.46701452,-.13562545,-.049734663,-.023823449,1,.50298733,-23.727654,-.0069820918,2678,.87487751,0
latent,hicksian,1,2,-.0638754753725324,-.078218482,-.074573085,-.044964485,.66308379,-.1355098,-.027713982,.024882462,.73039579,.62434655,-33.845207,.088987298,2678,.87487751,0
latent,marshallian,2,2,.7300717795963745,.047937933,.010766462,-.077204637,20.268522,-.64114827,-.38225502,.77103627,.77035099,.036221061,-.78346694,969.7594,2678,.87487751,0
