evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,marshallian,4,1,.0708131108277458,-.25914511,.097129308,-2.6680424,.007629463,-.44951504,-.068775162
sample_average,marshallian,4,2,.0708131108277458,.11491714,.059054274,1.9459581,.051659767,-.00082710426,.23066139
sample_average,marshallian,4,3,.0708131108277458,-.25689471,.13173902,-1.9500276,.05117283,-.51509845,.0013090087
sample_average,marshallian,4,4,.0708131108277458,-.18314491,.09048152,-2.0241141,.042958423,-.36048543,-.005804392
sample_average,marshallian,4,5,.0708131108277458,.018686028,.088550568,.21102098,.8328709,-.1548699,.19224195
sample_average,marshallian,4,6,.0708131108277458,-.26113865,.085975885,-3.0373478,.0023866997,-.42964828,-.092629015
sample_average,marshallian,5,1,.1197883422491138,-.094172351,.076302975,-1.2341896,.21713223,-.24372344,.055378743
sample_average,marshallian,5,2,.1197883422491138,-.018528124,.039425943,-.46994755,.63839251,-.095801555,.058745302
sample_average,marshallian,5,3,.1197883422491138,-.1398676,.12635781,-1.1069169,.26832986,-.38752437,.10778917
sample_average,marshallian,5,4,.1197883422491138,.031637195,.054957867,.57566273,.56484318,-.076078244,.13935263
sample_average,marshallian,5,5,.1197883422491138,-.33831874,.075468905,-4.4828892,7.3639108e-06,-.48623508,-.19040242
sample_average,marshallian,5,6,.1197883422491138,.023307668,.075675137,.30799636,.75808507,-.12501287,.17162822
sample_average,marshallian,6,1,.2184828918179375,-.1964919,.055492647,-3.5408638,.00039881954,-.30525547,-.087728307
sample_average,marshallian,6,2,.2184828918179375,-.024059141,.025735117,-.93487585,.34985226,-.074499048,.026380764
sample_average,marshallian,6,3,.2184828918179375,-.50159365,.084955342,-5.9042039,3.5435350e-09,-.6681031,-.33508426
sample_average,marshallian,6,4,.2184828918179375,-.11981002,.026668044,-4.4926438,7.0344386e-06,-.17207843,-.067541614
sample_average,marshallian,6,5,.2184828918179375,-.081549644,.040608753,-2.0081789,.044624276,-.16114134,-.0019579502
sample_average,marshallian,6,6,.2184828918179375,-.39989832,.072499804,-5.5158534,3.4709121e-08,-.54199535,-.25780129
sample_average,hicksian,1,1,.1976091503551495,-.24111474,.067879662,-3.5520911,.00038218262,-.37415645,-.10807305
sample_average,hicksian,1,2,.1976091503551495,-.03654737,.028150544,-1.298283,.19419013,-.091721423,.018626681
sample_average,hicksian,1,3,.1976091503551495,.2329773,.081516802,2.8580282,.0042628264,.073207311,.39274728
sample_average,hicksian,1,4,.1976091503551495,-.034321852,.035415683,-.96911448,.33248809,-.10373531,.035091612
sample_average,hicksian,1,5,.1976091503551495,.0071134283,.045238927,.15724131,.87505466,-.081553236,.095780097
sample_average,hicksian,1,6,.1976091503551495,.07189323,.056148943,1.2804023,.20040371,-.03815667,.18194313
sample_average,hicksian,2,1,.0366637228779768,-.19698204,.15621907,-1.2609347,.20733237,-.50316578,.1092017
sample_average,hicksian,2,2,.0366637228779768,-.29424351,.17938653,-1.6402766,.10094768,-.64583462,.057347618
sample_average,hicksian,2,3,.0366637228779768,.061295297,.28635639,.21405248,.83050615,-.49995294,.62254351
sample_average,hicksian,2,4,.0366637228779768,.28049609,.13698331,2.0476663,.040592708,.012013755,.54897845
sample_average,hicksian,2,5,.0366637228779768,.0036641918,.12357923,.029650547,.97634578,-.23854665,.24587505
sample_average,hicksian,2,6,.0366637228779768,.14576995,.14467554,1.0075647,.31366348,-.13778888,.4293288
sample_average,hicksian,3,1,.3566427818720767,.1290884,.044371571,2.9092591,.0036228641,.04212172,.21605508
sample_average,hicksian,3,2,.3566427818720767,.006301302,.030498905,.20660749,.83631641,-.053475451,.066078059
sample_average,hicksian,3,3,.3566427818720767,-.14200547,.078265719,-1.8144019,.069615871,-.29540348,.01139252
sample_average,hicksian,3,4,.3566427818720767,.0075349696,.022144979,.34025633,.7336635,-.035868391,.050938331
sample_average,hicksian,3,5,.3566427818720767,.017221197,.035128798,.49023014,.62397105,-.051629987,.086072378
sample_average,hicksian,3,6,.3566427818720767,-.018140394,.038765438,-.46795276,.63981837,-.094119258,.05783847
sample_average,hicksian,4,1,.0708131108277458,-.095777623,.0988492,-.96892667,.33258176,-.28951851,.097963244
sample_average,hicksian,4,2,.0708131108277458,.14522779,.059028108,2.4603159,.013881479,.029534822,.26092076
sample_average,hicksian,4,3,.0708131108277458,.037949082,.11163777,.33993047,.73390889,-.18085693,.25675508
sample_average,hicksian,4,4,.0708131108277458,-.12460228,.08604008,-1.4481889,.14756425,-.29323775,.044033173
sample_average,hicksian,4,5,.0708131108277458,.11771747,.089658834,1.3129489,.18920015,-.058010612,.29344556
sample_average,hicksian,4,6,.0708131108277458,-.080514431,.075142115,-1.0714954,.28394672,-.22779027,.066761404
sample_average,hicksian,5,1,.1197883422491138,.011734685,.074646465,.1572035,.87508446,-.1345697,.15803906
sample_average,hicksian,5,2,.1197883422491138,.0011215024,.037769977,.029692961,.97631192,-.072906293,.075149298
sample_average,hicksian,5,3,.1197883422491138,.051272232,.10490239,.48876131,.62501067,-.15433268,.25687715
sample_average,hicksian,5,4,.1197883422491138,.069588915,.053078659,1.3110526,.18984,-.034443345,.17362118
sample_average,hicksian,5,5,.1197883422491138,-.27411914,.075603843,-3.6257303,.00028814602,-.42229995,-.12593834
sample_average,hicksian,5,6,.1197883422491138,.14040181,.068762287,2.0418434,.041167077,.0056302096,.27517343
sample_average,hicksian,6,1,.2184828918179375,.065024592,.050967049,1.2758162,.20202048,-.034868993,.16491817
sample_average,hicksian,6,2,.2184828918179375,.024461729,.023960613,1.0209142,.30729511,-.02250021,.071423665
sample_average,hicksian,6,3,.2184828918179375,-.029611658,.063666567,-.46510527,.64185607,-.15439585,.095172524
sample_average,hicksian,6,4,.2184828918179375,-.026095761,.024424704,-1.0684167,.28533259,-.0739673,.021775778
sample_average,hicksian,6,5,.2184828918179375,.076978572,.038241062,2.0129821,.044116516,.0020274683,.15192968
sample_average,hicksian,6,6,.2184828918179375,-.11075747,.067982249,-1.6292117,.10326823,-.24400023,.02248529
