evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,hicksian,2,1,.0402058670014799,-.14904676,.13407403,-1.1116751,.26627785,-.41182703,.11373349
sample_average,hicksian,2,2,.0402058670014799,-.35105866,.1697215,-2.0684395,.038598709,-.6837067,-.01841064
sample_average,hicksian,2,3,.0402058670014799,.15080315,.27988121,.53881121,.59001714,-.39775398,.69936025
sample_average,hicksian,2,4,.0402058670014799,.26650548,.12444251,2.1415951,.032226074,.022602638,.51040828
sample_average,hicksian,2,5,.0402058670014799,.025747569,.11512615,.22364658,.82303232,-.19989555,.25139067
sample_average,hicksian,2,6,.0402058670014799,.05704926,.11749434,.48554897,.62728697,-.17323543,.28733394
sample_average,hicksian,3,1,.3580436550285706,.12542735,.046271872,2.7106607,.0067149303,.034736142,.21611854
sample_average,hicksian,3,2,.3580436550285706,.016934168,.034768052,.48706111,.62621504,-.051209968,.085078299
sample_average,hicksian,3,3,.3580436550285706,-.17639628,.081651464,-2.1603565,.030745072,-.33643022,-.016362352
sample_average,hicksian,3,4,.3580436550285706,.000059162005,.023039242,.0025678799,.99795115,-.045096923,.045215245
sample_average,hicksian,3,5,.3580436550285706,.017407164,.036405176,.47815081,.63254285,-.053945668,.088759996
sample_average,hicksian,3,6,.3580436550285706,.016568447,.038754478,.4275234,.66899812,-.059388936,.092525825
sample_average,hicksian,4,1,.0712020935868767,-.034826215,.097452551,-.35736585,.72081792,-.22582971,.15617728
sample_average,hicksian,4,2,.0712020935868767,.15048832,.058261212,2.5829933,.0097947214,.036298446,.26467821
sample_average,hicksian,4,3,.0712020935868767,.00029749938,.11585476,.0025678652,.99795115,-.22677365,.22736864
sample_average,hicksian,4,4,.0712020935868767,-.12080845,.08758948,-1.3792576,.16781536,-.29248068,.050863773
sample_average,hicksian,4,5,.0712020935868767,.15014824,.088436261,1.6978132,.089543045,-.023183642,.32348013
sample_average,hicksian,4,6,.0712020935868767,-.14529939,.07691434,-1.8891068,.058877531,-.29604873,.00544994
sample_average,hicksian,5,1,.1209671694721463,.0081595015,.077638283,.10509637,.91629934,-.14400874,.16032773
sample_average,hicksian,5,2,.1209671694721463,.008557721,.037764393,.22660822,.82072842,-.065459125,.082574569
sample_average,hicksian,5,3,.1209671694721463,.051522449,.108091,.47665811,.6336056,-.16033201,.26337692
sample_average,hicksian,5,4,.1209671694721463,.088378266,.052157726,1.6944424,.090181239,-.013849,.19060554
sample_average,hicksian,5,5,.1209671694721463,-.24099898,.075935662,-3.1737258,.0015049571,-.38983014,-.092167817
sample_average,hicksian,5,6,.1209671694721463,.084381044,.065268628,1.2928269,.19607094,-.043543123,.2123052
sample_average,hicksian,6,1,.2106260500355986,-.0051633674,.052723434,-.097933061,.92198545,-.1084994,.098172665
sample_average,hicksian,6,2,.2106260500355986,.010889987,.021689577,.50208384,.61560851,-.031620804,.053400777
sample_average,hicksian,6,3,.2106260500355986,.028164737,.065346323,.43100721,.66646314,-.099911705,.15624118
sample_average,hicksian,6,4,.2106260500355986,-.049118429,.026454819,-1.8566912,.063355096,-.10096892,.0027320615
sample_average,hicksian,6,5,.2106260500355986,.048461888,.037860628,1.2800075,.20054252,-.025743583,.12266736
sample_average,hicksian,6,6,.2106260500355986,-.033234812,.068490043,-.48525029,.62749881,-.16747282,.10100321
