margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.4448482542294506,.34300733,.36465985,.48239869,.56346256,.09884534,.58396369,.73694444,.077012382,.020123839,-9.559783,.82445788,2584,.84196806,.0049999999
latent,expenditure,2,0,.4225046525116306,.33829692,.35562724,.44329569,.4630487,-.079593249,.57047951,.75336689,.1130031,.020897834,-2.2920375,.854101,2584,.84196806,.0049999999
latent,expenditure,3,0,1.444262349255651,1.266503,1.2696404,1.3909189,.72327715,1.2188271,1.3128191,1.6361707,0,0,1.1529008,19.265789,2584,.84196806,.0049999999
latent,expenditure,4,0,.8055043767200298,.8034876,.80492079,.81361598,.13174155,.71662641,.83355296,.88840073,.0054179565,.0015479876,-1.4198866,.93567348,2584,.84196806,.0049999999
latent,expenditure,5,0,.3960213619589877,.46443486,.47647011,.43652317,.64912611,-.048832245,.58409679,.7404322,.10952012,.018575851,-8.1053963,.8275277,2584,.84196806,.0049999999
latent,expenditure,6,0,1.458919158617247,1.2973356,1.3012633,1.4132506,.61637127,1.2042714,1.3137399,1.7324319,0,0,1.1310582,13.112998,2584,.84196806,.0049999999
latent,marshallian,1,1,-.1965655321059592,-.026156703,-.059160087,-.25052828,.79616398,-.61236626,-.40306339,.3129831,.8115325,.03869969,-.74214667,13.359794,2584,.84196806,.0049999999
latent,hicksian,1,1,-.0701389212722239,.057679694,.026904281,-.12262709,.74398369,-.36442065,-.27873915,.32389432,.79411763,.046052631,-.39755133,13.279767,2584,.84196806,.0049999999
latent,marshallian,2,1,-.3810231066135873,-.42214102,-.41220754,-.36857283,.29273719,-.69627357,-.28707451,-.16473296,1,0,-2.18028,-.098824278,2584,.84196806,.0049999999
latent,hicksian,2,1,-.268786099508105,-.3483474,-.33692577,-.255236,.38291624,-.70555556,-.17214386,.066033617,.80456656,.15828173,-2.3662276,.27741796,2584,.84196806,.0049999999
latent,marshallian,3,1,-.1889909336075447,-.11887832,-.11991502,-.16478802,.34195095,-.28311327,-.12804575,-.084544122,1,0,-9.5222912,-.052698385,2584,.84196806,.0049999999
latent,hicksian,3,1,.146629895105549,.047674183,.051732026,.145757,.10493144,.012838794,.14752269,.27214643,.0750774,.17337461,-.73525167,1.1494803,2584,.84196806,.0049999999
latent,marshallian,4,1,-.3035599561841062,-.30019677,-.2985436,-.29077914,.20734984,-.44245517,-.25804079,-.17634505,1,0,-3.7716572,-.10276351,2584,.84196806,.0049999999
latent,hicksian,4,1,-.1282960638524847,-.18025687,-.1779335,-.11534461,.25702563,-.33687979,-.087042645,.086611092,.73413312,.24071208,-3.9499583,.28031945,2584,.84196806,.0049999999
latent,marshallian,5,1,-.1342263904277281,-.10135252,-.099342786,-.12448856,.1599393,-.2440151,-.090135746,-.043716889,1,.15557276,-2.863698,-.012874348,2584,.84196806,.0049999999
latent,hicksian,5,1,-.0253952292253445,-.014943596,-.012022583,-.01302435,.25505173,-.25199357,.025563775,.18002705,.42995358,.27321982,-3.6149437,.39565736,2584,.84196806,.0049999999
