village_id,data_year,province_id,rep1_outlet_count,rep1_raw,rep1_before_screen,rep1_local_corroborated,rep1_weak_low_z,rep1_lower_mad_protected,range1_cal,rep1_range_corroborated,out_rep1_weak_low,p1_direct,rep2_outlet_count,rep2_raw,rep2_before_screen,rep2_local_corroborated,rep2_weak_low_z,rep2_lower_mad_protected,range2_cal,rep2_range_corroborated,out_rep2_weak_low,p2_direct,rep3_outlet_count,rep3_raw,rep3_before_screen,rep3_local_corroborated,rep3_weak_low_z,rep3_lower_mad_protected,range3_cal,rep3_range_corroborated,out_rep3_weak_low,p3_direct,rep4_outlet_count,rep4_raw,rep4_before_screen,rep4_local_corroborated,rep4_weak_low_z,rep4_lower_mad_protected,range4_cal,rep4_range_corroborated,out_rep4_weak_low,p4_direct,rep5_outlet_count,rep5_raw,rep5_before_screen,rep5_local_corroborated,rep5_weak_low_z,rep5_lower_mad_protected,range5_cal,rep5_range_corroborated,out_rep5_weak_low,p5_direct,rep6_outlet_count,rep6_raw,rep6_before_screen,rep6_local_corroborated,rep6_weak_low_z,rep6_lower_mad_protected,range6_cal,rep6_range_corroborated,out_rep6_weak_low,p6_direct
220822205206,2023,22,1,2.4,2.4,1,-.5625563384116219,0,2.113899613899614,1,0,2.4,0,,,,,,4.595588235294118,0,,,0,,,,,,8.735213830755232,0,,,0,,,,,,11.95779566440055,0,,,0,,,,,,,0,,,0,,,,,,,0,,
220221102204,2023,22,0,,,,,,2.383421814671814,0,,,1,10,10,0,1.863159484894234,0,6.415441176470589,0,0,10,1,9.9,9.9,0,.6744907594765952,0,12.16378525932666,1,0,9.9,0,,,,,,20.61723269137061,0,,,0,,,,,,,0,,,0,,,,,,,0,,
222403203201,2023,22,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,2.315789473684211,0,,
220421110201,2023,22,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350724201207,2024,35,1,,13,0,8.860292629978014,0,9.190318445244429,0,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350724204208,2024,35,0,,,,,,13.14537114190137,0,,,0,,,,,,,0,,,0,,,,,,11.20689655172414,0,,,0,,,,,,7.537927416895393,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350724200203,2024,35,1,4.4945,4.4945,1,2.717817199637164,0,7.633211084355871,0,0,4.4945,1,4.8125,4.8125,1,.0298900167045956,0,8.520341463414635,0,0,4.8125,1,22.111,22.111,1,.6915330862372938,0,54.18131034482759,0,0,22.111,1,11.056,11.056,1,1.196727451855358,0,,0,0,11.056,0,,,,,,,0,,,0,,,,,,,0,,
350724200204,2024,35,2,3.54725,3.54725,1,1.349001733741332,0,5.064830192890232,0,0,3.54725,1,4.8125,4.8125,1,.0298900167045956,0,8.520341463414635,0,0,4.8125,1,22.111,22.111,1,.6915330862372938,0,36.43048275862069,0,0,22.111,1,11.056,11.056,1,1.196727451855358,0,11.0744516620921,1,0,11.056,0,,,,,,,0,,,0,,,,,,,0,,
350982002214,2024,35,0,,,,,,4.138182062361442,0,,,0,,,,,,11.88105691056911,0,,,0,,,,,,13.37543103448276,0,,,0,,,,,,7.547636474534918,0,,,0,,,,,,4.097055715995529,0,,,0,,,,,,6.76136764187522,0,,
350181108226,2024,35,0,,,,,,6.346905003621844,0,,,0,,,,,,10.24021680216802,0,,,0,,,,,,19.72413793103448,0,,,0,,,,,,6.172186642268984,0,,,0,,,,,,5.329229935059855,0,,,0,,,,,,9.745188579485372,0,,
350426109202,2024,35,1,2.5,2.5,0,-.6744907594765952,0,4.579926650613523,0,0,2.5,0,,,,,,10.30894308943089,0,,,0,,,,,,,0,,,0,,,,,,13.87008234217749,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350629100202,2024,35,2,3,3,1,.3799401119472272,0,3.300390601883359,1,0,3,2,2.5,2.5,0,-2.9651567958711,0,2.061788617886179,1,0,2.5,1,15.9,15.9,1,-.2818093351424594,0,16.04827586206897,1,0,15.9,1,9.699999999999999,9.699999999999999,1,.7558075271215891,0,8.206465385788348,1,0,9.699999999999999,1,2.695,2.695,0,-1.234430077973537,0,2.718121292179123,1,0,2.695,1,6.48,6.48,0,.6744907594765952,0,7.329714487134297,1,0,6.48
350426106215,2024,35,2,2.7225,2.7225,1,-.1814025414107283,0,6.816491348489812,0,0,2.7225,2,5.95,5.95,1,1.000186891418665,0,7.604735501355014,0,0,5.95,1,27.4,27.4,0,1.324578512524772,0,25.50936206896552,1,0,27.4,1,6.69,6.69,0,-.4960864442575558,0,7.640797194266542,1,0,6.69,0,,,,,,,0,,,0,,,,,,,0,,
350181103212,2024,35,0,,,,,,4.138182062361443,0,,,0,,,,,,8.556422764227642,0,,,0,,,,,,39.53793103448276,0,,,0,,,,,,8.197218664226897,0,,,0,,,,,,.611500853133661,0,,,0,,,,,,10.9259781459288,0,,
350629105211,2024,35,0,,,,,,4.755947482713968,0,,,0,,,,,,8.951598915989159,0,,,0,,,,,,22.12241379310345,0,,,0,,,,,,8.856047575480329,0,,,0,,,,,,4.651992740214326,0,,,0,,,,,,12.34684525907649,0,,
350181103223,2024,35,2,2.245,2.245,1,-1.296694570393832,0,2.09193988919376,1,0,2.245,1,3.99,3.99,1,-.8272267878085501,0,4.645037940379404,1,0,3.99,0,,,,,,19.49103448275862,0,,,1,21.7,21.7,0,3.469065612723051,0,6.888807563281486,0,0,21.7,1,3.99,3.99,1,-.1076787817261876,0,2.623338659943406,0,0,3.99,1,5.99,5.99,1,-.0072311079945903,0,5.526683115967571,1,0,5.99
350181103211,2024,35,2,2.245,2.245,1,-1.296694570393832,0,1.838063689048886,1,0,2.245,2,3.995,3.995,1,-.8214996644110605,0,3.270512195121952,1,0,3.995,2,15.245,15.245,0,-.4059802260306504,0,18.76706896551724,1,0,15.245,1,9.699999999999999,9.699999999999999,0,.7558075271215891,0,7.96951814577615,1,0,9.699999999999999,1,3,3,1,-.9265662774009025,0,2.534671036239025,1,0,3,1,3.99,3.99,1,-3.529892877111318,0,3.909834332040889,1,0,3.99
350426109201,2024,35,1,,1.5,0,-3.628778321983032,0,3.593194486050447,0,1,,1,5,5,0,.2046797292349744,0,9.535772357723578,0,0,5,1,17,17,0,-.0843573579562123,0,17.77413793103448,1,0,17,0,,,,,,7.26329978652028,0,,,0,,,,,,5.71753297679973,0,,,0,,,,,,15.4262072611914,0,,
350982107003,2024,35,1,3.25,3.25,1,.8428557621174967,0,3.021126781723998,1,0,3.25,0,,,,,,11.42574525745258,0,,,0,,,,,,12.27155172413793,0,,,0,,,,,,7.952180542848428,0,,,0,,,,,,3.454979820205185,0,,,0,,,,,,6.76136764187522,0,,
350982101002,2024,35,1,2.625,2.625,1,-.3923197632063873,0,2.200260401255572,1,0,2.625,0,,,,,,5.697409214092141,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350724201209,2024,35,0,,,,,,6.748029399850743,0,,,0,,,,,,,0,,,1,14,14,1,-.6574484327158965,0,12.55172413793104,1,0,14,0,,,,,,5.548032936870996,0,,,1,3,3,0,-.9265662774009025,0,2.598878625818059,1,0,3,0,,,,,,,0,,
350982107202,2024,35,2,3,3,1,.3799401119472272,0,2.606462321487371,1,0,3,1,4.5,4.5,0,-.277145228296256,0,3.522222222222223,0,0,4.5,1,18,18,0,.0843573579562123,0,17.49441379310345,1,0,18,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350629105212,2024,35,2,4.325,4.325,0,2.4954916857374,0,3.554266802028232,1,0,4.325,1,4.2,4.2,1,-.5926570418689792,0,3.487859078590786,1,0,4.2,1,25.99,25.99,0,1.168636554871853,0,22.52362068965517,1,0,25.99,1,4.8,4.8,0,-1.61482884609299,0,4.634919182677645,1,0,4.8,1,4.49,4.49,1,.2313331433645974,0,3.357139683703799,0,0,4.49,1,6.09,6.09,0,.1363168146972655,0,5.477687698272823,1,0,6.09
350629105204,2024,35,2,2.4125,2.4125,0,-.8805354896183729,0,1.998851949140639,1,0,2.4125,1,4.185,4.185,1,-.6090188032768014,0,3.566894308943089,1,0,4.185,1,14.99,14.99,0,-.4557703602788827,0,18.21456896551724,1,0,14.99,2,13.45,13.45,0,1.857213575367446,0,7.281793229643183,0,0,13.45,1,5.9,5.9,1,1.01553511149238,0,6.069145967351585,1,0,5.9,1,,10.85,0,5.143444905719315,0,6.001938667606627,0,0,
350426101209,2024,35,0,,,,,,6.499230723708767,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,6.087347971942664,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350181108214,2024,35,2,2.9925,2.9925,1,.365463613262209,0,2.278962023300483,0,0,2.9925,1,4.935,4.935,1,.1448395229636553,0,4.666514905149052,1,0,4.935,1,25.99,25.99,1,1.168636554871853,0,20.83586206896551,1,0,25.99,1,6.59,6.59,1,-.5468363006811876,0,6.940820372064652,1,0,6.59,1,2.99,2.99,1,-.9361538874614735,0,2.439888404003308,1,0,2.99,1,5.99,5.99,1,-.0072311079945903,0,5.526683115967571,1,0,5.99
350426101212,2024,35,1,2.5,2.5,1,-.6744907594765952,0,3.804757986171174,0,0,2.5,0,,,,,,13.22981029810298,0,,,0,,,,,,18.96206896551724,0,,,0,,,,,,7.26329978652028,0,,,0,,,,,,5.71753297679973,0,,,0,,,,,,15.4262072611914,0,,
350982101218,2024,35,0,,,,,,10.73727075812719,0,,,0,,,,,,,0,,,0,,,,,,11.20689655172414,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350982107203,2024,35,1,3.25,3.25,1,.8428557621174967,0,2.200260401255572,0,0,3.25,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,6.703873132052454,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350724204201,2024,35,2,2.875,2.875,0,.1338026166987169,0,3.935081102245543,0,0,2.875,2,6.25,6.25,0,1.225139162866751,0,6.133821138211383,1,0,6.25,1,13,13,0,-.8761932268554171,0,13,1,0,13,0,,,,,,7.813479719426653,0,,,1,4,4,0,-.1004910769833065,0,3.21037947895172,1,0,4,1,5.5,5.5,0,-.7471659249454203,0,6.369404300317236,1,0,5.5
350426101220,2024,35,1,2.5,2.5,1,-.6744907594765952,0,4.691632178677267,0,0,2.5,0,,,,,,,0,,,0,,,,,,20.17241379310345,0,,,0,,,,,,13.50021347971942,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350982002207,2024,35,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350629103206,2024,35,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350181003207,2024,35,1,2.745,2.745,1,-.1338026166987169,0,2.340738565335736,1,0,2.745,1,4.095000000000001,4.095000000000001,1,-.7084380978048811,0,2.817777777777778,0,0,4.095000000000001,1,21,21,1,.5393645285118491,0,19.71965517241379,1,0,21,1,6.5,6.5,1,-.5931739918316014,0,8.067764562366573,1,0,6.5,1,7.9,7.9,1,1.853751922158183,0,7.918936048080909,1,0,7.9,1,10,10,0,4.436138548049517,0,5.805956996827636,0,0,10
350982002003,2024,35,1,2.7425,2.7425,0,-.1390721917375057,0,6.05291636385408,0,0,2.7425,1,,16.415,0,5.640996124598185,0,11.75941138211382,0,0,,1,27,27,0,1.281170319183958,0,25.09493103448276,1,0,27,2,7.8535,7.8535,0,.0442338043233272,0,10.08123818237267,0,0,7.8535,0,,,,,,,0,,,0,,,,,,,0,,
350629100205,2024,35,2,2.52,2.52,1,-.6284079801575843,0,2.881494871644318,1,0,2.52,2,4.75,4.75,0,-.0298900167045956,0,3.573766937669377,0,0,4.75,1,16,16,1,-.2633032936446765,0,17.97586206896552,1,0,16,1,7.2,7.2,1,-.2485222155900967,0,6.070472705093016,1,0,7.2,1,4.495,4.495,0,.2345290107456498,0,3.43510604247834,0,0,4.495,0,,,,,,,0,,
350629100204,2024,35,0,,,,,,4.925198282810551,0,,,0,,,,,,8.607967479674796,0,,,0,,,,,,22.12241379310345,0,,,0,,,,,,8.266569075937786,0,,,0,,,,,,4.651992740214326,0,,,0,,,,,,12.34684525907649,0,,
350629103201,2024,35,2,4,4,0,2.043708586078644,0,2.284885801303864,0,0,4,2,4,4,0,-.8157797043968008,0,3.101273712737127,0,0,4,1,15,15,0,-.4538019014196041,0,20.39655172413793,0,0,15,2,9.85,9.85,0,.8075179041085525,0,7.940622140896612,1,0,9.85,1,4.29,4.29,0,.1004910769833072,0,2.623338659943406,0,0,4.29,1,6.48,6.48,0,.6744907594765952,0,,0,0,6.48
350724204207,2024,35,0,,,,,,4.058634186316048,0,,,0,,,,,,5.496384823848239,0,,,0,,,,,,11.25172413793103,0,,,0,,,,,,6.726989935956084,0,,,0,,,,,,3.664418862403463,0,,,0,,,,,,15.79857243567148,0,,
350724200202,2024,35,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350426106210,2024,35,1,2.5,2.5,1,-.6744907594765952,0,3.423943685953864,0,0,2.5,1,8,8,1,2.354056820709273,0,9.879403794037941,1,0,8,0,,,,,,13.96379310344827,0,,,0,,,,,,7.610051845074717,0,,,0,,,,,,5.71753297679973,0,,,0,,,,,,15.4262072611914,0,,
350426109203,2024,35,0,,,,,,5.641467668819288,0,,,0,,,,,,,0,,,0,,,,,,12.55172413793104,0,,,0,,,,,,5.085696858798413,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350181108231,2024,35,2,2.9175,2.9175,1,.218669991549282,0,2.355124883343946,1,0,2.9175,2,4.5925,4.5925,1,-.1840955649910067,0,4.023924119241193,1,0,4.5925,2,24.945,24.945,1,1.047503207751518,0,22.16275862068965,1,0,24.945,1,6.59,6.59,1,-.5468363006811876,0,6.101680390362914,1,0,6.59,2,3.745,3.745,1,-.2896437755251096,0,2.901571548119221,0,0,3.745,2,5.495,5.495,1,-.7550514156892653,0,5.213112442721185,1,0,5.495
350629103205,2024,35,0,,,,,,4.696709702680164,0,,,0,,,,,,7.92070460704607,0,,,0,,,,,,22.12241379310345,0,,,0,,,,,,10.17370539798719,0,,,0,,,,,,3.434341666411923,0,,,0,,,,,,8.745682058512514,0,,
350982101201,2024,35,1,3.985,3.985,1,2.021980226625324,0,3.532264198015677,1,0,3.985,1,6.495,6.495,0,1.400980569167077,0,7.900086720867209,1,0,6.495,2,16.99,16.99,0,-.0860941652732209,0,17.00758620689655,1,0,16.99,1,6.5,6.5,0,-.5931739918316014,0,7.478286062824031,1,0,6.5,1,5,5,0,.5402626283233615,0,5.959075813787526,1,0,5,1,6,6,0,.0072311079945923,0,9.502661261896369,0,0,6
350181003209,2024,35,2,3,3,1,.3799401119472272,0,2.334814787332355,0,0,3,1,5.5,5.5,1,.6405434211483092,0,3.967224932249322,0,0,5.5,1,28.9,28.9,1,1.481900146734924,0,18.73793103448276,0,0,28.9,2,7.65,7.65,1,-.0442338043233286,0,7.003235742604452,1,0,7.65,1,5.49,5.49,1,.8087188906298288,0,4.580141389971121,1,0,5.49,1,5.99,5.99,0,-.0072311079945903,0,,0,0,5.99
350724201201,2024,35,1,2.7,2.7,0,-.2293974907603686,0,3.781062874157653,0,0,2.7,0,,,,,,5.496384823848239,0,,,1,13,13,1,-.8761932268554171,0,13.24655172413793,1,0,13,0,,,,,,6.831015553522414,0,,,0,,,,,,3.664418862403463,0,,,0,,,,,,15.79857243567148,0,,
350426106213,2024,35,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
350181003201,2024,35,0,,,,,,3.645662234080387,0,,,0,,,,,,6.69909485094851,0,,,0,,,,,,31.78275862068965,0,,,0,,,,,,7.051781030802073,0,,,0,,,,,,6.277056257417031,0,,,0,,,,,,23.44185759605217,0,,
370686109203,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
371525003202,2023,37,2,2.2975,2.2975,1,-.2796557652628691,0,2.991167953667954,0,0,2.2975,1,4,4,1,.3651840313901373,0,2.904411764705883,0,0,4,2,9.949999999999999,9.949999999999999,1,-.494472823179548,0,7.250227479526843,0,0,9.949999999999999,0,,,,,,6.001318699071025,0,,,1,1.9,1.9,1,.7579275653646343,0,1.094889885807504,0,0,1.9,1,4.675,4.675,1,-.0973083295459825,0,3.030789473684211,0,0,4.675
