margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.4164912571943032,.35001263,.37268591,.48861268,1.0644332,.10963403,.59211445,.74220467,.078183174,.017870439,-29.186071,.82374412,2686,.86841255,0
latent,expenditure,2,0,-.4618262368633159,.13660489,.16913036,.17998263,13.966201,-.55926067,.50268012,.72602141,.1798213,.02680566,-642.23792,.8416096,2686,.86841255,0
latent,expenditure,3,0,1.493347567194551,1.260869,1.2634642,1.3891925,2.2536414,1.2125885,1.3112352,1.6511326,0,0,1.1452379,98.653534,2686,.86841255,0
latent,expenditure,4,0,.7728957681583241,.78476602,.78651273,.79691815,.48203969,.69036174,.81995559,.87999988,.007818317,.0011169025,-20.185202,.93235868,2686,.86841255,0
latent,expenditure,5,0,.3146191569872523,.44731575,.4626393,.4054341,1.2549351,-.10856793,.5763135,.73706537,.12025317,.018242741,-32.354561,.83897221,2686,.86841255,0
latent,expenditure,6,0,1.765459721287582,1.2957103,1.2988725,1.4351318,9.4945631,1.2018021,1.3160371,1.7644513,0,0,1.1276878,472.06726,2686,.86841255,0
latent,marshallian,1,1,-.1419524967047757,-.049853746,-.08032985,-.23664986,1.4208105,-.57574099,-.37518883,.27147502,.8172003,.037602384,-.68807083,40.747513,2686,.86841255,0
latent,hicksian,1,1,-.0165637178299374,.03228296,.0027840147,-.11131262,1.3878928,-.32814479,-.25286603,.28220871,.80044675,.055845123,-.33014509,40.668938,2686,.86841255,0
latent,marshallian,2,1,-.9093480726032633,-.53477311,-.512326,-.49398413,8.9524088,-.99670297,-.26726925,-.12141076,1,.00037230083,-411.82047,-.048334327,2686,.86841255,0
latent,hicksian,2,1,-.9018426787377687,-.48279232,-.45860296,-.41485482,10.779058,-1.0716388,-.16752973,.1044016,.75204766,.15413254,-499.32861,.32590163,2686,.86841255,0
latent,marshallian,3,1,-.2536785524901296,-.095636532,-.097421579,-.18457052,1.5065851,-.35925394,-.13467585,-.071578875,1,.018615041,-65.313583,-.037968654,2686,.86841255,0
latent,hicksian,3,1,.0978188966125001,.064805761,.064615801,.11899015,.51618797,.028774852,.12354261,.20437244,.047282204,.1403574,-22.686932,.29268399,2686,.86841255,0
latent,marshallian,4,1,-.3036532623733383,-.30233151,-.29977065,-.27103886,.65820271,-.43125248,-.23592198,-.15117331,1,0,-28.668537,-.091689408,2686,.86841255,0
latent,hicksian,4,1,-.1387430350205081,-.18868434,-.18583418,-.10249775,.78408742,-.3446205,-.072703548,.11349702,.67200297,.24311243,-33.952198,.3347843,2686,.86841255,0
latent,marshallian,5,1,-.1772899092781365,-.15771769,-.15205415,-.1455913,.44760346,-.31294248,-.093177527,-.025926961,.99255401,.24609084,-13.599854,.026975337,2686,.86841255,0
latent,hicksian,5,1,-.0789321171333786,-.076960064,-.070636846,-.041624937,.56433856,-.33679625,.014282791,.20421441,.4612807,.22747581,-14.913671,.4227618,2686,.86841255,0
latent,marshallian,6,1,-.5626872292456321,-.17667723,-.17924435,-.30530074,7.4259148,-.56628674,-.21361157,-.12096318,1,0,-368.71671,-.0697947,2686,.86841255,0
latent,hicksian,6,1,-.1394830386143298,-.011979646,-.011870881,.0086056869,4.3332992,-.11775488,.037173282,.15826978,.37676844,.32576323,-214.96811,.25511864,2686,.86841255,0
latent,marshallian,1,2,-.0810498767880819,-.095358871,-.091873594,-.070343778,.16569093,-.13554752,-.053369425,-.026726652,1,.46276993,-5.2737966,-.010118187,2686,.86841255,0
latent,hicksian,1,2,-.0590570333485594,-.081651695,-.077737324,-.047307622,.18852286,-.13483858,-.030427296,.022601303,.75204766,.60945642,-5.3442941,.085432291,2686,.86841255,0
latent,marshallian,2,2,.9386816403540609,.14904545,.10715404,.096690521,18.589626,-.62237674,-.33763671,1.0756152,.73603874,.033879373,-.77552325,861.02753,2686,.86841255,0
latent,hicksian,2,2,.9596889694419961,.16408084,.1220699,.11747478,18.586851,-.57230163,-.31820387,1.0692658,.73380494,.033134773,-.67368543,861.00903,2686,.86841255,0
latent,marshallian,3,2,-.0755652019161729,-.031765666,-.032180894,-.055727173,.44023633,-.099174976,-.04230997,-.024793036,1,.62918836,-18.961817,-.017140469,2686,.86841255,0
