margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.4874030311237847,.39057139,.39953169,.49731654,.23768602,.24276277,.54519862,.70195234,.038497653,.014084507,-1.8464556,.7890783,1065,.82686335,0
latent,expenditure,2,0,-1.35648620621958,-.63907355,-.59383404,-.82905734,7.4979963,-3.0079501,-.012734658,.54409981,.50704223,.063849762,-187.24348,.7421388,1065,.82686335,0
latent,expenditure,3,0,1.282189606294107,1.2319708,1.2338102,1.2787939,.088944376,1.1977947,1.2672995,1.3849844,0,0,1.1519963,2.532299,1065,.82686335,0
latent,expenditure,4,0,1.649188805221047,1.3633345,1.3657434,1.4632335,3.2635508,1.2311932,1.3683137,1.7191823,0,0,1.1051798,99.381752,1065,.82686335,0
latent,expenditure,5,0,.7172028280409688,.79533088,.79889357,.74790335,.42994741,.62564558,.76911891,.85285079,.010328638,.00093896716,-7.6014304,.89169985,1065,.82686335,0
latent,expenditure,6,0,1.418717522558097,1.2928445,1.293581,1.3469621,1.1224682,1.1702414,1.2506884,1.6152519,0,0,1.1318313,31.137133,1065,.82686335,0
latent,marshallian,1,1,-.5062420235162995,-.42776254,-.43578777,-.51481462,.18923134,-.67530203,-.55048043,-.30690348,.97652584,.0084507046,-.74761653,1.2102495,1065,.82686335,0
latent,hicksian,1,1,-.390983970161183,-.34849536,-.3547954,-.39877862,.13497804,-.46390292,-.43882594,-.27875236,.9774648,.0075117373,-.46476334,1.1476884,1065,.82686335,0
latent,marshallian,2,1,-.0738743054645931,-.033486355,-.029299393,-.024286868,.83399415,-.19122082,.028798128,.08054819,.35023475,.44788733,-24.135483,.24359682,1065,.82686335,0
latent,hicksian,2,1,-.2001817659729791,-.097075582,-.09005449,-.10958484,1.3235667,-.5728209,.022653483,.22202668,.457277,.19248827,-32.819149,.41653585,1065,.82686335,0
latent,marshallian,3,1,-.0081990974547583,.0089444378,.0083395271,-.0073554688,.026616825,-.041396607,-.0015100576,.017289948,.52863848,.92957747,-.25148413,.034302376,1065,.82686335,0
latent,hicksian,3,1,.2617698972578217,.19290593,.19554418,.26088738,.085416712,.16123897,.25407302,.37742421,0,0,.067689106,.64291948,1065,.82686335,0
latent,marshallian,4,1,-.7853516886050428,-.39875501,-.40216035,-.54001313,4.3414869,-.86446428,-.41461468,-.25996232,1,0,-131.46487,-.11299396,1065,.82686335,0
latent,hicksian,4,1,-.398971360758394,-.20113932,-.20095587,-.22313093,3.0908895,-.42181855,-.15451328,-.043305043,.98122066,.11267605,-93.508575,.11053501,1065,.82686335,0
latent,marshallian,5,1,-.0664256481805157,-.054416236,-.053054214,-.055268701,.15838218,-.09485168,-.0484864,-.020061076,.99530518,.53427231,-3.1239049,.010845578,1065,.82686335,0
latent,hicksian,5,1,.087250301424712,.070530973,.071970321,.10016005,.21486881,-.0091263177,.09935955,.22394797,.10985915,.22910798,-3.7111874,.40015259,1065,.82686335,0
latent,marshallian,6,1,-.4833679904831745,-.31431335,-.31483796,-.39404508,1.4017231,-.7027759,-.28398576,-.18678676,1,0,-37.992676,-.13609309,1065,.82686335,0
latent,hicksian,6,1,-.1691415469623912,-.11831243,-.11811342,-.10995851,.9490397,-.34951857,-.037470233,.05619764,.65727699,.42253521,-25.805653,.14877129,1065,.82686335,0
latent,marshallian,1,2,-.0242850301440257,-.037147701,-.035969224,-.02344011,.027533092,-.059112828,-.019634902,.0054680347,.83286387,.84882629,-.21395047,.028622717,1065,.82686335,0
latent,hicksian,1,2,.0077298970025885,-.017886123,-.016841946,.0079938872,.053143479,-.056422021,.0055414694,.079855293,.457277,.66760564,-.21647409,.16750081,1065,.82686335,0
latent,marshallian,2,2,.3398619576350676,-.045699559,-.070712879,.049732246,4.1274495,-.70729351,-.39834297,1.2725486,.73990613,.034741785,-.81151497,103.31483,1065,.82686335,0
latent,hicksian,2,2,.3460194989464079,-.045318738,-.070462711,.055332407,4.1170063,-.64834327,-.40209988,1.2375331,.74460095,.032863848,-.67548716,103.26756,1065,.82686335,0
latent,marshallian,3,2,-.0221143962975249,-.011105606,-.011352062,-.021332612,.017992172,-.040865213,-.017191662,-.0061885468,1,.93427229,-.19190687,-.0029814162,1065,.82686335,0
latent,hicksian,3,2,.0494759140170946,.024186432,.02491322,.048845273,.035379432,.0081499936,.043045539,.10158216,.023474179,.59061033,-.0035548722,.18391724,1065,.82686335,0
latent,marshallian,4,2,-.1565366429230765,-.066724978,-.067272931,-.10079025,.98901123,-.16865976,-.071899191,-.044515505,1,.16807511,-29.911758,-.017617216,1065,.82686335,0
latent,hicksian,4,2,-.0441113962624964,-.029122034,-.029094184,-.017119732,.49849766,-.050089251,-.015029282,.034447778,.69483566,.83755869,-15.101372,.10659327,1065,.82686335,0
latent,marshallian,5,2,-.0328278390100398,-.02710609,-.02648145,-.028252656,.065014198,-.049465738,-.02535197,-.0094469888,.99718308,.9032864,-1.2451934,.0055716848,1065,.82686335,0
latent,hicksian,5,2,.0077790173636233,-.0014388383,-.000884543,.012333176,.085639201,-.03686722,.0077093923,.076178201,.43192488,.75117373,-1.4460195,.1669137,1065,.82686335,0
latent,marshallian,6,2,-.0996662195098772,-.056543645,-.056748617,-.078827664,.32298648,-.14889503,-.053477097,-.032040417,1,.43849766,-8.6762819,-.021887559,1065,.82686335,0
latent,hicksian,6,2,-.0116099813095334,-.018991662,-.018953489,-.0023225674,.1629646,-.046325058,.0013758275,.043235194,.48262912,.84413147,-4.4559493,.096695334,1065,.82686335,0
latent,marshallian,1,3,.2937646451504382,.37156278,.36479157,.28658506,.17973571,.1368282,.2457137,.49598274,0,0,.067284048,2.039124,1065,.82686335,0
latent,hicksian,1,3,.4512473828294979,.51240313,.50997221,.44980678,.12143471,.30830592,.44028711,.6123783,0,0,.11266772,1.0597014,1065,.82686335,0
latent,marshallian,2,3,.8922644156594225,.60639024,.58891153,.66634184,3.3176908,.10794715,.31890303,1.5908266,0,.017840376,.013633461,85.401588,1065,.82686335,0
latent,hicksian,2,3,.2729554936708796,.31886983,.31931362,.2881408,.24336225,.18693595,.29340267,.3967368,.023474179,.011267605,-5.7789898,.5152536,1065,.82686335,0
latent,marshallian,3,3,-.8214906918774356,-.86790937,-.86658174,-.82446116,.084395185,-.90155429,-.83707768,-.72633415,.99906105,0,-.94780934,.33699885,1065,.82686335,0
latent,hicksian,3,3,-.378594548324384,-.36120752,-.36179954,-.38041499,.0407377,-.40403643,-.39066195,-.33691749,.99906105,0,-.4046008,.49373764,1065,.82686335,0
latent,marshallian,4,3,-.2453173890842543,-.18422563,-.184912,-.19635241,.78890747,-.29621288,-.16161852,-.10576859,1,.00093896716,-22.502577,-.048980858,1065,.82686335,0
latent,hicksian,4,3,.2902135801554074,.38743702,.3819606,.3071163,.33283737,.18051673,.31173095,.43503618,.015962441,.0084507046,-9.2202377,.57017249,1065,.82686335,0
latent,marshallian,5,3,-.2123195724296064,-.14576361,-.143953,-.18997075,.31251782,-.2749671,-.17688362,-.10373913,1,0,-6.2909174,-.086189777,1065,.82686335,0
latent,hicksian,5,3,.0354622044027925,.17329483,.17180629,.069513127,.49907517,-.061598089,.060693838,.25893834,.27511737,.35492957,-9.5437241,.379361,1065,.82686335,0
latent,marshallian,6,3,-.7240078465868319,-.53800517,-.54192239,-.60925037,1.8229939,-1.1106033,-.43571708,-.29734185,1,0,-49.474468,-.2319324,1065,.82686335,0
latent,hicksian,6,3,-.2299817344396257,-.0089460034,-.011097043,-.13216221,1.4943227,-.50250649,-.021048022,.1216846,.55680752,.29014084,-40.137596,.25858533,1065,.82686335,0
latent,marshallian,1,4,-.0910990836279497,-.1106219,-.10875684,-.089846514,.034766633,-.13301164,-.082051784,-.060019508,1,.0093896715,-.37106794,-.017474923,1065,.82686335,0
latent,hicksian,1,4,-.061508765289715,-.087700225,-.085350238,-.059561424,.051678658,-.11445834,-.051128983,-.017121064,.98122066,.48920187,-.57050329,.044820178,1065,.82686335,0
latent,marshallian,2,4,.009251765857847,-.011489332,-.010962433,-.0023364071,.20909637,-.034305189,-.011702047,.03801281,.69765258,.86760563,-.4033719,5.3730316,1065,.82686335,0
latent,hicksian,2,4,-.1156795554012262,-.064338632,-.061477475,-.075106904,.58156562,-.22459294,-.017397614,.034973741,.69483566,.66103286,-14.682785,.08089561,1065,.82686335,0
latent,marshallian,3,4,-.0249855535177827,-.022155704,-.022176268,-.024818933,.0074210637,-.033640362,-.024939023,-.015898649,1,.99436617,-.090483069,-.0082662525,1065,.82686335,0
latent,hicksian,3,4,.0605453256372552,.067292377,.066262864,.060471732,.027904086,.026157605,.06013998,.096855916,.015962441,.33708921,-.03538467,.22386047,1065,.82686335,0
latent,marshallian,4,4,.3072744030852977,-.27003205,-.2655876,-.077065617,6.8211441,-.53398758,-.27125046,.45393237,.76901406,.060093898,-.80454111,205.3364,1065,.82686335,0
latent,hicksian,4,4,.3993351120200135,-.17178202,-.16836055,.014806482,6.8154316,-.40676704,-.17893223,.51228786,.71830988,.076995306,-.55031282,205.36073,1065,.82686335,0
latent,marshallian,5,4,-.0920398077725579,-.067841738,-.067030594,-.082979873,.12724446,-.11784501,-.076777972,-.050901268,1,.092018776,-2.5308268,-.038854636,1065,.82686335,0
latent,hicksian,5,4,-.0467907492735366,-.013628511,-.013567704,-.034683816,.17590241,-.070321113,-.0332468,.0058920649,.85539907,.71924883,-3.4916279,.085972391,1065,.82686335,0
latent,marshallian,6,4,-.1055745333253991,-.080489784,-.081257954,-.090988897,.22450449,-.16320428,-.067777917,-.047201723,1,.15023474,-5.8713241,-.034602709,1065,.82686335,0
latent,hicksian,6,4,-.0159105389165503,.013375034,.012414926,-.0025949185,.2210931,-.076180547,.014255071,.052652091,.3624413,.73615021,-5.8108625,.1747734,1065,.82686335,0
latent,marshallian,1,5,-.0016344276890952,.013105931,.01235452,-.0012135931,.027791731,-.029712526,-.0017408507,.030610671,.52769953,.94835681,-.20439443,.12595198,1065,.82686335,0
