variant,food_group10,expenditure,own_price,own_negative,eig_max,curvature_ok,probit_r2_g01,probit_r2_g09,n_rows,n_households
M0_monthly_main,G01_主食,1.01408821470992,-1.07924048966594,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G02_食用油,1.20140041625651,-0.777999426073965,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G03_蔬菜,0.67059827481929,-0.817974199182896,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G04_水果,0.882002205220956,-1.07872618945555,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G05_猪肉,1.02081476406703,-0.644424497586883,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G06_禽类及其他肉类,1.03307922241379,-1.15613724872729,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G07_牛羊肉,1.4378412361599,-0.744071847731431,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G08_海鲜,0.982109113916006,-0.937979133517503,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
M0_monthly_main,G09_乳制品,0.96181379763136,-1.00238180008854,TRUE,0.0190036856922116,FALSE,0.0636551941974037,0.0829721555779253,583668,27638
S1_minTx3,G01_主食,0.952063429411331,-1.12803611833597,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G02_食用油,1.26133950687871,-0.8316317598131,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G03_蔬菜,0.709716102939647,-0.814552683666519,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G04_水果,0.850565389583097,-1.06411780197127,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G05_猪肉,1.05055106710421,-0.643764118180353,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G06_禽类及其他肉类,1.05431146196306,-1.16742591435066,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G07_牛羊肉,1.479544181022,-0.832566492883924,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G08_海鲜,1.00869927737725,-0.94902835755966,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx3,G09_乳制品,0.888039889844915,-0.954467019363194,TRUE,0.0177550399200389,FALSE,0.053780751201715,0.0774095899527565,558147,27163
S1_minTx5,G01_主食,0.957695444682855,-1.07955511238513,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G02_食用油,1.30940078890159,-0.860901518661795,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G03_蔬菜,0.708175643036841,-0.809646290322112,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G04_水果,0.824317891236933,-1.03414496118097,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G05_猪肉,1.04811049856374,-0.650425410418298,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G06_禽类及其他肉类,1.04566765191198,-1.16304639048877,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G07_牛羊肉,1.48629120363334,-0.900236112919956,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
