variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.07426180513719739,0.051687666478305465,0.4162108514051832,0.1784235199214044
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,0.03148389178801252,0.025520450402429604,0.1280012295893504,0.24596554180782618
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.010848572233825472,0.008015553376513286,0.05127216060514116,0.21158796714990913
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.045053443797313866,0.03644068064261675,0.10369770792339729,0.4344690417901558
baseline_real_national_nonfood,AIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.01733217815538677,0.013773434455598923,0.04043000641436388,0.4286959041695584
baseline_real_national_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.010425142879272799,0.00847462398370272,0.029622519078042715,0.3519330294566438
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.798348818023464,3.1234484827736537,188.9050588369303,0.020107184219467285
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.07421047262632499,0.05184929228499153,0.4162108514051832,0.17830018697441588
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.03149645007567401,0.025460302795517267,0.1280012295893504,0.246063652487714
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.010841202062542162,0.008025163079848328,0.05127216060514116,0.21144422108584
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.04503604825631252,0.03640508534435088,0.10369770792339729,0.43430128937450746
baseline_real_national_nonfood,MAIDADS_sat,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0.01733071955774846,0.013783283759614927,0.04043000641436388,0.42865982706327843
baseline_real_national_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.010424875791432597,0.008509192473047185,0.029622519078042715,0.3519240130782764
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.7940186452184395,3.116830819455199,188.9050588369303,0.02008426173749838
