variant,group,group_label_cn,items,n_missing_x,n_nonpositive_x,n_missing_p,n_nonpositive_p,x_min,x_median,x_max,p_min,p_median,p_max
robust_real_derived_cpi_nonfood,grain,粮食/主粮,grain,0,0,0,0,0.23266685748709856,0.41097336433881493,0.8749452676964855,667.1835980471446,936.5515729751854,1442.5409186203772
robust_real_derived_cpi_nonfood,oil,食用油,oil,0,0,0,0,0.07438381159315068,0.11992860887671235,0.2579597710520548,3242.9238073325296,5207.117816327474,6933.8910202522775
robust_real_derived_cpi_nonfood,vegfruit,蔬菜水果,vegetable+fruit,0,0,0,0,0.009847030076452054,0.052105670059232875,0.07511302484430137,6751.4557819600295,9275.71025497311,14732.152548001388
robust_real_derived_cpi_nonfood,pork,猪肉,pork,0,0,0,0,0.015776437413452055,0.10046268808126028,0.24441051757758908,1916.2446881721191,3122.9376326198935,5364.40194662875
robust_real_derived_cpi_nonfood,nonpork_meatsea,非猪肉肉类及水产品(牛羊禽水产),beef+mutton+poultry+aquatic,0,0,0,0,0.010193783454232878,0.03884377101280822,0.09446187543099999,7378.081227181535,10215.250750685322,19660.17566364334
robust_real_derived_cpi_nonfood,dairyegg,奶蛋类,milk+egg,0,0,0,0,0.009518075415232877,0.028366993638575342,0.058263631117260274,2113.5777032482856,3280.576963125935,5105.576082015768
robust_real_derived_cpi_nonfood,nonfood,其他/未覆盖支出,,0,0,0,0,59.127344494806735,161.00979332602088,441.9268681440541,88.06828744245037,96.7000255737779,100.85401908761504
