model,group,parameter,value,near_lower_boundary,near_upper_boundary,imposed_by_saturation
AIDADS_sat,grain,alpha,0.4330025571288423,False,False,False
AIDADS_sat,grain,beta,0.0,True,False,True
AIDADS_sat,grain,delta,0.15159123944791092,False,False,False
AIDADS_sat,grain,tau,0.15159123944791092,False,False,False
AIDADS_sat,oil,alpha,0.002642532899910509,False,False,False
AIDADS_sat,oil,beta,0.0,True,False,True
AIDADS_sat,oil,delta,0.1267865641059726,False,False,False
AIDADS_sat,oil,tau,0.1267865641059726,False,False,False
AIDADS_sat,vegfruit,alpha,0.006567043257897762,False,False,False
AIDADS_sat,vegfruit,beta,0.0,True,False,True
AIDADS_sat,vegfruit,delta,0.05141178522246638,False,False,False
AIDADS_sat,vegfruit,tau,0.05141178522246638,False,False,False
AIDADS_sat,pork,alpha,0.42201777598754725,False,False,False
AIDADS_sat,pork,beta,0.0,True,False,True
AIDADS_sat,pork,delta,0.029498987522562026,False,False,False
AIDADS_sat,pork,tau,0.029498987522562026,False,False,False
AIDADS_sat,nonpork_meatsea,alpha,0.00022441243034516825,False,False,False
AIDADS_sat,nonpork_meatsea,beta,0.0,True,False,True
AIDADS_sat,nonpork_meatsea,delta,0.04086481110059853,False,False,False
AIDADS_sat,nonpork_meatsea,tau,0.04086481110059853,False,False,False
AIDADS_sat,dairyegg,alpha,0.08001283650610988,False,False,False
AIDADS_sat,dairyegg,beta,0.0,True,False,True
AIDADS_sat,dairyegg,delta,0.01623884331406715,False,False,False
AIDADS_sat,dairyegg,tau,0.01623884331406715,False,False,False
AIDADS_sat,nonfood,alpha,0.055532841789347115,False,False,False
AIDADS_sat,nonfood,beta,1.0,False,True,True
AIDADS_sat,nonfood,delta,6.8108112441972954,False,False,False
AIDADS_sat,nonfood,tau,6.8108112441972954,False,False,False
AIDADS_sat,all,omega,0.0,True,False,False
AIDADS_sat,all,kappa,1.5016495530754463,False,False,False
MAIDADS_sat,grain,alpha,0.4363435982864927,False,False,False
MAIDADS_sat,grain,beta,0.0,True,False,True
MAIDADS_sat,grain,delta,0.15167038346660036,False,False,False
MAIDADS_sat,grain,tau,0.15521291624931977,False,False,False
MAIDADS_sat,oil,alpha,0.0026308313533658727,False,False,False
MAIDADS_sat,oil,beta,0.0,True,False,True
MAIDADS_sat,oil,delta,0.12526802950188612,False,False,False
MAIDADS_sat,oil,tau,0.12741472446234178,False,False,False
MAIDADS_sat,vegfruit,alpha,0.006528774612345251,False,False,False
MAIDADS_sat,vegfruit,beta,0.0,True,False,True
MAIDADS_sat,vegfruit,delta,0.05065584111394834,False,False,False
MAIDADS_sat,vegfruit,tau,0.05145085845809483,False,False,False
MAIDADS_sat,pork,alpha,0.419337622503191,False,False,False
MAIDADS_sat,pork,beta,0.0,True,False,True
MAIDADS_sat,pork,delta,0.029430924651894327,False,False,False
MAIDADS_sat,pork,tau,0.03021195994907729,False,False,False
MAIDADS_sat,nonpork_meatsea,alpha,0.0002238637335138852,False,False,False
MAIDADS_sat,nonpork_meatsea,beta,0.0,True,False,True
MAIDADS_sat,nonpork_meatsea,delta,0.04043890296178114,False,False,False
MAIDADS_sat,nonpork_meatsea,tau,0.04130560985804289,False,False,False
MAIDADS_sat,dairyegg,alpha,0.07897637403394875,False,False,False
MAIDADS_sat,dairyegg,beta,0.0,True,False,True
MAIDADS_sat,dairyegg,delta,0.016164071823988345,False,False,False
MAIDADS_sat,dairyegg,tau,0.01676592000010679,False,False,False
MAIDADS_sat,nonfood,alpha,0.055958935477142376,False,False,False
MAIDADS_sat,nonfood,beta,1.0,False,True,True
MAIDADS_sat,nonfood,delta,6.7465803820391494,False,False,False
MAIDADS_sat,nonfood,tau,6.888188600725616,False,False,False
MAIDADS_sat,all,omega,0.1999706740695595,False,False,False
MAIDADS_sat,all,kappa,1.5056714130012854,False,False,False
