crop,province,region,year,C_var,q_output,S_labor,S_mach,S_fert,S_seed,S_other,w_labor,w_labor_hired,w_mach,w_fert,w_seed,w_other,w_seed_src,labor_days,fert_kg,cost_labor,cost_mach,cost_fert,cost_seed,cost_other,cost_land,land_rent
rice_japonica,上海,changjiang,2004,362.67,515.2,0.253095100228858,0.309620315989743,0.22736923373866,0.0465161165798109,0.163399233462928,17.49,17.49,27.328904155398,3.86954481464101,3.08409506398538,10.2808287130581,obs,6.7,21.31,91.79,112.29,82.46,16.87,59.26,66,18.57
rice_japonica,上海,changjiang,2005,423.86,480.9,0.237507667626103,0.315505119614967,0.213348747227858,0.0425376303496438,0.191100835181428,31.84,31.84,29.5791150668774,3.9924944812362,3.07155025553663,12.847717637388,obs,6.58,22.65,100.67,133.73,90.43,18.03,81,338.37,94.83
rice_japonica,上海,changjiang,2006,465.01,497.2,0.246768886690609,0.321692006623513,0.212361024494097,0.0502139738930346,0.168964108298746,30.8,30.8,32.7083,4.08564335953662,3.98464163822526,15.5951086153815,obs,6.79,24.17,114.75,149.59,98.75,23.35,78.57,256.86,107.8
rice_japonica,上海,changjiang,2007,478.98,494.1,0.278362353334169,0.300492713683244,0.192868178212034,0.0510459726919704,0.177230782078584,34.22,34.22,35.5,4.16501352569883,5.50675675675676,17.6525421464361,obs,7.13,22.18,133.33,143.93,92.38,24.45,84.89,268.87,112.73
rice_japonica,云南,xinan,2004,605.81,502.4,0.613327610967135,0.110529704032618,0.125022696885162,0.033525362737492,0.117594625377594,19.59,19.59,22.2630395822307,3.66070565490575,3.14396284829721,17.1075332995257,obs,25.69,20.69,371.56,66.96,75.74,20.31,71.24,91.78,2.94
rice_japonica,云南,xinan,2005,660.92,538.7,0.617260787992495,0.112797312836652,0.125582521333898,0.0344973673061793,0.109862010530775,20.44,20.44,27.6276185898605,4,3.73770491803279,18.7262556652041,obs,25.28,20.75,407.96,74.55,83,22.8,72.61,102.57,3.74
rice_japonica,云南,xinan,2006,688.09,568.3,0.624060805999215,0.112020229911785,0.128122774637039,0.0346466305279833,0.101149558923978,22.53,22.53,32.9167,3.79509255273353,3.9866220735786,19.7962096148965,obs,23.98,23.23,429.41,77.08,88.16,23.84,69.6,121.73,5.61
rice_japonica,云南,xinan,2007,720.01,554.3,0.617602533298149,0.1153733975917,0.128553770086527,0.035152289551534,0.103318009472091,28.35,28.35,36.875,3.87929589270746,4.25378151260504,21.0883181891437,obs,21.7,23.86,444.68,83.07,92.56,25.31,74.39,140.22,4.84
rice_japonica,云南,xinan,2008,836.73,595.9,0.603049968329091,0.123086300240221,0.145530816392385,0.031909935104514,0.0964229799337899,36.14,36.14,68.375,4.98444535407286,5.15444015444016,21.2561981767511,obs,20.87,24.43,504.59,102.99,121.77,26.7,80.68,158.08,6.94
rice_japonica,云南,xinan,2009,874.57,610.58,0.612689664635192,0.114056050401912,0.144722549367118,0.0312382084910299,0.0972935271047486,38.52,38.52,70.625,4.98896334253055,6.58313253012048,21.2401808952235,obs,20.05,25.37,535.84,99.75,126.57,27.32,85.09,159.77,2.52
rice_japonica,云南,xinan,2010,1018.69,584.43,0.647684771618451,0.114284031452159,0.119300277807773,0.0313736269129961,0.0873572922086209,39.28,39.28,70,4.65810655423534,6.91774891774892,21.6878843756793,obs,20.34,26.09,659.79,116.42,121.53,31.96,88.99,171.75,3.28
