crop,province,year,variable,unit,value,source
cotton,湖南,2020,主产品产量,公斤,66.13,ocr:provincial_cost_benefit_long
cotton,湖南,2020,产值合计,元,998.76,ocr:provincial_cost_benefit_long
cotton,湖南,2020,人工成本,元,1912.64,ocr:provincial_cost_benefit_long
cotton,湖南,2020,保险费,元,24.0,ocr:provincial_cost_benefit_long
cotton,湖南,2020,修理维护费,元,1.05,ocr:provincial_cost_benefit_long
cotton,湖南,2020,农家肥费,元,2.26,ocr:provincial_cost_benefit_long
cotton,湖南,2020,农膜费,元,6.94,ocr:provincial_cost_benefit_long
cotton,湖南,2020,农药费,元,77.14,ocr:provincial_cost_benefit_long
cotton,湖南,2020,劳动日工价,元/日,89.77,ocr:provincial_cost_benefit_long
cotton,湖南,2020,化肥费,元,197.08,ocr:provincial_cost_benefit_long
cotton,湖南,2020,固定资产折旧,元,7.52,ocr:provincial_cost_benefit_long
cotton,湖南,2020,土地成本,元,186.91,ocr:provincial_cost_benefit_long
cotton,湖南,2020,家庭用工天数,日,21.31,ocr:provincial_cost_benefit_long
cotton,湖南,2020,家庭用工折价,元,1912.64,ocr:provincial_cost_benefit_long
cotton,湖南,2020,工具材料费,元,3.37,ocr:provincial_cost_benefit_long
cotton,湖南,2020,平均出售价格,元/50公斤,603.53,ocr:provincial_cost_benefit_long
cotton,湖南,2020,总成本,元,2537.26,ocr:provincial_cost_benefit_long
cotton,湖南,2020,排灌费,元,3.13,ocr:provincial_cost_benefit_long
cotton,湖南,2020,机械作业费,元,52.02,ocr:provincial_cost_benefit_long
cotton,湖南,2020,每亩农膜用量,公斤,0.49,ocr:provincial_cost_benefit_long
cotton,湖南,2020,每亩化肥折纯用量,公斤,39.13,ocr:provincial_cost_benefit_long
cotton,湖南,2020,每亩化肥用量,公斤,39.13,ocr:provincial_cost_benefit_long
cotton,湖南,2020,每亩用工数量,日,21.31,ocr:provincial_cost_benefit_long
cotton,湖南,2020,流转地租金,元,27.91,ocr:provincial_cost_benefit_long
cotton,湖南,2020,燃料动力费,元,7.05,ocr:provincial_cost_benefit_long
cotton,湖南,2020,物质与服务费用,元,437.71,ocr:provincial_cost_benefit_long
cotton,湖南,2020,生产成本,元,2350.35,ocr:provincial_cost_benefit_long
cotton,湖南,2020,种子费,元,56.15,ocr:provincial_cost_benefit_long
cotton,湖南,2020,自营地折租,元,159.0,ocr:provincial_cost_benefit_long
cotton,湖南,2020,雇工工价,元/日,144.7,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,主产品产值,元,1865.88,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,主产品产量,公斤,116.2,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,产值合计,元,2365.65,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,人工成本,元,1263.1,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,保险费,元,4.49,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,修理维护费,元,1.27,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,农家肥费,元,5.23,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,农膜费,元,50.24,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,农药费,元,32.32,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,劳动日工价,元/日,89.77,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,化肥费,元,196.35,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,固定资产折旧,元,10.57,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,土地成本,元,208.04,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,家庭用工天数,日,11.32,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,家庭用工折价,元,1016.38,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,工具材料费,元,1.99,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,平均出售价格,元/50公斤,802.87,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,总成本,元,2164.4,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,排灌费,元,142.59,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,机械作业费,元,135.84,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,每亩农膜用量,公斤,4.55,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,每亩化肥折纯用量,公斤,44.27,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,每亩化肥用量,公斤,44.27,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,每亩用工数量,日,13.54,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,每亩种子用量,公斤,6.82,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,物质与服务费用,元,693.26,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,生产成本,元,1956.36,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,种子费,元,101.28,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,自营地折租,元,208.04,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,销售费,元,11.09,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,雇工天数,日,2.22,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,雇工工价,元/日,111.14,ocr:provincial_cost_benefit_long
cotton,甘肃,2020,雇工费用,元,246.73,ocr:provincial_cost_benefit_long
cotton,陕西,2020,主产品产值,元,862.66,ocr:provincial_cost_benefit_long
cotton,陕西,2020,主产品产量,公斤,61.05,ocr:provincial_cost_benefit_long
cotton,陕西,2020,产值合计,元,1120.45,ocr:provincial_cost_benefit_long
cotton,陕西,2020,人工成本,元,2556.83,ocr:provincial_cost_benefit_long
cotton,陕西,2020,修理维护费,元,2.61,ocr:provincial_cost_benefit_long
cotton,陕西,2020,农膜费,元,34.43,ocr:provincial_cost_benefit_long
cotton,陕西,2020,农药费,元,39.69,ocr:provincial_cost_benefit_long
cotton,陕西,2020,劳动日工价,元/日,89.77,ocr:provincial_cost_benefit_long
cotton,陕西,2020,化肥费,元,104.74,ocr:provincial_cost_benefit_long
cotton,陕西,2020,固定资产折旧,元,3.43,ocr:provincial_cost_benefit_long
cotton,陕西,2020,土地成本,元,88.28,ocr:provincial_cost_benefit_long
cotton,陕西,2020,家庭用工天数,日,28.48,ocr:provincial_cost_benefit_long
cotton,陕西,2020,家庭用工折价,元,2556.83,ocr:provincial_cost_benefit_long
cotton,陕西,2020,工具材料费,元,2.7,ocr:provincial_cost_benefit_long
cotton,陕西,2020,平均出售价格,元/50公斤,706.52,ocr:provincial_cost_benefit_long
cotton,陕西,2020,总成本,元,3029.26,ocr:provincial_cost_benefit_long
cotton,陕西,2020,排灌费,元,51.14,ocr:provincial_cost_benefit_long
cotton,陕西,2020,机械作业费,元,84.62,ocr:provincial_cost_benefit_long
cotton,陕西,2020,每亩农膜用量,公斤,2.68,ocr:provincial_cost_benefit_long
cotton,陕西,2020,每亩化肥折纯用量,公斤,23.87,ocr:provincial_cost_benefit_long
cotton,陕西,2020,每亩化肥用量,公斤,23.87,ocr:provincial_cost_benefit_long
cotton,陕西,2020,每亩用工数量,日,28.48,ocr:provincial_cost_benefit_long
cotton,陕西,2020,物质与服务费用,元,384.15,ocr:provincial_cost_benefit_long
cotton,陕西,2020,生产成本,元,2940.98,ocr:provincial_cost_benefit_long
cotton,陕西,2020,种子费,元,60.79,ocr:provincial_cost_benefit_long
cotton,陕西,2020,自营地折租,元,88.28,ocr:provincial_cost_benefit_long
cotton,陕西,2020,雇工工价,元/日,105.53,ocr:provincial_cost_benefit_long
cotton,安徽,2021,主产品产值,元,1472.16,ocr:provincial_cost_benefit_long
cotton,安徽,2021,主产品产量,公斤,79.12,ocr:provincial_cost_benefit_long
cotton,安徽,2021,产值合计,元,1802.41,ocr:provincial_cost_benefit_long
cotton,安徽,2021,人工成本,元,1313.2,ocr:provincial_cost_benefit_long
cotton,安徽,2021,保险费,元,19.7,ocr:provincial_cost_benefit_long
cotton,安徽,2021,修理维护费,元,0.8,ocr:provincial_cost_benefit_long
cotton,安徽,2021,农家肥费,元,11.34,ocr:provincial_cost_benefit_long
cotton,安徽,2021,农膜费,元,8.62,ocr:provincial_cost_benefit_long
cotton,安徽,2021,农药费,元,83.27,ocr:provincial_cost_benefit_long
cotton,安徽,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,安徽,2021,化肥费,元,286.28,ocr:provincial_cost_benefit_long
cotton,安徽,2021,固定资产折旧,元,4.1,ocr:provincial_cost_benefit_long
cotton,安徽,2021,土地成本,元,200.24,ocr:provincial_cost_benefit_long
cotton,安徽,2021,家庭用工天数,日,14.24,ocr:provincial_cost_benefit_long
cotton,安徽,2021,家庭用工折价,元,1313.2,ocr:provincial_cost_benefit_long
cotton,安徽,2021,工具材料费,元,3.79,ocr:provincial_cost_benefit_long
cotton,安徽,2021,平均出售价格,元/50公斤,930.33,ocr:provincial_cost_benefit_long
cotton,安徽,2021,总成本,元,2015.59,ocr:provincial_cost_benefit_long
cotton,安徽,2021,排灌费,元,11.65,ocr:provincial_cost_benefit_long
cotton,安徽,2021,机械作业费,元,16.93,ocr:provincial_cost_benefit_long
cotton,安徽,2021,每亩农膜用量,公斤,0.58,ocr:provincial_cost_benefit_long
cotton,安徽,2021,每亩化肥折纯用量,公斤,46.45,ocr:provincial_cost_benefit_long
cotton,安徽,2021,每亩化肥用量,公斤,46.45,ocr:provincial_cost_benefit_long
cotton,安徽,2021,每亩用工数量,日,14.24,ocr:provincial_cost_benefit_long
cotton,安徽,2021,每亩种子用量,公斤,0.22,ocr:provincial_cost_benefit_long
cotton,安徽,2021,流转地租金,元,30.46,ocr:provincial_cost_benefit_long
cotton,安徽,2021,燃料动力费,元,2.3,ocr:provincial_cost_benefit_long
cotton,安徽,2021,物质与服务费用,元,502.15,ocr:provincial_cost_benefit_long
cotton,安徽,2021,生产成本,元,1815.35,ocr:provincial_cost_benefit_long
cotton,安徽,2021,种子费,元,53.0,ocr:provincial_cost_benefit_long
cotton,安徽,2021,自营地折租,元,169.78,ocr:provincial_cost_benefit_long
cotton,安徽,2021,销售费,元,0.37,ocr:provincial_cost_benefit_long
cotton,安徽,2021,雇工工价,元/日,124.15,ocr:provincial_cost_benefit_long
cotton,山东,2021,主产品产值,元,1783.47,ocr:provincial_cost_benefit_long
cotton,山东,2021,主产品产量,公斤,85.01,ocr:provincial_cost_benefit_long
cotton,山东,2021,产值合计,元,2187.57,ocr:provincial_cost_benefit_long
cotton,山东,2021,人工成本,元,1998.09,ocr:provincial_cost_benefit_long
cotton,山东,2021,保险费,元,11.71,ocr:provincial_cost_benefit_long
cotton,山东,2021,修理维护费,元,2.3,ocr:provincial_cost_benefit_long
cotton,山东,2021,农家肥费,元,16.61,ocr:provincial_cost_benefit_long
cotton,山东,2021,农膜费,元,27.45,ocr:provincial_cost_benefit_long
cotton,山东,2021,农药费,元,93.73,ocr:provincial_cost_benefit_long
cotton,山东,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,山东,2021,化肥费,元,196.26,ocr:provincial_cost_benefit_long
cotton,山东,2021,固定资产折旧,元,4.74,ocr:provincial_cost_benefit_long
cotton,山东,2021,土地成本,元,265.12,ocr:provincial_cost_benefit_long
cotton,山东,2021,家庭用工天数,日,21.0,ocr:provincial_cost_benefit_long
cotton,山东,2021,家庭用工折价,元,1936.02,ocr:provincial_cost_benefit_long
cotton,山东,2021,工具材料费,元,2.8,ocr:provincial_cost_benefit_long
cotton,山东,2021,平均出售价格,元/50公斤,1048.98,ocr:provincial_cost_benefit_long
cotton,山东,2021,总成本,元,2782.63,ocr:provincial_cost_benefit_long
cotton,山东,2021,排灌费,元,32.96,ocr:provincial_cost_benefit_long
cotton,山东,2021,机械作业费,元,76.47,ocr:provincial_cost_benefit_long
cotton,山东,2021,每亩农膜用量,公斤,2.44,ocr:provincial_cost_benefit_long
cotton,山东,2021,每亩化肥折纯用量,公斤,27.96,ocr:provincial_cost_benefit_long
cotton,山东,2021,每亩化肥用量,公斤,27.96,ocr:provincial_cost_benefit_long
cotton,山东,2021,每亩用工数量,日,21.66,ocr:provincial_cost_benefit_long
cotton,山东,2021,流转地租金,元,3.28,ocr:provincial_cost_benefit_long
cotton,山东,2021,燃料动力费,元,0.84,ocr:provincial_cost_benefit_long
cotton,山东,2021,物质与服务费用,元,519.42,ocr:provincial_cost_benefit_long
cotton,山东,2021,生产成本,元,2517.51,ocr:provincial_cost_benefit_long
cotton,山东,2021,种子费,元,53.55,ocr:provincial_cost_benefit_long
cotton,山东,2021,自营地折租,元,261.84,ocr:provincial_cost_benefit_long
cotton,山东,2021,雇工天数,日,0.66,ocr:provincial_cost_benefit_long
cotton,山东,2021,雇工工价,元/日,94.06,ocr:provincial_cost_benefit_long
cotton,山东,2021,雇工费用,元,62.08,ocr:provincial_cost_benefit_long
cotton,新疆,2021,主产品产值,元,3117.97,ocr:provincial_cost_benefit_long
cotton,新疆,2021,主产品产量,公斤,137.5,ocr:provincial_cost_benefit_long
cotton,新疆,2021,产值合计,元,3753.33,ocr:provincial_cost_benefit_long
cotton,新疆,2021,人工成本,元,668.42,ocr:provincial_cost_benefit_long
cotton,新疆,2021,保险费,元,62.71,ocr:provincial_cost_benefit_long
cotton,新疆,2021,修理维护费,元,10.48,ocr:provincial_cost_benefit_long
cotton,新疆,2021,农家肥费,元,18.0,ocr:provincial_cost_benefit_long
cotton,新疆,2021,农膜费,元,51.77,ocr:provincial_cost_benefit_long
cotton,新疆,2021,农药费,元,101.74,ocr:provincial_cost_benefit_long
cotton,新疆,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,新疆,2021,化肥费,元,294.01,ocr:provincial_cost_benefit_long
cotton,新疆,2021,固定资产折旧,元,36.53,ocr:provincial_cost_benefit_long
cotton,新疆,2021,土地成本,元,542.76,ocr:provincial_cost_benefit_long
cotton,新疆,2021,家庭用工天数,日,3.4,ocr:provincial_cost_benefit_long
cotton,新疆,2021,家庭用工折价,元,313.76,ocr:provincial_cost_benefit_long
cotton,新疆,2021,工具材料费,元,60.2,ocr:provincial_cost_benefit_long
cotton,新疆,2021,平均出售价格,元/50公斤,1133.81,ocr:provincial_cost_benefit_long
cotton,新疆,2021,总成本,元,2381.95,ocr:provincial_cost_benefit_long
cotton,新疆,2021,技术服务费,元,1.01,ocr:provincial_cost_benefit_long
cotton,新疆,2021,排灌费,元,165.57,ocr:provincial_cost_benefit_long
cotton,新疆,2021,机械作业费,元,263.83,ocr:provincial_cost_benefit_long
cotton,新疆,2021,每亩农膜用量,公斤,5.09,ocr:provincial_cost_benefit_long
cotton,新疆,2021,每亩化肥折纯用量,公斤,44.78,ocr:provincial_cost_benefit_long
cotton,新疆,2021,每亩化肥用量,公斤,44.78,ocr:provincial_cost_benefit_long
cotton,新疆,2021,每亩用工数量,日,6.06,ocr:provincial_cost_benefit_long
cotton,新疆,2021,每亩种子用量,公斤,2.16,ocr:provincial_cost_benefit_long
cotton,新疆,2021,流转地租金,元,74.52,ocr:provincial_cost_benefit_long
cotton,新疆,2021,燃料动力费,元,10.33,ocr:provincial_cost_benefit_long
cotton,新疆,2021,物质与服务费用,元,1170.77,ocr:provincial_cost_benefit_long
cotton,新疆,2021,生产成本,元,1839.19,ocr:provincial_cost_benefit_long
cotton,新疆,2021,种子费,元,61.57,ocr:provincial_cost_benefit_long
cotton,新疆,2021,自营地折租,元,468.24,ocr:provincial_cost_benefit_long
cotton,新疆,2021,财务费,元,10.36,ocr:provincial_cost_benefit_long
cotton,新疆,2021,销售费,元,22.66,ocr:provincial_cost_benefit_long
cotton,新疆,2021,雇工天数,日,2.66,ocr:provincial_cost_benefit_long
cotton,新疆,2021,雇工工价,元/日,133.33,ocr:provincial_cost_benefit_long
cotton,新疆,2021,雇工费用,元,354.66,ocr:provincial_cost_benefit_long
cotton,江苏,2021,主产品产值,元,1377.73,ocr:provincial_cost_benefit_long
cotton,江苏,2021,主产品产量,公斤,76.95,ocr:provincial_cost_benefit_long
cotton,江苏,2021,产值合计,元,1815.37,ocr:provincial_cost_benefit_long
cotton,江苏,2021,人工成本,元,2208.39,ocr:provincial_cost_benefit_long
cotton,江苏,2021,保险费,元,24.1,ocr:provincial_cost_benefit_long
cotton,江苏,2021,修理维护费,元,3.22,ocr:provincial_cost_benefit_long
cotton,江苏,2021,农家肥费,元,0.76,ocr:provincial_cost_benefit_long
cotton,江苏,2021,农膜费,元,6.86,ocr:provincial_cost_benefit_long
cotton,江苏,2021,农药费,元,51.58,ocr:provincial_cost_benefit_long
cotton,江苏,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,江苏,2021,化肥费,元,167.0,ocr:provincial_cost_benefit_long
cotton,江苏,2021,固定资产折旧,元,5.25,ocr:provincial_cost_benefit_long
cotton,江苏,2021,土地成本,元,249.12,ocr:provincial_cost_benefit_long
cotton,江苏,2021,家庭用工天数,日,23.7,ocr:provincial_cost_benefit_long
cotton,江苏,2021,家庭用工折价,元,2184.86,ocr:provincial_cost_benefit_long
cotton,江苏,2021,工具材料费,元,4.2,ocr:provincial_cost_benefit_long
cotton,江苏,2021,平均出售价格,元/50公斤,895.21,ocr:provincial_cost_benefit_long
cotton,江苏,2021,总成本,元,2788.16,ocr:provincial_cost_benefit_long
cotton,江苏,2021,排灌费,元,4.34,ocr:provincial_cost_benefit_long
cotton,江苏,2021,机械作业费,元,14.08,ocr:provincial_cost_benefit_long
cotton,江苏,2021,每亩农膜用量,公斤,0.48,ocr:provincial_cost_benefit_long
cotton,江苏,2021,每亩化肥折纯用量,公斤,23.73,ocr:provincial_cost_benefit_long
cotton,江苏,2021,每亩化肥用量,公斤,23.73,ocr:provincial_cost_benefit_long
cotton,江苏,2021,每亩用工数量,日,24.0,ocr:provincial_cost_benefit_long
cotton,江苏,2021,流转地租金,元,14.49,ocr:provincial_cost_benefit_long
cotton,江苏,2021,物质与服务费用,元,330.65,ocr:provincial_cost_benefit_long
cotton,江苏,2021,生产成本,元,2539.04,ocr:provincial_cost_benefit_long
cotton,江苏,2021,种子费,元,49.26,ocr:provincial_cost_benefit_long
cotton,江苏,2021,自营地折租,元,234.63,ocr:provincial_cost_benefit_long
cotton,江苏,2021,雇工天数,日,0.3,ocr:provincial_cost_benefit_long
cotton,江苏,2021,雇工工价,元/日,78.43,ocr:provincial_cost_benefit_long
cotton,江苏,2021,雇工费用,元,23.53,ocr:provincial_cost_benefit_long
cotton,江西,2021,主产品产值,元,1329.4,ocr:provincial_cost_benefit_long
cotton,江西,2021,主产品产量,公斤,69.3,ocr:provincial_cost_benefit_long
cotton,江西,2021,产值合计,元,1539.02,ocr:provincial_cost_benefit_long
cotton,江西,2021,人工成本,元,2352.44,ocr:provincial_cost_benefit_long
cotton,江西,2021,修理维护费,元,3.74,ocr:provincial_cost_benefit_long
cotton,江西,2021,农家肥费,元,3.51,ocr:provincial_cost_benefit_long
cotton,江西,2021,农膜费,元,10.62,ocr:provincial_cost_benefit_long
cotton,江西,2021,农药费,元,110.71,ocr:provincial_cost_benefit_long
cotton,江西,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,江西,2021,化肥费,元,227.85,ocr:provincial_cost_benefit_long
cotton,江西,2021,固定资产折旧,元,9.27,ocr:provincial_cost_benefit_long
cotton,江西,2021,土地成本,元,134.68,ocr:provincial_cost_benefit_long
cotton,江西,2021,家庭用工天数,日,25.07,ocr:provincial_cost_benefit_long
cotton,江西,2021,家庭用工折价,元,2311.18,ocr:provincial_cost_benefit_long
cotton,江西,2021,工具材料费,元,5.61,ocr:provincial_cost_benefit_long
cotton,江西,2021,平均出售价格,元/50公斤,959.16,ocr:provincial_cost_benefit_long
cotton,江西,2021,总成本,元,2949.2,ocr:provincial_cost_benefit_long
cotton,江西,2021,排灌费,元,15.03,ocr:provincial_cost_benefit_long
cotton,江西,2021,机械作业费,元,12.85,ocr:provincial_cost_benefit_long
cotton,江西,2021,每亩农膜用量,公斤,0.78,ocr:provincial_cost_benefit_long
cotton,江西,2021,每亩化肥折纯用量,公斤,34.39,ocr:provincial_cost_benefit_long
cotton,江西,2021,每亩化肥用量,公斤,34.39,ocr:provincial_cost_benefit_long
cotton,江西,2021,每亩用工数量,日,25.37,ocr:provincial_cost_benefit_long
cotton,江西,2021,流转地租金,元,11.73,ocr:provincial_cost_benefit_long
cotton,江西,2021,燃料动力费,元,0.62,ocr:provincial_cost_benefit_long
cotton,江西,2021,物质与服务费用,元,462.08,ocr:provincial_cost_benefit_long
cotton,江西,2021,生产成本,元,2814.52,ocr:provincial_cost_benefit_long
cotton,江西,2021,种子费,元,62.27,ocr:provincial_cost_benefit_long
cotton,江西,2021,自营地折租,元,122.95,ocr:provincial_cost_benefit_long
cotton,江西,2021,雇工天数,日,0.3,ocr:provincial_cost_benefit_long
cotton,江西,2021,雇工工价,元/日,137.55,ocr:provincial_cost_benefit_long
cotton,江西,2021,雇工费用,元,41.27,ocr:provincial_cost_benefit_long
cotton,河北,2021,主产品产值,元,1812.51,ocr:provincial_cost_benefit_long
cotton,河北,2021,主产品产量,公斤,90.26,ocr:provincial_cost_benefit_long
cotton,河北,2021,产值合计,元,2226.25,ocr:provincial_cost_benefit_long
cotton,河北,2021,人工成本,元,2043.76,ocr:provincial_cost_benefit_long
cotton,河北,2021,修理维护费,元,1.68,ocr:provincial_cost_benefit_long
cotton,河北,2021,农膜费,元,25.03,ocr:provincial_cost_benefit_long
cotton,河北,2021,农药费,元,82.33,ocr:provincial_cost_benefit_long
cotton,河北,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,河北,2021,化肥费,元,146.26,ocr:provincial_cost_benefit_long
cotton,河北,2021,固定资产折旧,元,5.61,ocr:provincial_cost_benefit_long
cotton,河北,2021,土地成本,元,287.44,ocr:provincial_cost_benefit_long
cotton,河北,2021,家庭用工天数,日,22.03,ocr:provincial_cost_benefit_long
cotton,河北,2021,家庭用工折价,元,2030.8,ocr:provincial_cost_benefit_long
cotton,河北,2021,工具材料费,元,2.28,ocr:provincial_cost_benefit_long
cotton,河北,2021,平均出售价格,元/50公斤,1004.05,ocr:provincial_cost_benefit_long
cotton,河北,2021,总成本,元,2749.73,ocr:provincial_cost_benefit_long
cotton,河北,2021,排灌费,元,40.09,ocr:provincial_cost_benefit_long
cotton,河北,2021,机械作业费,元,64.09,ocr:provincial_cost_benefit_long
cotton,河北,2021,每亩农膜用量,公斤,2.17,ocr:provincial_cost_benefit_long
cotton,河北,2021,每亩化肥折纯用量,公斤,22.81,ocr:provincial_cost_benefit_long
cotton,河北,2021,每亩化肥用量,公斤,22.81,ocr:provincial_cost_benefit_long
cotton,河北,2021,每亩用工数量,日,22.21,ocr:provincial_cost_benefit_long
cotton,河北,2021,流转地租金,元,19.71,ocr:provincial_cost_benefit_long
cotton,河北,2021,物质与服务费用,元,418.53,ocr:provincial_cost_benefit_long
cotton,河北,2021,生产成本,元,2462.29,ocr:provincial_cost_benefit_long
cotton,河北,2021,种子费,元,51.16,ocr:provincial_cost_benefit_long
cotton,河北,2021,自营地折租,元,267.73,ocr:provincial_cost_benefit_long
cotton,河北,2021,雇工天数,日,0.18,ocr:provincial_cost_benefit_long
cotton,河北,2021,雇工工价,元/日,72.04,ocr:provincial_cost_benefit_long
cotton,河北,2021,雇工费用,元,12.97,ocr:provincial_cost_benefit_long
cotton,河南,2021,主产品产值,元,1670.47,ocr:provincial_cost_benefit_long
cotton,河南,2021,主产品产量,公斤,77.9,ocr:provincial_cost_benefit_long
cotton,河南,2021,产值合计,元,1995.46,ocr:provincial_cost_benefit_long
cotton,河南,2021,人工成本,元,1836.26,ocr:provincial_cost_benefit_long
cotton,河南,2021,修理维护费,元,0.24,ocr:provincial_cost_benefit_long
cotton,河南,2021,农家肥费,元,24.36,ocr:provincial_cost_benefit_long
cotton,河南,2021,农膜费,元,12.64,ocr:provincial_cost_benefit_long
cotton,河南,2021,农药费,元,65.43,ocr:provincial_cost_benefit_long
cotton,河南,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,河南,2021,化肥费,元,165.08,ocr:provincial_cost_benefit_long
cotton,河南,2021,土地成本,元,262.79,ocr:provincial_cost_benefit_long
cotton,河南,2021,家庭用工天数,日,19.92,ocr:provincial_cost_benefit_long
cotton,河南,2021,家庭用工折价,元,1836.26,ocr:provincial_cost_benefit_long
cotton,河南,2021,工具材料费,元,3.68,ocr:provincial_cost_benefit_long
cotton,河南,2021,平均出售价格,元/50公斤,1072.19,ocr:provincial_cost_benefit_long
cotton,河南,2021,总成本,元,2484.57,ocr:provincial_cost_benefit_long
cotton,河南,2021,排灌费,元,10.27,ocr:provincial_cost_benefit_long
cotton,河南,2021,机械作业费,元,48.61,ocr:provincial_cost_benefit_long
cotton,河南,2021,每亩农膜用量,公斤,0.88,ocr:provincial_cost_benefit_long
cotton,河南,2021,每亩化肥折纯用量,公斤,24.77,ocr:provincial_cost_benefit_long
cotton,河南,2021,每亩化肥用量,公斤,24.77,ocr:provincial_cost_benefit_long
cotton,河南,2021,每亩用工数量,日,19.92,ocr:provincial_cost_benefit_long
cotton,河南,2021,流转地租金,元,38.68,ocr:provincial_cost_benefit_long
cotton,河南,2021,物质与服务费用,元,385.52,ocr:provincial_cost_benefit_long
cotton,河南,2021,生产成本,元,2221.78,ocr:provincial_cost_benefit_long
cotton,河南,2021,种子费,元,55.21,ocr:provincial_cost_benefit_long
cotton,河南,2021,自营地折租,元,224.11,ocr:provincial_cost_benefit_long
cotton,河南,2021,雇工工价,元/日,91.44,ocr:provincial_cost_benefit_long
cotton,湖北,2021,主产品产值,元,1326.86,ocr:provincial_cost_benefit_long
cotton,湖北,2021,主产品产量,公斤,68.55,ocr:provincial_cost_benefit_long
cotton,湖北,2021,产值合计,元,1696.48,ocr:provincial_cost_benefit_long
cotton,湖北,2021,人工成本,元,1593.06,ocr:provincial_cost_benefit_long
cotton,湖北,2021,保险费,元,2.73,ocr:provincial_cost_benefit_long
cotton,湖北,2021,修理维护费,元,2.76,ocr:provincial_cost_benefit_long
cotton,湖北,2021,农家肥费,元,4.32,ocr:provincial_cost_benefit_long
cotton,湖北,2021,农膜费,元,5.36,ocr:provincial_cost_benefit_long
cotton,湖北,2021,农药费,元,73.45,ocr:provincial_cost_benefit_long
cotton,湖北,2021,劳动日工价,元/日,92.2,ocr:provincial_cost_benefit_long
cotton,湖北,2021,化肥费,元,199.94,ocr:provincial_cost_benefit_long
cotton,湖北,2021,固定资产折旧,元,6.1,ocr:provincial_cost_benefit_long
cotton,湖北,2021,土地成本,元,119.89,ocr:provincial_cost_benefit_long
cotton,湖北,2021,家庭用工天数,日,16.73,ocr:provincial_cost_benefit_long
cotton,湖北,2021,家庭用工折价,元,1542.51,ocr:provincial_cost_benefit_long
cotton,湖北,2021,工具材料费,元,3.08,ocr:provincial_cost_benefit_long
cotton,湖北,2021,平均出售价格,元/50公斤,967.8,ocr:provincial_cost_benefit_long
cotton,湖北,2021,总成本,元,2147.52,ocr:provincial_cost_benefit_long
cotton,湖北,2021,排灌费,元,5.36,ocr:provincial_cost_benefit_long
cotton,湖北,2021,机械作业费,元,67.61,ocr:provincial_cost_benefit_long
cotton,湖北,2021,每亩农膜用量,公斤,0.38,ocr:provincial_cost_benefit_long
cotton,湖北,2021,每亩化肥折纯用量,公斤,31.28,ocr:provincial_cost_benefit_long
cotton,湖北,2021,每亩化肥用量,公斤,31.28,ocr:provincial_cost_benefit_long
cotton,湖北,2021,每亩用工数量,日,17.18,ocr:provincial_cost_benefit_long
cotton,湖北,2021,流转地租金,元,12.83,ocr:provincial_cost_benefit_long
cotton,湖北,2021,燃料动力费,元,4.78,ocr:provincial_cost_benefit_long
cotton,湖北,2021,物质与服务费用,元,434.57,ocr:provincial_cost_benefit_long
