crop,province,region,year,C_var,q_output,S_labor,S_mach,S_fert,S_seed,S_other,w_labor,w_labor_hired,w_mach,w_fert,w_seed,w_other,w_seed_src,labor_days,fert_kg,cost_labor,cost_mach,cost_fert,cost_seed,cost_other,cost_land,land_rent
rice_early_indica,广东,huanan,2009,531.73,416.67,0.399789366783894,0.199951103003404,0.255468000677035,0.0493107404133677,0.0954807891222989,46.78,46.78,86.875,5.91380060949064,17.8367346938776,30.2950383293173,obs,8.34,22.97,212.58,106.32,135.84,26.22,50.77,147.61,17.85
rice_early_indica,广东,huanan,2010,592.3,404.24,0.420411953401992,0.211294951882492,0.220479486746581,0.0533513422252237,0.0944622657437109,50.18,50.18,88.125,5.5241116751269,22.8985507246377,32.8920572380026,obs,7.84,23.64,249.01,125.15,130.59,31.6,55.95,145.65,18.37
rice_early_indica,广东,huanan,2011,723.59,424.14,0.449315219944997,0.211321328376567,0.214444644066391,0.0502494506557581,0.0746693569562874,66.47,66.47,75.9265874875198,6.34382665576451,24.24,35.2517926524029,obs,7.98,24.46,325.12,152.91,155.17,36.36,54.03,155.32,21.65
rice_early_indica,广东,huanan,2012,899.97,424.4,0.491105259064191,0.199673322444081,0.185639521317377,0.0484016133871129,0.0751802837872374,85.05,85.05,65.4167,6.82196815026541,26.0838323353293,35.4465472658202,obs,7.73,24.49,441.98,179.7,167.07,43.56,67.66,165.32,22.5
rice_early_indica,广东,huanan,2013,960.67,401.8,0.529120301456275,0.188680816513475,0.168725993317164,0.0497673498704029,0.0637055388426827,98.14,98.14,74.5682204427597,6.9151023890785,29.88125,33.5971208360023,obs,7.36,23.44,508.31,181.26,162.09,47.81,61.2,178.09,24.43
rice_early_indica,广东,huanan,2014,1017.07,420.67,0.528655844730451,0.20093012280374,0.149822529422754,0.0508912857522098,0.0697002172908453,109.2,109.2,85,6.45677966101695,31.9506172839506,30.9861828671716,obs,7.12,23.6,537.68,204.36,152.38,51.76,70.89,175.38,30.22
rice_early_indica,广东,huanan,2015,1029.45,415,0.514682597503521,0.208761960270047,0.149419592986546,0.0518140754771966,0.0753217737626888,112.48,112.48,85,6.49303503588012,30.6551724137931,28.3866310969151,obs,6.69,23.69,529.84,214.91,153.82,53.34,77.54,182.78,19.89
rice_early_indica,广东,huanan,2016,1052.323,427.25,0.519273074901907,0.198313635642289,0.155788669448449,0.0556388105173032,0.070985809490052,117.503,117.503,85,6.48240411229735,33.8439306358382,26.038922138241,obs,6.58,25.29,546.443,208.69,163.94,58.55,74.7,188.19,20.97
rice_early_indica,广东,huanan,2017,1093.0745,416.44,0.524853978388481,0.202300941061199,0.148397936279732,0.0536742920999438,0.0707728521706435,125.908,125.908,89.5833,6.61541598694943,30.0871794871795,25.6835407114345,obs,6.78,24.52,573.7045,221.13,162.21,58.67,77.36,199.48,23.15
rice_early_indica,广东,huanan,2018,1078.70819,418.89,0.500578557765469,0.217009569566724,0.154722103296537,0.0557426007862238,0.0719471685850462,157.619,157.619,96.25,6.70819935691318,31.1554404145078,26.2932019850857,obs,6.18,24.88,539.97819,234.09,166.9,60.13,77.61,206.31,27.08
rice_early_indica,广东,huanan,2019,1085.83,395.18,0.489818848254331,0.223957709770406,0.155503163478629,0.0556993267822772,0.0750209517143568,152.06,152.06,105,6.91158411788784,32.1702127659574,26.1840416484321,obs,5.99,24.43,531.86,243.18,168.85,60.48,81.46,209.11,27.58
rice_early_indica,广东,huanan,2020,1091.79,424.67,0.491678802700153,0.21935537053829,0.159545333809615,0.0550930123924931,0.0743274805594482,150.17,150.17,107.5,6.98156312625251,30.6887755102041,32.5857761976298,obs,5.85,24.95,536.81,239.49,174.19,60.15,81.15,211.53,30.93
rice_early_indica,广东,huanan,2021,1097.37,427.94,0.481378204251984,0.227498473623299,0.157494737417644,0.0613011108377302,0.0723274738693422,145.18,145.18,110,7.38274241777018,34.4974358974359,31.742058014759,obs,5.63,23.41,528.25,249.65,172.83,67.27,79.37,214.83,29.7
rice_early_indica,广东,huanan,2022,1163.9,395.04,0.454772746799553,0.230561044763296,0.180951971818885,0.0608901108342641,0.0728241257840021,136.02,136.02,200,8.99274124679761,34.9113300492611,29.049778097241,obs,5.47,23.42,529.31,268.35,210.61,70.87,84.76,219.82,38.18
rice_early_indica,广东,huanan,2023,1148.76,403.74,0.453454159267384,0.228106828232181,0.183354225425676,0.0558689369407013,0.0792158501340576,151.73,151.73,200,8.97443544951001,29.9906542056075,27.9012049449068,obs,5.28,23.47,520.91,262.04,210.63,64.18,91,227.27,41.07
rice_early_indica,广东,huanan,2024,1149.18,388.8,0.446622809307506,0.241728884944047,0.173428009537235,0.0600602168502759,0.0781600793609356,149.46,149.46,200,8.52073535699017,31.9537037037037,29.1553811231926,obs,5.04,23.39,513.25,277.79,199.3,69.02,89.82,246.15,45.4
rice_early_indica,广西,huanan,2004,402.22,386.1,0.471806474068918,0.179578340211824,0.185669534085824,0.0386852966038486,0.124260355029586,18.37,18.37,64.5635546736519,3.72283150548355,8.18947368421053,10.5559662591712,obs,13.63,20.06,189.77,72.23,74.68,15.56,49.98,86,7.21
rice_early_indica,广西,huanan,2005,462.75,378.2,0.469994597514857,0.136056185845489,0.202895732036737,0.0502647217720151,0.140788762830902,25.54,25.54,69.2294707882832,4.21598563089358,10.3377777777778,14.0757796689302,obs,13.68,22.27,217.49,62.96,93.89,23.26,65.15,78.81,6.91
rice_early_indica,广西,huanan,2006,495.09,399,0.432971782908158,0.172231311478721,0.207073461390858,0.0530610596053243,0.134662384616938,24.31,24.31,72.9545,4.3981123981124,13.7539267015707,18.3373258214681,obs,12.39,23.31,214.36,85.27,102.52,26.27,66.67,90.9,8.44
rice_early_indica,广西,huanan,2007,517.82,405.7,0.424433200726121,0.183847669074196,0.200011587037967,0.0497277046077788,0.141979838553938,25.62,25.62,78.75,4.20674248578391,15.1470588235294,23.9410268016989,obs,11.52,24.62,219.78,95.2,103.57,25.75,73.52,96.73,8.37
rice_early_indica,广西,huanan,2008,591.49,408.2,0.387901739674382,0.183806995891731,0.231956584219513,0.0493668532012376,0.146967827013136,43.3,43.3,89.3182,6.34304207119741,17.3809523809524,26.1673289575306,obs,10.19,21.63,229.44,108.72,137.2,29.2,86.93,114.38,8.63
rice_early_indica,广西,huanan,2009,624.64,414.5,0.391841700819672,0.210761398565574,0.214123335040984,0.0608350409836066,0.122438524590164,48.73,48.73,92.5000000000001,5.8431629532547,22.4852071005917,24.6941478631454,obs,9.57,22.89,244.76,131.65,133.75,38,76.48,115.36,10.66
rice_early_indica,广西,huanan,2010,688.26,407.76,0.423546334234156,0.19742539156714,0.186295876558277,0.0622875076279313,0.130444890012495,58,58,95.4167,5.21007720438846,24.7803468208092,21.7009743939676,obs,9.08,24.61,291.51,135.88,128.22,42.87,89.78,118.53,9.89
rice_early_indica,广西,huanan,2011,807.87,412.08,0.456707143476054,0.19046381224702,0.186218079641526,0.0598116033520245,0.106799361283375,72.25,72.25,111.730397547445,5.89960784313726,28.2573099415205,20.9107090121457,obs,8.96,25.5,368.96,153.87,150.44,48.32,86.28,126.42,10.62
rice_early_indica,广西,huanan,2012,969.16,418.7,0.495005984563952,0.186388212472657,0.161913409550539,0.0577097692847414,0.0989826241281109,77.24,77.24,130.8333,6.34276475343573,31.7784090909091,20.9658995068958,obs,8.53,24.74,479.74,180.64,156.92,55.93,95.93,132.26,11.24
rice_early_indica,广西,huanan,2013,1052.36,419.04,0.524934433083736,0.172802082937398,0.150879927021171,0.0593713177999924,0.0920122391577027,79.64,79.64,130.8333,6.20234375,35.7028571428571,20.9646311427234,obs,8.1,25.6,552.42,181.85,158.78,62.48,96.83,136.13,7.12
rice_early_indica,广西,huanan,2014,1089.73,418.41,0.539913556569058,0.170968955612858,0.135180274012829,0.0615565323520505,0.092380681453204,84.41,84.41,130.8333,5.62037390309042,36.4565217391304,23.8913422289104,obs,7.88,26.21,588.36,186.31,147.31,67.08,100.67,140.66,10.23
rice_early_indica,广西,huanan,2015,1124.96,415.92,0.551610723936851,0.169641587256436,0.133453633906983,0.0579487270658512,0.0873453278338785,88.3,88.3,125.8333,5.8144848954299,33.953125,27.4599952901134,obs,7.94,25.82,620.54,190.84,150.13,65.19,98.26,153.26,10.78
rice_early_indica,广西,huanan,2016,1114.293,433.13,0.539259422790954,0.178229603883359,0.130297866001133,0.0658264926729325,0.0863866146516222,95.861,95.861,118.3333,5.60795674005408,39.0159574468085,31.5969603776826,obs,7.35,25.89,600.893,198.6,145.19,73.35,96.26,159.96,10.25
rice_early_indica,广西,huanan,2017,1074.8938,421.19,0.510258594849091,0.188148819911325,0.139176540045165,0.0722862109726561,0.0901298342217622,98.979,98.979,135.4167,5.89672841939298,37.7184466019418,33.4877968056784,obs,6.52,25.37,548.4738,202.24,149.6,77.7,96.88,180.73,16.32
rice_early_indica,广西,huanan,2018,1062.01644,437.18,0.494932488992355,0.192379319476448,0.15075096200959,0.0725412499264136,0.0893959795951935,102.666,102.666,138.3333,6.28089446841899,38.3283582089552,32.5084704584823,obs,6.11,25.49,525.62644,204.31,160.1,77.04,94.94,188.7,18.06
rice_early_indica,广西,huanan,2019,1099.37,422.75,0.482831075979879,0.201397163830194,0.150804551697791,0.0707859956156708,0.0941812128764656,105.66,105.66,149.1667,6.50411926245587,38.3349753694581,31.9539212961546,obs,6.06,25.49,530.81,221.41,165.79,77.82,103.54,204.46,21.7
rice_early_indica,广西,huanan,2020,1093.41,426.3,0.476170878261585,0.201150529078754,0.147959137011734,0.0780676964725035,0.0966517591754237,109.27,109.27,150,6.77754503560955,43.1111111111111,31.9316823825151,obs,5.75,23.87,520.65,219.94,161.78,85.36,105.68,208.68,20.96
rice_early_indica,广西,huanan,2021,1123.58,434.4,0.466953843963047,0.20515673116289,0.150696879616939,0.0783299809537372,0.0988625643033874,116.58,116.58,135,7.06382978723404,45.3659793814433,34.4984546561288,obs,5.63,23.97,524.66,230.51,169.32,88.01,111.08,207.09,24.86
rice_early_indica,广西,huanan,2022,1169.55,401.77,0.419631482194006,0.222188021033731,0.176956949253987,0.0814928818776452,0.099730665640631,123.31,123.31,163,9.12924569916189,51.241935483871,39.5539199881539,obs,5.09,22.67,490.78,259.86,206.96,95.31,116.64,207.46,23.76
rice_early_indica,广西,huanan,2023,1146.01,410.51,0.434935122730168,0.212397797575937,0.165748989973909,0.083088280206979,0.103829809513006,115.32,115.32,165,8.64981785063752,51.1935483870968,37.6498804080899,obs,5.11,21.96,498.44,243.41,189.95,95.22,118.99,205.8,24.65
rice_early_indica,广西,huanan,2024,1142.57,404.24,0.449031569181757,0.213632425146818,0.151124219960265,0.079023604680676,0.107188181030484,117.5,117.5,165.8333,8.05739617358843,53.7440476190476,35.8123250748858,obs,5.1,21.43,513.05,244.09,172.67,90.29,122.47,202.71,21.94
rice_early_indica,江西,changjiang,2004,334.26,383.6,0.503051516783342,0.150661161969724,0.201400107700592,0.040417638963681,0.10446957458266,27.52,27.52,27.0289408746282,3.74624373956594,4.13149847094801,13.2411933863787,obs,11.85,17.97,168.15,50.36,67.32,13.51,34.92,47.45,5.49
rice_early_indica,江西,changjiang,2005,368.79,374,0.463949673255783,0.161148621166518,0.218661026600504,0.0453103392174408,0.110930339759755,29.73,29.73,31.4062848121428,4.032,4.91470588235294,12.1096014861465,obs,10.9,20,171.1,59.43,80.64,16.71,40.91,48.91,5.15
rice_early_indica,江西,changjiang,2006,393.01,381.3,0.436859112999669,0.170351899442762,0.215770591079107,0.0510419582198926,0.125976438258569,32.09,32.09,33.3333,4.11650485436893,6.89347079037801,11.1978038450486,obs,10.06,20.6,171.69,66.95,84.8,20.06,49.51,54.26,6.21
rice_early_indica,江西,changjiang,2007,420.72,396,0.410772009887811,0.19490397413957,0.226968054763263,0.0492726754135767,0.118083285795779,49.73,49.73,43.3333,4.244,8.71008403361345,10.2387972461811,obs,8.81,22.5,172.82,82,95.49,20.73,49.68,53.98,6.51
rice_early_indica,江西,changjiang,2008,492.87,401.8,0.394728833160874,0.200012173595471,0.251283299855946,0.0494045082881896,0.104571185099519,49.18,49.18,55.8333,5.97443318861553,9.66269841269841,12.2290707703383,obs,8.79,20.73,194.55,98.58,123.85,24.35,51.54,77.09,9.28
rice_early_indica,江西,changjiang,2009,505.15,418.64,0.38457883796892,0.238444026526774,0.220964070078195,0.0619617935266752,0.0940512718994358,57.46,57.46,60,5.37927710843374,14.4907407407407,12.7472324352998,obs,7.64,20.75,194.27,120.45,111.62,31.3,47.51,90.72,10.62
rice_early_indica,江西,changjiang,2010,554.17,374.72,0.384430770341231,0.235072270241984,0.198729631701463,0.0753018026959236,0.106465525019398,62.09,62.09,60,4.92972247090421,17.9098712446352,12.6370269879544,obs,6.7,22.34,213.04,130.27,110.13,41.73,59,114.87,13.9
rice_early_indica,江西,changjiang,2011,645.97,413.32,0.394848057959348,0.240196913169342,0.201216774772822,0.0712107373407434,0.0925275167577442,71.2,71.2,69.4622343435625,5.69588080631025,20.2643171806167,12.5471171119094,obs,6.31,22.82,255.06,155.16,129.98,46,59.77,130.2,15.09
rice_early_indica,江西,changjiang,2012,739.72,391.5,0.435651327529335,0.221164765046234,0.181839074244309,0.070472611258314,0.0908722219218083,72.85,72.85,80.4167,6.25337052533705,21.2775510204082,12.4743575939471,obs,5.7,21.51,322.26,163.6,134.51,52.13,67.22,151.21,17.62
rice_early_indica,江西,changjiang,2013,803.82,436.62,0.458734542559279,0.228061008683536,0.159799457590008,0.0658605160359284,0.0875444751312483,73.69,73.69,95.0269853851526,5.94951366373321,21.6967213114754,12.3537393821786,obs,5.41,21.59,368.74,183.32,128.45,52.94,70.37,151.55,16.32
rice_early_indica,江西,changjiang,2014,819.99,434.48,0.478993646263979,0.21752704301272,0.142416370931353,0.068452054293345,0.0926108854986036,85.34,85.34,112.2917,5.19483985765125,21.3422053231939,12.2342874631752,obs,5.25,22.48,392.77,178.37,116.78,56.13,75.94,154.79,12.24
rice_early_indica,江西,changjiang,2015,822.33,436.61,0.463074434837596,0.233677477411745,0.147313122469082,0.0679410942079214,0.0879938710736566,99.34,99.34,132.5,5.08564231738035,19.3993055555556,12.1011932759102,obs,4.84,23.82,380.8,192.16,121.14,55.87,72.36,157.3,13.29
rice_early_indica,江西,changjiang,2016,836.1302,436.72,0.457787794293281,0.239089558061651,0.142154894058366,0.0689007525383008,0.0920670010484013,102.629,102.629,135,4.85936222403925,20.7978339350181,11.9401429719375,obs,4.66,24.46,382.7702,199.91,118.86,57.61,76.98,148.96,13.15
rice_early_indica,江西,changjiang,2017,826.0727,441.12,0.452917400611351,0.222752791612651,0.156221117100226,0.0708170116262164,0.0972916790495558,98.164,98.164,135,5.14143426294821,20.1724137931034,11.8726776154456,obs,4.46,25.1,374.1427,184.01,129.05,58.5,80.37,149.15,13.09
rice_early_indica,江西,changjiang,2018,869.09167,438.38,0.449839393812163,0.229101263851718,0.15711806327634,0.0690836215240678,0.094857657535712,102.68,102.68,117.5,5.49055086449538,20.6323024054983,25.6347602463285,obs,4.55,24.87,390.95167,199.11,136.55,60.04,82.44,151.12,13.16
rice_early_indica,江西,changjiang,2019,861.09,406.21,0.449581344574899,0.222810623744324,0.160529096842374,0.0717811146337781,0.0952978202046244,118.06,118.06,111.6667,5.58730800323363,24.724,35.3160904200907,obs,4.39,24.74,387.13,191.86,138.23,61.81,82.06,150.18,14.15
rice_early_indica,江西,changjiang,2020,870.3,371.4,0.423819372630128,0.240882454326095,0.156968861312191,0.0742502585315409,0.104079053200046,117.98,117.98,110,5.40173981810993,20.0061919504644,35.2889241203762,obs,4.07,25.29,368.85,209.64,136.61,64.62,90.58,153.51,14.71
rice_early_indica,江西,changjiang,2021,877.43,427.21,0.434610168332516,0.218023090161038,0.162178179455911,0.0803710837331753,0.104817478317359,115.42,115.42,107.0833,5.71715548413017,22.6025641025641,36.913969526038,obs,4.06,24.89,381.34,191.3,142.3,70.52,91.97,151.8,16.58
rice_early_indica,江西,changjiang,2022,944.86,420.31,0.384025146582562,0.23820460173994,0.199966132548737,0.0744660584636877,0.103338060665072,130.7,130.7,120,7.82360248447205,22.1955835962145,42.2784209181406,obs,3.7,24.15,362.85,225.07,188.94,70.36,97.64,154.49,16.93
rice_early_indica,江西,changjiang,2023,926.68,433.77,0.384976475158631,0.235744809427202,0.203953899943886,0.0711896231708896,0.104135192299391,135.63,135.63,120,7.48218527315915,17.8780487804878,43.0313736910849,obs,3.57,25.26,356.75,218.46,189,65.97,96.5,154.54,16.62
rice_early_indica,江西,changjiang,2024,851.27,408.84,0.364326241967883,0.256922010642922,0.18951683954562,0.0805267423966544,0.108708165446921,132.95,132.95,120,6.47911646586346,17.1375,41.2112427172555,obs,3.05,24.9,310.14,218.71,161.33,68.55,92.54,152.83,17.18
rice_early_indica,浙江,changjiang,2004,305.09,389.4,0.347733455701596,0.314005703235111,0.191353371136386,0.0376610180602445,0.109246451866662,33.54,33.54,52.672821802768,3.39418604651163,2.28429423459245,16.1067176930095,obs,6.73,17.2,106.09,95.8,58.38,11.49,33.33,54.03,7.54
rice_early_indica,浙江,changjiang,2005,318.39,381,0.329344514589026,0.305662866296052,0.202675963441063,0.0419611168692484,0.120355538804611,36.82,36.82,55.5892106136943,3.88969258589512,2.80083857442348,18.9109940023312,obs,6.08,16.59,104.86,97.32,64.53,13.36,38.32,90.31,20.99
rice_early_indica,浙江,changjiang,2006,354.32,381.8,0.317086249717769,0.314489726800632,0.202867464438925,0.0419112666516144,0.123645292391059,39.72,39.72,60,3.99555308504725,3.04303278688525,21.8485606540645,obs,5.77,17.99,112.35,111.43,71.88,14.85,43.81,84.39,18.38
rice_early_indica,浙江,changjiang,2007,382.83,398.5,0.301935584985503,0.324843925502181,0.205104093200637,0.0428649792336024,0.125251417078076,48.33,48.33,60,3.94969818913481,3.3558282208589,25.2965810618751,obs,5.31,19.88,115.59,124.36,78.52,16.41,47.95,95.46,21.71
rice_early_indica,浙江,changjiang,2008,457.31,390.5,0.286916970982485,0.308215433732042,0.231899586713608,0.0410662351577704,0.131901773414095,53.46,53.46,65,5.72315164597949,4.17333333333333,27.8071718370292,obs,4.88,18.53,131.21,140.95,106.05,18.78,60.32,92.71,23.58
rice_early_indica,浙江,changjiang,2009,470.52,424.29,0.283898665306469,0.341940831420556,0.200012751849018,0.0441639037660461,0.12998384765791,60.48,60.48,70,5.26931690929451,4.35639412997904,28.837303592807,obs,4.37,17.86,133.58,160.89,94.11,20.78,61.16,102.14,32.25
rice_early_indica,浙江,changjiang,2010,479.36,365.24,0.316901702269693,0.32908461281709,0.173731642189586,0.049774699599466,0.130507343124166,65.85,65.85,72.7273,4.75342465753425,5.0020964360587,28.9617430113532,obs,4.16,17.52,151.91,157.75,83.28,23.86,62.56,114.53,39.43
rice_early_indica,浙江,changjiang,2011,589.87,406.29,0.332191838879753,0.335463746249174,0.17607269398342,0.0457897502839609,0.110481970603692,77.53,77.53,80.1513718478355,5.58087049973133,5.78372591006424,28.9892709856793,obs,4.33,18.61,195.95,197.88,103.86,27.01,65.17,155.55,65.02
rice_early_indica,浙江,changjiang,2012,693.01,406.11,0.355766872050908,0.327412302852773,0.168063952901113,0.0419041572271684,0.106852714968038,101.77,101.77,88.3333,6.08198433420366,5.90243902439024,29.0516409109163,obs,4,19.15,246.55,226.9,116.47,29.04,74.05,192.55,87.1
rice_early_indica,浙江,changjiang,2013,769.66,426.68,0.375464490814126,0.327287373645506,0.149858379024504,0.0437206039030221,0.103669152612842,114.34,114.34,93.9857967993037,6.06733298264072,6.53398058252427,24.0842519709295,obs,3.94,19.01,288.98,251.9,115.34,33.65,79.79,215.81,107.69
rice_early_indica,浙江,changjiang,2014,796.11,425.15,0.379244074311339,0.329087688887214,0.151097210184522,0.0401200839080027,0.100450942708922,119.53,119.53,100,5.76653883029722,6.51836734693878,22.8753736933487,obs,3.77,20.86,301.92,261.99,120.29,31.94,79.97,225.72,109.89
