crop,province,region,year,C_var,q_output,S_labor,S_mach,S_fert,S_seed,S_other,w_labor,w_mach,w_fert,w_seed,w_other,labor_days,fert_kg,cost_labor,cost_mach,cost_fert,cost_seed,cost_other,cost_land,land_rent
peanut,四川,xinan,2019,1326.82,179.7,0.703961351200615,0.0456128186189536,0.0649824392155681,0.163699672902127,0.0217437180627365,86.38,90,6.30724213606437,12.0599666851749,27.0304099268359,10.81,13.67,934.03,60.52,86.22,217.2,28.85,90.63,2.37
peanut,四川,xinan,2020,1382.43,176.78,0.70287103144463,0.0462808243455365,0.0670486028225661,0.162590510911945,0.0212090304753224,89.77,90,6.54590395480226,12.3161643835616,30.5705667725874,10.82,14.16,971.67,63.98,92.69,224.77,29.32,96.64,2.9
peanut,四川,xinan,2021,1422.07,176.51,0.703980816696787,0.0485278502464717,0.0691105219855563,0.158184899477522,0.0201959115936628,92.2,90,6.45729303547963,12.3057986870897,30.4615272593948,10.86,15.22,1001.11,69.01,98.28,224.95,28.72,97.05,3
peanut,四川,xinan,2022,1465.08,160.22,0.68703415513146,0.0484956452889945,0.0804665956807819,0.163902312501706,0.0201012913970568,95.3,130,7.72036673215455,12.8687031082529,30.5871149950837,10.56,15.27,1006.56,71.05,117.89,240.13,29.45,100.68,2.99
peanut,四川,xinan,2023,1499.28,132.81,0.675937783469399,0.0587748786083987,0.0875620297742917,0.157995838002241,0.0197294701456699,96.95,130,7.84229390681004,12.5399682371625,30.5871149950837,10.45,16.74,1013.42,88.12,131.28,236.88,29.58,98.98,3
peanut,四川,xinan,2024,1515.55,185.83,0.668925472600706,0.0557355415525717,0.0792253637293392,0.173573950051137,0.0225396720662466,99.92,130,8.06922043010753,11.7700223713647,29.91124577394,10.15,14.88,1013.79,84.47,120.07,263.06,34.16,98.89,2.97
peanut,安徽,changjiang,2004,303.83,247.5,0.496823881775993,0.0622387519336471,0.124312938156206,0.25718329328901,0.0594411348451437,13.7,41.0177593496699,3.31315789473684,4.49597238204833,9.04519010975446,10.95,11.4,150.95,18.91,37.77,78.14,18.06,39.32,0.9
peanut,安徽,changjiang,2005,387.04,188.7,0.537825547747003,0.0606138900372054,0.126085159156676,0.204190781314593,0.0712846217445225,15.3,43.04550665743,3.56204379562044,5.6652329749104,12.6511606381411,13.3,13.7,208.16,23.46,48.8,79.03,27.59,34.25,1.09
peanut,安徽,changjiang,2006,428.87,214.1,0.534940658008254,0.0664070697414135,0.137360971856273,0.193391936950591,0.0678993634434677,16.9,45,4.16914366595895,4.73401826484018,16.9688122263065,13.38,14.13,229.42,28.48,58.91,82.94,29.12,29.54,0.62
peanut,安徽,changjiang,2007,462.94,230,0.517043245344969,0.0711755303063032,0.129044800622111,0.221886205555796,0.0608502181708213,18.7,47.5,4.06394557823129,6.76679841897233,22.7123071101503,12.68,14.7,239.36,32.95,59.74,102.72,28.17,41.3,0.21
