crop,province,region,year,C_var,q_output,S_labor,S_mach,S_fert,S_seed,S_other,w_labor,w_labor_hired,w_mach,w_fert,w_seed,w_other,w_seed_src,labor_days,fert_kg,cost_labor,cost_mach,cost_fert,cost_seed,cost_other,cost_land,land_rent
rice_mid_indica,云南,xinan,2018,1404.99682,504,0.672034844890254,0.125516298321586,0.0811532085887568,0.0674805797781094,0.0538150684212937,84.89,88.504,110,5.99789584429248,56.4345238095238,32.666662531389,obs,11.06,19.01,944.20682,176.35,114.02,94.81,75.61,246.71,3.41
rice_mid_indica,云南,xinan,2019,1409.4,508.47,0.668334042855116,0.141535405136938,0.0726834113807294,0.0675109975876259,0.0499361430395913,86.38,93.94,110,6.0365350618739,58.0182926829268,32.6461456824779,obs,10.76,16.97,941.95,199.48,102.44,95.15,70.38,288.79,4.08
rice_mid_indica,云南,xinan,2020,1443.77,495.58,0.662889518413598,0.141469901715647,0.0767227466978812,0.0699488145618762,0.0489690186109976,89.77,97.61,110,6.106394707828,64.7371794871795,32.6911631340078,obs,10.53,18.14,957.06,204.25,110.77,100.99,70.7,303.95,3.81
rice_mid_indica,云南,xinan,2021,1578.38,503.86,0.674393998910275,0.138147974505506,0.0708828038875302,0.067588286724363,0.048986935972326,92.2,110.37,103.3333,6.4077892325315,65.0487804878049,32.4990081568672,obs,11.35,17.46,1064.45,218.05,111.88,106.68,77.32,330.21,7.22
rice_mid_indica,云南,xinan,2022,1671.02,486.8,0.662858613302055,0.134043877392251,0.0822671182870343,0.0682098359086067,0.0526205551100525,95.3,116.98,155,7.81968145620023,68.6626506024097,33.1615891618328,obs,11.41,17.58,1107.65,223.99,137.47,113.98,87.93,332.3,7.18
rice_mid_indica,云南,xinan,2023,1559.52,496.37,0.667724684518313,0.13354108956602,0.0846799015081564,0.0684826100338566,0.0455717143736534,96.95,120.71,147.0833,7.97945619335347,65.5214723926381,33.8435300591398,obs,10.51,16.55,1041.33,208.26,132.06,106.8,71.07,331.95,5.01
rice_mid_indica,云南,xinan,2024,1646.86,499.81,0.661112662885734,0.130934019892401,0.0852288597695008,0.0765153079193131,0.0462091495330508,99.92,124.04,145,7.68674698795181,75.9096385542169,33.8435300591398,obs,10.66,18.26,1088.76,215.63,140.36,126.01,76.1,335.9,4.54
rice_mid_indica,四川,xinan,2004,376.06,512.8,0.620406318140722,0.120299952135298,0.149045365101314,0.0481838004573738,0.0620645641652928,13.7,20.05,29.8552483959165,3.17204301075269,14.496,4.44398595225199,obs,16.27,17.67,233.31,45.24,56.05,18.12,23.34,26.08,1.88
rice_mid_indica,四川,xinan,2005,416.64,496.2,0.605030721966206,0.106662826420891,0.168130760368664,0.0584677419354839,0.0617079493087558,15.3,22.4,31.4062848121428,3.91559530463946,22.348623853211,7.67187968409446,obs,16.1,17.89,252.08,44.44,70.05,24.36,25.71,29.54,3.93
rice_mid_indica,四川,xinan,2006,362.54,399.8,0.557952225961273,0.157141280962101,0.145942516687814,0.0680200805428367,0.0709438958459756,16.9,33.33,33.3333,3.58468834688347,22.4181818181818,13.2131122568643,obs,11.94,14.76,202.28,56.97,52.91,24.66,25.72,32.96,3.61
rice_mid_indica,四川,xinan,2007,399.04,459.4,0.552475942261427,0.144446672012831,0.176172814755413,0.0596431435445068,0.067261427425822,18.7,28.84,36.6667,4.01943967981704,21.6363636363636,22.4771735490034,obs,11.48,17.49,220.46,57.64,70.3,23.8,26.84,38.09,4.61
rice_mid_indica,四川,xinan,2008,477.25,523,0.524169722367732,0.143970665269775,0.208465165007858,0.0569722367731797,0.0664222105814563,21.6,51.2,39.58335,4.52227272727273,25.1759259259259,24.796388275587,obs,10.91,22,250.16,68.71,99.49,27.19,31.7,53.46,6.44
rice_mid_indica,四川,xinan,2009,479.81,485.28,0.548571309476668,0.147099893707926,0.182384693941352,0.0573560367645526,0.0645880661095017,24.8,44.64,41.25,5.02931034482759,25.4814814814815,27.4358959315309,obs,10.02,17.4,263.21,70.58,87.51,27.52,30.99,58.94,7.34
rice_mid_indica,四川,xinan,2010,581.88,506.81,0.574173369079535,0.132690589124905,0.155564721248367,0.0632604660754795,0.0743108544717124,31.3,57.63,42.5,4.76421052631579,36.0882352941177,29.6157865634941,obs,10.28,19,334.1,77.21,90.52,36.81,43.24,87.09,6.72
rice_mid_indica,四川,xinan,2011,724.22,511.88,0.615393112590097,0.116911988069924,0.138769987020519,0.0646074397282594,0.0643174725912016,40,63.58,53.3121702803403,5.40322580645161,45.8725490196078,30.5023303015356,obs,10.88,18.6,445.68,84.67,100.5,46.79,46.58,92.72,7.2
rice_mid_indica,四川,xinan,2012,858.21,496.99,0.636569138089745,0.111033430046259,0.136004008342946,0.0589715803824239,0.0574218431386258,56,68.59,80,6.32971800433839,49.6176470588235,30.8217691185217,obs,9.66,18.44,546.31,95.29,116.72,50.61,49.28,99.14,3.42
rice_mid_indica,四川,xinan,2013,947.03,515.78,0.656051022670876,0.117271892125909,0.119932842676578,0.0531345363927225,0.0536097061339134,68,75.97,80,6.12951969778737,51.3469387755102,31.900309216309,obs,9.09,18.53,621.3,111.06,113.58,50.32,50.77,102.49,3.73
rice_mid_indica,四川,xinan,2014,998.76,510.93,0.667627858544595,0.116304217229364,0.110466979054027,0.0543073411029677,0.0512936040690456,74.4,80.57,80,6.20877884074283,54.24,29.3592298413953,obs,8.94,17.77,666.8,116.16,110.33,54.24,51.23,108.77,3.42
rice_mid_indica,四川,xinan,2015,1042.76,523.07,0.679235874026622,0.11246116076566,0.104942652192259,0.0538378917488204,0.0495224212666385,78,91.4,82.5,6.09637883008357,55.5841584158416,27.0085575197261,obs,9.02,17.95,708.28,117.27,109.43,56.14,51.64,113.11,4.46
rice_mid_indica,四川,xinan,2016,1070.8628,531.1,0.681546506237774,0.11116269983419,0.101712376225974,0.0549556861999502,0.0506227315021121,81.4,97.997,90,5.90992946283234,58.2673267326733,24.767787522441,obs,8.91,18.43,729.8428,119.04,108.92,58.85,54.21,114.71,4.6
rice_mid_indica,四川,xinan,2017,1114.4672,533.58,0.675522079070609,0.114207039920062,0.101088663713028,0.059391608833351,0.0497906084629498,83.1,98.523,90,6.1697699890471,64.2621359223301,24.6728636853972,obs,9,18.26,752.8472,127.28,112.66,66.19,55.49,115.42,4.45
rice_mid_indica,四川,xinan,2018,1134.99333,531.97,0.66949585509899,0.115366316734214,0.105454364211991,0.0624144637043814,0.0472690002504244,84.89,107.407,90,6.54043715846995,68.7766990291262,26.4309369108824,obs,8.88,18.3,759.87333,130.94,119.69,70.84,53.65,117.26,4.63
rice_mid_indica,四川,xinan,2019,1148.11,528.55,0.666373431117227,0.117985210476348,0.103535375530219,0.0660389683915304,0.0460670144846748,86.38,114.02,90,6.56377691882938,77.3673469387755,26.9903625118443,obs,8.78,18.11,765.07,135.46,118.87,75.82,52.89,118.32,4.4
rice_mid_indica,四川,xinan,2020,1173.89,524.06,0.673930266038556,0.115019294823195,0.100835683070816,0.0657642538909097,0.0444505021765242,89.77,118.94,90,6.58342602892102,80.4166666666667,30.5168089187232,obs,8.74,17.98,791.12,135.02,118.37,77.2,52.18,119.3,4.51
rice_mid_indica,四川,xinan,2021,1197.38,532.56,0.675491489752627,0.11244550602148,0.101972640264578,0.0667457281731781,0.0433446357881374,92.2,115.06,90,6.87887323943662,84.1263157894737,30.4062891030313,obs,8.71,17.75,808.82,134.64,122.1,79.92,51.9,121.2,5.33
rice_mid_indica,四川,xinan,2022,1248.78,498.43,0.635227982510931,0.126875830810871,0.116289498550585,0.0753455372443505,0.0462611508832621,95.3,114.87,130,8.2184493491794,95.040404040404,30.5332908035774,obs,8.25,17.67,793.26,158.44,145.22,94.09,57.77,138.23,6
rice_mid_indica,四川,xinan,2023,1253.96,497.93,0.640953459440493,0.127061469265367,0.118369006985869,0.0713818622603592,0.0422342020479122,96.95,115.97,130,8.41439909297052,93.2395833333334,30.5332908035774,obs,8.21,17.64,803.73,159.33,148.43,89.51,52.96,135.12,5.96
rice_mid_indica,四川,xinan,2024,1225.88,512.75,0.647257480340653,0.129180670212419,0.106894638953242,0.0722011942441348,0.0444660162495513,99.92,120.26,130,7.74926079243051,96.2065217391304,29.8581257840464,obs,7.88,16.91,793.46,158.36,131.04,88.51,54.51,151.49,10.66
rice_mid_indica,安徽,changjiang,2004,373.55,507.4,0.476776870566189,0.174969883549726,0.207335028777941,0.0533261946191942,0.0875920224869496,13.7,22.39,41.0177593496699,3.78913894324853,14.3309352517986,9.04389296653179,obs,13,20.44,178.1,65.36,77.45,19.92,32.72,176,35.2
rice_mid_indica,安徽,changjiang,2005,383.79,466.1,0.452956043669715,0.189009614633002,0.198728471299409,0.0647750071653769,0.0945308632324969,15.3,29.29,43.04550665743,3.63710061993324,21.0677966101695,12.6499486264319,obs,10.85,20.97,173.84,72.54,76.27,24.86,36.28,44.98,1.77
rice_mid_indica,安徽,changjiang,2006,386.31,472.4,0.404571458155367,0.230255494292149,0.195723641634956,0.0640418316895757,0.105407574227952,16.9,36.6,45,3.93392299687825,19.328125,16.9587084005687,obs,8.7,19.22,156.29,88.95,75.61,24.74,40.72,47.09,3.7
rice_mid_indica,安徽,changjiang,2007,417.31,484,0.412882509405478,0.219525053317678,0.189499412906472,0.0647240660420311,0.113368958328341,18.7,48.07,47.5,3.82213629772837,26.2233009708738,22.6868191510211,obs,8.35,20.69,172.3,91.61,79.08,27.01,47.31,56.15,4.12
rice_mid_indica,安徽,changjiang,2008,507.47,505,0.379707174808363,0.233925158137427,0.227836128244034,0.0566141840896999,0.101917354720476,21.6,59.32,49.75,5.78389194597299,28.73,28.5916301823669,obs,8.1,19.99,192.69,118.71,115.62,28.73,51.72,101.15,8.86
rice_mid_indica,安徽,changjiang,2009,516.07,493.82,0.40378243261573,0.237564671459298,0.197337570484624,0.0624915224678823,0.098823802972465,24.8,65.58,52.7083,4.99705593719333,31.6176470588235,28.7228523728639,obs,7.59,20.38,208.38,122.6,101.84,32.25,51,113.84,10.24
rice_mid_indica,安徽,changjiang,2010,574.35,480.02,0.434386698006442,0.230277705232001,0.169774527726996,0.073770349090276,0.0917907199442848,31.3,77.16,54.375,4.57793427230047,39.9716981132075,28.2352908543395,obs,7.38,21.3,249.49,132.26,97.51,42.37,52.72,137.82,14.74
rice_mid_indica,安徽,changjiang,2011,668.39,525.08,0.421191220694505,0.246921707386406,0.172055237211808,0.0799233980161283,0.0799084366911534,40,90.46,61.6948133962653,5.4476551397442,48.1261261261261,26.496402210506,obs,6.62,21.11,281.52,165.04,115,53.42,53.41,154.82,17.45
rice_mid_indica,安徽,changjiang,2012,772.09,519.88,0.458262637775389,0.225038531777383,0.161678042715227,0.0789415741688145,0.0760792135631856,56,106.14,70,6.01300578034682,60.3465346534654,27.5929550312256,obs,5.79,20.76,353.82,173.75,124.83,60.95,58.74,157.03,20.05
rice_mid_indica,安徽,changjiang,2013,817.64,483.78,0.497847463431339,0.21447091629568,0.142495474781077,0.0804999755393572,0.0646861699525464,68,114.78,66.5832636628755,5.68618838457784,65.82,22.7634929523775,obs,5.48,20.49,407.06,175.36,116.51,65.82,52.89,181.54,32.75
rice_mid_indica,安徽,changjiang,2014,826.4,486.56,0.50336398838335,0.221490803484995,0.133409970958374,0.083095353339787,0.0586398838334947,74.4,123.33,63.3333,4.98192498870312,65.4,22.8068737371046,obs,5.23,22.13,415.98,183.04,110.25,68.67,48.46,198.91,47.45
rice_mid_indica,安徽,changjiang,2015,843.13,555.8,0.496613808072302,0.213158113220974,0.133633010330554,0.0799283621742792,0.0766667062018906,78,128.37,66.6667,4.91150828247602,64.1809523809524,22.8068737371046,obs,4.91,22.94,418.71,179.72,112.67,67.39,64.64,225.19,64.02
rice_mid_indica,安徽,changjiang,2016,820.5824,518.76,0.486121076932676,0.229251809446559,0.128920630030573,0.0813446644724527,0.0743618191177388,81.4,131.021,60,4.7080551846907,61.2385321100917,22.8347430725859,obs,4.49,22.47,398.9024,188.12,105.79,66.75,61.02,229.77,69.99
rice_mid_indica,安徽,changjiang,2017,826.0662,495.38,0.447744018578656,0.245295110730835,0.139710352511699,0.0901380543109014,0.0771124638679079,83.1,139.175,60,4.95321888412017,64.7478260869565,21.5941261834632,obs,3.99,23.3,369.8662,202.63,115.41,74.46,63.7,236.51,67.26
rice_mid_indica,安徽,changjiang,2018,816.63369,541.52,0.428225891586716,0.242568978509814,0.154781760228383,0.0988325622470951,0.0755908074279914,84.89,147.449,60,5.47660311958406,70.7982456140351,22.6555211389993,obs,3.61,23.08,349.70369,198.09,126.4,80.71,61.73,229.5,69.42
rice_mid_indica,安徽,changjiang,2019,790.42,552.89,0.413944485210395,0.25165102097619,0.154259760633587,0.0973280028339364,0.082816730345892,86.38,152.45,64,5.50474040632054,65.7521367521368,23.9303181290777,obs,3.31,22.15,327.19,198.91,121.93,76.93,65.46,221.73,71.12
rice_mid_indica,安徽,changjiang,2020,763.99,525.23,0.38976949960078,0.257372478697365,0.15725336719067,0.0961792693621644,0.0994253851490203,89.77,154.91,65.25,5.30419426048565,59.258064516129,24.3611286096664,obs,2.86,22.65,297.78,196.63,120.14,73.48,75.96,219.05,66.92
rice_mid_indica,安徽,changjiang,2021,758.79,562.06,0.355724245179826,0.261574348634009,0.173381304445235,0.105312405276822,0.104007696464107,92.2,155.93,65.0833,5.91015274034142,50.8980891719745,23.9317166947506,obs,2.66,22.26,269.92,198.48,131.56,79.91,78.92,221.64,75.39
rice_mid_indica,安徽,changjiang,2022,863.94,476.33,0.32018427205593,0.280378267009283,0.197606315253374,0.0968817278977707,0.104949417783642,95.3,167.09,70,7.78832116788321,55.430463576159,24.5004480350878,obs,2.53,21.92,276.62,242.23,170.72,83.7,90.67,227.7,79.53
rice_mid_indica,安徽,changjiang,2023,1268.69,577.76,0.544538066824835,0.184394927050737,0.127588299742254,0.0679835105502526,0.0754951958319211,96.95,188.26,72.9167,7.16555998229305,61.6071428571429,25.1898433308699,obs,2.27,22.59,690.85,233.94,161.87,86.25,95.78,230.01,81.69
rice_mid_indica,安徽,changjiang,2024,827,491.26,0.34596130592503,0.262744860943168,0.190459492140266,0.10590084643289,0.0949334945586457,99.92,196.03,75,6.33333333333333,60.4,25.2423636042917,obs,2.27,24.87,286.11,217.29,157.51,87.58,78.51,222.32,107.46
rice_mid_indica,广西,huanan,2019,1180.98,480.95,0.518874155362496,0.159088214872394,0.168707344747583,0.0880878592355501,0.0652424257819777,86.38,110.87,149.1667,6.6791820315119,78.218045112782,30.0514561753584,obs,6.89,29.83,612.78,187.88,199.24,104.03,77.05,210.71,12.63
rice_mid_indica,广西,huanan,2020,1176.79,468.61,0.534666338089209,0.166622761920139,0.139761554737889,0.0907723553055345,0.0681769899472293,89.77,107.91,150,6.83866943866944,80.9242424242424,29.9317848198165,obs,6.92,24.05,629.19,196.08,164.47,106.82,80.23,228.74,17.79
rice_mid_indica,广西,huanan,2021,1196.43,479.12,0.511847747047466,0.174962179149637,0.159290556070978,0.0891067592755113,0.0647927584564078,92.2,124.69,135,6.7773826458037,80.1578947368421,32.1494229044287,obs,6.41,28.12,612.39,209.33,190.58,106.61,77.52,228.68,13.61
rice_mid_indica,广西,huanan,2022,1244.18,468.16,0.483981417479786,0.181557330932823,0.171478403446447,0.0928402642704432,0.0701425838705011,95.3,129.87,163,8.1805981595092,90.2421875,36.619153630348,obs,6.13,26.08,602.16,225.89,213.35,115.51,87.27,220.46,22
rice_mid_indica,广西,huanan,2023,1228.35,458.35,0.486367891887491,0.187430292669028,0.162616518093377,0.0891683966296251,0.0744169007204787,96.95,137.65,165,8.2712215320911,91.275,34.9931210320855,obs,6.01,24.15,597.43,230.23,199.75,109.53,91.41,214.35,20.59
rice_mid_indica,广西,huanan,2024,1288.94,449.2,0.476166462364423,0.178619640945273,0.168285567986097,0.0887318261517216,0.088196502552485,99.92,137.66,165.8333,7.67008486562942,91.496,33.4005481756382,obs,6.08,28.28,613.75,230.23,216.91,114.37,113.68,210.7,20.68
rice_mid_indica,江苏,changjiang,2005,409.7,454.6,0.292042958262143,0.269172565291677,0.221405906761045,0.0674639980473517,0.149914571637784,15.3,33.05,35.7837555956525,3.94048653344917,22.8429752066116,11.5336180383935,obs,7.31,23.02,119.65,110.28,90.71,27.64,61.42,69.6,5.72
rice_mid_indica,江苏,changjiang,2006,419.16,475.7,0.301364634029965,0.281491554537647,0.218818589560073,0.0700925660845501,0.128232655787766,16.9,32.37,34.7917,3.85864535128313,24.8983050847458,14.3639996142079,obs,6.98,23.77,126.32,117.99,91.72,29.38,53.75,78.95,2.92
rice_mid_indica,江苏,changjiang,2007,486.13,497.9,0.319564725484953,0.285849464135108,0.207207948491144,0.0604570793820583,0.126920782506737,18.7,33.96,40.8333,3.87274125336409,25.3362068965517,18.0358710584717,obs,7.63,26.01,155.35,138.96,100.73,29.39,61.7,86.88,2.51
rice_mid_indica,江苏,changjiang,2008,554.49,511.9,0.308878428826489,0.256758462731519,0.260040758174178,0.0570073400782701,0.117315010189544,21.6,42.93,44.7727,5.91912972085386,26.1239669421488,25.1150036519133,obs,7.08,24.36,171.27,142.37,144.19,31.61,65.05,87.78,2.62
rice_mid_indica,江苏,changjiang,2009,550.02,506.66,0.344532926075416,0.254627104468928,0.232391549398204,0.0613614050398167,0.107087015017636,24.8,47.84,43.5,4.71660516605166,28.6016949152542,23.9357162568237,obs,6.76,27.1,189.5,140.05,127.82,33.75,58.9,93.48,7.99
rice_mid_indica,江苏,changjiang,2010,556.85,497.29,0.363365358714196,0.257466103977732,0.195636167729191,0.0759270898805783,0.107605279698303,31.3,49.74,42.5,4.36808340016038,39.8867924528302,23.1662527377156,obs,6.01,24.94,202.34,143.37,108.94,42.28,59.92,100.55,8.51
rice_mid_indica,江苏,changjiang,2011,647.16,495.59,0.379504295691946,0.23964707336671,0.219327523332715,0.0773533592929106,0.0841677483157179,40,59.75,48.1642009172788,5.75821501014199,49.078431372549,24.9646533995436,obs,5.79,24.65,245.6,155.09,141.94,50.06,54.47,113.22,13.61
rice_mid_indica,江苏,changjiang,2012,758.86,551.12,0.433097013941966,0.224547347336795,0.19883773027963,0.0673510265398097,0.0761668819018001,56,67.24,54.5833,5.95226824457594,62.3292682926829,24.9445343913553,obs,5.71,25.35,328.66,170.4,150.89,51.11,57.8,130.31,16.41
rice_mid_indica,江苏,changjiang,2013,811.65,538.6,0.446017372019959,0.242333518142056,0.160561818517834,0.0674921456292737,0.0835951456908766,68,93.33,61.812870828008,5.66855154414963,69.3417721518987,24.8571087984787,obs,5.08,22.99,362.01,196.69,130.32,54.78,67.85,139.71,29.12
rice_mid_indica,江苏,changjiang,2014,823.46,571.31,0.471692614091759,0.232810336871251,0.146758798241566,0.0668399193646322,0.081898331430792,74.4,105.54,70,4.85731511254019,71.4805194805195,23.3953354019077,obs,4.92,24.88,388.42,191.71,120.85,55.04,67.44,174.51,43.6
rice_mid_indica,江苏,changjiang,2015,866.02,614.06,0.479388466779058,0.203713540103,0.160839241587954,0.0694210295374241,0.0866377219925637,78,106.43,68.75,4.98711063372718,78.0779220779221,21.9220175069819,obs,5.05,27.93,415.16,176.42,139.29,60.12,75.03,198.2,57.26
rice_mid_indica,江苏,changjiang,2016,812.3098,636.26,0.45699288621164,0.214228610808339,0.161699391045141,0.0712659135713985,0.0958131983634815,81.4,107.078,65.25,4.5387007601935,90.453125,20.5387268453575,obs,4.33,28.94,371.2198,174.02,131.35,57.89,77.83,233.32,77.09
rice_mid_indica,江苏,changjiang,2017,814.6662,615.84,0.419565952288189,0.228412569467102,0.160347882359671,0.0740180456731849,0.117655550211854,83.1,112.379,65,4.8149649834132,95.7142857142857,20.7438409271863,obs,3.78,27.13,341.8062,186.08,130.63,60.3,95.85,274.3,82.16
rice_mid_indica,江苏,changjiang,2018,790.54848,626.05,0.38075903959742,0.229789828955208,0.185744459340432,0.0773640093520893,0.126342662754851,84.89,129.529,66,5.16496658459374,94.0923076923077,22.6047391738555,obs,3.16,28.43,301.00848,181.66,146.84,61.16,99.88,330.82,147.61
rice_mid_indica,江苏,changjiang,2019,821.4,635.08,0.396128560993426,0.232468955441928,0.178597516435354,0.0690650109569029,0.123739956172389,86.38,132.82,68,5.18924655111426,87.2769230769231,22.8693149845936,obs,3.21,28.27,325.38,190.95,146.7,56.73,101.64,336.98,156.7
rice_mid_indica,江苏,changjiang,2020,817.23,644.38,0.409003585281989,0.234083428165877,0.173304944752395,0.0598729855732169,0.123735056226521,89.77,139.84,68,5.07089151450054,81.55,23.0421764971604,obs,3.16,27.93,334.25,191.3,141.63,48.93,101.12,335.28,150.14
rice_mid_indica,江苏,changjiang,2021,866.11,659.73,0.400561129648659,0.218332544365034,0.199582039232892,0.0607890452713859,0.120735241482029,92.2,188.6,69.1667,5.96274577440497,81,22.8965762615243,obs,3.01,28.99,346.93,189.1,172.86,52.65,104.57,325.17,143.91
rice_mid_indica,江苏,changjiang,2022,1001.52,595.53,0.285346273664031,0.272835290358655,0.213026200175733,0.115334691269271,0.113457544532311,95.3,177.1,82.5,7.21264367816092,90.2421875,22.9399391035128,obs,2.46,29.58,285.78,273.25,213.35,115.51,113.63,322.27,128.58
rice_mid_indica,江苏,changjiang,2023,1306.81,675.47,0.457166688347962,0.21328272663968,0.15291434868114,0.0838147856230057,0.0928214507082131,96.95,190.4,78.75,6.80156569094622,91.275,23.2641441882971,obs,2.36,29.38,597.43,278.72,199.83,109.53,121.3,329.63,127.35
rice_mid_indica,江苏,changjiang,2024,874.01,594.6,0.328096932529376,0.264642280980767,0.215317902541161,0.0718298417638242,0.120113042184872,99.92,200.44,75,6.01822833386633,78.475,25.3571374098938,obs,2.21,31.27,286.76,231.3,188.19,62.78,104.98,327.66,134.97
rice_mid_indica,江西,changjiang,2019,1026.32,528.95,0.408342427313119,0.25744407202432,0.16979109829293,0.0666751110764674,0.0977472912931639,86.38,137.02,111.6667,5.29665653495441,61.0982142857143,33.0215323242608,obs,4.67,32.9,419.09,264.22,174.26,68.43,100.32,170.94,16.12
rice_mid_indica,江西,changjiang,2020,1009.19,512.11,0.424915030866338,0.25863316124813,0.137436954389164,0.072008244235476,0.107006609260892,89.77,148.76,110,5.22804372408594,61.0672268907563,32.9865573079483,obs,4.56,26.53,428.82,261.01,138.7,72.67,107.99,182.29,13.6
rice_mid_indica,江西,changjiang,2021,1033.9,527.46,0.428793887223136,0.242286488054938,0.163797272463488,0.0695134926008318,0.0956088596576071,92.2,161.32,107.0833,5.99256900212314,65.9357798165138,34.4699130966047,obs,4.53,28.26,443.33,250.5,169.35,71.87,98.85,221.32,17.02
rice_mid_indica,江西,changjiang,2022,1171.81,487.17,0.403998941807972,0.255536307080499,0.177144758962631,0.0747390788609075,0.0885809132879904,95.3,162.41,120,8.17244094488189,69.5079365079365,39.1535384864861,obs,4.69,25.4,473.41,299.44,207.58,87.58,103.8,224.77,17.12
rice_mid_indica,江西,changjiang,2023,1656.9,498.51,0.599806868247933,0.180976522421389,0.113223489649345,0.0513670106826,0.0546261089987326,96.95,163.52,120,7.21816083108888,70.3388429752066,39.8019099395462,obs,4.79,25.99,993.82,299.86,187.6,85.11,90.51,217.41,21.72
rice_mid_indica,江西,changjiang,2024,1113,476.01,0.429928122192273,0.253423180592992,0.158903863432165,0.0932075471698113,0.0645372866127583,99.92,157.63,120,6.71450265755505,75.1739130434783,38.1982988926157,obs,4.6,26.34,478.51,282.06,176.86,103.74,71.83,208.5,17.57
rice_mid_indica,河南,huabei,2004,268.57,525.1,0.469821647987489,0.262203522359162,0.133149644413002,0.0719365528540046,0.0628886323863425,13.7,9.87,26.3345215647148,3.04340425531915,12.1509433962264,10.2459096839454,obs,9.54,11.75,126.18,70.42,35.76,19.32,16.89,31.39,5.6
rice_mid_indica,河南,huabei,2005,271.45,499.2,0.416540799410573,0.278541167802542,0.172407441517775,0.0714680419966845,0.0610425492724259,15.3,20,28.4512730588261,3.25452016689847,15.7723577235772,13.4445881819403,obs,7.39,14.38,113.07,75.61,46.8,19.4,16.57,46.87,
rice_mid_indica,河南,huabei,2006,344.51,484.8,0.454239354445444,0.276334504078256,0.151925923775798,0.0619430495486343,0.0555571681518679,16.9,32.61,29.5833,3.51275167785235,20.1320754716981,17.4108269778035,obs,8.33,14.9,156.49,95.2,52.34,21.34,19.14,53.99,
rice_mid_indica,河南,huabei,2007,344.54,500.7,0.446827654263656,0.288558657920706,0.156440471353109,0.0706449178614965,0.0375282986010333,18.7,42.07,33.3333,3.55306526038233,25.621052631579,22.4239918523202,obs,6.87,15.17,153.95,99.42,53.9,24.34,12.93,70.36,4.35
