raw_record_id,source_year,date,province,product,hs8,product_name,partner,trade_mode,value_usd,qty_kg,unit_value,seed_code,invalid_value,invalid_qty,non_kg_unit,price_outlier_mild,price_outlier_severe,price_outside_p1p99,trade_type,qty_unit,currency,product_id,year,month,quarter,quarter_id,ln_unit_value,lq1,lq3,liqr,lp01,lp99
4643,2020,2020-03,安徽省,corn,10051000,种用玉米,巴西,其他,2915,238,12.24789915966386,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,3,1,2020q1,2.505354425113118,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6331,2018,2018-08,北京市,corn,10051000,种用玉米,法国,一般贸易,2651,215,12.33023255813954,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,8,3,2018q3,2.512054178161363,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5409,2019,2019-04,湖北省,corn,10051000,种用玉米,法国,其他,1511,122,12.38524590163934,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,4,2,2019q2,2.516505917539483,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4937,2019,2019-09,北京市,corn,10051000,种用玉米,菲律宾,其他,112,9,12.44444444444444,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,9,3,2019q3,2.521274293958875,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5158,2019,2019-01,山东省,corn,10051000,种用玉米,印度,一般贸易,1831,147,12.45578231292517,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,1,1,2019q1,2.522184957895774,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5220,2019,2019-05,山东省,corn,10051000,种用玉米,法国,一般贸易,399,32,12.46875,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,2.523225514090137,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5415,2019,2019-04,山东省,corn,10051000,种用玉米,智利,一般贸易,2486,199,12.49246231155779,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,4,2,2019q2,2.525125447346164,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5052,2019,2019-03,山东省,corn,10051000,种用玉米,智利,一般贸易,7022,562,12.49466192170818,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,3,1,2019q1,2.525301506834686,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5465,2019,2019-12,北京市,corn,10051000,种用玉米,菲律宾,其他,113,9,12.55555555555556,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,12,4,2019q4,2.530163241376121,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5225,2019,2019-05,安徽省,corn,10051000,种用玉米,智利,其他,427,34,12.55882352941176,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,2.530423488612463,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2155,2022,2022-04,北京市,corn,10051000,种用玉米,阿根廷,其他,2967,235,12.62553191489362,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,4,2,2022q2,2.535721106146663,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4243,2020,2020-04,山东省,corn,10051000,种用玉米,智利,一般贸易,10294,813,12.66174661746618,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,4,2,2020q2,2.538585370664889,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4634,2020,2020-03,山东省,corn,10051000,种用玉米,印度,一般贸易,3711,293,12.66552901023891,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,3,1,2020q1,2.53888405204353,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4410,2020,2020-06,山东省,corn,10051000,种用玉米,澳大利亚,一般贸易,51,4,12.75,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,6,2,2020q2,2.545531271604435,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5785,2018,2018-03,北京市,corn,10051000,种用玉米,法国,一般贸易,249678,19422,12.85542168674699,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,3,1,2018q1,2.553765643505155,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
864,2023,2023-04,山东省,corn,10051000,种用玉米,智利,其他,1095,85,12.88235294117647,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,4,2,2023q2,2.555858385760285,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2152,2022,2022-04,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,208883,16205,12.89003394014193,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,4,2,2022q2,2.556454450007516,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2032,2022,2022-03,山东省,corn,10051000,种用玉米,印度,一般贸易,2024,156,12.97435897435897,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,3,1,2022q1,2.562975023157819,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2583,2022,2022-09,北京市,corn,10051000,种用玉米,菲律宾,其他,701,54,12.98148148148148,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,9,3,2022q3,2.563523840470316,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
989,2023,2023-05,山东省,corn,10051000,种用玉米,智利,其他,727,56,12.98214285714286,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,5,2,2023q2,2.56357478679837,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4867,2020,2020-05,山东省,corn,10051000,种用玉米,智利,一般贸易,2681,206,13.01456310679612,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,5,2,2020q2,2.566068969446378,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3986,2020,2020-05,山东省,corn,10051000,种用玉米,智利,一般贸易,2681,206,13.01456310679612,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,5,2,2020q2,2.566068969446378,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3153,2021,2021-08,北京市,corn,10051000,种用玉米,智利,其他,1084,83,13.06024096385542,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,8,3,2021q3,2.569572574202994,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3152,2021,2021-08,北京市,corn,10051000,种用玉米,菲律宾,其他,733,56,13.08928571428571,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,8,3,2021q3,2.571794011151502,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5402,2019,2019-04,辽宁省,corn,10051000,种用玉米,韩国,海关特殊监管区域物流货物,2544,192,13.25,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,4,2,2019q2,2.583997552432231,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5416,2019,2019-04,北京市,corn,10051000,种用玉米,智利,其他,2787,210,13.27142857142857,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,4,2,2019q2,2.58561349676448,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4065,2020,2020-11,北京市,corn,10051000,种用玉米,秘鲁,其他,665,50,13.3,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,11,4,2020q4,2.587764035227708,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5472,2019,2019-12,北京市,corn,10051000,种用玉米,智利,其他,1068,80,13.35,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,12,4,2019q4,2.591516384846258,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6744,2017,2017-07,河南省,corn,10051000,种用玉米,德国,一般贸易,134,10,13.4,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,7,3,2017q3,2.595254706956866,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4151,2020,2020-10,北京市,corn,10051000,种用玉米,菲律宾,其他,121,9,13.44444444444444,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,10,4,2020q4,2.598565968260522,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4404,2020,2020-06,北京市,corn,10051000,种用玉米,菲律宾,其他,202,15,13.46666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,6,2,2020q2,2.600217496298995,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
988,2023,2023-05,北京市,corn,10051000,种用玉米,智利,其他,3836,283,13.5547703180212,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,5,2,2023q2,2.606738538360091,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
212,2023,2023-11,北京市,corn,10051000,种用玉米,智利,一般贸易,5194,383,13.56135770234987,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,11,4,2023q4,2.607224403042048,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6071,2018,2018-04,山东省,corn,10051000,种用玉米,法国,一般贸易,246,18,13.66666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,4,2,2018q2,2.614959778036198,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7169,2017,2017-03,山东省,corn,10051000,种用玉米,法国,一般贸易,178,13,13.69230769230769,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,3,1,2017q1,2.616834192830548,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5046,2019,2019-03,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,574426,41861,13.72222354936576,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,3,1,2019q1,2.619016675446721,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6966,2017,2017-04,新疆维吾尔自治区,corn,10051000,种用玉米,德国,其他,344,25,13.76,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,4,2,2017q2,2.621765832505198,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2047,2022,2022-03,北京市,corn,10051000,种用玉米,智利,其他,3667,263,13.94296577946768,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,3,1,2022q1,2.634975135893562,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5792,2018,2018-03,山东省,corn,10051000,种用玉米,智利,一般贸易,2052,147,13.95918367346939,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,3,1,2018q1,2.636137619511924,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7227,2017,2017-02,山东省,corn,10051000,种用玉米,印度,一般贸易,5593,400,13.9825,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,2,1,2017q1,2.637806547713606,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1855,2022,2022-01,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,1292286,92406,13.98487111226544,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,1,1,2022q1,2.637976110470263,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2849,2021,2021-03,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,758159,54167,13.99669540495136,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,3,1,2021q1,2.638821259249368,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5587,2019,2019-07,广东省,corn,10051000,种用玉米,印度尼西亚,一般贸易,70,5,14,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,7,3,2019q3,2.639057329615258,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5852,2018,2018-07,山东省,corn,10051000,种用玉米,印度尼西亚,一般贸易,98,7,14,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,7,3,2018q3,2.639057329615258,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7174,2017,2017-03,山东省,corn,10051000,种用玉米,智利,一般贸易,2327,166,14.01807228915663,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,3,1,2017q1,2.640347374945748,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6884,2017,2017-05,山东省,corn,10051000,种用玉米,印度,一般贸易,1193,85,14.03529411764706,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,5,2,2017q2,2.6415751656076,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1939,2022,2022-02,北京市,corn,10051000,种用玉米,智利,其他,2562,182,14.07692307692308,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,2,1,2022q1,2.644536795379884,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3242,2021,2021-09,北京市,corn,10051000,种用玉米,菲律宾,其他,258,18,14.33333333333333,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,9,3,2021q3,2.662587827025453,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5346,2019,2019-10,北京市,corn,10051000,种用玉米,智利,一般贸易,441879,30760,14.36537711313394,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,10,4,2019q4,2.664820944306227,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1231,2023,2023-07,北京市,corn,10051000,种用玉米,法国,其他,841,58,14.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,7,3,2023q3,2.674148649426529,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3078,2021,2021-07,安徽省,corn,10051000,种用玉米,巴西,一般贸易,943,64,14.734375,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,7,3,2021q3,2.690183199273786,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7230,2017,2017-02,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,204203,13800,14.79731884057971,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,2,1,2017q1,2.69444600493843,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5786,2018,2018-03,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,530030,35374,14.98360377678521,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,3,1,2018q1,2.706956521705217,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1854,2022,2022-01,甘肃省,corn,10051000,种用玉米,韩国,其他,2100,140,15,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,1,1,2022q1,2.70805020110221,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1539,2022,2022-10,北京市,corn,10051000,种用玉米,法国,其他,496,33,15.03030303030303,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,10,4,2022q4,2.710068365258447,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4640,2020,2020-03,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,539200,35786,15.06734477169843,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,3,1,2020q1,2.712529804128427,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4554,2020,2020-02,北京市,corn,10051000,种用玉米,法国,其他,2193,145,15.12413793103448,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,2,1,2020q1,2.716292005997314,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3634,2021,2021-04,北京市,corn,10051000,种用玉米,法国,一般贸易,960818,63407,15.15318497957639,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,4,2,2021q2,2.718210739535226,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1541,2022,2022-10,北京市,corn,10051000,种用玉米,智利,其他,701,46,15.23913043478261,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,10,4,2022q4,2.723866490545495,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5161,2019,2019-01,上海市,corn,10051000,种用玉米,智利,其他,1530,100,15.3,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,1,1,2019q1,2.72785282839839,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4064,2020,2020-11,北京市,corn,10051000,种用玉米,匈牙利,其他,772,50,15.44,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,11,4,2020q4,2.73696154459663,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1537,2022,2022-10,山东省,corn,10051000,种用玉米,印度,其他,139,9,15.44444444444444,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,10,4,2022q4,2.737249355794472,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6404,2018,2018-09,安徽省,corn,10051000,种用玉米,巴西,其他,202,13,15.53846153846154,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,9,3,2018q3,2.743318339939668,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4646,2020,2020-03,北京市,corn,10051000,种用玉米,智利,其他,622,40,15.55,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,3,1,2020q1,2.744060638625243,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2347,2022,2022-06,北京市,corn,10051000,种用玉米,菲律宾,其他,623,40,15.575,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,6,2,2022q2,2.745667064673517,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6595,2017,2017-06,北京市,corn,10051000,种用玉米,智利,其他,861,55,15.65454545454545,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,6,2,2017q2,2.75076131919526,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5218,2019,2019-05,内蒙古自治区,corn,10051000,种用玉米,德国,一般贸易,141,9,15.66666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,2.751535313041949,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6975,2017,2017-04,北京市,corn,10051000,种用玉米,智利,其他,1774,112,15.83928571428571,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,4,2,2017q2,2.76249329157443,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3628,2021,2021-04,北京市,corn,10051000,种用玉米,菲律宾,其他,175,11,15.90909090909091,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,4,2,2021q2,2.766890701125143,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
363,2023,2023-12,湖南省,corn,10051000,种用玉米,巴西,一般贸易,646,40,16.15,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,12,4,2023q4,2.781920049668666,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2418,2022,2022-07,北京市,corn,10051000,种用玉米,阿根廷,一般贸易,3909,242,16.15289256198347,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,7,3,2022q3,2.782099139636268,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5647,2018,2018-01,北京市,corn,10051000,种用玉米,印度,其他,81,5,16.2,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,1,1,2018q1,2.785011242238338,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4791,2020,2020-08,北京市,corn,10051000,种用玉米,巴西,其他,1080,66,16.36363636363636,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,8,3,2020q3,2.79506157809184,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2842,2021,2021-03,北京市,corn,10051000,种用玉米,菲律宾,其他,99,6,16.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,3,1,2021q1,2.803360380906535,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3077,2021,2021-07,北京市,corn,10051000,种用玉米,法国,其他,300,18,16.66666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,7,3,2021q3,2.813410716760036,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5536,2019,2019-06,北京市,corn,10051000,种用玉米,智利,其他,334,20,16.7,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,6,2,2019q2,2.81540871942271,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2349,2022,2022-06,黑龙江省,corn,10051000,种用玉米,阿根廷,其他,752,45,16.71111111111111,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,6,2,2022q2,2.81607383417952,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
477,2023,2023-01,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,1981613,117918,16.80500856527417,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,1,1,2023q1,2.821676970862995,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
478,2023,2023-01,湖南省,corn,10051000,种用玉米,巴西,一般贸易,513,30,17.1,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,1,1,2023q1,2.839078463508614,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5928,2018,2018-06,北京市,corn,10051000,种用玉米,法国,其他,652,38,17.15789473684211,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,6,2,2018q2,2.842458402200267,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5051,2019,2019-03,北京市,corn,10051000,种用玉米,智利,一般贸易,308899,17970,17.18970506399555,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,3,1,2019q1,2.844310661830206,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7167,2017,2017-03,北京市,corn,10051000,种用玉米,法国,一般贸易,115580,6638,17.41187104549563,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,3,1,2017q1,2.857152217591849,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6185,2018,2018-11,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,385,22,17.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,11,4,2018q4,2.862200880929469,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6143,2018,2018-10,辽宁省,corn,10051000,种用玉米,韩国,海关特殊监管区域物流货物,7121,405,17.58271604938271,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,10,4,2018q4,2.866916376875586,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5790,2018,2018-03,北京市,corn,10051000,种用玉米,智利,一般贸易,111768,6330,17.65687203791469,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,3,1,2018q1,2.871125058192101,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6892,2017,2017-05,北京市,corn,10051000,种用玉米,智利,其他,2022,114,17.73684210526316,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,5,2,2017q2,2.875643951185921,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2154,2022,2022-04,甘肃省,corn,10051000,种用玉米,阿根廷,一般贸易,888,50,17.76,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,4,2,2022q2,2.876948737564024,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
855,2023,2023-04,新疆维吾尔自治区,corn,10051000,种用玉米,德国,一般贸易,5344,299,17.87290969899665,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,4,2,2023q2,2.883286141825795,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4859,2020,2020-05,北京市,corn,10051000,种用玉米,马来西亚,一般贸易,4928,275,17.92,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,5,2,2020q2,2.885917407546784,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3978,2020,2020-05,北京市,corn,10051000,种用玉米,马来西亚,一般贸易,4928,275,17.92,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,5,2,2020q2,2.885917407546784,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7173,2017,2017-03,北京市,corn,10051000,种用玉米,智利,一般贸易,103994,5750,18.08591304347826,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,3,1,2017q1,2.895133350360156,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1628,2022,2022-11,广东省,corn,10051000,种用玉米,印度,一般贸易,34090,1840,18.52717391304348,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,11,4,2022q4,2.919238514528917,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4407,2020,2020-06,北京市,corn,10051000,种用玉米,法国,其他,56,3,18.66666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,6,2,2020q2,2.92673940206704,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1232,2023,2023-07,北京市,corn,10051000,种用玉米,智利,其他,2247,119,18.88235294117647,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,7,3,2023q3,2.9382277790738,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6456,2017,2017-09,北京市,corn,10051000,种用玉米,菲律宾,其他,341,18,18.94444444444444,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,9,3,2017q3,2.941510719387352,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5855,2018,2018-07,北京市,corn,10051000,种用玉米,巴西,其他,896,47,19.06382978723404,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,7,3,2018q3,2.947792811264872,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5929,2018,2018-06,北京市,corn,10051000,种用玉米,智利,其他,712,37,19.24324324324324,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,6,2,2018q2,2.957159998767751,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5856,2018,2018-07,北京市,corn,10051000,种用玉米,澳大利亚,其他,98,5,19.6,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,7,3,2018q3,2.975529566236472,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2673,2021,2021-01,北京市,corn,10051000,种用玉米,法国,其他,98,5,19.6,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,1,1,2021q1,2.975529566236472,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6186,2018,2018-11,北京市,corn,10051000,种用玉米,智利,其他,455,23,19.78260869565218,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,11,4,2018q4,2.984803203021801,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4476,2020,2020-07,上海市,corn,10051000,种用玉米,智利,一般贸易,100,5,20,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,7,3,2020q3,2.995732273553991,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
