obs_id,province,provincechn,year,population_10k,expenditure_nominal,exp_food_nominal,deflator_total_2015,monetary_deflator,m,covered_food_exp,nonfood_exp,covered_daily_kcal,covered_food_budget_share,total_cpi_yoy,food_cpi_yoy,nonfood_cpi_yoy_approx,total_price_index_2023,food_price_index_2023,nonfood_price_index_2023,nonfood_relative_price_index_2023,national_nonfood_price_index_2023,food_budget_share_all,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_meatother,p_meatother_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
31_2020,31.0,上海,2020,2488,38270.81264953616,10099.172248148592,111.14475,0.96115778760316,39817.408903247946,2461.1997176784325,37356.20918556951,1428.3622002495804,0.061812151656047865,101.7,106.3,100.05095891898452,96.11577876031599,97.8325243366231,95.71218002837482,99.58009107646349,96.48961070116405,0.26388706037239046,0.34243310653950243,953.1548747656548,0.11322420492328766,3453.1661898475422,0.05628494050854794,8601.819923325704,0.09598641824983563,5039.032911695318,0.06333807337583562,10239.75111343629,0.04291435652778082,2969.360284914799,390.29733911081007,95.71218002837482
31_2021,31.0,上海,2021,2489,43456.30778887647,11206.142341801047,112.47849,0.9726916810543978,44676.343630049174,2528.36681351466,42147.976816534516,1533.4685952140674,0.056592966390698274,101.2,99.6,101.75596079890833,97.26916810543979,97.4411942392766,97.39284838945366,100.12715260798757,97.84046525098036,0.2578714785490701,0.3601106071960748,892.1864806157331,0.12316438356164383,3679.9920641148365,0.057888583561643836,8159.84131924681,0.11636134520547949,3449.004454920568,0.06543710410958904,11154.773729122837,0.043772273972602735,3431.5900601560857,432.76254379575755,97.39284838945366
31_2022,31.0,上海,2022,2475,39938.257274283416,10974.889114811773,115.29046,0.9970089730807579,40058.07204610626,2333.52358138833,37724.548464717926,1368.9496939067126,0.058253517011564566,102.5,105.8,101.24955378533781,99.70089730807578,103.09278350515464,98.60982441315241,98.90565388639186,99.60159362549801,0.27479639483114343,0.3139565561002056,884.2638899326155,0.10009635960821917,3633.939144335968,0.05268179425228767,10243.348453996816,0.11718226693997262,2909.947546448357,0.05871832938626028,11449.379653977148,0.041839540666410956,3327.913799959643,382.5637931030155,98.60982441315241
31_2023,31.0,上海,2023,2487,45408.28320003747,11427.553736698494,115.63633,1.0,45408.28320003747,2408.2104141271802,43000.07278591029,1385.6761487056,0.05303460612061178,100.3,97.0,101.40977391970912,100.0,100.0,100.0,100.0,100.0,0.25166231646232035,0.3046172489526769,936.2837472571957,0.11003478931232877,4016.9332837624816,0.05266247044931507,9226.254801502773,0.12123235704797264,2642.995860907712,0.06026911400398631,12043.208631135309,0.044022094586520545,3381.76376987146,430.00072785910294,100.0
32_2015,32.0,江苏,2015,8315,20555.56369,5936.0,100.0,0.8528387646769915,24102.52036067488,2821.879013043813,21280.641347631066,1496.8266315095264,0.1170781715279837,101.7,101.7,101.69999999999999,85.28387646769914,74.12146210787793,90.11324599112245,105.66269935590043,89.40141690138984,0.288778264100234,0.375273228837407,1183.6624858181021,0.1544232577808219,5974.097355018623,0.0476782623329589,11919.596473242682,0.09880781818635619,3422.168357475958,0.04116028262664384,9981.93963859643,0.031070465990575342,4436.383451976433,236.15442006969252,90.11324599112245
32_2016,32.0,江苏,2016,8381,21632.349892309943,6124.828751793802,102.3,0.8724540562645622,24794.829867522752,2659.2975021072048,22135.532365415547,1459.329225868069,0.10725209716362917,102.3,104.7,101.35209937351624,87.24540562645622,77.6051708269482,91.33166662562357,104.68364032446911,90.65303673800929,0.2831328442025205,0.3595247893470755,1128.5738182642413,0.1495569344547945,5682.974194938799,0.049237022249794524,10570.868277093728,0.09600029597736988,3738.122232361299,0.04449997861743836,9124.99241226601,0.030845592287561643,3832.578510892854,242.36426623145962,91.33166662562357
32_2017,32.0,江苏,2017,8423,22557.51176630619,6271.4811541288145,104.0391,0.8872857752210598,25423.05128320825,2637.2934069394796,22785.75787626877,1454.0587786739427,0.10373630519643383,101.7,99.2,102.66270867092678,88.72857752210598,76.98432946033262,93.76356283216597,105.6745926179258,92.7380565829835,0.27802185006488306,0.3529450611389987,1138.7857137773917,0.1501483205589041,5730.9984294130845,0.05129378033447945,10132.65236954312,0.09825382232556167,3295.2597083301566,0.04303851716554795,9680.399000018513,0.03134988781347946,3659.3719144089223,243.0129272823667,93.76356283216597
32_2018,32.0,江苏,2018,8446,23493.779057318214,6134.564058742374,106.44282,0.9076933480511441,25882.94726160586,2368.6056643224297,23514.34159728343,1435.5305639741287,0.09151220841978697,102.3,102.2,102.33533894855985,90.76933480511441,78.67798470845993,95.95325983454295,105.7110973001605,94.77829382780914,0.261114401551822,0.37490197356035204,1122.0143336102392,0.1126293825328767,5476.056004347654,0.04843144417017807,9995.781985695332,0.10699499236043837,2816.832949914081,0.04410479323236987,9712.305075557337,0.030702696130849312,3821.7844127572816,245.06037249625908,95.95325983454295
32_2019,32.0,江苏,2019,8469,24326.93695675977,6239.148119374243,109.742546,0.9358318418407294,25994.987420934547,2331.7757869772586,23663.21163395729,1406.975517560829,0.08970097770077816,103.1,109.5,100.89240302267001,93.58318418407295,86.15239325576363,96.80954962565683,103.44759100656138,96.10518994139846,0.25647076450537515,0.369964312818209,1034.9331615663916,0.11391571135479453,4866.1882383821,0.04908094587108219,10596.178767933581,0.08987194690841098,3692.427126693965,0.04882943170441097,8803.765861962345,0.03182541012350685,3542.8665555410657,244.4305517943033,96.80954962565683
32_2020,32.0,江苏,2020,8477,23313.990259891987,6452.707984838894,112.48611,0.9592276378867476,24304.960927996723,2244.53222841116,22060.428699585562,1453.8652463711762,0.09234872810783654,102.5,111.9,98.90267839254267,95.92276378867476,96.4045280531995,95.74723751953236,99.81701291517298,96.48961070116405,0.2767740705433746,0.3753652707714238,924.3220472271232,0.12522223871506852,4207.631312984326,0.049394253861164375,8142.72671353968,0.09111871590534247,5018.082645994996,0.050030894609082194,8347.788264142911,0.03580124932350685,2614.2201643757603,230.40276953249176,95.74723751953236
32_2021,32.0,江苏,2021,8505,27519.584845576464,7578.013942755382,114.28588,0.9745752800929356,28237.51577502786,2460.8893664742973,25776.626408553562,1628.844912306432,0.08714964113984171,101.6,100.5,102.01801196995224,97.45752800929355,96.88655069346548,97.67942823357512,100.22768915733262,97.84046525098036,0.27536803281294714,0.4123896876600651,973.6134194815932,0.12439602739726026,4551.669744246489,0.05823757260273972,7581.99370623514,0.12643592054794525,3257.5751351995564,0.05571291369863014,9607.026438942312,0.03725033424657534,2805.4712960592296,263.89002141694993,97.67942823357512
32_2022,32.0,江苏,2022,8515,28123.24652209856,7824.21800388158,116.80017,0.9960159362549801,28235.739508186954,2490.5044327156415,25745.23507547131,1635.0853993903374,0.08820397397396018,102.2,102.7,102.0072760477956,99.60159362549801,99.50248756218906,99.64012400013138,100.03868449613189,99.60159362549801,0.2782117632732587,0.4053528034952509,978.1870057128235,0.12024219771369865,4915.896095603107,0.06010743444843834,7984.315054705945,0.1364892687601644,2832.8136514507096,0.05661658790863014,9278.903482867603,0.0387344073689863,2865.4168879444223,258.3822063031291,99.64012400013138
32_2023,32.0,江苏,2023,8526,30265.236915386253,8464.11462591878,117.26737,1.0,30265.236915386253,2551.3727122010737,27713.864203185178,1709.0623631399403,0.08430043747333119,100.4,100.5,100.3611757848356,100.0,100.0,100.0,100.0,100.0,0.27966457522147437,0.42038185208599765,984.9943269160104,0.10482833522465752,5131.658680508318,0.0629273659289178,7955.947232912626,0.15586202733361648,2261.480181727192,0.06582318210242466,9379.277091685932,0.04470841889435617,2882.1458417699737,277.13864203185176,100.0
33_2015,33.0,浙江,2015,5985,24116.88215,6975.799999999999,100.0,0.8578583061587964,28112.896939807415,2861.839310670849,25251.057629136565,1537.559668778719,0.10179809347995475,101.4,101.4,101.4,85.78583061587965,76.97265664927009,89.79536932251324,104.67389390281359,89.40141690138984,0.2892496615695408,0.4017446458979076,1249.6509462217032,0.1396902480041096,5846.735723388587,0.04640882547130136,12876.395066974419,0.11031266084104112,3246.306284701777,0.047322900953958906,10327.853795409483,0.023300553221041097,4233.19188494612,281.20667936053235,89.79536932251324
33_2016,33.0,浙江,2016,6072,25050.669850595794,7275.956711459972,101.9,0.8741576139758138,28656.92576497869,2842.2048765305167,25814.720888448173,1585.8140175808394,0.09918038312413621,101.9,105.1,100.59010198395788,87.41576139758138,80.89826213838286,90.32525357838769,103.32833820158982,90.65303673800929,0.2904495869713011,0.4169821650101045,1211.0161178991334,0.14727517876849316,5428.827616501759,0.04834307261671233,12131.235211931045,0.10817136526216442,3521.592216333056,0.048267288604726025,9976.273897939862,0.02386793852821918,3719.5035444052683,285.7973807518312,90.32525357838769
33_2017,33.0,浙江,2017,6170,26027.57113265054,7449.8574930044015,104.0399,0.8925149238693058,29162.057055375193,2775.398367083502,26386.658688291693,1591.1584956939726,0.09517155671883361,102.1,99.1,103.30303138010038,89.25149238693058,80.17017777913742,93.30872504823706,104.54584293528362,92.7380565829835,0.28622945472076167,0.4125257793322329,1208.6030248997706,0.14943389323561643,5368.327713045098,0.04969186557154795,10866.081202388232,0.11035528636931508,3129.290416134004,0.04883299645465754,10296.897048803672,0.024739426883616435,3496.0562721726465,282.7887603720959,93.30872504823706
33_2018,33.0,浙江,2018,6273,27696.57706090587,7704.738930296169,106.40551,0.9130427671182997,30334.369931345533,2659.4476075440443,27674.92232380149,1587.695944521137,0.08767110091830017,102.3,102.6,102.18438173298583,91.30427671182997,82.25460240139499,95.34694379347273,104.42768644277423,94.77829382780914,0.2781837955409848,0.408554977129911,1120.9312044343924,0.14233985875479452,5115.060144225406,0.049076618992013696,10744.901611224985,0.11923222138150688,2849.7097183679066,0.04923791290754795,10390.226643849493,0.025406383094794517,3727.996585489921,290.2549491648841,95.34694379347273
33_2019,33.0,浙江,2019,6375,29249.82002948874,8154.896585939612,109.49127,0.9395210073647305,31132.694000671447,2763.0080956132538,28369.68590505819,1584.411957296087,0.08874940586746728,102.9,108.0,100.9284369033342,93.95210073647306,88.8349705935066,96.23218000585264,102.42685288727604,96.10518994139846,0.2788015987010554,0.4088143182718928,1021.3517107388554,0.13902811627808218,4822.061218255978,0.05140378342764383,12221.73334048357,0.11098934488035618,3736.1123801010945,0.05481705420245206,9800.089626831466,0.027153361587616436,3496.3907043076197,294.80456437059627,96.23218000585264
33_2020,33.0,浙江,2020,6468,27939.575728856515,7965.479744701413,112.009575,0.9611299905341193,29069.507771087166,2657.35864938788,26412.149121699287,1609.0695805090836,0.09141395411004918,102.3,109.5,99.428708392743,96.11299905341193,97.27429279988972,95.68241363799876,99.55200085352254,96.48961070116405,0.2850966608084359,0.4223409952501856,922.2475546317276,0.14205773841780822,4332.002743186348,0.05202778325543835,9790.393354772583,0.10058950179838358,5124.172667201938,0.05700468481294521,9431.026419552158,0.03051408671978082,2950.7047000376265,276.0397456279272,95.68241363799876
33_2021,33.0,浙江,2021,6540,32252.69615440392,8936.867806741302,113.68972,0.9755469403921309,33061.14223621021,2962.2884385618286,30098.853797648382,1846.76982178215,0.08960030531907584,101.5,99.8,102.15160349634257,97.55469403921309,97.07974421428995,97.74111979521892,100.19109870400587,97.84046525098036,0.27708901494491106,0.46774400815134903,903.4608107621053,0.14533397260273972,4516.5168441749975,0.06099980410958905,9718.035885318153,0.1480962575342466,3400.336751698846,0.06568810684931509,10226.58247417857,0.03552276164383561,3241.765060595764,307.9446384562569,97.74111979521892
33_2022,33.0,浙江,2022,6577,33540.49383385645,9408.224278176127,116.190895,0.9970089730807579,33641.115315358016,2865.038509397264,30776.07680596075,1801.1327545359447,0.08516478964920945,102.2,102.7,102.00506963390932,99.70089730807578,99.70089730807578,99.70089730807578,100.0,99.60159362549801,0.28050345128428833,0.4505777722997943,861.6662510592614,0.13222407233835615,4806.401832941264,0.05909719327120548,10262.729238903266,0.15980622861747948,2840.130590574559,0.06540581252919178,10302.389244012731,0.033455298211945206,3200.199679157993,308.6840503637863,99.70089730807578
33_2023,33.0,浙江,2023,6627,36206.05929272452,10088.446598382554,116.53947,1.0,36206.05929272452,2816.0225287458297,33390.03676397869,1706.5659540868753,0.07777765887136188,100.3,100.3,100.29999999999998,100.0,100.0,100.0,100.0,100.0,0.2786397303505988,0.4115122017459172,867.6417671664387,0.12016582347945204,5045.014980840006,0.059904608698041095,10627.468760602149,0.1608965747203562,2510.0383079944263,0.06566219088690411,10676.60057593967,0.03514157751276713,3164.316296414119,333.9003676397869,100.0
34_2015,34.0,安徽,2015,6011,12840.106520000001,4424.2,100.0,0.8749265408063702,14675.639520737366,2196.875255943789,12478.764264793577,1514.1455193838317,0.1496953678127281,101.3,101.3,101.30000000000001,87.49265408063702,78.58249012812584,92.64082228139404,105.88411479209698,89.40141690138984,0.3445610044674302,0.4368212457313816,959.420319785009,0.12281806994794522,5412.512197113855,0.04361400459758904,10430.07640541599,0.09101572352161645,2972.800614449033,0.03538436972932877,8136.129780451362,0.027419346164054795,3634.840562348051,134.70049118184272,92.64082228139404
34_2016,34.0,安徽,2016,6033,14451.406934163122,4793.90948300736,101.8,0.8906752185408849,16225.226247832059,2145.451975945639,14079.774271886421,1519.959403187386,0.13222940273219946,101.8,104.6,100.41010094796204,89.0675218540885,82.19728467401963,93.02074317176985,104.43845437190626,90.65303673800929,0.3317261429871274,0.4334372116272273,888.0118544606863,0.12194283920547944,5088.171992790665,0.047042318457849314,9846.707425781286,0.08986397791931508,3217.142528571381,0.03892696719061644,7551.589537461758,0.02876638719320548,3261.1257111306754,151.3616618380166,93.02074317176985
34_2017,34.0,安徽,2017,6057,15289.748843473513,4992.512877121831,103.02161,0.9013633211633756,16962.91438144973,2209.4953692816716,14753.419012168059,1506.043834756496,0.1302544668679061,101.2,97.4,103.04239236578206,90.13633211633756,80.06015527249512,95.8507991606215,106.3398042832588,92.7380565829835,0.326526807485978,0.42216551282850817,935.2521211984122,0.1236858738780822,5346.97057043338,0.04963260438039726,9807.02323836678,0.09258471269901374,2971.4215289610315,0.03526655070139727,8470.937086638873,0.029686662890849314,3123.369079523466,153.9206677603709,95.8507991606215
34_2018,34.0,安徽,2018,6076,16222.954149404,5153.641294202217,105.06498,0.919390587586643,17645.334168569738,2201.6838938195965,15443.650274750142,1553.813501611288,0.12477428156284424,102.0,102.1,101.95344208478325,91.9390587586643,81.74141853321751,97.72318901002616,106.29126546372953,94.77829382780914,0.31767588361158944,0.4288452662937126,901.3576286815816,0.11648275270273974,5153.654322544557,0.05013884284047945,9570.045221323617,0.11114473513043838,2633.100140296797,0.04062335582063014,8465.059899941045,0.029671798017643837,3318.428770079058,158.03465309718516,97.72318901002616
34_2019,34.0,安徽,2019,6092,17735.58162345251,5635.497974389405,107.90173,0.9442141334514825,18783.43163390472,2339.8093244304996,16443.62230947422,1606.309235754663,0.12456772383418299,102.7,109.6,99.48639113984159,94.42141334514825,89.58859471240638,97.22127405284132,102.96528150606945,96.10518994139846,0.31775095364999745,0.45286167311182446,802.970959035768,0.10848413740684933,4579.728191102226,0.05696200794361644,10978.842764942885,0.10394147420802742,3448.165596881794,0.04892091611747945,8071.960600950905,0.03198440908953424,3147.616018341103,169.13605041358383,97.22127405284132
34_2020,34.0,安徽,2020,6105,17034.956086691724,5667.459764206677,110.81508,0.9697079150546726,17567.100177511995,2099.25180978956,15467.848367722436,1594.3836834390368,0.11949905155529626,102.7,110.9,98.61174971620002,96.97079150546726,99.35375153605867,95.8715994398888,98.86647097696786,96.48961070116405,0.33269588341553086,0.456053633874354,713.6925070162328,0.11119439429999999,4084.3924903080506,0.054317238957917804,7919.906888279848,0.09113910684583564,4641.9006940735335,0.04984325892738357,7700.1918118723315,0.0346442088140274,2383.0645787314215,161.33921263534077,95.8715994398888
34_2021,34.0,安徽,2021,6113,19596.21370222204,6388.020445871533,111.812416,0.9784352862901647,20028.114252219017,2278.81325241297,17749.300999806048,1708.148411891843,0.1137807196281841,100.9,98.5,102.06073779150077,97.84352862901648,97.86344526301778,97.84726172086283,100.00381536919065,97.84046525098036,0.3259823832778057,0.4662063881377022,781.4524855736729,0.12316438356164383,4662.630102253574,0.05722925753424657,7802.211526364382,0.12089490410958906,2952.389783155081,0.051150516438356164,8564.478788724884,0.03542875616438357,2785.985013365404,181.39803493368044,97.84726172086283
34_2022,34.0,安徽,2022,6127,19765.2462001927,6732.915114987122,114.04867,0.998003992015968,19804.77669259309,2161.5266452700616,17643.250047323025,1613.9105720188973,0.10914168227296724,102.0,102.8,101.58669465525594,99.8003992015968,100.60362173038229,99.39979899290205,99.59859859088786,99.60159362549801,0.34064413095554963,0.4289548555473253,790.032580827213,0.10560952996027398,4777.503795242648,0.0565056704389315,8100.581545974885,0.13266696480065757,2624.9628644628733,0.04912718409108219,8432.202820282766,0.03409108117117808,2870.6445420314226,177.49784432243064,99.39979899290205
34_2023,34.0,安徽,2023,6121,20657.61868908816,6929.632817411428,114.276764,1.0,20657.61868908816,2388.1213261498524,18269.49736293831,1774.1106048992647,0.11560487014949666,100.2,99.4,100.60382517186058,100.0,100.0,100.0,100.0,100.0,0.3354516762898631,0.45247447579046796,803.9529244068985,0.11507616617671233,4995.227847145898,0.06472518893076712,8006.278267147115,0.15658191618928768,2134.1474061647596,0.05673490974847945,8421.01577128274,0.041462645613917805,2879.1974797318867,182.6949736293831,100.0
35_2015,35.0,福建,2015,3984,18850.19496,6440.000000000001,100.0,0.8896733492567155,21187.77074276592,2609.401110840925,18578.369631924994,1495.802700771858,0.12315600081390561,101.7,101.7,101.7,88.96733492567155,78.50840339088415,94.98835574645561,106.76767582822883,89.40141690138984,0.3416410288416455,0.3895579678586277,1199.7560109677336,0.11443154842602739,6053.177805244922,0.04184131466865754,11765.48759607794,0.12833845372849317,2601.3740479940966,0.05055672154072603,10567.82470390471,0.02317534416339726,3837.6010742138637,195.58575875883847,94.98835574645561
35_2016,35.0,福建,2016,4016,19830.36339741855,6791.543959942452,101.7,0.9047977961940797,21916.900638830604,2679.595037222646,19237.305601607957,1538.3460564149984,0.12226158622424718,101.7,104.7,100.13738676054777,90.47977961940798,82.19829835025571,95.11885717131327,105.12719811146644,90.65303673800929,0.34248207276053005,0.39478014058237587,1159.4574730753843,0.1209692124369863,5704.506984719215,0.04390393935969863,11108.829148191957,0.1300295165353151,3060.6366341140633,0.05490824330671233,10220.604065231853,0.024581975986410955,3453.9395005471674,202.24491939553815,95.11885717131327
35_2017,35.0,福建,2017,4065,20646.393488064845,7008.057464398574,102.920395,0.9156553697484088,22548.214284745336,2615.361145662983,19932.853139082352,1479.1173799069666,0.11598972373756299,101.2,97.9,102.89570463672287,91.56553697484088,80.47213408490035,97.87321832882078,106.88870678027371,92.7380565829835,0.33943252454477113,0.37526743508519556,1192.978529642132,0.11234598128630137,5845.251611902141,0.04369538350682192,10629.629116341523,0.13053092311282194,2741.5112631468864,0.05354873914064384,11299.664757286653,0.024170227821698625,3458.143133913683,203.65993352864655,97.87321832882078
35_2018,35.0,福建,2018,4104,22007.858815207368,7247.485419519222,104.49013,0.9293902002946349,23679.891189115664,2611.7610399931405,21068.130149122524,1532.7688547135058,0.11029446964661825,101.5,101.7,101.40179807481515,92.93902002946349,81.84016036434366,99.24520321911382,106.7852912454329,94.77829382780914,0.32931351842875467,0.38471078990380775,1187.6661048127667,0.11262476386849314,5653.407896119128,0.04656722422332876,11185.829928570838,0.1467164638444932,2302.3794550110233,0.051020147022054804,11120.0366350722,0.024745038494575343,3722.096405261789,212.28361135608995,99.24520321911382
35_2019,35.0,福建,2019,4137,23612.29252952945,7551.381662402569,107.20687,0.9535543455022955,24762.398326748134,2500.107035761943,22262.29129098619,1431.285076124015,0.10096384860513888,102.6,110.0,99.12073131069087,95.35543455022955,90.02417640077803,98.37257122156693,103.16409514105678,96.10518994139846,0.3198072213004662,0.3696283366947471,1073.752657520925,0.10897578499315068,4952.888439603994,0.04425179311728768,11578.072843249185,0.11254020485942469,3386.231482039851,0.055494307387315076,10541.284497467565,0.02475211101008219,3436.2228825967804,226.30587992708143,98.37257122156693
35_2020,35.0,福建,2020,4161,22932.417479918993,7653.053164485742,109.56542,0.974532541103346,23531.71034592172,2396.539707691466,21135.170638230255,1465.5121573403076,0.10184298856571682,102.2,109.3,98.64378677370989,97.4532541103346,98.39642480605039,97.03842939961838,99.57433467511864,96.48961070116405,0.3337220409137945,0.3826495672221539,978.0686957885114,0.1179881293808219,4493.636909076271,0.04528565568186301,8900.558188655757,0.09741888685676714,4673.6615250818095,0.060934243900054794,9133.378138849066,0.02847959562849315,2710.0217486245365,217.80206840727547,97.03842939961838
35_2021,35.0,福建,2021,4187,25776.657253618334,8308.98401450584,110.33238,0.9813542688910695,26266.41374143709,2653.6428678594716,23612.770873577618,1618.3708367512836,0.10102798554768692,100.7,97.6,102.1746011155792,98.13542688910695,96.03491061070518,99.148628167883,101.03245210307279,97.84046525098036,0.32234528832630105,0.39732101152632676,1011.4901543804165,0.1317858904109589,5094.845008269963,0.04824215753424657,8908.75607980852,0.13953286849315072,2914.616167976249,0.06123804383561644,10541.04366549811,0.031065446575342468,3165.9814592217226,238.1552958412636,99.148628167883
35_2022,35.0,福建,2022,4188,26720.93616193098,8564.628400134796,112.428696,1.0,26720.93616193098,2465.015557394009,24255.92060453697,1553.4362332027324,0.09225034416667967,101.9,103.2,101.28676866099379,100.0,99.10802775024776,100.42444164295257,100.42444164295257,99.60159362549801,0.3205212702216896,0.3717305246488045,983.1086489737064,0.12360116141506851,5214.641467353135,0.04408808306852055,9236.506537522999,0.150572200282274,2417.7075268742483,0.057705112086534255,10234.055309543895,0.029021035100164384,3211.863508236616,241.53403501884605,100.42444164295257
35_2023,35.0,福建,2023,4183,28345.537051386873,9057.723385052403,112.428696,1.0,28345.537051386873,2818.1476313783232,25527.38942000855,1738.4408814297094,0.09942121139808986,100.0,100.9,99.577352250101,100.0,100.0,100.0,100.0,100.0,0.3195467197757409,0.3967453296684574,984.9985909805174,0.13546492139589042,5382.038465382139,0.05395749679835616,9708.785216696335,0.17988484216315073,2089.4474157693953,0.06755627646182191,10191.057833786736,0.03561157422717808,3091.2712820404686,255.2738942000855,100.0
36_2015,36.0,江西,2015,4485,12403.3705,4181.7,100.0,0.8638113533717839,14358.888027559411,2562.1231855423675,11796.764842017044,1655.5424785100215,0.17843465180763396,101.5,101.5,101.50000000000001,86.38113533717839,76.84613083347956,91.58101996922645,106.01969933799889,89.40141690138984,0.3371422308154061,0.4641131768092845,1251.5186037134893,0.15973196293972602,4889.128566498073,0.04713574267868493,10875.688654325593,0.1039554174203014,2929.6248757935596,0.03067409015715069,9428.32720119286,0.022160849249863016,4238.89035903381,128.81233301377358,91.58101996922645
36_2016,36.0,江西,2016,4496,12998.650519607843,4314.509803921569,102.0,0.8810875804392196,14752.960781864673,2487.2011464875177,12265.759635377155,1625.3856371333936,0.16858996531360348,102.0,105.6,100.2114251941978,88.10875804392197,81.14951416015442,91.77464531854471,104.16063891491389,90.65303673800929,0.3319198248628453,0.4496129864717516,1203.7522588213953,0.16149211746164382,4689.51590773822,0.04915267826904109,9770.367281090501,0.10046268808126028,3305.263993736263,0.03186409945615069,9438.0102855658,0.020108248826849313,3761.1192149575168,133.65085305209715,91.77464531854471
36_2017,36.0,江西,2017,4511,13897.555452483737,4446.443363409838,104.04,0.8987093320480041,15463.904687418342,2486.8713509041386,12977.033336514203,1601.6475010468826,0.16081781420493968,102.0,98.5,103.64663709680534,89.87093320480041,79.9322714477521,95.12133358019229,105.84215628809275,92.7380565829835,0.3199442793095803,0.43185587092611244,1250.541452331111,0.1621170781767123,4533.233264397529,0.04899704407424657,10073.48395315164,0.10374366999575343,3054.28467856249,0.032948924855054795,9784.39702662864,0.021161162495561645,3737.230882064883,136.42610808829633,95.12133358019229
36_2018,36.0,江西,2018,4513,14865.424046722674,4526.844841189172,106.23324,0.9175822280210122,16200.645122327132,2520.21249888263,13680.432623444503,1620.677725858774,0.15556247790462158,102.1,100.6,102.75678920930926,91.75822280210122,80.41186507643862,97.74362824008209,106.52301805244184,94.77829382780914,0.3045217430031664,0.4135874844249759,1263.8230923370136,0.16738021251369864,4608.474887625579,0.04604220659083562,9733.101539148918,0.12824503219134248,2826.2391962377615,0.033705519007876716,9787.543252564445,0.021378408200657534,4007.0684790543132,139.9623982633634,97.74362824008209
36_2019,36.0,江西,2019,4516,16146.14735268448,4770.843494261762,109.314,0.9441921126336216,17100.489547247184,2492.7258494039447,14607.763697843238,1599.902150134108,0.14576926833098885,102.9,110.6,99.67059220896196,94.41921126336216,88.9355227745411,97.421653113416,103.17990566737438,96.10518994139846,0.2954787535410765,0.4119722453530402,1104.9009112389144,0.15933238073013697,4086.124811269146,0.04767156471927397,11129.377991251798,0.11819907368013702,3562.3091337184846,0.04028582541756165,8771.145021700688,0.02248998516690411,3624.5477862209955,149.94370584984043,97.421653113416
36_2020,36.0,江西,2020,4519,16008.928111654182,5154.0634832764235,112.156166,0.9687411075620957,16525.49683985411,2637.882100226918,13887.614739627192,1825.3310857669014,0.15962497985931692,102.6,111.5,98.37413753449863,96.87411075620957,99.16310789361333,95.83771102217402,98.93015819609047,96.48961070116405,0.3219493177387915,0.47354135224312194,1006.9511431718944,0.19245282302465752,3551.5438613698234,0.050703032823986305,8599.40695638577,0.12525362379591784,4722.596836999273,0.04479851792782191,8445.018656026705,0.025916193067945206,2765.905912243783,144.90762134765518,95.83771102217402
36_2021,36.0,江西,2021,4517,17929.48106087318,5760.144026382543,113.16557,0.9774597775301547,18342.934894136913,2803.5964440576918,15539.338450079222,2051.4720515967233,0.152843395031284,100.9,98.1,102.2253313001489,97.74597775301547,97.27900884363467,97.97041760289672,100.22961543281951,97.84046525098036,0.32126663380975845,0.536014336757266,1018.2256079774118,0.19090479452054793,3703.1492476580233,0.06084382739726027,8251.829812677492,0.15766710410958906,3030.41630053046,0.05035554109589041,9567.219650853236,0.029950421917808216,2979.309629861509,158.6125570380315,97.97041760289672
36_2022,36.0,江西,2022,4528,18806.32368073092,6017.731103384482,115.42889,0.9970089730807579,18862.742651773107,2666.1314796126476,16196.61117216046,1934.4474342290353,0.14134378700024464,102.0,102.9,101.57650085728433,99.70089730807578,100.1001001001001,99.51492207629143,99.8134668425203,99.60159362549801,0.3199844480795727,0.4946927762698463,993.2951553970954,0.16796452898219177,4028.923363859065,0.059227245521835614,8866.320194167709,0.1673992446361644,2590.8975479767123,0.049767574997301375,9093.683133214367,0.028172346707178077,3074.8859691461107,162.75560322243535,99.51492207629143
36_2023,36.0,江西,2023,4515,20193.62084867,6443.424487676168,115.77517,1.0,20193.62084867,2803.5723341267367,17390.048514543265,2012.901608901422,0.13883455350264173,100.3,99.9,100.48744239917778,100.0,100.0,100.0,100.0,100.0,0.3190821762953198,0.48706105765227276,973.1369713921094,0.1690546199917808,4329.012775484634,0.06309015145158904,8921.277898036604,0.198664001720137,2172.3803588121527,0.05573203717400001,9056.750612573158,0.032848936460931503,3001.1897381771187,173.90048514543264,100.0
37_2015,37.0,山东,2015,9866,14578.3579,4166.2,100.0,0.8613427358061067,16925.15336111417,2288.213505436558,14636.939855677614,1375.2933687963682,0.1351960278654708,101.2,101.2,101.2,86.13427358061067,75.03243219718519,91.03211431560564,105.68628553001172,89.40141690138984,0.2857797859387167,0.3918384305523074,991.1197082368905,0.11005135492191781,6486.384889155625,0.05163205423623288,10295.470339761743,0.06482408937336988,3402.4279005970247,0.026630203613205478,10392.66833846523,0.04267055170115068,3682.277715851285,160.78874983537983,91.03211431560564
